"sim","censoring","n","interpolate","extrapolate","alpha_aq","beta_aq","gamma_aq"
"116-163","Heavy",1000,"carry-forward","exponential",1.03046887981162,0.468630512889146,0.1927893538071
"116-164","Heavy",1000,"carry-forward","exponential",0.966585457233246,0.725081163172898,0.365967784686098
"116-165","Heavy",1000,"carry-forward","exponential",1.02759166564283,0.854507047980601,0.254657289040091
"116-166","Heavy",1000,"carry-forward","exponential",0.932191027739078,0.942793913187618,0.226567016980469
"116-167","Heavy",1000,"carry-forward","exponential",0.887004152707654,1.46560757639875,0.297112549040552
"116-168","Heavy",1000,"carry-forward","exponential",0.900267138627464,1.310407982176,0.206702096554522
"116-169","Heavy",1000,"carry-forward","exponential",1.04752752511723,0.752527321991366,0.155462505137079
"116-170","Heavy",1000,"carry-forward","exponential",0.876862757705775,1.23930724660693,0.309432368149204
"116-171","Heavy",1000,"carry-forward","exponential",1.08200531279378,0.414522405704366,0.291998947200195
"116-172","Heavy",1000,"carry-forward","exponential",0.96874872658125,0.697076555287905,0.319496639070983
"116-173","Heavy",1000,"carry-forward","exponential",0.991030256796374,0.655397572406224,0.282631652782236
"116-174","Heavy",1000,"carry-forward","exponential",1.03067480476084,0.647911631172435,0.277547800732698
"116-175","Heavy",1000,"carry-forward","exponential",0.889323428967132,1.17842660988531,0.197832788562267
"116-176","Heavy",1000,"carry-forward","exponential",0.848838675741986,1.6353841140418,0.189979675814463
"116-177","Heavy",1000,"carry-forward","exponential",0.983555338921494,0.960204394004171,0.161957211512089
"116-178","Heavy",1000,"carry-forward","exponential",1.1975714835702,0.0580267038538432,0.204282480189568
"116-179","Heavy",1000,"carry-forward","exponential",0.903073189642806,1.42560631426878,0.246199369472746
"116-180","Heavy",1000,"carry-forward","exponential",1.05333556521359,0.625112072492759,0.297324182601454
"116-181","Heavy",1000,"carry-forward","exponential",1.09107286207214,0.657257893632556,0.167913284200536
"116-182","Heavy",1000,"carry-forward","exponential",1.10201807090933,0.314154687345229,0.225059514442208
"116-183","Heavy",1000,"carry-forward","exponential",0.968531875052005,0.972292891695065,0.237813648433569
"116-184","Heavy",1000,"carry-forward","exponential",0.994615104343129,1.10152467864347,0.25158429941265
"116-185","Heavy",1000,"carry-forward","exponential",1.23835017846499,-0.0910524299817741,0.197800690400261
"116-186","Heavy",1000,"carry-forward","exponential",0.881736139632763,1.2039306531801,0.200777648988535
"116-187","Heavy",1000,"carry-forward","exponential",1.03095548586936,0.540239341628194,0.245410473269687
"116-188","Heavy",1000,"carry-forward","exponential",0.973910076550965,1.1101040066486,0.199669181982944
"116-189","Heavy",1000,"carry-forward","exponential",0.953925483751315,1.37876383360944,0.200582768137369
"116-190","Heavy",1000,"carry-forward","exponential",0.719904042740055,1.44646172704468,0.370635848593401
"116-191","Heavy",1000,"carry-forward","exponential",0.910792860984308,1.03308888892342,0.266747870801439
"116-192","Heavy",1000,"carry-forward","exponential",1.07896362549874,0.38771383557135,0.25027157770417
"116-193","Heavy",1000,"carry-forward","exponential",0.840882659549778,1.2837987106164,0.353322002504531
"116-194","Heavy",1000,"carry-forward","exponential",0.866076851025621,1.21833893467826,0.28772764752714
"116-195","Heavy",1000,"carry-forward","exponential",1.12136387417444,0.205078566963278,0.264050188885917
"116-196","Heavy",1000,"carry-forward","exponential",0.869383366066778,1.29905658001783,0.309038795555581
"116-197","Heavy",1000,"carry-forward","exponential",0.886588202843602,1.25603967613868,0.320460395663702
"116-198","Heavy",1000,"carry-forward","exponential",0.845437526703286,0.832136464448272,0.278581082526373
"116-199","Heavy",1000,"carry-forward","exponential",0.994698555929603,0.999724015002183,0.242135849142022
"116-200","Heavy",1000,"carry-forward","exponential",1.06668666484505,0.562793712264574,0.211494457728404
"117-1","Heavy",1000,"carry-forward","exponential",0.90631076614533,0.788074933386982,0.330897678615559
"117-2","Heavy",1000,"carry-forward","exponential",0.94282911914633,0.971071325597738,0.291506505143627
"117-3","Heavy",1000,"carry-forward","exponential",0.95342045648861,1.0002553384196,0.290227484529048
"117-4","Heavy",1000,"carry-forward","exponential",0.870673293345723,1.65055669523186,0.275538056991653
"117-5","Heavy",1000,"carry-forward","exponential",0.977234839014763,0.793007908197149,0.264096800722555
"117-6","Heavy",1000,"carry-forward","exponential",0.888128307044137,1.32260706376543,0.181631339316434
"117-7","Heavy",1000,"carry-forward","exponential",0.938258419015428,1.62838577809167,0.280033736246061
"117-8","Heavy",1000,"carry-forward","exponential",0.964848982010442,0.492914922932321,0.262911784788843
"117-9","Heavy",1000,"carry-forward","exponential",0.88098810238139,1.26544524132795,0.297225481709808
"117-10","Heavy",1000,"carry-forward","exponential",0.878582847610972,1.31631407750637,0.186775941948698
"117-11","Heavy",1000,"carry-forward","exponential",1.02024516496369,0.748484646411548,0.223655519088596
"117-12","Heavy",1000,"carry-forward","exponential",0.845514246887038,1.21341164926522,0.24351087907245
"117-13","Heavy",1000,"carry-forward","exponential",0.959330556655612,0.656174750382936,0.335610625340017
"117-14","Heavy",1000,"carry-forward","exponential",0.925867705459009,1.01210640413894,0.154098368960248
"117-15","Heavy",1000,"carry-forward","exponential",0.906780138361597,1.41026571433156,0.167986599988965
"117-16","Heavy",1000,"carry-forward","exponential",1.00902543606738,0.830112323346925,0.223429145645169
"117-17","Heavy",1000,"carry-forward","exponential",0.911142100146884,0.605485022746747,0.293530971090969
"117-18","Heavy",1000,"carry-forward","exponential",0.908042642491248,1.01351931942198,0.258978450421601
"117-19","Heavy",1000,"carry-forward","exponential",1.0706764408953,0.229111564159599,0.248495455003623
"117-20","Heavy",1000,"carry-forward","exponential",1.06373995237785,1.17194155661794,0.189111926003931
"117-21","Heavy",1000,"carry-forward","exponential",0.967407230676021,0.662759977350399,0.307621743466317
"117-22","Heavy",1000,"carry-forward","exponential",1.04406515718081,0.591179313841216,0.328159912911251
"117-23","Heavy",1000,"carry-forward","exponential",1.05769033032146,0.529042444260307,0.251636730036181
"117-24","Heavy",1000,"carry-forward","exponential",0.930467921209863,0.684301193649682,0.233513033125204
"117-25","Heavy",1000,"carry-forward","exponential",0.845158239143192,1.02006465837182,0.322750082329916
"117-26","Heavy",1000,"carry-forward","exponential",1.02439519820349,0.489975565611707,0.228435700929645
"117-27","Heavy",1000,"carry-forward","exponential",0.949891963307213,1.08058583794481,0.249185003067026
"117-28","Heavy",1000,"carry-forward","exponential",0.947211905459952,1.15301749553036,0.289552194685734
"117-29","Heavy",1000,"carry-forward","exponential",1.25287885535025,0.0378083647015707,0.202887950433237
"117-30","Heavy",1000,"carry-forward","exponential",0.890505180654045,1.28477159210931,0.328765323156225
"117-31","Heavy",1000,"carry-forward","exponential",0.988625165558681,0.38019207746964,0.280302345346691
"117-32","Heavy",1000,"carry-forward","exponential",0.872902756485906,1.05527098882631,0.374659388520713
"117-33","Heavy",1000,"carry-forward","exponential",1.04167589152369,0.890690397788841,0.174854068688825
"117-34","Heavy",1000,"carry-forward","exponential",0.970781459762437,1.0608257860398,0.313859802681395
"117-35","Heavy",1000,"carry-forward","exponential",0.963743747706255,0.811207213926655,0.217482110759347
"117-36","Heavy",1000,"carry-forward","exponential",1.01735695858234,0.526938973150995,0.305515634757168
"117-37","Heavy",1000,"carry-forward","exponential",0.970217242545275,0.626875491363548,0.265947471744373
"117-38","Heavy",1000,"carry-forward","exponential",0.86636978389115,1.10781369176148,0.445861330629248
"117-39","Heavy",1000,"carry-forward","exponential",1.04195690104524,0.773234322475497,0.202691088954803
"117-40","Heavy",1000,"carry-forward","exponential",0.952117649329827,0.917675327951489,0.237974960486539
"117-41","Heavy",1000,"carry-forward","exponential",0.874374295040701,0.949186315551542,0.286309838553359
"117-42","Heavy",1000,"carry-forward","exponential",0.961281811728564,1.15017736052591,0.258111878500471
"117-43","Heavy",1000,"carry-forward","exponential",0.993493822727865,0.709548910297263,0.244290088395191
"117-44","Heavy",1000,"carry-forward","exponential",0.975859850806076,0.755973588843973,0.136917344068394
"117-45","Heavy",1000,"carry-forward","exponential",1.03831819235651,0.827229073687045,0.171060349234306
"117-46","Heavy",1000,"carry-forward","exponential",0.925250503320073,0.946255397899593,0.202725983308508
"117-47","Heavy",1000,"carry-forward","exponential",1.0731337420226,0.653656333412378,0.101599382101079
"117-48","Heavy",1000,"carry-forward","exponential",1.11379728307101,-0.00951000822082708,0.257474447916904
"117-49","Heavy",1000,"carry-forward","exponential",0.997723019357652,0.58651951875682,0.280579861763788
"117-50","Heavy",1000,"carry-forward","exponential",0.890310862284829,1.22979905536524,0.257112451999973
"117-51","Heavy",1000,"carry-forward","exponential",0.903996302069301,1.18071758538373,0.201880109178671
"117-52","Heavy",1000,"carry-forward","exponential",0.800179501134818,1.35226285327546,0.319746504215643
"117-53","Heavy",1000,"carry-forward","exponential",1.08141050136078,0.383208552492097,0.336198640755053
"117-54","Heavy",1000,"carry-forward","exponential",0.981177857415202,0.774917958228878,0.332174036807984
"117-55","Heavy",1000,"carry-forward","exponential",0.93687794136466,0.786283631735204,0.289667836282544
"117-56","Heavy",1000,"carry-forward","exponential",1.00447613187228,0.649308139004346,0.177930066647807
"117-57","Heavy",1000,"carry-forward","exponential",1.07899558755137,0.409539739676743,0.18695853753071
"117-58","Heavy",1000,"carry-forward","exponential",0.973234254816107,0.709901923371414,0.321680959636167
"117-59","Heavy",1000,"carry-forward","exponential",0.992885949577337,0.831447894689832,0.314126682802085
"117-60","Heavy",1000,"carry-forward","exponential",0.950786682147033,1.31476358997637,0.27035889679975
"117-61","Heavy",1000,"carry-forward","exponential",0.988312465998095,0.692203337864636,0.285008285268516
"117-62","Heavy",1000,"carry-forward","exponential",1.02880771217706,1.0307621343224,0.100847125284575
"117-63","Heavy",1000,"carry-forward","exponential",0.91077047011388,0.998265655054975,0.237303779916258
"117-64","Heavy",1000,"carry-forward","exponential",0.88266534224625,0.879054298287173,0.404181676530852
"117-65","Heavy",1000,"carry-forward","exponential",0.961807009447631,0.862501689133447,0.186250695528586
"117-66","Heavy",1000,"carry-forward","exponential",1.03531908072936,0.624939617284885,0.236089760064779
"117-67","Heavy",1000,"carry-forward","exponential",0.869973313039796,1.05846877795063,0.244064549180532
"117-68","Heavy",1000,"carry-forward","exponential",0.942874796174529,1.31761126126858,0.227856606735584
"117-69","Heavy",1000,"carry-forward","exponential",1.04331235703767,0.465319828213865,0.292542565272185
"117-70","Heavy",1000,"carry-forward","exponential",1.00269276357953,0.551832947352709,0.277026990133427
"117-71","Heavy",1000,"carry-forward","exponential",1.03253526762172,0.81063934944349,0.178381520206603
"117-72","Heavy",1000,"carry-forward","exponential",0.820354037612689,1.86459685735467,0.271293122548628
"117-73","Heavy",1000,"carry-forward","exponential",0.991320799415027,0.424408161693711,0.284218033865174
"117-74","Heavy",1000,"carry-forward","exponential",0.93887945347716,1.02719633976545,0.27045932718853
"117-75","Heavy",1000,"carry-forward","exponential",1.02200313654299,0.559523695304431,0.305425682710325
"117-76","Heavy",1000,"carry-forward","exponential",0.955704725213648,0.666638026088094,0.324646135203177
"117-77","Heavy",1000,"carry-forward","exponential",0.950165969040855,1.22020571129275,0.177090946301052
"117-78","Heavy",1000,"carry-forward","exponential",1.06046695469623,0.86946516827916,0.0875836837769618
"117-79","Heavy",1000,"carry-forward","exponential",0.966606596119502,0.529960500455719,0.212122485576765
"117-80","Heavy",1000,"carry-forward","exponential",0.942722278740814,0.864670957652694,0.388726586512014
"117-81","Heavy",1000,"carry-forward","exponential",0.950709372750705,0.822325691340598,0.274992876758274
"117-82","Heavy",1000,"carry-forward","exponential",0.901864535447234,1.16813038731144,0.324979908745645
"117-83","Heavy",1000,"carry-forward","exponential",0.897649565106157,0.88896010436226,0.353031044475311
"117-84","Heavy",1000,"carry-forward","exponential",0.802410280597616,1.22662410547171,0.277315278916969
"117-85","Heavy",1000,"carry-forward","exponential",0.927348898826868,0.875371531980846,0.275147266383345
"117-86","Heavy",1000,"carry-forward","exponential",1.08249612478247,0.532810635531894,0.321094019693125
"117-87","Heavy",1000,"carry-forward","exponential",0.990641022815912,0.71196592943989,0.230126994887936
"117-88","Heavy",1000,"carry-forward","exponential",0.988883888655039,0.634140238361972,0.313082281611832
"117-89","Heavy",1000,"carry-forward","exponential",0.898275140456702,0.998383743513534,0.283385760757625
"117-90","Heavy",1000,"carry-forward","exponential",0.939118040815208,0.876542054145142,0.340048860184783
"117-91","Heavy",1000,"carry-forward","exponential",0.961350982032296,0.934172589108985,0.256056356819678
"117-92","Heavy",1000,"carry-forward","exponential",0.890547529337518,1.5203369613441,0.262753739719193
"117-93","Heavy",1000,"carry-forward","exponential",0.954108538452704,0.250048883677916,0.401006517468111
"117-94","Heavy",1000,"carry-forward","exponential",0.955195605389632,0.588394533496112,0.325585401727542
"117-95","Heavy",1000,"carry-forward","exponential",0.922464227421217,1.25568854507613,0.312042837794577
"117-96","Heavy",1000,"carry-forward","exponential",0.998750784422859,0.598578157622107,0.221803054923087
"117-97","Heavy",1000,"carry-forward","exponential",0.961856798628658,1.03521084441704,0.180512798208736
"117-98","Heavy",1000,"carry-forward","exponential",1.12811933466967,0.430992098064591,0.157535652375524
"117-99","Heavy",1000,"carry-forward","exponential",0.959015744041789,1.10017718271818,0.26387825753341
"117-100","Heavy",1000,"carry-forward","exponential",1.10219107899027,0.596010180169218,0.22671030485954
"117-101","Heavy",1000,"carry-forward","exponential",1.04165298523502,0.642387270798266,0.254925915971735
"117-102","Heavy",1000,"carry-forward","exponential",0.981573547372483,0.786992654696294,0.31614662639479
"117-103","Heavy",1000,"carry-forward","exponential",1.15092934481337,0.661103523437317,0.126717435577112
"117-104","Heavy",1000,"carry-forward","exponential",0.970466874020327,1.44735461694029,0.260777154479152
"117-105","Heavy",1000,"carry-forward","exponential",0.921655307537549,1.20174984001832,0.254469848726603
"117-106","Heavy",1000,"carry-forward","exponential",0.981134524037454,0.714671153495853,0.358988681730843
"117-107","Heavy",1000,"carry-forward","exponential",0.998745502219138,0.464645782003177,0.232898384331279
"117-108","Heavy",1000,"carry-forward","exponential",0.856419322121209,1.21321162148387,0.342987024065642
"117-109","Heavy",1000,"carry-forward","exponential",1.0309659678454,0.473403557054441,0.299103835638617
"117-110","Heavy",1000,"carry-forward","exponential",1.05925562297624,1.12412168739811,0.150793448920125
"117-111","Heavy",1000,"carry-forward","exponential",1.06686147074999,0.790360694530282,0.220897929768716
"117-112","Heavy",1000,"carry-forward","exponential",0.929814250140983,0.919987080660686,0.278130851708788
"117-113","Heavy",1000,"carry-forward","exponential",0.874648166503876,1.12457253588862,0.188951835887556
"117-114","Heavy",1000,"carry-forward","exponential",0.846971335138279,1.6138636224847,0.295368333465557
"117-115","Heavy",1000,"carry-forward","exponential",1.02643343433913,0.419347248383657,0.229324897959189
"117-116","Heavy",1000,"carry-forward","exponential",0.969302460832658,0.588126865708704,0.333212193774504
"117-117","Heavy",1000,"carry-forward","exponential",0.936750112236162,1.0260595180858,0.231465791223994
"117-118","Heavy",1000,"carry-forward","exponential",1.0421762324242,0.513604285762836,0.215567791353942
"117-119","Heavy",1000,"carry-forward","exponential",0.999174981913765,0.760940528001466,0.240743256123105
"117-120","Heavy",1000,"carry-forward","exponential",1.05506044663437,0.6637685081703,0.203603600089845
"117-121","Heavy",1000,"carry-forward","exponential",0.923953615450635,0.905764285155954,0.372767347377975
"117-122","Heavy",1000,"carry-forward","exponential",1.04655064657719,0.702976839829618,0.211655238972846
"117-123","Heavy",1000,"carry-forward","exponential",1.04744281163519,0.778154765864588,0.223669948760312
"117-124","Heavy",1000,"carry-forward","exponential",0.998927664617008,0.741405665691122,0.231349142584351
"117-125","Heavy",1000,"carry-forward","exponential",0.991535793763489,1.03062594251798,0.258934485089917
"117-126","Heavy",1000,"carry-forward","exponential",0.8764364830269,1.4049267522114,0.22678534762341
"117-127","Heavy",1000,"carry-forward","exponential",0.880842592459002,1.09573612342707,0.348637169779273
"117-128","Heavy",1000,"carry-forward","exponential",0.923889337916524,0.44760095816819,0.36822138927136
"117-129","Heavy",1000,"carry-forward","exponential",0.881278962891221,0.575520635148873,0.326305338450283
"117-130","Heavy",1000,"carry-forward","exponential",0.969697808702399,0.93354828217174,0.316708769230131
"117-131","Heavy",1000,"carry-forward","exponential",1.01603864314303,0.771728621585118,0.270289208284652
"117-132","Heavy",1000,"carry-forward","exponential",0.992233264675942,0.731342887014123,0.232177565166667
"117-133","Heavy",1000,"carry-forward","exponential",1.1262088609766,0.59500536122154,0.233755271058826
"117-134","Heavy",1000,"carry-forward","exponential",1.01359448992937,0.42406603792252,0.341691610225058
"117-135","Heavy",1000,"carry-forward","exponential",1.04151023478102,0.575060289312382,0.316310697283899
"117-136","Heavy",1000,"carry-forward","exponential",0.915956309059947,1.40550485503418,0.24284028273799
"117-137","Heavy",1000,"carry-forward","exponential",1.05892134820233,0.706136867175316,0.220747692913194
"117-138","Heavy",1000,"carry-forward","exponential",1.05038131198974,0.58252170626833,0.148467269985689
"117-139","Heavy",1000,"carry-forward","exponential",0.847390988523037,0.929219742050939,0.292337981672861
"117-140","Heavy",1000,"carry-forward","exponential",0.989827129376382,0.91120780527049,0.26686389015078
"117-141","Heavy",1000,"carry-forward","exponential",0.978630282321652,0.742041293650657,0.299693257377544
"117-142","Heavy",1000,"carry-forward","exponential",1.0646205952789,0.535466902775317,0.26269410101643
"117-143","Heavy",1000,"carry-forward","exponential",1.02601488063108,0.622331184992948,0.28176505947619
"117-144","Heavy",1000,"carry-forward","exponential",1.03845400625503,0.641877602106007,0.254586388055368
"117-145","Heavy",1000,"carry-forward","exponential",0.904405274735708,0.765243369230845,0.36528695383893
"117-146","Heavy",1000,"carry-forward","exponential",0.933832959309791,0.999218205614827,0.265326890977824
"117-147","Heavy",1000,"carry-forward","exponential",1.09108985241938,0.294315671564514,0.276305054869244
"117-148","Heavy",1000,"carry-forward","exponential",1.00646187198792,0.838228856213536,0.29211905756323
"117-149","Heavy",1000,"carry-forward","exponential",0.936466764943484,0.841822769065746,0.313491053492605
"117-150","Heavy",1000,"carry-forward","exponential",0.95052988849574,0.907875851514319,0.20771587271614
"117-151","Heavy",1000,"carry-forward","exponential",0.927055439703263,0.689067308266032,0.343747755784378
"117-152","Heavy",1000,"carry-forward","exponential",1.07880207014973,0.459014234613525,0.163139004265955
"117-153","Heavy",1000,"carry-forward","exponential",0.939100233613268,1.15083499061537,0.258643713646407
"117-154","Heavy",1000,"carry-forward","exponential",1.08007403459146,0.344179187507935,0.244649879139339
"117-155","Heavy",1000,"carry-forward","exponential",1.03064809398643,1.13599689360037,0.135476435679973
"117-156","Heavy",1000,"carry-forward","exponential",1.06735636073777,0.630164909804297,0.226847741890042
"117-157","Heavy",1000,"carry-forward","exponential",1.07177985942685,0.207700019557266,0.332312368934911
"117-158","Heavy",1000,"carry-forward","exponential",1.04729919398579,0.656754234867575,0.217264351060237
"117-159","Heavy",1000,"carry-forward","exponential",1.05962085616136,0.714715782559436,0.18085960594362
"117-160","Heavy",1000,"carry-forward","exponential",1.05775122300715,0.52419261209215,0.179296916161388
"117-161","Heavy",1000,"carry-forward","exponential",1.03465348121003,0.611077419088396,0.214401001005175
"117-162","Heavy",1000,"carry-forward","exponential",0.976678890252599,1.06104919290726,0.220188739807404
"117-163","Heavy",1000,"carry-forward","exponential",1.02867090943444,0.62018511476244,0.167445798849756
"117-164","Heavy",1000,"carry-forward","exponential",0.893703305420365,0.799476220164319,0.22299568329335
"117-165","Heavy",1000,"carry-forward","exponential",0.88524964302794,1.12210364283477,0.299022133484594
"117-166","Heavy",1000,"carry-forward","exponential",0.916398899467797,1.185471860379,0.210033577675902
"117-167","Heavy",1000,"carry-forward","exponential",0.979983497527325,0.817719561128044,0.190876360524406
"117-168","Heavy",1000,"carry-forward","exponential",1.09064044468608,0.206968098530934,0.248029572253446
"117-169","Heavy",1000,"carry-forward","exponential",1.05169194746211,0.366657371774169,0.225301844370697
"117-170","Heavy",1000,"carry-forward","exponential",1.01174282448877,0.946373497721559,0.191830760881799
"117-171","Heavy",1000,"carry-forward","exponential",1.00407459781214,0.845255241209858,0.278652872769898
"117-172","Heavy",1000,"carry-forward","exponential",1.13493083648851,0.192511152654302,0.225055589150464
"117-173","Heavy",1000,"carry-forward","exponential",1.03874572978328,0.50756159868829,0.227382764555063
"117-174","Heavy",1000,"carry-forward","exponential",1.17429943695559,0.11135618759122,0.198210017053439
"117-175","Heavy",1000,"carry-forward","exponential",0.99743772849614,0.587098047551397,0.233774225641714
"117-176","Heavy",1000,"carry-forward","exponential",1.04569413761491,0.540012834796974,0.283249649597287
"117-177","Heavy",1000,"carry-forward","exponential",0.876395025715277,1.4850382243029,0.22941004259451
"117-178","Heavy",1000,"carry-forward","exponential",0.949777133034635,0.88789489528517,0.287477802999179
"117-179","Heavy",1000,"carry-forward","exponential",1.11335813277092,0.335685283213096,0.162643785403396
"117-180","Heavy",1000,"carry-forward","exponential",0.878193795261549,1.0294104277139,0.326150376001795
"117-181","Heavy",1000,"carry-forward","exponential",1.07167117918109,0.813300484553808,0.238538794280553
"117-182","Heavy",1000,"carry-forward","exponential",0.934511692032224,0.726091345557238,0.261173365869734
"117-183","Heavy",1000,"carry-forward","exponential",0.991027012439245,1.53047147427818,0.137337382648733
"117-184","Heavy",1000,"carry-forward","exponential",1.02996819197442,0.829791106424025,0.16108516533504
"117-185","Heavy",1000,"carry-forward","exponential",1.05503655421018,0.461923701474157,0.146938410989319
"117-186","Heavy",1000,"carry-forward","exponential",0.996484000799797,0.355041740514162,0.286103997474662
"117-187","Heavy",1000,"carry-forward","exponential",0.926152093175836,1.02211462976144,0.296774374070506
"117-188","Heavy",1000,"carry-forward","exponential",0.94307440530092,0.694043071951454,0.302681630216819
"117-189","Heavy",1000,"carry-forward","exponential",0.941831907678697,1.41520919690535,0.290292107666358
"117-190","Heavy",1000,"carry-forward","exponential",0.960048908533003,1.00184028720002,0.198966289853508
"117-191","Heavy",1000,"carry-forward","exponential",1.08082481713284,0.428822413852434,0.13192692788768
"117-192","Heavy",1000,"carry-forward","exponential",0.927778607605841,0.983265131419211,0.264511161078869
"117-193","Heavy",1000,"carry-forward","exponential",1.08302957980813,0.230201963779937,0.241402512400721
"117-194","Heavy",1000,"carry-forward","exponential",1.01591925397745,0.691748762372525,0.335046200180337
"117-195","Heavy",1000,"carry-forward","exponential",1.03880596223147,0.826816550738038,0.279848026257219
"117-196","Heavy",1000,"carry-forward","exponential",0.948884027205774,1.15118935323993,0.190839882958668
"117-197","Heavy",1000,"carry-forward","exponential",0.915536802210554,1.03276111522233,0.253537269002133
"117-198","Heavy",1000,"carry-forward","exponential",0.964383762725482,0.892186587315184,0.278410128867273
"117-199","Heavy",1000,"carry-forward","exponential",1.00684078830047,0.707451078369777,0.185035868992689
"117-200","Heavy",1000,"carry-forward","exponential",0.979360827258315,1.26218784389059,0.283955487163816
"118-1","Heavy",1000,"carry-forward","exponential",1.00400875965411,1.04832337406946,0.22102398401024
"118-2","Heavy",1000,"carry-forward","exponential",1.06220460131574,0.233256507958491,0.193797765291125
"118-3","Heavy",1000,"carry-forward","exponential",0.852720747749383,1.03753563079859,0.271779078837446
"118-4","Heavy",1000,"carry-forward","exponential",0.938296134114546,1.15161244170513,0.135175419780652
"118-5","Heavy",1000,"carry-forward","exponential",0.882510321257225,1.13493433477963,0.289041559473884
"118-6","Heavy",1000,"carry-forward","exponential",0.987638420049548,1.12664210645419,0.154245839009712
"118-7","Heavy",1000,"carry-forward","exponential",1.02265824754577,0.847530726593258,0.23965234545542
"118-8","Heavy",1000,"carry-forward","exponential",0.875274247702284,1.6410590174712,0.225423232836623
"118-9","Heavy",1000,"carry-forward","exponential",1.09538207595673,0.131141056615456,0.275278846322361
"118-10","Heavy",1000,"carry-forward","exponential",0.930129762184682,0.841606933153533,0.235221702785341
"118-11","Heavy",1000,"carry-forward","exponential",0.943478794692435,0.818817108816698,0.239277224516341
"118-12","Heavy",1000,"carry-forward","exponential",1.06742325343007,0.828133307256376,0.177609893652006
"118-13","Heavy",1000,"carry-forward","exponential",0.894673660147742,0.98770582865401,0.332143641218528
"118-14","Heavy",1000,"carry-forward","exponential",1.05246807786031,0.448082974829926,0.270991454998196
"118-15","Heavy",1000,"carry-forward","exponential",0.877599532097606,1.28560881331477,0.25910601482563
"118-16","Heavy",1000,"carry-forward","exponential",0.952589595564665,0.793350766049974,0.287015029585781
"118-17","Heavy",1000,"carry-forward","exponential",1.0336177881513,0.704088570926355,0.170791033180934
"118-18","Heavy",1000,"carry-forward","exponential",1.01657874555996,0.774025818014608,0.256361547618528
"118-19","Heavy",1000,"carry-forward","exponential",1.0827508814393,0.590048655719199,0.121620904119158
"118-20","Heavy",1000,"carry-forward","exponential",1.04887092354354,0.300048170209047,0.3121834602071
"118-21","Heavy",1000,"carry-forward","exponential",1.18738626017786,0.0588846922603411,0.212791043712901
"118-22","Heavy",1000,"carry-forward","exponential",1.04732936202635,0.652042540870659,0.258583664324527
"118-23","Heavy",1000,"carry-forward","exponential",0.922860922151942,0.838807396813158,0.343349351888717
"118-24","Heavy",1000,"carry-forward","exponential",0.981734888224123,0.806523251646457,0.29088342110255
"118-25","Heavy",1000,"carry-forward","exponential",1.07791278760654,0.44134542351541,0.245531607015209
"118-26","Heavy",1000,"carry-forward","exponential",1.01450740353854,0.502647700481405,0.304378216117854
"118-27","Heavy",1000,"carry-forward","exponential",1.0721257208512,0.374592424591046,0.21284176648621
"118-28","Heavy",1000,"carry-forward","exponential",1.01674820148454,0.848105369984746,0.211168877238767
"118-29","Heavy",1000,"carry-forward","exponential",0.747445676479993,1.82452691635309,0.294163323976095
"118-30","Heavy",1000,"carry-forward","exponential",1.130641338662,0.317240315473705,0.218282965074526
"118-31","Heavy",1000,"carry-forward","exponential",0.971986892950673,1.31054014349885,0.0903384674066867
"118-32","Heavy",1000,"carry-forward","exponential",1.04794598435172,0.904657231250485,0.122920553982186
"118-33","Heavy",1000,"carry-forward","exponential",0.9977080506625,0.788339777083186,0.205396985931335
"118-34","Heavy",1000,"carry-forward","exponential",0.883094256055386,1.15956740651869,0.289520080497398
"118-35","Heavy",1000,"carry-forward","exponential",1.05607408381294,0.0493841785375482,0.25859357649698
"118-36","Heavy",1000,"carry-forward","exponential",0.993823075174726,0.633683162347017,0.260826438072522
"118-37","Heavy",1000,"carry-forward","exponential",0.863499287490482,1.14141313036877,0.256835317548881
"118-38","Heavy",1000,"carry-forward","exponential",1.03625231902817,0.466560022986212,0.290597890486839
"118-39","Heavy",1000,"carry-forward","exponential",0.939351064564954,0.712991795648581,0.305362448451774
"118-40","Heavy",1000,"carry-forward","exponential",0.833972908826745,1.81335567757248,0.248921813474781
"118-41","Heavy",1000,"carry-forward","exponential",0.953569632687446,0.552533277468741,0.397771800322176
"118-42","Heavy",1000,"carry-forward","exponential",1.01256232596976,0.790168842367001,0.195095226935279
"118-43","Heavy",1000,"carry-forward","exponential",0.931947964929214,1.20518312512248,0.222461247432375
"118-44","Heavy",1000,"carry-forward","exponential",1.03398949666424,0.829919839958112,0.201109941547202
"118-45","Heavy",1000,"carry-forward","exponential",0.978711088887115,0.942040907994335,0.231536538906528
"118-46","Heavy",1000,"carry-forward","exponential",1.06234881801626,0.548189355394284,0.263153697192477
"118-47","Heavy",1000,"carry-forward","exponential",0.971832620167492,0.645740384773055,0.234832698302718
"118-48","Heavy",1000,"carry-forward","exponential",1.01774715814281,0.665106667716887,0.203305176421591
"118-49","Heavy",1000,"carry-forward","exponential",0.985173969526632,1.05032770720587,0.193693040432993
"118-50","Heavy",1000,"carry-forward","exponential",1.01688054557117,0.248781437421544,0.322547717486942
"118-51","Heavy",1000,"carry-forward","exponential",0.949183663118525,1.33792046525064,0.218713414063285
"118-52","Heavy",1000,"carry-forward","exponential",0.993058923213253,0.659729641939281,0.162704277366697
