"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11438-1","extra_heavy",100,80,0.86,1.00763590542196,0.56199993714641,0.230746938052976,1.34978578255761,0.204490847268202,0.162240851620674,0.422497865932383,1.23533024413091,0.479597024457456,1.41813207564445,-1.14447616087553,0.281468254189574,0.469920927416646,2.98552915293803,0.276420015106943,29.971,1.299
"11438-2","extra_heavy",100,80,0.81,0.874675466558351,0.573123409706891,0.00311127005655263,1.02992507757887,0.204719224823726,-0.243059013995799,0.326720386265071,1.06202119506909,0.616461780040883,0.784592779975468,1.55706226292705,0.0371758639280528,0.393163433732233,1.77652267710591,0.301450652297716,32.879,1.259
"11438-3","extra_heavy",100,80,0.78,0.943667819741439,0.568738402827726,0.289853833450966,1.14663873050595,-0.340329909599096,0.61530820404046,0.261744029091009,1.35023381954125,0.59444131017346,1.21887209475493,-1.20384048332559,0.476749638085736,0.436759743797239,3.45055800824323,0.302098813533498,32.072,1.249
"11438-4","extra_heavy",100,80,0.83,1.03866222764074,0.757009784178331,0.118465022240092,1.11997665093372,0.325061779200022,0.206059384333607,0.41242511269508,1.42617566519528,0.43404049653259,1.11195566293394,1.28817459556186,0.213130216301738,0.510788491983108,3.74245893201428,0.284987950486441,32.622,1.27599999999998
"11438-5","extra_heavy",100,80,0.79,0.817226225024209,0.0459101260132895,0.744583789203757,0.900153477805144,-0.321414930184644,0.758151100847909,0.349346759006007,1.94662908407539,0.436819116141208,0.939533247997233,-0.902555832688077,0.726733173294152,0.417855031323516,3.21757047022871,0.308426687514424,45.74,1.21100000000001
"11438-6","extra_heavy",100,80,0.85,1.02783351506631,0.344444187695397,0.197034369150417,0.902732782469166,0.0391379453221376,0.497222475727901,0.338840430137416,0.520649010221173,0.61719976537301,0.607777722890383,3.11189802919836,0.315917235036702,0.368116543597407,2.00250196766332,0.286366969158373,26.165,1.26300000000001
"11438-7","extra_heavy",100,80,0.87,0.800359700252428,0.545663235604655,0.569043128066563,0.813121692279487,0.812122162147627,0.461997887898488,0.330465470569112,2.20527827718858,0.683847872673004,0.435849731961762,3.92944721480733,0.663906829742443,0.47860567808611,3.12731190338723,0.290702728733586,33.241,1.24700000000001
"11438-8","extra_heavy",100,80,0.84,1.033841302544,0.799312508113661,-0.233413910006438,1.10862445600444,0.0280073222774981,-0.166323437030498,0.348729610406661,0.260133144783416,0.542779442855701,1.03373358120722,1.5663135099488,0.0281847100452824,0.440700942043045,2.77049432118784,0.294949506721605,24.225,1.23000000000002
"11438-9","extra_heavy",100,80,0.81,1.26357301379794,0.559868759217779,-0.060825064225193,1.18800725108042,0.443579047962871,-0.444817508027417,0.361841918520743,0.921917033585619,0.651223791985138,0.684361172349807,5.7525371895068,-0.067009411008382,0.585952004908141,4.05386184298544,0.306794946053932,29.752,1.22199999999998
"11438-10","extra_heavy",100,80,0.79,1.01759855653345,0.238110008577288,0.546521608923883,1.13112127311936,-0.0822657712294656,0.937218887717344,0.255142446860946,0.188770917466639,0.904550926522436,1.4485126489213,-3.93987060024575,0.627547143830263,0.416258793326491,4.06723496669532,0.315660622699482,25.16,1.19799999999998
