"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11428-1","heavy",2000,50,0.466,1.04228870287455,0.50352254871738,0.189460470173612,1.07711387378931,0.497048703047007,0.266447139934129,0.0528509158652865,0.103654241964878,0.0636136670452837,0.97190533887845,0.574346344083432,0.302653782593966,0.0572837175063968,0.104650129794058,0.0603815881438672,1729.555,5.56500000000233
"11428-2","heavy",2000,50,0.477,0.994768684219393,0.546022966721716,0.237454667272601,1.04781353510378,0.468243707716818,0.364202771716272,0.0518053272746594,0.12900895796714,0.0667055086877708,0.932909424021232,0.576367005603198,0.369569026807452,0.0582620797668127,0.119961204221086,0.0646859134928066,1795.626,5.47300000000178
"11428-3","heavy",2000,50,0.4725,1.01341708025783,0.487514455904908,0.281071126614042,1.08344745458599,0.304359710632346,0.389552490280135,0.0607088920659681,0.12415607200937,0.070884951782106,0.999675095922081,0.416204904284814,0.423376924796267,0.06323134095473,0.111245261403749,0.0778344747018855,1655.417,5.62700000000041
"11428-4","heavy",2000,50,0.466,0.970217240497189,0.477107280925075,0.318511252274186,1.03730131985153,0.353521723173915,0.377296088848362,0.0500792283975495,0.10140187401953,0.06608224608583,0.95485883950497,0.421535488707722,0.413619602150829,0.0570743439083646,0.0893648727312193,0.0715997376429709,1671.805,5.29200000000128
"11428-5","heavy",2000,50,0.479,0.968887603608169,0.432873208820218,0.272736582995089,0.994932748034379,0.368353816131671,0.37137309615391,0.0502044884907029,0.105186602619101,0.0707723600389912,0.87653070799731,0.467521573074131,0.387074577634738,0.0527109789151824,0.0719416303344457,0.0602285347420429,1768.449,5.71600000000035
"11428-6","heavy",2000,50,0.499,1.00597671777135,0.501244418110788,0.201255595951551,1.05386382191877,0.497262056437307,0.278098289336343,0.051204126520404,0.0913047104995584,0.0768881040840884,0.904042031920671,0.631571786568844,0.320978207967147,0.0552881663466657,0.104821602338693,0.0615592206841247,1815.21,5.7300000000032
"11428-7","heavy",2000,50,0.4685,1.03417060567869,0.458524273298719,0.201152214159907,1.09662231854873,0.386795646389527,0.294507433997553,0.0535356647241667,0.116598141583509,0.0746277838590551,0.996252254531656,0.434797760316955,0.328964372448514,0.0612830856550048,0.107950958660112,0.0704371523279127,1764.658,5.58300000000236
"11428-8","heavy",2000,50,0.489,0.993283165408749,0.484543519537135,0.267442596010357,1.04894841968174,0.417439410079713,0.348717300803407,0.0485810951615568,0.109373896953148,0.0643756220700556,0.97078310898113,0.455764645353916,0.374242548373204,0.0611812164438846,0.0990143534137233,0.0599968313263289,1773.589,5.69800000000032
"11428-9","heavy",2000,50,0.496,0.980128952083656,0.461811247711383,0.313307422244719,1.02052670538731,0.408186241134296,0.373035397662446,0.0488292599496997,0.109063628606541,0.066206254512871,0.945141390869484,0.43151680697219,0.421946069118949,0.0583591737274092,0.107307209234665,0.0650812172469076,1664.935,5.8080000000009
"11428-10","heavy",2000,50,0.478,1.05050489166174,0.479683405748276,0.263944897190798,1.09323539935343,0.424861054316252,0.353758173727154,0.0515073256565924,0.0986719460164251,0.0731813734133697,1.0039831018265,0.472953778391883,0.403285052226222,0.0586981066226745,0.109025109385298,0.0652781516019008,1689.981,5.65299999999843
