"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11436-1","light",100,20,0.13,1.25163624471966,0.367435930062529,0.234687804483817,1.29457369626925,0.237601298787112,0.291545343038981,0.235650535100255,0.295288373749886,0.300686578550265,1.26410921136183,0.249475724149273,0.373708208951281,0.227943993133383,0.325063053241642,0.315386309782428,3.276,0.284
"11436-2","light",100,20,0.1,0.980268637149473,0.483883744119533,0.273520600884273,1.02573855854409,0.444840574864957,0.218255169180462,0.273737614964677,0.289942043980066,0.330194915339637,0.987406769152546,0.482315164591741,0.287850236236058,0.266312978451036,0.332205183997854,0.317233904444653,4.622,0.231
"11436-3","light",100,20,0.18,1.09067660422391,0.421735988282196,0.356158170306765,1.07196781026327,0.48573468834206,0.381462099103692,0.224011577555003,0.231449665948254,0.261604070359227,1.0948942069436,0.378092003408846,0.410974886766575,0.235127153583516,0.327588442311391,0.290974642950708,8.368,0.241
"11436-4","light",100,20,0.18,0.984101669811409,0.529801528789099,0.0545602812544711,0.987488860827027,0.44402297080191,0.0595449304100608,0.190705652937848,0.221769567555614,0.322249025537087,0.949013121990301,0.538183084471771,0.0736722000747736,0.250208619017422,0.22472739500207,0.352132419101154,6.994,0.245000000000001
"11436-5","light",100,20,0.23,1.10825508002754,0.411687893972508,0.0845143647138955,1.11470146813382,0.426891379288274,0.124684007832278,0.21201758880497,0.26910787001708,0.297055705072206,1.04046784157664,0.525101883096312,0.210722234628373,0.219800657456672,0.366715536730887,0.285277941803835,9.692,0.244
"11436-6","light",100,20,0.21,1.14779310011125,0.304637503809232,0.0314890198685415,1.16400998408514,0.320506264072301,0.00054384497833181,0.221671930336141,0.257800050963381,0.241840542179674,1.09509279709922,0.385991993301223,0.0528858546558109,0.273798293652556,0.417186917732293,0.298758458100011,8.446,0.239999999999995
"11436-7","light",100,20,0.14,1.24303972748488,0.210405205367745,0.0885682531462123,1.27365207077049,0.0549572888240013,0.129746656360063,0.260495788952844,0.444952461386144,0.33430428873912,1.27542750448772,-0.0104949738327249,0.139504460367588,0.236882747326925,0.384723537651828,0.304515091321216,4.941,0.231999999999999
"11436-8","light",100,20,0.15,1.01560977420167,0.686998156670435,0.432013115639361,1.02485827294358,0.716146307376533,0.473195302415753,0.229356335234667,0.407722669896136,0.259707205702124,0.882852012634004,0.816583491168285,0.604537725007656,0.223154190733813,0.390530088162382,0.227850544244115,5.26,0.238
"11436-9","light",100,20,0.12,0.81042957027619,0.631805552726642,0.290378466836916,0.901612458161193,0.521627718696684,0.245253974743697,0.223807059997535,0.37702979645235,0.343025878487247,0.77529877927091,0.682799762597827,0.299163214933973,0.24871557048309,0.378373566212703,0.338529567963249,2.35899999999999,0.231999999999999
"11436-10","light",100,20,0.11,0.992806406872088,0.462428859477897,0.180360731978401,1.02633332635983,0.281933369619115,0.257787397777898,0.188853479988366,0.412524652869112,0.265582183595306,0.971180519362211,0.484343412872101,0.177672334586978,0.184927267237648,0.319486660212331,0.292863758867597,5.474,0.227999999999994
"11436-11","light",100,20,0.15,1.12552643558321,0.466550100584962,-0.0696545330756799,1.19082650072673,0.323846939840831,0.0355009733856784,0.248781276838507,0.305678082620339,0.339882030850369,1.13257826653948,0.454263902632761,-0.0810701904297687,0.201167749599772,0.29263216629804,0.284582481932488,6.31399999999999,0.238
"11436-12","light",100,20,0.2,0.894456064832937,0.63693048440012,0.422963735896498,0.878336549770806,0.643203725695778,0.481667917174053,0.158059380914473,0.180991971618527,0.265023457970595,0.939850063473285,0.390064923568033,0.48394201037789,0.191354883404999,0.241749911015658,0.314364984106747,8.238,0.240000000000009
"11436-13","light",100,20,0.16,0.980888790211446,1.0876692757765,0.0303033749726941,1.01370427192334,0.94237751106867,0.156178702648421,0.187614443196122,0.361605368169303,0.287725941947975,1.01730663487489,0.798928968284,0.230145819977036,0.201576304579339,0.434268308872981,0.321085767481081,5.77800000000001,0.233999999999995
"11436-14","light",100,20,0.16,1.08104663761345,0.607751469938858,0.158435690911645,1.16931724768323,0.436063923357749,0.257176463142232,0.231935188831216,0.212035547598027,0.326571376326494,1.09507393563906,0.507792311748258,0.256787492995025,0.2491822637431,0.225947908429804,0.298505618989672,7.79899999999999,0.234999999999999
"11436-15","light",100,20,0.08,0.92253342719309,0.607082299698119,0.298405830963326,0.931129580589259,0.640139451934798,0.277584179802396,0.18900242361685,0.27416723845401,0.307573438495945,0.897480364153983,0.525843613609319,0.384761102314021,0.186995535370204,0.212963247751615,0.310594789522574,3.404,0.228999999999999
"11436-16","light",100,20,0.24,1.15277817380435,0.312255787255132,0.303620418686746,1.1608669728795,0.326366197033135,0.362516023426528,0.264151163556708,0.370867209530364,0.304490475400174,1.12664109996034,0.348475597493651,0.374107924792571,0.247134905902107,0.324438912892344,0.307663778667804,8.45699999999999,0.24799999999999
"11436-17","light",100,20,0.18,1.27893045438823,0.248651782398408,0.232287087984441,1.29630156828704,0.230019616106044,0.225570673836207,0.2126086219208,0.241343061724831,0.307602638214479,1.35960638765294,0.148567920687823,0.192439932097032,0.259684444810907,0.228838186142476,0.297395977164065,8.617,0.236999999999995
"11436-18","light",100,20,0.17,0.975230099233685,0.162589480797012,0.396054747479023,0.953429501193155,0.195449193739459,0.386422804549573,0.174432159828498,0.281665959697849,0.259444561609865,0.988741386194778,0.125520207146327,0.32889635772442,0.166959764938687,0.292729234407707,0.259481512200761,6.19099999999999,0.237000000000009
"11436-19","light",100,20,0.15,0.703282083198974,0.659118176201049,0.292820162437516,0.635223857232567,0.737399828215164,0.391968433380989,0.192545675627048,0.325880111917942,0.26860397106056,0.620793090429315,0.800939952072278,0.444397863033096,0.222400377491401,0.316986766612602,0.296742166984477,4.60099999999998,0.243000000000023
"11436-20","light",100,20,0.2,1.08710186513653,0.29271999056561,0.288928411289243,1.10486202324813,0.249809563153117,0.314890661763239,0.214743084330486,0.261123134543057,0.307632520960008,1.09031726645518,0.229281264649067,0.295473698114043,0.254146701953366,0.308587793443046,0.271042380602208,7.74299999999999,0.24799999999999
"11436-21","light",100,20,0.17,0.978686007267997,0.658965723372071,0.0385761715889468,1.05443259055874,0.48251062731875,0.0833198768554138,0.215834823815436,0.156058023596509,0.263155572747025,0.958304490306056,0.625764967371448,0.122503127762604,0.188817753453264,0.254816070246068,0.271413013209641,6.93100000000001,0.240000000000009
"11436-22","light",100,20,0.23,0.966363005874249,0.536838049734838,0.339928512789424,1.02735131895674,0.4472711195207,0.386113804886636,0.211307509848117,0.170621260438019,0.311903308698911,0.797246271302126,0.613678902501373,0.429721096139547,0.217156242447516,0.178477787617769,0.338096496366453,9.26300000000001,0.242999999999995
"11436-23","light",100,20,0.17,1.0476270758689,0.492555803223094,0.135038408988309,1.02771956253726,0.510895486598111,0.193936913821443,0.224493015047339,0.234552462230461,0.332160691409761,1.03196190564555,0.442328874082019,0.195983825698805,0.219729980040267,0.264752340453761,0.30549356934084,6.626,0.235000000000014
"11436-24","light",100,20,0.24,0.939099817724203,0.230748636773406,0.221752412730956,0.998583411520183,0.0367894129990868,0.263381770292399,0.212690266174473,0.320067601218337,0.295172558066414,0.895856856313387,0.167250934592058,0.304729633259489,0.268677291110123,0.393738553274651,0.277444469727937,8.16,0.246000000000009
"11436-25","light",100,20,0.14,1.25850012560632,-0.137822469041529,0.408544385402654,1.27789920922568,-0.145262140393169,0.270343914502968,0.197770514650417,0.285581010833216,0.242458094909898,1.2387593426396,-0.136695556959315,0.436260941033509,0.224471900468187,0.283814110026344,0.268025977669669,6.767,0.238
"11436-26","light",100,20,0.17,1.02580820865749,0.526573648845017,0.281240238137467,1.04008305286641,0.547887828576516,0.296024239959008,0.259400067001181,0.375287068294311,0.3831168996637,0.91558394562351,0.793602295797359,0.362152768065312,0.25225885533674,0.417163871151509,0.278484362617151,6.06100000000001,0.234000000000009
"11436-27","light",100,20,0.15,1.13321180922417,0.434401375713096,0.220147949760261,1.14603440517772,0.251844161715222,0.333343441649509,0.19204441051066,0.235499396408401,0.307103538467405,1.15841756054012,0.0782228806936347,0.483457649615967,0.215779075916167,0.282642351703119,0.325313295365911,6.17899999999997,0.233000000000004
"11436-28","light",100,20,0.1,1.19385989157065,0.0928512895216444,0.287718314130689,1.19512127588925,0.0496328528053739,0.304404757412304,0.234135900413464,0.425925012996367,0.339349095058809,1.20659880887618,0.0105628441019987,0.308877811990092,0.205185094864807,0.406058955716103,0.27915482624814,4.13799999999998,0.22999999999999
"11436-29","light",100,20,0.3,0.892652171316327,0.331209784347661,0.488366287633624,0.965526259921156,0.243716446576531,0.46514918580899,0.265462709496278,0.156968257915913,0.271005175587738,0.851410499710166,0.335490938877242,0.606910470968902,0.22732594487056,0.229994246774327,0.273328380168587,11.976,0.254000000000019
"11436-30","light",100,20,0.12,1.10419842554542,0.894538170676039,0.383568387210965,1.14506265769781,0.803997226659885,0.31643562784255,0.252369860549396,0.671179652671635,0.24999533563116,1.04960896111138,0.876541722731433,0.472080548501726,0.255913157586502,0.681297881469959,0.296357703533214,4.77500000000001,0.230999999999995
"11436-31","light",100,20,0.23,1.25087161128396,0.28118992899333,0.162248089911834,1.30560925808688,0.263392954414468,0.133242158345937,0.250403006812675,0.240623921565996,0.278027944155776,1.23612306573523,0.380851667872226,0.1786846395073,0.204836874421747,0.337609590181739,0.243476745212684,8.38399999999999,0.246000000000009
"11436-32","light",100,20,0.09,1.02461163647734,0.894723322229127,0.144370067433299,1.03921096321212,0.98256469302758,0.100749487252433,0.213160343306082,0.322102193534877,0.28157704546965,0.990193887156255,0.974793146660006,0.231066426332602,0.223834982577674,0.30743572725371,0.259566796767538,3.46900000000002,0.227000000000004
"11436-33","light",100,20,0.23,0.886744355509655,0.427066532256433,0.561367194201943,0.88763069967921,0.354500813104458,0.726895847019012,0.290121297939738,0.465716406902346,0.285268995535689,0.920417746902402,0.258320163989229,0.818292038036276,0.270352460907983,0.519732040024793,0.2880349660899,7.875,0.24199999999999
"11436-34","light",100,20,0.16,1.10080940340213,0.34123564082988,0.331892124904779,1.12769749548232,0.367166721674499,0.286777824401533,0.199349972266134,0.202642461080087,0.281043486069257,1.09805083887042,0.348988889704069,0.327363545773286,0.236240126005232,0.284309187994717,0.349269281090053,6.50999999999999,0.234000000000009
"11436-35","light",100,20,0.14,0.830948429996404,0.491196222546142,0.21642318000168,0.915183428709806,0.319075142501646,0.201775906004768,0.22014576220322,0.402722831198154,0.25250961703721,0.846076491720993,0.417728903752624,0.265364758673968,0.2122155710531,0.439236730031125,0.275457151411587,5.83599999999998,0.231999999999999
"11436-36","light",100,20,0.23,1.02935168556892,0.524491358542039,0.301370373834248,1.10093891487569,0.23982985956709,0.540780840769464,0.189802629514474,0.271268286451302,0.305220463949715,1.05678861794495,0.225377667899764,0.591194143695942,0.217871714361837,0.273788471026967,0.346153632616285,7.32500000000002,0.240000000000009
"11436-37","light",100,20,0.22,0.930657068629617,0.567449873185839,0.27122710845923,0.951900368297129,0.69355007663776,0.181387977265924,0.30202704975934,0.318724625188391,0.365262415334491,0.815408688881248,0.655015910959711,0.348111625129143,0.247652024577066,0.272427191334622,0.241339017618111,8.69900000000001,0.243999999999971
"11436-38","light",100,20,0.2,0.901661370720883,0.666967679802455,0.104215544938799,0.98788914686712,0.432499130098523,0.0959996080224,0.189875398665547,0.154044354916833,0.253263748112688,0.879013187316341,0.482446901031541,0.199030797722964,0.220562416195969,0.244141794748734,0.301517354801536,7.83699999999999,0.244999999999948
"11436-39","light",100,20,0.19,1.05436352965962,0.347660939471318,0.128585125191168,1.07212524491388,0.351166889917225,0.140676806985002,0.245787259425581,0.313565160564704,0.300196565331658,1.0220255082974,0.360764041221499,0.182041944758042,0.304818014949113,0.390540089622249,0.312866945562407,5.59100000000001,0.243000000000052
"11436-40","light",100,20,0.19,0.783765979290744,0.706415672870818,0.292830410629354,0.816838672408283,0.509142677920184,0.399921704121793,0.266745768951741,0.326086363176562,0.320028865673766,0.81636047380608,0.653792543526332,0.260359032261255,0.243405439414897,0.309419955801077,0.255985038278006,7.58699999999999,0.242000000000019
"11436-41","light",100,20,0.16,0.862318407996749,0.761911278848915,0.154760315979494,0.905806044599329,0.734675897671219,0.133665788703019,0.221762204068062,0.389850688899479,0.270837573625633,0.872782448134617,0.720236635692042,0.182760389123437,0.260497266576947,0.368647606319475,0.321939082567197,7.08499999999998,0.238
"11436-42","light",100,20,0.24,1.40149942067559,0.406263480657643,-0.0991658970083441,1.39105187938929,0.39641068975128,-0.115033234749636,0.241897548842991,0.206055840802807,0.343269778102381,1.37571595333693,0.452432426252836,-0.0696867503382816,0.219017163383526,0.27632036529201,0.249776559208469,8.40800000000002,0.242999999999995
"11436-43","light",100,20,0.17,1.01521626037244,0.654927828069815,0.066781076094108,1.04625677200376,0.597500793713698,0.0466496611464625,0.232667017010417,0.289980976344655,0.271037591094781,0.973045555547023,0.548417145265178,0.097439257489529,0.191429072176694,0.226822435107683,0.240752941528395,7.05799999999999,0.235000000000014
"11436-44","light",100,20,0.21,1.02519845214018,0.553702596018257,0.30408029922368,1.139340615757,0.303799952924756,0.313567716404628,0.21716957379187,0.237215934775186,0.320265002231599,1.05872942057157,0.443388750487085,0.428650273062191,0.238385838749182,0.245647278577732,0.293690110635939,8.47699999999998,0.240000000000009
"11436-45","light",100,20,0.15,1.16269897693003,0.432515245772427,0.0906662513336313,1.25985253050781,0.361528396047626,0.134459767710344,0.197688578918475,0.293754627302628,0.289664064434186,1.12670690463272,0.328707269699773,0.288641393196869,0.213897719315725,0.33327242875718,0.315138756551784,6.80599999999998,0.233000000000004
"11436-46","light",100,20,0.2,1.09288286277285,0.28076514015382,0.176000757460148,1.14274289685532,0.202284010328352,0.11216199099813,0.250241055507643,0.246584154250452,0.295781197946871,1.12470471361486,0.180915015656829,0.218853667872074,0.248121820926625,0.314543920661612,0.338358553020495,6.358,0.239000000000033
"11436-47","light",100,20,0.17,0.942571144052157,1.17669829878381,-0.143251787261883,0.995444781527679,1.19548545903122,-0.226441953122389,0.213272452163789,0.391170749055597,0.302252459494694,0.930047026875363,1.05348113326785,-0.0284219161459373,0.244862369977446,0.367707225063102,0.367520193340809,5.93000000000001,0.23399999999998
"11436-48","light",100,20,0.18,1.21253709447561,0.568877349562518,-0.277855897676334,1.13964434974626,0.743138987210173,-0.300857383580271,0.220672792041633,0.31571351477933,0.29795636663165,1.14654718758499,0.77251094652366,-0.271094647518864,0.250683562935907,0.294794394389898,0.288670100168949,4.84899999999999,0.250999999999976
"11436-49","light",100,20,0.15,0.782775559753685,0.465585056135838,0.49293979702588,0.848426273645637,0.439457223906165,0.480998551910867,0.281218985608731,0.371786203878393,0.39998235019744,0.774036287758607,0.428287834503331,0.561227879080234,0.290108686607494,0.376168367286702,0.340379646806185,5.42899999999997,0.238999999999976
"11436-50","light",100,20,0.18,1.21942508554264,0.366221127658126,0.114163274383511,1.24670939861094,0.305194721396303,0.116971280648441,0.171878569006584,0.189100493110428,0.372583568761755,1.1897522634307,0.256291633729723,0.219192295403037,0.192566155334711,0.275517405081432,0.329706893099131,6.149,0.241000000000042
