"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr"
"116-1","heavy",2000,0.4,0.993109384476331,0.523793546696729,0.286118338220878,1.00707766785881,0.454443318704568,0.296930545399566,1.00257394678711,0.520227169132127,0.288946066732085
"116-2","heavy",2000,0.409,1.02614424644442,0.494678036546727,0.228267124912075,1.03152001171071,0.454536010688207,0.235289571841636,1.02662547391091,0.474940746148263,0.239124126891288
"116-3","heavy",2000,0.406,1.06346564650176,0.49405940664141,0.198668244147122,1.08862027346461,0.433198565321251,0.189597738682233,1.08486435935082,0.453651624241387,0.193597123136198
"116-4","heavy",2000,0.4105,1.02903265208139,0.469792339286234,0.258893850760891,1.03460498629268,0.50083433493813,0.25868923893777,1.033757898539,0.514237819624932,0.257545736550782
"116-5","heavy",2000,0.3955,1.01815900592443,0.507426081144558,0.21449393159403,1.02895322843497,0.500108724555865,0.199958898774866,1.0263519468259,0.544030830109357,0.19830924379224
"116-6","heavy",2000,0.408,1.02602760292432,0.467818965542842,0.210973811093785,1.03510543825756,0.497727633336859,0.184743837422182,1.02304883523988,0.508815138195837,0.202687522079941
"116-7","heavy",2000,0.423,0.972157957581391,0.602013899328285,0.222612016238537,0.959100167482084,0.612310403585482,0.237043364542026,0.954847629602572,0.669860356283558,0.229969730796819
"116-8","heavy",2000,0.399,0.97837605974059,0.479262479255204,0.264513932636235,0.968673949456613,0.546298880998716,0.263591016040848,0.964523437209786,0.586358796220811,0.262910742877523
"116-9","heavy",2000,0.4065,0.994523679501791,0.474670844261019,0.259416646474615,0.996603931650689,0.452327422047989,0.263125299800383,0.99385221082893,0.490092023843573,0.262398393803755
"116-10","heavy",2000,0.4135,0.969709965458455,0.481241409582505,0.241780175274427,0.981871042820368,0.444819390816304,0.240411581829664,0.979663698405118,0.484727807986636,0.23511718939287
"116-11","heavy",2000,0.422,1.0276013439206,0.561138943212758,0.201128308008073,1.0233574149271,0.665844551942897,0.184978984170147,1.0128433980617,0.667639918208485,0.203804974356287
"116-12","heavy",2000,0.39,1.05220714631944,0.407609533098529,0.193112251868342,1.05437762462361,0.40500649012283,0.19755394664549,1.05297738254027,0.41939764408245,0.197783562351127
"116-13","heavy",2000,0.407,0.996166151195229,0.581751305371185,0.227422753811316,0.971038632011108,0.678627909094424,0.237527292669183,0.96711551198796,0.712059806769749,0.236169123919999
"116-14","heavy",2000,0.4,1.01336940494293,0.527710011888713,0.217855367920848,1.04693525405573,0.382171118622481,0.21727251853315,1.03688676138951,0.470445496541071,0.212534637962934
"116-15","heavy",2000,0.414,0.984351519907865,0.48292043303013,0.267220888276607,0.974903631029387,0.538278601005857,0.26872258151419,0.974097841705621,0.560843117890121,0.265009754660702
"116-16","heavy",2000,0.4275,1.02697009856326,0.408964023925647,0.250278578480248,1.01893491111299,0.416748115623629,0.254542991539585,1.01602676223521,0.446058805901622,0.258636457229891
"116-17","heavy",2000,0.4065,0.926585300488614,0.512234665948324,0.308809915167469,0.923232976169484,0.549027480084524,0.314530073260249,0.925506422663549,0.562950251861302,0.309198735519395
"116-18","heavy",2000,0.4125,1.02040694219242,0.455451060116413,0.2462304451508,1.01047504024286,0.459914509563413,0.253376649668827,1.00719495536014,0.489417448773045,0.252750720837168
