"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr"
"132-1","heavy",500,0.352,1.05585674514758,0.492100074949618,0.243341080527116,1.03583103977035,0.508421322603061,0.232298035270259,1.04229353712931,0.470041239023659,0.313892531920765
"132-2","heavy",500,0.392,0.883964071495833,0.545032419784357,0.31067071693625,0.957618615696049,0.484930317408072,0.263674584218792,0.979018577629681,0.408229675047333,0.400508654346661
"132-3","heavy",500,0.388,1.09502724636795,0.473013673338672,0.18677259022456,1.15509076677375,0.426965479541841,0.179141069975656,1.12113410976046,0.438497161159393,0.22900968499204
"132-4","heavy",500,0.38,0.976202231975871,0.560052681647435,0.120630749907304,0.943362506900191,0.593080155114478,0.121369730182013,0.914324046348129,0.575368143303918,0.232221456374762
"132-5","heavy",500,0.392,1.00964173976371,0.510703491443358,0.113559196316848,1.07772892570856,0.453319871032221,0.100438405890074,1.09883479915023,0.393108791764955,0.2078131750379
"132-6","heavy",500,0.398,0.845453642404018,0.65101906015975,0.163351197981209,0.860957316835143,0.61997818130775,0.193468552643181,0.869394188113899,0.570008051697315,0.291509377721644
"132-7","heavy",500,0.388,1.00433150587769,0.501458174830956,0.134832101402928,1.1120740654016,0.413840998271158,0.14075442535827,1.06641589485107,0.41095292180851,0.223227588397222
"132-8","heavy",500,0.372,1.05547450301808,0.410160465597479,0.258287262016753,1.06463810929179,0.412939925520164,0.234531720648842,1.10451351067314,0.347311730916842,0.310345390483771
"132-9","heavy",500,0.358,0.931580732895044,0.472926432606669,0.290619101762917,0.922479743228732,0.495374851871533,0.29902673448213,0.915536307022657,0.47313653332929,0.371974497879088
"132-10","heavy",500,0.356,0.96287330539444,0.533170612994116,0.30018573261585,0.998664589682166,0.494124306536741,0.315724038845935,0.971908184469205,0.491751126797254,0.387073934795324
"132-11","heavy",500,0.382,1.01519398373604,0.463210886024407,0.344438938126045,1.06217715555916,0.42463102944012,0.351452956348067,1.07573000300741,0.378350143111781,0.438306576075708
"132-12","heavy",500,0.362,1.00234518785095,0.496495572446306,0.213988096580487,0.961810557735459,0.539475889990929,0.154204467789512,0.966957571325628,0.479074479442067,0.293253283707058
"132-13","heavy",500,0.394,0.989383079232719,0.470186124719538,0.347657699365488,0.901139808630475,0.54838304260579,0.325752332437036,0.901626373584688,0.499289551313151,0.45385309025665
