"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11431-1","light",100,0.17,0.870210831885964,0.597704093171355,0.251100434202474,NA,NA,NA,NA,NA,NA,0.858642757097503,0.610389405838332,0.301772544202841,0.219973413703322,0.344993880402781,0.273146834936258,0.865461866731185,0.569427767891284,0.309823663908962,0.224517159472032,0.338898266521668,0.280671851397155,NA,0.627000000000001,0.645
"11431-2","light",100,0.2,1.09794262112177,0.506175188840666,0.108174679893831,NA,NA,NA,NA,NA,NA,1.05485922754562,0.62009199375057,0.151349374130832,0.23065756589769,0.315299875082281,0.298430591178222,1.0509346070908,0.609260705665605,0.150215509554259,0.222866529668895,0.299082700754755,0.295987341475806,NA,0.874000000000001,0.609999999999999
"11431-3","light",100,0.2,0.799674067086542,0.647920734921845,0.413166797603487,NA,NA,NA,NA,NA,NA,0.794460733941438,0.961769194774414,0.239279393441513,0.230703359364646,0.335234659261491,0.339845144044467,0.809718317775124,0.927710524569125,0.22844454992126,0.234888527567097,0.313692376568024,0.34929212238456,NA,0.494,1.07
"11431-4","light",100,0.16,1.0762637660139,0.398839291702067,0.106269048701637,NA,NA,NA,NA,NA,NA,1.05795068005405,0.468256186317551,0.0848239190748821,0.184495925809558,0.242035263748831,0.273746682676302,1.06331330438946,0.4548862823393,0.0752091531582759,0.190488436956999,0.245523277703265,0.268339834100776,NA,1.197,0.500999999999999
"11431-5","light",100,0.18,0.909092525995108,0.310695154066272,0.573832124072492,NA,NA,NA,NA,NA,NA,0.944339302387794,0.182002841955889,0.584483152498525,0.190931896906285,0.344505854459832,0.254837836165123,0.94933609770576,0.15003841496225,0.610002517542315,0.193880570264104,0.34831674006345,0.271409089926462,NA,0.6,1.164
"11431-6","light",100,0.17,0.892406923518091,0.109963583646444,0.892451343129263,NA,NA,NA,NA,NA,NA,0.898338891288461,0.0935723216844862,0.902701346988827,0.205139756899929,0.288487799659245,0.305387034773736,0.897332668348155,0.106058773360189,0.890592493190615,0.204440759398693,0.279587907150561,0.320529440535818,NA,0.6,0.604000000000001
"11431-7","light",100,0.16,1.05914603533646,0.579367186428902,0.0531623454142713,NA,NA,NA,NA,NA,NA,1.1165073579905,0.301336128816613,0.228098208659909,0.253591019141762,0.285860108201117,0.350123423051758,1.131801859108,0.277353663688348,0.215930731154242,0.255601366893807,0.283734955499318,0.361740956198302,NA,0.741000000000003,0.874000000000001
"11431-8","light",100,0.18,1.05302420576716,0.572073661483823,0.216960706472832,NA,NA,NA,NA,NA,NA,1.03951162231436,0.732001363021765,0.133879191700206,0.201060717541396,0.307300612110667,0.293984583169711,1.02737237752642,0.720617058749697,0.151722263427661,0.209544988819184,0.312643493689595,0.291888263375048,NA,0.504000000000001,0.782
"11431-9","light",100,0.16,1.15571034106402,0.628581484516047,-0.132984057802973,NA,NA,NA,NA,NA,NA,1.19121654002724,0.576759795111325,-0.0919078794314831,0.260922757056982,0.344270619650808,0.313660416606445,1.18414960697063,0.568208635690836,-0.0813061472422692,0.270689475233349,0.332750601616719,0.318749669896831,NA,1.543,0.994
"11431-10","light",100,0.18,0.97502517720611,0.768376640453553,-0.148524586295387,NA,NA,NA,NA,NA,NA,0.895156474310254,0.912714591930876,-0.112168745317507,0.220229130753302,0.29165216316803,0.253355828691603,0.906433545981265,0.867449754749656,-0.108065067601902,0.215660011567427,0.281726252826889,0.254674781243516,NA,0.609999999999999,0.811
