"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11437-1","light",100,0.17,0.67307791200986,0.711058004627105,0.482940424459647,NA,NA,NA,NA,NA,NA,0.647280159344983,0.899835225998878,0.451897024839483,0.228597089830836,0.340247417541971,0.321685115510217,0.628987277782741,0.902260552834911,0.479742379462079,0.219251175090234,0.325411716514823,0.30494697921027,NA,0.579,0.62
"11437-2","light",100,0.16,1.17499168070182,0.485292469406646,-0.0419422259622964,NA,NA,NA,NA,NA,NA,1.18349685823452,0.478585395775869,-0.0629830415970681,0.199006226149042,0.278911614575744,0.283795592312688,1.19217840940885,0.37170405435796,-0.0390227760373216,0.204021326356108,0.208262171305042,0.290071119719241,NA,0.576000000000001,0.564
"11437-3","light",100,0.15,1.15224201756805,0.531028903696353,0.309006822877587,NA,NA,NA,NA,NA,NA,1.17579284476793,0.427683842972217,0.325362033899365,0.187773248922905,0.248008485448522,0.305343428311912,1.18000613907378,0.374414084343625,0.346049782658836,0.190386638369354,0.211425433064712,0.303188350518411,NA,0.554,0.535
"11437-4","light",100,0.2,0.995386552898223,0.486014975673693,0.093299910826259,NA,NA,NA,NA,NA,NA,0.998043678747385,0.497561179655666,0.0713197447994378,0.207028209251016,0.207174884685083,0.294839929748942,0.997054029555558,0.473150713130266,0.104739050520832,0.202209484707208,0.215777869187058,0.286964095611524,NA,0.518000000000001,0.621
"11437-5","light",100,0.15,0.876976174935419,0.473636002888267,0.596713293995674,NA,NA,NA,NA,NA,NA,0.872255387389178,0.484151589844493,0.579950347998572,0.283453014193309,0.471898956067539,0.345037419147057,0.882210413960679,0.511712019237086,0.556941895269478,0.289817666701434,0.475875470564917,0.340591400691482,NA,0.585999999999999,0.523999999999999
"11437-6","light",100,0.19,1.04828736482389,0.336143012248317,0.0713203623853675,NA,NA,NA,NA,NA,NA,1.01944089982319,0.461098471697125,0.078292106053657,0.208112752459251,0.318977854549278,0.254888263588823,1.01783154326977,0.466829640440836,0.0514950391642572,0.202581312112354,0.31825119913656,0.251132636394097,NA,0.631,0.645000000000001
"11437-7","light",100,0.18,0.997309257765775,0.630680926364889,0.163150677436283,NA,NA,NA,NA,NA,NA,0.967946444313974,0.775221237658193,0.168976832750151,0.268859930537485,0.405211175343702,0.322606036712243,0.963299838959904,0.733854861727263,0.181858504198877,0.265260250553311,0.398702939634461,0.317678820742088,NA,0.625,0.686
"11437-8","light",100,0.21,0.838514849029856,0.336295631852261,0.675035489846004,NA,NA,NA,NA,NA,NA,0.817456318713339,0.409861670942984,0.705930951704057,0.250737051097332,0.331118127490945,0.287005462772055,0.812993299448246,0.410783942945172,0.7108653862191,0.250693498831496,0.336466421575191,0.295241878357465,NA,0.559999999999999,0.577
"11437-9","light",100,0.24,0.956605686455447,0.294321345037021,0.680826674562411,NA,NA,NA,NA,NA,NA,0.950491767706476,0.342858133929953,0.633780173358152,0.222781844680474,0.40161638762935,0.323688296065055,0.957902118824555,0.314209304343521,0.634625300804337,0.218277467468076,0.378397317261893,0.325764203914559,NA,0.693999999999999,0.549999999999997
"11437-10","light",100,0.2,0.813353800377322,0.676745539300641,0.201207142672178,NA,NA,NA,NA,NA,NA,0.79662556527942,0.712361596012005,0.203395303940511,0.188989585982423,0.28387644408652,0.255649317825611,0.788421663735047,0.705330112182447,0.225689788301145,0.19314249629337,0.296878091041344,0.263664373564075,NA,0.687000000000001,0.808999999999997
"11437-11","light",100,0.15,0.605255813236817,0.589452606106904,0.590627754200955,NA,NA,NA,NA,NA,NA,0.619288360868427,0.532944118225535,0.60798143641869,0.216774777542052,0.291502372349232,0.288184082417762,0.609561875598833,0.530877406723899,0.615986762643892,0.215356157978188,0.280055638027912,0.292779819246115,NA,0.616,0.91
"11437-12","light",100,0.17,1.22127219099379,0.179528912731578,0.105406043602156,NA,NA,NA,NA,NA,NA,1.17641433941877,0.332585034041618,0.0601214266029551,0.260384390311767,0.280430412836016,0.329462827118326,1.18670957448216,0.326875779587056,0.0471653463102928,0.253035330070876,0.270208777131444,0.338741058141092,NA,0.73,0.850000000000001
"11437-13","light",100,0.15,1.01860954014502,0.862260213483961,0.169897588821984,NA,NA,NA,NA,NA,NA,0.998794481708164,0.892256214632758,0.154057487290324,0.233481715788819,0.307931802253453,0.295076011876393,1.0189516565737,0.876767945406815,0.135898290730204,0.228170117324237,0.293557063562657,0.294788806121966,NA,0.673999999999999,0.707999999999998
"11437-14","light",100,0.2,1.0053546171685,0.518415580955349,0.280018958147985,NA,NA,NA,NA,NA,NA,0.896565771363071,0.759412026277233,0.355794830245698,0.252037702370256,0.325673635767108,0.307658870095277,0.882205498096214,0.815548761577628,0.370637313745052,0.250670575558269,0.374754278499689,0.310751817803612,NA,0.579000000000001,0.654
"11437-15","light",100,0.26,1.00156141665758,0.562933369508181,0.471980720260929,NA,NA,NA,NA,NA,NA,0.996844409506087,0.601811489762957,0.456513561562478,0.24181849058224,0.326602571512558,0.301867106582534,0.970250818694605,0.658309560153054,0.474552708845833,0.242325563514801,0.358790035234866,0.299097447417724,NA,0.580000000000002,0.634
"11437-16","light",100,0.15,0.994315198191902,0.185945891547642,0.38297912492715,NA,NA,NA,NA,NA,NA,1.06649517072885,-0.012095048568244,0.409237169176382,0.281408386191143,0.441014901927963,0.336540018669109,1.03652424396926,0.0411750112435848,0.425248829376755,0.284558387032661,0.473105962878926,0.349142836620282,NA,0.535,0.675000000000001
"11437-17","light",100,0.18,1.34688885537808,0.0883445471925091,0.147444748448674,NA,NA,NA,NA,NA,NA,1.32358252077322,0.165138387691458,0.140601384603116,0.240942353716732,0.380108239010047,0.307643038823074,1.30099248507393,0.212058299134266,0.137601781533241,0.250178317623001,0.390411074065528,0.307342137706521,NA,0.709999999999997,0.604000000000003
"11437-18","light",100,0.14,1.11491452247772,0.747987026366693,0.0854680421947866,NA,NA,NA,NA,NA,NA,1.08770295145753,0.801443373862862,0.120939553294483,0.209259250153821,0.294850613403968,0.293283644012048,1.07873852005311,0.800307480053738,0.130722302415755,0.200515154276179,0.288159972203211,0.277433153146402,NA,0.719000000000001,0.596000000000004
"11437-19","light",100,0.25,0.970532845649697,0.34695628230181,0.589842340806166,NA,NA,NA,NA,NA,NA,0.969775666435902,0.332307462882353,0.560355484475748,0.187972831196954,0.243033296771576,0.237731205074899,0.95779386241782,0.321309155023148,0.576979461890404,0.18148834165925,0.226800150412804,0.233215042256468,NA,0.717999999999996,0.713999999999999
"11437-20","light",100,0.13,0.868666946597711,0.720950118532216,0.269411192651794,NA,NA,NA,NA,NA,NA,0.82198179375852,0.857593630005526,0.260127280940768,0.207626064871544,0.241190874036248,0.25084419073541,0.835699151042283,0.786582437511264,0.260005372905136,0.202858041746938,0.221686264406043,0.246678032257538,NA,0.625,0.682000000000002
"11437-21","light",100,0.16,0.97542362032825,0.589658361201095,0.0151557047929927,NA,NA,NA,NA,NA,NA,0.974209448379966,0.61142470924401,-0.0498380124581735,0.20680470226674,0.244923068131892,0.27072599625673,0.965633975725108,0.597660575402582,-0.0390990546310113,0.206027558764938,0.229582012196462,0.282087137116349,NA,0.586999999999996,0.597000000000001
"11437-22","light",100,0.24,1.14616047876988,0.537913615180705,0.111513896550124,NA,NA,NA,NA,NA,NA,1.05030353945429,0.853635285996357,0.130641975270924,0.208057375429018,0.259777636379666,0.266359760357147,1.05267796420773,0.878373958302794,0.117928499073374,0.214471877479884,0.26122795498653,0.268970168128364,NA,0.662000000000006,0.567
"11437-23","light",100,0.16,1.11105689819479,0.589901761973397,0.270290291589981,NA,NA,NA,NA,NA,NA,1.11485041816577,0.587591103396317,0.262304847646276,0.227482917375933,0.289049682170997,0.334603212021747,1.10638945817348,0.596463930761002,0.252590294487471,0.23309734550239,0.296177066099071,0.333268071531187,NA,0.646000000000001,0.552999999999997
"11437-24","light",100,0.19,1.34484333082022,0.403587349969504,-0.152383843697064,NA,NA,NA,NA,NA,NA,1.37292955123957,0.396895337268886,-0.161977460559188,0.239029902707405,0.332374482021369,0.290017788698701,1.39677160687494,0.319179215252688,-0.156535550999856,0.238837055830889,0.291046605553189,0.291786419815809,NA,0.536999999999999,0.545000000000002
"11437-25","light",100,0.12,0.806486169397907,0.640983383513773,0.35397357743239,NA,NA,NA,NA,NA,NA,0.749497428203526,0.655935534290852,0.404613498571321,0.223103044265537,0.250861597387963,0.30428510923334,0.758717272173042,0.621513711297595,0.416974104044057,0.225639690002821,0.237973771758863,0.308902282498033,NA,0.629999999999995,0.554000000000002
"11437-26","light",100,0.19,1.17281850443642,0.341524615712366,0.206872713256263,NA,NA,NA,NA,NA,NA,1.19251016961073,0.324826430405068,0.186002928602969,0.215621134572385,0.318598993766853,0.270491693130311,1.18674133833059,0.35185474177758,0.191239968830636,0.217404096743771,0.334540263862303,0.278862112255133,NA,0.853999999999999,0.801000000000002
"11437-27","light",100,0.18,1.0854406646642,0.566127995443609,0.0913778597558712,NA,NA,NA,NA,NA,NA,1.05524971123593,0.683497148290778,0.0648871443304612,0.281722074656228,0.26787073362764,0.317642148849639,1.07754820654298,0.652112902226039,0.0538842461763445,0.272194193596508,0.250465682760325,0.311202265778839,NA,0.576000000000001,0.597999999999999
"11437-28","light",100,0.13,0.761522376183971,0.425586517119904,0.472268033575802,NA,NA,NA,NA,NA,NA,0.734877712861313,0.534125802587379,0.469052619851597,0.203020680975177,0.466767907860016,0.283593333437693,0.745155782847585,0.515346650050498,0.465525686158765,0.206771872712184,0.452916215509333,0.292671744997253,NA,0.567999999999998,0.584000000000003
"11437-29","light",100,0.19,0.963342814663814,0.601550225887328,0.26007865144706,NA,NA,NA,NA,NA,NA,0.946301466737184,0.624110364387365,0.250631764386338,0.234345844511189,0.208930789722821,0.28666048224053,0.947753413969595,0.609920826788969,0.256434353235407,0.239486367427474,0.207951474624469,0.286037245490388,NA,0.600000000000001,0.623000000000005
"11437-30","light",100,0.12,1.03090422769648,0.436119585125702,0.168189606251767,NA,NA,NA,NA,NA,NA,1.04686750367415,0.420784703760868,0.143500793216382,0.192861203989616,0.249059141519436,0.266028396122066,1.04786449603276,0.417642845634281,0.159316076442865,0.204283195570555,0.247405871070789,0.267023787355187,NA,0.538999999999994,0.641000000000005
"11437-31","light",100,0.28,1.07659103454688,0.00449832110903816,0.647894862031903,NA,NA,NA,NA,NA,NA,1.08936642374405,-0.102764579776996,0.686622057324224,0.222120082580769,0.46504771491954,0.291034594028596,1.09700734842466,-0.104008764570047,0.691906438642939,0.229763647795161,0.447596600205443,0.301361164658766,NA,0.613,0.530999999999999
"11437-32","light",100,0.16,1.09171004918607,0.4262038915858,0.332588673951447,NA,NA,NA,NA,NA,NA,1.06101085506077,0.460587075906159,0.343438115906791,0.247914804067712,0.263395652491225,0.307526879176655,1.09574473666877,0.329574208909878,0.35687484367332,0.247210897967679,0.232504809047615,0.311914130205678,NA,0.719000000000001,0.695999999999998
"11437-33","light",100,0.15,1.29063179311376,0.263762445772024,0.0586563205388249,NA,NA,NA,NA,NA,NA,1.25944399779661,0.407532187016696,0.0313775548250779,0.208512417686949,0.288879847533876,0.280870256742996,1.25887859547165,0.392051359725367,0.0371090787026359,0.209948665681633,0.29030020619508,0.287746458377109,NA,0.786999999999999,0.724000000000004
"11437-34","light",100,0.17,0.770173509765517,0.720986373438214,0.203590563142674,NA,NA,NA,NA,NA,NA,0.769639420146971,0.850991085908578,0.155314471024535,0.211096151867951,0.244702206594389,0.266013100933934,0.76191030082323,0.864595092863809,0.154126127669157,0.217372042202352,0.238967044340381,0.263862165460054,NA,0.704999999999998,0.769999999999996
"11437-35","light",100,0.18,0.784686712009741,0.695935347181,0.207524218287722,NA,NA,NA,NA,NA,NA,0.77422447474888,0.639902312114526,0.207214170279633,0.19226293251165,0.222361162030327,0.275145552950453,0.769070444309827,0.623812345325209,0.208208165438152,0.185363741720959,0.214900260279211,0.273667163769719,NA,0.562000000000005,0.614000000000004
"11437-36","light",100,0.14,1.36462865823924,0.356477756489405,-0.308254227534781,NA,NA,NA,NA,NA,NA,1.34002394015952,0.47348962624081,-0.286050472926684,0.191705992562969,0.38100939805615,0.292868718359854,1.33827543103588,0.480096274963794,-0.291945315627335,0.193608423140775,0.397440721899333,0.292977206430418,NA,0.528999999999996,0.622999999999998
