"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11428-1","extra_heavy",500,0.81,0.897372252611159,0.438492734269562,0.425538406275781,NA,NA,NA,NA,NA,NA,0.918537057075893,0.0454762155106497,0.491628468693855,0.128402021673715,0.0400709049993958,0.141626651518554,0.852282415907127,0.984332288709846,0.545737560848012,0.159831083052216,0.780215934143372,0.132066010656211,NA,0.688000000000102,0.677999999999997
"11428-2","extra_heavy",500,0.826,0.959293538333958,0.366352954821057,0.380566484739453,NA,NA,NA,NA,NA,NA,1.13281337648635,-0.185454019257208,0.544816490236293,0.118541800001212,0.220770262465916,0.162998693159094,1.1402313335215,-0.560511953862577,0.484563098660363,0.16271183938073,0.900452407661176,0.126181234735488,NA,0.819000000000074,0.748000000000047
"11428-3","extra_heavy",500,0.82,1.01653389154122,0.592769931906144,0.271329475668714,NA,NA,NA,NA,NA,NA,1.02909306029459,0.196133326763182,0.238769960271812,0.125658134486689,0.105552486012954,0.190960777311185,0.915095526135176,1.96312553249521,0.397168494687814,0.192205388564452,1.19709445797616,0.143882476850547,NA,0.769999999999982,0.650999999999954
"11428-4","extra_heavy",500,0.816,0.994173393270923,0.506229762365451,0.292863547235513,NA,NA,NA,NA,NA,NA,1.0718598772092,0.00388993594988362,0.378133203807566,0.13705651754599,0.00524839630387188,0.169400587605942,0.98308388346258,1.04623866421159,0.413401418325906,0.16714607475438,0.928233318269581,0.144195214596441,NA,0.802000000000021,0.759999999999991
"11428-5","extra_heavy",500,0.798,0.894524274100098,0.512547866032725,0.308312825949245,NA,NA,NA,NA,NA,NA,0.940623259214666,0.138870145726252,0.255789714556102,0.109565992095734,0.0773650170782923,0.174879350247592,0.822304492226508,1.84814577477264,0.42566397247761,0.161003908319261,1.15867872693747,0.133993768971392,NA,1.07100000000003,1.10400000000004
"11428-6","extra_heavy",500,0.802,0.997404991625219,0.550498312802949,0.271783020102331,NA,NA,NA,NA,NA,NA,0.982186678208178,0.949434599531501,0.223175332985513,0.128744389705483,0.535518132021958,0.171481113744427,0.907977170415928,1.41049343787962,0.338656135956693,0.159154234066518,0.792348386538587,0.136284977309086,NA,0.690000000000055,0.890999999999963
"11428-7","extra_heavy",500,0.814,0.985246759121152,0.529085925559804,0.282242889236294,NA,NA,NA,NA,NA,NA,0.995197273239454,0.277599399118685,-0.00275211896726234,0.105004895523715,0.109783969893848,0.215486581631803,0.871375740316228,1.85135551473425,0.343085770788344,0.162821636304048,0.947858212502773,0.144853320836459,NA,0.976999999999975,0.836000000000013
"11428-8","extra_heavy",500,0.81,1.09539842016916,0.532384527091573,0.192849131777221,NA,NA,NA,NA,NA,NA,1.15179910477148,0.238800650297146,0.0276434071672927,0.107327087151482,0.112580536583627,0.194910897894645,0.984705025417292,1.82646508368998,0.231024005145984,0.154701264842445,0.819950566834121,0.13617146892422,NA,0.754999999999995,0.822000000000003
"11428-9","extra_heavy",500,0.792,0.992277410107841,0.467550077977753,0.312282898566751,NA,NA,NA,NA,NA,NA,0.942130349161125,0.0409788505964891,0.352156163695559,0.127773456226599,0.0210028883831566,0.141944707876195,0.882056579285066,1.59346430864657,0.43080807562592,0.165665897327863,0.936396501840424,0.130183155341828,NA,0.677999999999997,0.656999999999925
"11428-10","extra_heavy",500,0.812,0.935035361394609,0.57805953062378,0.2036560087711,NA,NA,NA,NA,NA,NA,1.05760291156034,0.0233754349370433,0.279146636013127,0.11803725878651,0.0370145085504407,0.232852289294539,1.02564926998499,0.536733515097938,0.354891589385186,0.17407560811758,1.128217382604,0.169493858966156,NA,0.780999999999949,0.774999999999977
"11428-11","extra_heavy",500,0.804,1.06155407351359,0.524295842299957,0.146339804701682,NA,NA,NA,NA,NA,NA,1.10317256701299,0.0166778937884153,0.100712819408362,0.122423519782635,0.00903746672849303,0.166462634720458,0.938686044419312,2.50522506622661,0.200933804365272,0.170616366003359,1.15963666150682,0.139159945959269,NA,0.857000000000085,0.831000000000017
"11428-12","extra_heavy",500,0.816,1.00781433813281,0.554945502330615,0.28681514574675,NA,NA,NA,NA,NA,NA,1.01320422898181,0.0965831080126586,0.333076821176705,0.134288913574359,0.0598786629622749,0.161205501930852,0.979848079495305,1.04176821154004,0.425530418675039,0.176074930552185,0.821520470621951,0.141982168999303,NA,0.730999999999995,0.756999999999948
"11428-13","extra_heavy",500,0.802,0.876780922114245,0.598111331063347,0.374811689484511,NA,NA,NA,NA,NA,NA,0.984069725858186,0.00330776357781369,0.471202841025099,0.117645148465575,0.0053021037031633,0.178861508692469,0.879839351651027,1.10659519600142,0.488411210224407,0.153875426190885,0.949115883293485,0.145427401593416,NA,1.024,0.716000000000008
"11428-14","extra_heavy",500,0.828,1.0573078391377,0.491226019782829,0.257878284222935,NA,NA,NA,NA,NA,NA,1.11261976197433,0.179462167412619,0.359398521664539,0.130866085057244,0.192067751244922,0.14730332142274,1.10163021309152,0.704209873236192,0.415703539998294,0.187874849490422,1.13744779319552,0.131411726207435,NA,0.80600000000004,0.677000000000021
"11428-15","extra_heavy",500,0.824,1.00964281273539,0.552276312357157,0.276293356294135,NA,NA,NA,NA,NA,NA,1.05906141279813,0.00140769779145016,0.381220610912387,0.147048296289866,0.00144814562904047,0.135025507735504,1.07758096688558,0.585893462095544,0.404970319313109,0.168496532888001,0.880421495799701,0.13480558291587,NA,0.66700000000003,0.649999999999977
"11428-16","extra_heavy",500,0.796,1.06032679583828,0.413315032329934,0.166177934045931,NA,NA,NA,NA,NA,NA,1.04463278057717,0.0646119399165658,0.136955770898093,0.11478564243581,0.039693536535556,0.180571873491906,0.930821358283979,1.66764951659336,0.246475040589108,0.158305320431416,0.958982340330342,0.141894185399593,NA,1.05899999999997,0.841999999999985
"11428-17","extra_heavy",500,0.824,1.00655695814154,0.504670859435209,0.191759120949209,NA,NA,NA,NA,NA,NA,0.975057452183487,0.0302283447820053,0.242404191648782,0.143691385202595,0.0170461825661818,0.13883871648717,0.865765474503915,2.05797912948628,0.305099164791251,0.182976958778635,1.10411855079791,0.133666462314979,NA,0.791999999999916,0.825000000000045
"11428-18","extra_heavy",500,0.8,1.07273009759664,0.611133874956381,0.213374328028344,NA,NA,NA,NA,NA,NA,1.06175124702242,0.132553813756882,0.108714118773448,0.113756968618453,0.0555798128819598,0.17941385971959,0.869893601839555,2.67391447470658,0.255294997637892,0.163918183089392,1.00222900057838,0.149386977495627,NA,0.733000000000061,0.70799999999997
"11428-19","extra_heavy",500,0.804,1.03313570024311,0.505358596196397,0.155027292232197,NA,NA,NA,NA,NA,NA,1.17157147667649,0.00934924059258622,0.230318945160814,0.121821866000499,0.024397754793667,0.167327994440535,1.10440172775152,0.770874467108804,0.231442789223282,0.160860819241641,0.935533626195022,0.135374972002969,NA,0.692000000000007,0.668999999999983
"11428-20","extra_heavy",500,0.82,0.96048708312442,0.560322721493233,0.239947355678342,NA,NA,NA,NA,NA,NA,0.93048939467981,0.0411305417729473,0.0543683602319473,0.129718351095373,0.0186901540605659,0.201965867408945,0.857578373169959,1.52716986345016,0.266717430859816,0.175163967804461,0.838488644796327,0.146254965372035,NA,0.942000000000007,0.675000000000068
"11428-21","extra_heavy",500,0.776,0.953350300188749,0.572196232920974,0.219269562064199,NA,NA,NA,NA,NA,NA,1.01585219770204,0.0108617655428909,0.300176188950026,0.130522769633037,0.00916401174065123,0.140244278559998,0.968799305308991,1.02138227218057,0.328415101957776,0.150198950646344,0.821272954523232,0.13202367812878,NA,0.870000000000005,0.663000000000011
"11428-22","extra_heavy",500,0.84,1.03895562693715,0.485369523020927,0.099817829858498,NA,NA,NA,NA,NA,NA,1.04022713898458,0.0178178074031994,0.10441318803655,0.132396494842151,0.0113470070015765,0.165580731181676,1.01246560108707,0.954849029925341,0.223561825669474,0.170230473190382,0.783091299135163,0.135655472830242,NA,0.857999999999947,0.872000000000071
"11428-23","extra_heavy",500,0.818,1.06502842463152,0.541484178307304,0.211520136457324,NA,NA,NA,NA,NA,NA,1.1586622405309,0.181474584209309,0.304119022254195,0.135995023277425,0.276538576711302,0.160380831614258,1.14930211834315,0.410698590191463,0.347937558372695,0.165795405267023,0.769491818187635,0.133728620826694,NA,0.731999999999971,0.75
"11428-24","extra_heavy",500,0.802,0.845827121414495,0.528223330283431,0.256918515855654,NA,NA,NA,NA,NA,NA,0.880165273299082,0.41372022086229,0.286215462517518,0.121830113444467,0.289825171320303,0.186480529889901,0.840673674487724,1.06221489045413,0.42092017886252,0.167451522542183,0.920424123785458,0.146456974256641,NA,0.777000000000044,0.716999999999985
"11428-25","extra_heavy",500,0.784,1.05908004915604,0.529732764308127,0.141037139592121,NA,NA,NA,NA,NA,NA,1.13281999429415,0.0973414547228966,0.15987770105769,0.105870642100619,0.0697954491734195,0.180647008259134,1.05244623620977,1.26556087637608,0.252651781613975,0.150803071720915,0.922331069256303,0.14095500845526,NA,0.830000000000041,0.675999999999931
"11428-26","extra_heavy",500,0.824,0.933914045468962,0.599631765428414,0.275571950252425,NA,NA,NA,NA,NA,NA,0.988359527592473,0.024442214786898,0.28907683132258,0.123582367344696,0.0166643016445924,0.160856255030115,0.926749373370431,1.28454253342749,0.382072936040311,0.16928829158837,0.982793476906325,0.136008206016338,NA,0.942000000000007,0.710000000000036
"11428-27","extra_heavy",500,0.802,1.07918294239976,0.415222955969232,0.368826365200592,NA,NA,NA,NA,NA,NA,1.08466416852108,0.00449617100951206,0.430982832469682,0.12118763143699,0.00361448761640554,0.151353725794227,1.07834049918562,0.848451807087816,0.5045341398043,0.159667229776375,0.973064782173157,0.137119459085707,NA,1.13099999999997,1.44499999999994
"11428-28","extra_heavy",500,0.81,1.03308019320572,0.485589926410612,0.173717472444926,NA,NA,NA,NA,NA,NA,1.0414368933105,0.105726038714162,0.072886210162129,0.117455661938555,0.0578106890605445,0.17640443699284,0.959756382105233,1.28012491715325,0.198898702014469,0.159914495217868,0.753013161475097,0.138572372834721,NA,0.730999999999995,0.70799999999997
"11428-29","extra_heavy",500,0.834,0.957024939217287,0.480820844284745,0.312126756632435,NA,NA,NA,NA,NA,NA,0.97879070631109,0.0448903392596507,0.198913388793625,0.1183988784281,0.0278500597709557,0.222193841703855,0.89268048481383,1.23900641158865,0.383717379297715,0.176681145917108,0.914509774291605,0.146958223075902,NA,0.81899999999996,0.716000000000008
"11428-30","extra_heavy",500,0.828,1.02351726208307,0.643633953052762,0.235574362807581,NA,NA,NA,NA,NA,NA,1.14677573467898,0.0164818892789198,0.256986661195067,0.124656108644324,0.0150559913082598,0.198047937035839,1.10227043210077,0.856476067676724,0.352421355613181,0.168162261083727,0.898350284416456,0.149238563510865,NA,0.774000000000001,0.687999999999988
"11428-31","extra_heavy",500,0.812,0.977582331756389,0.509564788853458,0.237357857511656,NA,NA,NA,NA,NA,NA,0.872430589429834,1.57949913434041,0.075739774817689,0.129439630046792,0.58464466590648,0.174556987261462,0.813011408741327,2.14151959924112,0.295436419358548,0.171178139862349,0.959991982985923,0.137047141254061,NA,0.663999999999987,0.658000000000015
"11428-32","extra_heavy",500,0.816,1.01203836848183,0.548285936224424,0.145794069990514,NA,NA,NA,NA,NA,NA,1.02364525969162,0.000376783528978521,0.242029802101101,0.144096055484756,0.000269158392096411,0.146694903689076,0.987511153262262,1.00723757178044,0.289188514566996,0.180416428779875,0.788583930654084,0.135625275335274,NA,0.817000000000007,0.805999999999926
"11428-33","extra_heavy",500,0.804,1.01472169902835,0.450187913378952,0.26817174387896,NA,NA,NA,NA,NA,NA,0.976532405826812,0.514928267283045,0.303411321899781,0.138646966828688,0.338643420147454,0.151881476986729,0.908119985192909,1.42207033346695,0.362960274107116,0.166516039503895,0.903615231457849,0.137085763462809,NA,0.998000000000047,0.75
"11428-34","extra_heavy",500,0.824,1.12064448944351,0.432749184987032,0.0327315245872474,NA,NA,NA,NA,NA,NA,1.0365177697586,1.22458708240317,-0.000164847343090421,0.139345422690276,0.617478965469006,0.145710088051456,0.948910353383836,1.75171436559086,0.102251921783564,0.161679320905111,0.80859942595575,0.125449615065369,NA,1.30799999999999,0.956000000000017
"11428-35","extra_heavy",500,0.788,0.93196071456309,0.569987374949719,0.386959632969218,NA,NA,NA,NA,NA,NA,1.02588119604666,0.046679399265953,0.428107012684356,0.113560594902115,0.0477609065111211,0.184932056831605,0.964535744128239,0.873539085230314,0.497207993759763,0.159511930952351,0.895890106514965,0.141629776435486,NA,0.785999999999945,0.684000000000083
