"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11424-1","light",500,0.188,1.02751450709635,0.478267735783292,0.223904337703204,NA,NA,NA,NA,NA,NA,0.996253502604056,0.579955613837836,0.208110052111967,0.0970192600845736,0.138826129158039,0.129865051874556,1.0054446186769,0.564990168430098,0.20520543354083,0.100518246173754,0.135030001156184,0.137494006273304,NA,0.634,0.634999999999991
"11424-2","light",500,0.142,1.05608979746309,0.522001251957108,0.172376795989658,NA,NA,NA,NA,NA,NA,1.07214604638457,0.4858561630957,0.146889396137555,0.106412123839816,0.131412506723367,0.134845693548336,1.07571261714529,0.483344994057269,0.151809226090152,0.108156438918273,0.132773100561111,0.135319744643695,NA,0.936999999999998,1.169
"11424-3","light",500,0.176,1.07126237779903,0.544990762891507,0.270540764411542,NA,NA,NA,NA,NA,NA,1.06073465008674,0.601320776241524,0.245244285293994,0.100461403882545,0.120881097085372,0.136535162044513,1.0577937360943,0.605010461333254,0.243143711842788,0.0986114612482689,0.1195219452714,0.137999081766666,NA,0.995999999999995,0.717999999999989
"11424-4","light",500,0.182,0.958461285984896,0.472631793140775,0.32749637347878,NA,NA,NA,NA,NA,NA,0.925108050742285,0.568733246023461,0.321516282406092,0.0956765978961324,0.134767455394359,0.119801401235445,0.929779807282391,0.552272797948837,0.317271799495881,0.0978370744361266,0.125128013973491,0.125106335306876,NA,0.716000000000008,1.00800000000001
"11424-5","light",500,0.158,0.973688308629272,0.528735492676986,0.134445645107861,NA,NA,NA,NA,NA,NA,0.949474035582029,0.577786232438895,0.119109559306436,0.0992392524910696,0.121144961414727,0.131217876087155,0.952084576549466,0.57538717958809,0.116572396749628,0.0999595894846067,0.12403771369925,0.130204237610192,NA,0.754999999999995,0.728999999999999
"11424-6","light",500,0.164,0.998190954511307,0.466119903868446,0.234190645914666,NA,NA,NA,NA,NA,NA,1.02277476762452,0.375144170289508,0.275143276716982,0.0967809539495276,0.125662699735773,0.133403025100834,1.02224205204479,0.367162788946329,0.277166996707426,0.0989018431806422,0.123604098653488,0.136687013489948,NA,1.08,0.626000000000005
"11424-7","light",500,0.192,1.07112834295184,0.503059220510081,0.170161471048691,NA,NA,NA,NA,NA,NA,1.06994832932425,0.496555499507245,0.1691720395486,0.097996094095986,0.120099973170594,0.140314196711331,1.07756742586958,0.493063399838685,0.163476956311457,0.0978285534543192,0.124032785722617,0.140716095104001,NA,1.148,1.11799999999999
"11424-8","light",500,0.118,0.980443184322549,0.509427322781843,0.328450105775915,NA,NA,NA,NA,NA,NA,0.98459988299111,0.508510148869002,0.354013220275463,0.0967433341686688,0.134265969753087,0.137427917076668,0.987452995632989,0.503415256154021,0.350443001177016,0.0954598863260532,0.126918813311226,0.133718971440524,NA,1.128,1.203
"11424-9","light",500,0.174,1.00878457623865,0.591825848841309,0.275768929187339,NA,NA,NA,NA,NA,NA,0.996736426877939,0.617655669785254,0.314764622435263,0.103578832900703,0.149253480108705,0.141681826358349,0.996575372156662,0.61285778031803,0.316952244382132,0.102920489864952,0.149006563223777,0.139532706213959,NA,1.16,1.155
"11424-10","light",500,0.17,0.94806980501904,0.456099536399221,0.266161109240328,NA,NA,NA,NA,NA,NA,0.932100366972178,0.50880893953256,0.274662523055829,0.095027156591755,0.134583489115629,0.135954110063058,0.937229684218284,0.48477457913885,0.275323197041423,0.0936361591919619,0.126724939439045,0.137959247596966,NA,1.193,1.196
"11424-11","light",500,0.162,1.03748519223189,0.486073241763233,0.286538046945521,NA,NA,NA,NA,NA,NA,0.998629870534074,0.666616293368052,0.254745494397518,0.0967229451645797,0.120959687688994,0.132700594649474,0.988825277859645,0.661199878970531,0.266066409346543,0.0955480352368539,0.119991211176998,0.131380911507949,NA,1.244,1.14
"11424-12","light",500,0.178,0.932967290203967,0.481970096355321,0.173649858483062,NA,NA,NA,NA,NA,NA,0.957960610895401,0.388605614424254,0.183701909471814,0.0958549887847693,0.128112975660178,0.139807923371558,0.954528440336759,0.384017089972404,0.189698611217525,0.100957798948404,0.129061713700621,0.137088890568182,NA,1.133,1.19999999999999
"11424-13","light",500,0.168,0.996986428709953,0.49443191619777,0.260169179576187,NA,NA,NA,NA,NA,NA,0.979728197138679,0.536558181263588,0.277859015278333,0.106710038890988,0.147842234782013,0.135995972389822,0.979561479006024,0.545837245495151,0.273902795182162,0.104513733817798,0.13846628998491,0.13568692233767,NA,0.643000000000001,0.899000000000001
"11424-14","light",500,0.184,0.943943587108706,0.542163568567849,0.257590497554697,NA,NA,NA,NA,NA,NA,0.961288149076037,0.500107142747882,0.271832387423438,0.102314731969835,0.131304226352269,0.130792027690482,0.955057629855636,0.505594225808175,0.271966316020089,0.100990019052363,0.135242146874142,0.124714634110831,NA,0.622,0.771000000000001
"11424-15","light",500,0.148,0.973344046676772,0.55745450729539,0.310411488758206,NA,NA,NA,NA,NA,NA,0.927314974702121,0.707402446243606,0.293326159312714,0.0960937098413535,0.135204971349237,0.131765627885504,0.93796223102653,0.69668310842199,0.287722789209717,0.0938703933066817,0.13310403160194,0.130847371979534,NA,0.613000000000014,0.617999999999995
"11424-16","light",500,0.162,0.941410644992979,0.471593461485194,0.31988727892137,NA,NA,NA,NA,NA,NA,0.930620496442234,0.503228040737967,0.331791026253987,0.0939674235031203,0.136776984642651,0.132910961300064,0.932620331068298,0.504497919847209,0.325215650098473,0.0954011607044803,0.138150815224778,0.138879828503531,NA,0.614999999999995,0.619
"11424-17","light",500,0.16,0.897284115910054,0.650270947280906,0.223606514396377,NA,NA,NA,NA,NA,NA,0.915438893251338,0.585196346236228,0.229823562019228,0.0937800743496074,0.118696020850711,0.140970689524674,0.915603329145483,0.559679517702374,0.235189934903294,0.0965552799170996,0.11431096848089,0.138354422958258,NA,0.617000000000004,0.618000000000009
