"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11426-1","extra_heavy",2000,0.8235,1.08230058602666,0.456701982906895,0.19965720036395,NA,NA,NA,NA,NA,NA,1.09821902651245,0.0365808847324847,0.186013603988249,0.0659116653594932,0.0128784660150929,0.0765550104415654,1.0420103117666,0.97390441740722,0.257386859989143,0.0825114094910732,0.355084392486972,0.0669376428295017,NA,3.41200000000003,1.69499999999994
"11426-2","extra_heavy",2000,0.8115,1.01473339722485,0.455234285043649,0.271879268189958,NA,NA,NA,NA,NA,NA,0.98778016401256,0.217662210352513,0.171414648590535,0.0579568171865149,0.0512499312502824,0.0886127022333387,0.895217532767435,1.43450897921329,0.338083965710334,0.0804276069685659,0.381411179730479,0.0685154985654901,NA,1.89799999999991,2.14499999999998
"11426-3","extra_heavy",2000,0.801,0.991192448915184,0.538005200245126,0.202132034855157,NA,NA,NA,NA,NA,NA,0.969837174114906,0.0470710393711728,0.213059850853055,0.0643855299288756,0.0116689808387774,0.0776360713036866,0.888970250113015,1.38861021197547,0.305436873354229,0.0788580827622948,0.343877506151313,0.0693329187024814,NA,2.14499999999998,1.67399999999998
"11426-4","extra_heavy",2000,0.8135,0.973366660903384,0.509521148371888,0.276652167393819,NA,NA,NA,NA,NA,NA,1.00066134841011,0.049912683604384,0.325976989865815,0.0660783461391288,0.0192948879771005,0.0743338390477108,0.9435476725581,1.03550016098469,0.369357402576238,0.083994106909747,0.394634357209456,0.0676031213759594,NA,1.923,2.35500000000002
"11426-5","extra_heavy",2000,0.8085,1.01756068992012,0.488667510968802,0.23941060965167,NA,NA,NA,NA,NA,NA,1.05357498972241,0.0502766934471237,0.23477766572828,0.0612763512753828,0.0185746778879759,0.0788855635703393,0.978823237746653,1.21059752737286,0.315802363063207,0.0786471498620403,0.421962034086517,0.0691132930030902,NA,2.00199999999995,2.33400000000006
"11426-6","extra_heavy",2000,0.8275,0.9979356670603,0.554733470700899,0.175322813639087,NA,NA,NA,NA,NA,NA,0.981046528074954,0.963955141541745,0.177835162614847,0.0774138238888971,0.306877174401781,0.0812228108508793,0.943129381022524,1.2204548072176,0.256829983179708,0.0852920189188983,0.389125329356044,0.0715857909414052,NA,2.30700000000002,2.21400000000017
"11426-7","extra_heavy",2000,0.813,0.992026849980662,0.486430905975728,0.210619108274721,NA,NA,NA,NA,NA,NA,0.983730649741656,0.294443329978161,0.212508828650251,0.0665318804608805,0.0898298528903206,0.0752563392079717,0.931936913727569,1.30087173091444,0.298732279832915,0.0849436785130094,0.430546772977032,0.0676257833170564,NA,1.97000000000003,1.60299999999984
"11426-8","extra_heavy",2000,0.8045,0.96487092487887,0.507436067363933,0.320248082823164,NA,NA,NA,NA,NA,NA,0.996459916923415,0.0567014711248065,0.250459208156268,0.0557859121886201,0.0171692611469432,0.0973056098812142,0.867779338881289,1.63077202074512,0.370624951859973,0.0774866737222279,0.434389999868109,0.073893316514698,NA,2.72500000000014,1.47599999999989
"11426-9","extra_heavy",2000,0.8125,1.03607218666157,0.494087623207375,0.206392312121101,NA,NA,NA,NA,NA,NA,1.00813785239562,0.155245022606398,0.129085218514738,0.0631943817173043,0.0377050333844701,0.0833808799991411,0.897563471244525,1.68970913173577,0.266329528705853,0.0802963746881206,0.396273584246979,0.0690308830551801,NA,2.35899999999992,1.68100000000004
"11426-10","extra_heavy",2000,0.809,0.993897871069816,0.415911379763616,0.338205803473905,NA,NA,NA,NA,NA,NA,1.01211252785551,0.197379569680433,0.320038315663294,0.0610700192997277,0.0729722420515894,0.0795712473920704,0.939815164334856,1.01119856211145,0.397851479584091,0.07670915354354,0.349359048589066,0.0665044759401805,NA,1.66699999999992,2.14100000000008
"11426-11","extra_heavy",2000,0.807,1.00190411429676,0.495258556921207,0.257381088116835,NA,NA,NA,NA,NA,NA,1.03659233738908,0.162340653625158,0.247034916232722,0.0596575302575444,0.0587040258443391,0.0903976240245798,0.95868408488529,1.24708803746894,0.349658130117392,0.0828115627000101,0.464539756209066,0.0713286012499776,NA,2.97500000000014,1.56799999999998
"11426-12","extra_heavy",2000,0.8355,1.00184240325028,0.561916350324921,0.208837585628963,NA,NA,NA,NA,NA,NA,0.969246739095096,0.1033358258555,0.249734871712392,0.0735395864764381,0.0277319834539994,0.0755730682218732,0.918496052305182,1.28571022741079,0.335664943840841,0.0917731438522474,0.386652462288709,0.0681876399186756,NA,3.50700000000006,3.21499999999992
"11426-13","extra_heavy",2000,0.822,1.04080829945258,0.462576880180322,0.226052115714618,NA,NA,NA,NA,NA,NA,1.07192365005904,0.117225704281525,0.252778760094881,0.0608242353909295,0.0433157249928027,0.0823695323150094,0.990834893452196,1.15649238601962,0.332502038836331,0.0818016892652417,0.417802351039367,0.0676731161523818,NA,3.10300000000007,2.79200000000014
"11426-14","extra_heavy",2000,0.805,0.995119018068062,0.540889199919443,0.259495301769137,NA,NA,NA,NA,NA,NA,1.02675480358875,0.822307698613773,0.276900697802413,0.0660538501995429,0.300294708169633,0.0861567823537956,0.989121924808472,1.05059367693449,0.367318817286759,0.0817307220326175,0.433426272663852,0.071572233919507,NA,1.90700000000015,2.49199999999996
"11426-15","extra_heavy",2000,0.8365,1.01741791585552,0.487170703657611,0.240660261639959,NA,NA,NA,NA,NA,NA,0.993262822543725,0.451339239819701,0.146112286099304,0.0614805108834444,0.109591834305146,0.0880134160222244,0.897346454458585,1.40134910511824,0.327787993681152,0.0847166778292312,0.370886680475238,0.0673257156195823,NA,1.81200000000013,1.84599999999978
"11426-16","extra_heavy",2000,0.8125,1.0598865841917,0.469682208244168,0.211776314057585,NA,NA,NA,NA,NA,NA,1.08126841121141,0.0585589821226269,0.234337247681038,0.0626201036139107,0.0227505138980036,0.0766825634725256,1.02305495189291,0.985474435279107,0.303248306648576,0.0814941589675797,0.398178510231053,0.0678675799823597,NA,1.69499999999994,1.44600000000014
"11426-17","extra_heavy",2000,0.8255,0.963960462205311,0.509331816482016,0.294203886011397,NA,NA,NA,NA,NA,NA,0.992802205029721,0.0311959787123703,0.356737942178991,0.0681336710505244,0.012884142831966,0.0742309424076974,0.933620328557146,1.08896566288179,0.41381431022492,0.0876079730808692,0.44108930038943,0.0660714780401937,NA,1.7639999999999,1.59999999999991
"11426-18","extra_heavy",2000,0.818,1.05587386840665,0.470924420617345,0.190147307545787,NA,NA,NA,NA,NA,NA,1.07778483349919,0.082106385924076,0.209646322261698,0.0613918609792605,0.029940558964058,0.0776917902981606,1.03715102599058,0.845239543713682,0.292997665485297,0.0800418094214869,0.356938557421475,0.0697264687960694,NA,3.07400000000007,2.21800000000007
"11426-19","extra_heavy",2000,0.816,1.05417989806941,0.49022936134198,0.214324052241792,NA,NA,NA,NA,NA,NA,0.986513018549767,0.111949488787218,0.2278433294802,0.064874093901173,0.0257743062690259,0.0706423736031351,0.940507076193113,1.29428711342082,0.307488247821955,0.0828580841474541,0.348760143746241,0.0664945698530611,NA,1.84099999999989,1.67599999999993
"11426-20","extra_heavy",2000,0.815,1.09190991456063,0.472277181503897,0.212348479078982,NA,NA,NA,NA,NA,NA,1.12104441749555,0.10726355930145,0.236987427773476,0.0619682393840438,0.0414323506344998,0.0807027057369744,1.0790984593826,0.796101368591472,0.319001305939308,0.0792749065084851,0.338524085511276,0.0704278330075629,NA,1.64699999999993,1.625
"11426-21","extra_heavy",2000,0.818,0.990995858757022,0.467851801983067,0.235145654761665,NA,NA,NA,NA,NA,NA,1.00088336192063,0.25151854932217,0.162921664175229,0.0607154800561325,0.0720156873343379,0.0860644152971203,0.901090339912929,1.29374318308516,0.282564813193992,0.0797373397690488,0.3576740370576,0.0690230728397366,NA,2.31500000000005,1.41799999999989
"11426-22","extra_heavy",2000,0.815,0.972995193630842,0.514013161100757,0.266248951247196,NA,NA,NA,NA,NA,NA,0.993154393777487,0.0423263974798995,0.206307131211,0.0576675379327953,0.0121392423091567,0.0871771341929219,0.9059933211716,1.1764289879523,0.333714568594803,0.0754046768083184,0.338675221105403,0.0686981508320974,NA,1.66100000000006,1.53700000000003
"11426-23","extra_heavy",2000,0.8055,0.956914263823325,0.466769577558017,0.312731546397644,NA,NA,NA,NA,NA,NA,0.968162716703626,0.0786215525452831,0.303013363581355,0.0595469852375814,0.0255602750669769,0.0821497733559369,0.916470899574369,0.926454262259935,0.399289590603872,0.077067790706728,0.326983114790947,0.0686989369293882,NA,1.64100000000008,1.43500000000017
"11426-24","extra_heavy",2000,0.8235,0.983026622255918,0.468738273006913,0.236498426141285,NA,NA,NA,NA,NA,NA,1.00800958355248,0.0441683843425632,0.266443769929717,0.0674325977218686,0.0192383368767815,0.0790231732846893,0.953136054490963,0.995772848288757,0.326411102422301,0.0873906477450084,0.425453231737254,0.0680383132580253,NA,1.71899999999982,1.42599999999993
"11426-25","extra_heavy",2000,0.821,1.04941219906782,0.520081706408349,0.127349592433969,NA,NA,NA,NA,NA,NA,1.04999058432251,0.278678292413868,0.121095523800612,0.0677552766841279,0.0858218789989338,0.0792657064520219,0.945861625596811,1.58611825170426,0.214221893023669,0.0904273863797516,0.453725787544095,0.0684643081939996,NA,2.13099999999986,2.22000000000003
"11426-26","extra_heavy",2000,0.814,0.982018812130289,0.484242995380669,0.255142071619861,NA,NA,NA,NA,NA,NA,1.01357966457441,0.466022847204938,0.297362059602219,0.0717005378737763,0.211647431328065,0.0787710029197173,0.974103404854711,0.895300033977767,0.33588473329771,0.0838207982512856,0.391784795385753,0.0695561163330168,NA,2.70600000000013,1.55099999999993
"11426-27","extra_heavy",2000,0.8175,0.962845281403444,0.527905593684705,0.268717616858604,NA,NA,NA,NA,NA,NA,0.98993603013593,0.0174204697577057,0.271735663946961,0.0633299225040125,0.00571505059072296,0.084604224440619,0.903537434855951,1.26910950369707,0.374074657400281,0.0811479772489621,0.395094778507605,0.0708188429277313,NA,1.90300000000002,2.19299999999998
"11426-28","extra_heavy",2000,0.823,1.03644154328078,0.501332994420394,0.204813672695009,NA,NA,NA,NA,NA,NA,1.09352138836706,0.108173805432603,0.209306342869609,0.0601738939042794,0.0437751950247216,0.0902623631055343,0.992745078964476,1.13548674249301,0.304673803544209,0.0814951926192817,0.395269639261338,0.0684869015528969,NA,2.63499999999999,1.92099999999982
"11426-29","extra_heavy",2000,0.808,1.05047792638383,0.487806744003129,0.223829418140453,NA,NA,NA,NA,NA,NA,1.08448328069794,0.0497010730339873,0.284065661549736,0.0660227891061541,0.0221470600319931,0.071515308961879,1.02530194996109,0.912272354020108,0.315928598308671,0.082079073503887,0.362090390277153,0.0657969708469788,NA,2.11300000000006,2.46199999999999
"11426-30","extra_heavy",2000,0.818,1.01788752435154,0.455202309725631,0.239329356401818,NA,NA,NA,NA,NA,NA,1.02749529385515,0.16257245859014,0.219545739017017,0.0582889052282152,0.0546403027008266,0.0920870481762935,0.936652355468794,1.25629245566458,0.336253774625324,0.08293637530132,0.419174266878267,0.0678743646376427,NA,2.10500000000002,1.63400000000001
"11426-31","extra_heavy",2000,0.8045,0.970605946921759,0.500455829469937,0.314229797840138,NA,NA,NA,NA,NA,NA,0.963347539671675,0.383544194282026,0.312142545553466,0.0663828820352927,0.125519018441033,0.0813032103149829,0.910012196954544,1.13524137645863,0.387244486458287,0.0781730214622304,0.343146430905069,0.0686770245214071,NA,3.15900000000011,1.69700000000012
"11426-32","extra_heavy",2000,0.82,0.956222474808398,0.525053368443097,0.274006623840701,NA,NA,NA,NA,NA,NA,0.98982243670294,0.0512991449467106,0.279591771031367,0.0633362104228953,0.0177856577665233,0.0793648342626922,0.934215492280492,1.21025263161433,0.355055155784942,0.0860031835480357,0.463324675071461,0.067060790882534,NA,1.88000000000011,1.971
"11426-33","extra_heavy",2000,0.8165,0.959538354824928,0.480947631344916,0.277670551491136,NA,NA,NA,NA,NA,NA,0.980782543727938,0.108065942967467,0.28685982711713,0.0637747485959584,0.0395191423253043,0.0773113958299835,0.935427093885854,0.885865468288665,0.350537858724282,0.0789663413078279,0.340142452431374,0.0691542801611526,NA,1.86699999999996,1.58799999999997
"11426-34","extra_heavy",2000,0.828,1.01458161069381,0.47146658496072,0.245672244023175,NA,NA,NA,NA,NA,NA,1.05420470004788,0.361067004693796,0.157514373264325,0.061315759785962,0.128573255184269,0.0975346879787548,0.987991722646997,1.22327141615186,0.315739607380185,0.0897559808074862,0.521696249527527,0.0693391622538547,NA,2.67600000000016,2.45400000000018
"11426-35","extra_heavy",2000,0.8235,0.993467558503605,0.493881783443576,0.243042090175333,NA,NA,NA,NA,NA,NA,1.01569235103733,0.735852575027885,0.20900631566033,0.0697620786343882,0.272752400828157,0.0874967368070902,0.962189969798106,1.23075366355527,0.313057679281013,0.0881403183244326,0.474072386930496,0.0707807541592472,NA,1.9079999999999,2.14100000000008
"11426-36","extra_heavy",2000,0.813,0.976955649180812,0.482881174197256,0.277899888822813,NA,NA,NA,NA,NA,NA,0.99400313448543,0.63308732858964,0.318941057908656,0.0674751272078434,0.27255400314617,0.0769513583726243,0.94316161170731,1.07244614688601,0.378975266941471,0.0808754953482451,0.420282196150955,0.0660828722371709,NA,2.35899999999992,2.34900000000016
"11426-37","extra_heavy",2000,0.816,0.994436774495095,0.492498881115009,0.259176441836478,NA,NA,NA,NA,NA,NA,1.01210342386107,0.100515962592454,0.274952715440686,0.0634670429704156,0.0352869387493849,0.0851119667624887,0.938003941443155,0.999107511903815,0.340591656676245,0.0818220005879197,0.334204450358157,0.0694609713617464,NA,2.04500000000007,1.673
"11426-38","extra_heavy",2000,0.8215,1.04531878316374,0.531226109886197,0.200590269229952,NA,NA,NA,NA,NA,NA,1.03201863390604,0.0890090093164798,0.166073407135021,0.0636083417207297,0.0216893782640453,0.0812156338253006,0.934449975007497,1.66001781062323,0.290839319655989,0.0826593533998727,0.409463990862418,0.068156698721469,NA,3.01700000000005,2.05899999999997
"11426-39","extra_heavy",2000,0.8145,0.965991243970253,0.531477836762476,0.267397277363629,NA,NA,NA,NA,NA,NA,0.953611998833314,0.18959405950723,0.214114099787471,0.0611634741324797,0.0459474854396898,0.087437945194641,0.873109280814022,1.28999073947011,0.349601277773089,0.0795481020014767,0.335046025254871,0.068636195269103,NA,2.09000000000015,1.654
"11426-40","extra_heavy",2000,0.8105,1.03068637630142,0.509308508137633,0.188495794896123,NA,NA,NA,NA,NA,NA,1.04156743572187,0.0312732139039018,0.146788045740414,0.063713675342235,0.00927461595282185,0.0798495106165096,0.970492588250789,1.07893606697302,0.227156192415414,0.0775622500910652,0.309292956831938,0.0694295379522105,NA,2.35500000000002,1.64799999999991
"11426-41","extra_heavy",2000,0.8235,1.01811477752935,0.425549587190452,0.232036087195034,NA,NA,NA,NA,NA,NA,1.01391296473528,0.495080617538918,0.174953935774817,0.0612317291133419,0.156847614780382,0.0874490086842511,0.928497417309606,1.25637535936779,0.303629102452862,0.0798620489303668,0.39881917008535,0.0661150993411782,NA,2.67599999999993,2.12300000000005
"11426-42","extra_heavy",2000,0.814,0.962764665574002,0.517471606659262,0.225860079001345,NA,NA,NA,NA,NA,NA,1.02979187355876,0.103318258748615,0.251170012742581,0.0598024501499798,0.0430925814056279,0.0884567472686038,0.960139508114554,1.07617941500474,0.337716604006033,0.0857796429260048,0.488090436175032,0.0710186019965484,NA,1.84399999999982,1.79100000000017
"11426-43","extra_heavy",2000,0.815,0.93714571115433,0.493664679475575,0.34023319438504,NA,NA,NA,NA,NA,NA,0.949495217160512,0.089563563626546,0.321441089391855,0.0599758710958174,0.0281973228443507,0.0830089456921278,0.885831332146638,1.14281911392619,0.416275717709985,0.0810730072320663,0.381831075939804,0.0692529181854905,NA,2.15100000000007,1.6909999999998
"11426-44","extra_heavy",2000,0.808,0.96337311935187,0.532768011881373,0.322441035860889,NA,NA,NA,NA,NA,NA,0.966612529467162,0.373124880062793,0.297536007557392,0.0627119152136032,0.103048950610792,0.0821150595833004,0.89688554976925,1.1606705012803,0.415566856268891,0.0806372339791415,0.340886962480766,0.0680311792713332,NA,2.55400000000009,1.79700000000003
"11426-45","extra_heavy",2000,0.818,1.02261856724853,0.462967724797492,0.266564694742951,NA,NA,NA,NA,NA,NA,1.05936489894147,0.320262505172313,0.2661663574998,0.0635462669308061,0.141393496274183,0.0925326210068074,1.0005967676122,1.0190137077118,0.358651796152841,0.0820485841089759,0.454782788517615,0.0694077247508753,NA,2.10400000000004,2.07500000000005
"11426-46","extra_heavy",2000,0.813,1.04562592446682,0.472880895568876,0.252399211607322,NA,NA,NA,NA,NA,NA,1.06346894681894,0.19605658753654,0.158386793906621,0.0588730033403452,0.0576489485251348,0.0899156988819047,0.959041302989621,1.50087211543502,0.301659565842359,0.0834861227815358,0.452862068292491,0.0684970984778184,NA,3.28700000000003,2.57600000000002
"11426-47","extra_heavy",2000,0.824,0.965664114476164,0.555925555254867,0.313505051278174,NA,NA,NA,NA,NA,NA,0.987579340117623,0.459340444476473,0.22340923195871,0.0590703838311229,0.11471873795817,0.0948871204980072,0.864270713605268,1.63112674141418,0.405624918406298,0.0827945742407529,0.418000482238056,0.0707702931384079,NA,3.58199999999988,2.73000000000002
"11426-48","extra_heavy",2000,0.8055,0.951055097005482,0.463847447187747,0.316259509910058,NA,NA,NA,NA,NA,NA,0.969593108724566,0.328673067847899,0.264412880321558,0.0589604300291722,0.100657395686029,0.0920808677348242,0.859416725298324,1.44286407179794,0.378267635639728,0.0802757247775059,0.425947146922533,0.070333209005188,NA,2.23800000000006,2.88999999999987
"11426-49","extra_heavy",2000,0.802,1.00150498219362,0.513707350895015,0.230202505814672,NA,NA,NA,NA,NA,NA,1.01547036356973,0.1252897420072,0.218998886689443,0.0622833626345521,0.0369914904268948,0.0804324119797447,0.936134582705149,1.25492775446762,0.315506506918716,0.0775111530966793,0.362332781921716,0.0687345871538195,NA,1.97800000000007,1.67599999999993
"11426-50","extra_heavy",2000,0.816,0.982465748098443,0.475239748105941,0.278574687888048,NA,NA,NA,NA,NA,NA,1.04013529408547,0.0762063656310964,0.303501081681376,0.0598458937845713,0.0368892365941032,0.0885066614517043,0.992912720252918,0.765137451774034,0.395885801936755,0.0801286364825255,0.422657517955505,0.0687533293707146,NA,1.71400000000017,1.45100000000002
