"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11423-1","heavy",500,0.486,0.926126515552247,0.591112548294709,0.236196121036179,NA,NA,NA,NA,NA,NA,0.895576583608553,0.728925546470938,0.159548249556374,0.0969841726011725,0.172707859593215,0.134184559654962,0.876083339903334,0.792105671028109,0.197789257222802,0.0965738395753788,0.195177610481995,0.139676091702293,NA,0.875,0.877999999999986
"11423-2","heavy",500,0.498,1.0063153113864,0.528831069586895,0.279236206116779,NA,NA,NA,NA,NA,NA,1.01367836629437,0.639301066726207,0.314031409198713,0.124087254691311,0.296156425346813,0.147107762548267,1.00163187331379,0.647635810974435,0.318050186774999,0.124405300286979,0.293486056905786,0.151591731930727,NA,0.657000000000039,0.822999999999979
"11423-3","heavy",500,0.506,1.0049374201093,0.492102945693762,0.391068649379359,NA,NA,NA,NA,NA,NA,0.963313530710365,0.731513271272477,0.333470222086347,0.103135081223275,0.192223742484991,0.135520667799412,0.940591701881284,0.841708990347756,0.361529512990766,0.10780101462147,0.225889561316394,0.134364096132776,NA,0.742000000000019,0.631000000000029
"11423-4","heavy",500,0.522,0.999189522877682,0.450099750283958,0.189657966845395,NA,NA,NA,NA,NA,NA,0.967251847677896,0.606631703758247,0.128565629045763,0.0962027852170252,0.179130232080633,0.15257919912583,0.940285092450946,0.729832262260057,0.191122250663273,0.10309803021276,0.235899844259227,0.140582813275859,NA,0.790999999999997,0.670999999999992
"11423-5","heavy",500,0.478,1.00347544225918,0.434094840772355,0.198920769295487,NA,NA,NA,NA,NA,NA,0.912610836286292,0.740828662530828,0.165570299069081,0.110675646799758,0.179995872714376,0.133998855148956,0.881366392370233,0.867208276548099,0.188609381078643,0.114933324901939,0.205950083779556,0.131778141998802,NA,0.622000000000014,0.620000000000005
"11423-6","heavy",500,0.514,0.921584829261293,0.568409319058539,0.323153697001656,NA,NA,NA,NA,NA,NA,0.916724928641337,0.627761470628046,0.341876163666736,0.113524103441932,0.206819114146132,0.128931993454048,0.890834000268634,0.691550968483483,0.366929749265988,0.117860111208941,0.232506034363734,0.132575056403366,NA,0.904999999999973,0.728999999999985
"11423-7","heavy",500,0.49,0.95374201253634,0.41385972195758,0.347756663422789,NA,NA,NA,NA,NA,NA,0.942773416164546,0.471555512947807,0.299158349088006,0.101175188033925,0.157968343235629,0.135538042958442,0.927741409114763,0.530282662070912,0.311773899813852,0.103424436702565,0.187667718580944,0.138894724543013,NA,0.814999999999998,0.875
"11423-8","heavy",500,0.49,0.943996381220807,0.510043879210521,0.285209366634622,NA,NA,NA,NA,NA,NA,0.913607927102135,0.565659173075371,0.343562354953003,0.113143159938817,0.197133477960449,0.140721632937462,0.885067241378229,0.700130831625802,0.365149262600944,0.119810151538058,0.25359072973804,0.141713615678086,NA,0.646000000000015,0.646999999999991
"11423-9","heavy",500,0.524,0.989664609954623,0.520337975777287,0.176840574280652,NA,NA,NA,NA,NA,NA,0.963101076580924,0.652494680301294,0.170030172034246,0.110106580294119,0.21043530168087,0.141268696218032,0.958225043215731,0.658693902951707,0.175436052929351,0.109156386766245,0.210836987735684,0.134176758412217,NA,0.670999999999992,0.771000000000015
"11423-10","heavy",500,0.52,1.00698322252142,0.609847866767222,0.19274505776497,NA,NA,NA,NA,NA,NA,0.938540603921823,0.815304869441302,0.19508560559192,0.116186156095507,0.209960467305352,0.12669960609298,0.940596827950482,0.80903291193728,0.201567296120793,0.118247092616143,0.217047339593715,0.133162111497025,NA,0.631999999999948,0.781000000000006
"11423-11","heavy",500,0.472,0.931232133926251,0.54323250175188,0.305574151497791,NA,NA,NA,NA,NA,NA,0.926793495686755,0.731250531489463,0.272131855238618,0.114684180801256,0.244853723362886,0.150028263261182,0.893462318501256,0.869167249616589,0.304859631920562,0.116202402967996,0.290764379284653,0.142989419950981,NA,0.702999999999975,0.619000000000028
"11423-12","heavy",500,0.474,1.01510463220724,0.521827568438037,0.206872223074009,NA,NA,NA,NA,NA,NA,0.938752115453076,0.9889790856696,0.1562793844724,0.112924560561288,0.285004067712928,0.143693273280905,0.933548430135176,0.988354291668405,0.179584123132935,0.115015471389508,0.299925942181654,0.14181867760655,NA,0.834000000000003,0.889999999999986
"11423-13","heavy",500,0.484,0.987474208250511,0.49696097857986,0.239536049269543,NA,NA,NA,NA,NA,NA,0.919488535491125,0.657778048537149,0.228140333738544,0.104967310107244,0.163674564259477,0.139544451846176,0.89960458942931,0.722752916998723,0.243902415382445,0.105740958352899,0.182985351088233,0.1378534951716,NA,0.640999999999963,0.789999999999964
"11423-14","heavy",500,0.514,0.966005032043691,0.489366208815628,0.203450759157253,NA,NA,NA,NA,NA,NA,0.946622142168742,0.579070697084656,0.16602820438151,0.104953784137327,0.192350260411842,0.138449400506509,0.931857940695071,0.622226319127131,0.189259554673481,0.10920033738396,0.204292093232613,0.13483730984822,NA,0.668999999999983,0.823999999999955
"11423-15","heavy",500,0.506,0.99362582340518,0.4363124598514,0.224399733064331,NA,NA,NA,NA,NA,NA,0.984259755518775,0.453734332737908,0.252027056220224,0.105817657938346,0.209318183498284,0.128857235702484,0.979055099813763,0.484833265094369,0.258583832608778,0.108320494763115,0.223384519238125,0.131883859466543,NA,0.793000000000006,0.666999999999973
