"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11437-1","extra_heavy",500,80,0.822,0.939502470337764,0.45342692435016,0.337093076384017,1.00176978921393,0.068184012025159,0.313198082669003,0.0815520962702684,0.0581440005617403,0.15615068622722,0.903082512837241,0.953878928258066,0.390446358012736,0.114622271047434,0.581215800480242,0.102806075193704,4.464,6.33699999999999
"11437-2","extra_heavy",500,80,0.818,1.01351871411351,0.412885216230039,0.256826442405792,1.18232195774402,-0.00864043488815326,0.380160056733535,0.0951835294682243,0.0182475289149172,0.11167940044915,1.15651377752279,-0.0331994964026251,0.356455933448673,0.115845774311658,0.471175345086268,0.096692886113462,4.482,6.202
"11437-3","extra_heavy",500,80,0.802,0.938658091956498,0.47458071422418,0.396516847684058,1.03080445969785,0.00741145953009131,0.501890038308971,0.0931630021067174,0.00972405596208818,0.114145777260157,1.00212127760653,0.525103044503518,0.526374355574009,0.117752459678758,0.661143289909936,0.099022694474565,4.41799999999998,6.22
"11437-4","extra_heavy",500,80,0.798,0.997416524957314,0.557133586838206,0.273705777770288,1.05463150764901,0.0279357616835066,0.268007614561364,0.0912951067690584,0.0158147776193038,0.127527601029812,0.953955693885087,1.11462148277572,0.322910115133464,0.10983608449805,0.470418374473387,0.104328046363797,4.38900000000001,6.096
"11437-5","extra_heavy",500,80,0.848,1.02745814228343,0.514670085677211,0.14003774261789,1.07206316713451,0.0922099571406735,0.221191388645368,0.113529570059883,0.0657498102002384,0.124810544307698,1.01642954318982,1.08417309588598,0.27701171400687,0.144677820987637,0.775248235942447,0.0987351946301306,4.47900000000001,6.441
"11437-6","extra_heavy",500,80,0.834,1.07234583440455,0.520764907584807,0.306481142386707,1.01523285944917,0.0477113270540297,-0.112205688809974,0.0922080477400416,0.0128264619397525,0.193347610712653,0.886718645222393,2.34841386672833,0.287900847041676,0.125038975304017,0.70384193540086,0.106128832979584,4.446,6.28200000000001
"11437-7","extra_heavy",500,80,0.822,1.02921637647229,0.581410547650639,0.145359653218584,1.00704913882625,0.0148544161846565,0.158702116259606,0.106635371220204,0.00562911889541673,0.129848252503315,0.98365518368777,1.3566668134129,0.23155250762259,0.127787627164627,0.622257381352585,0.101287107777605,4.38800000000001,6.32399999999998
"11437-8","extra_heavy",500,80,0.8,0.984911353164019,0.509094059879845,0.267498240335943,1.04699744792732,0.00510918359893135,0.383035563047531,0.0902078147283896,0.00407276989473571,0.12267478556832,1.02291283703456,0.734895680907462,0.441361367780305,0.118211547326906,0.731641576654684,0.101138901132547,4.40100000000001,6.17399999999998
"11437-9","extra_heavy",500,80,0.808,0.953433386126311,0.400367616266508,0.415407026988248,1.08602334460449,-0.0319285088408278,0.594451484552574,0.0848003925470092,0.0775870023031918,0.13983890889854,1.11902643526542,-0.413599473387174,0.576229748253096,0.121834989206662,0.770839599416022,0.10016779489861,4.37799999999999,6.041
"11437-10","extra_heavy",500,80,0.816,1.04473486307941,0.353641811301506,0.352866315834493,0.949107829691423,0.0263668033775257,0.401334198733406,0.114292960614,0.0108052944768766,0.114693736018965,0.857064190059329,2.1069811501428,0.411483404373123,0.130316511515304,0.774377773154545,0.0957123324375734,4.49600000000004,6.10599999999999
