"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11439-1","light",2000,20,0.1645,0.979846496538999,0.510377209663588,0.239794741251256,0.993053860632586,0.467054489597433,0.232935729557162,0.033920131008416,0.0375725054866271,0.0469177895873122,0.995315972029456,0.456974969238422,0.234134351252583,0.0338451059192963,0.0366032789736043,0.0469050740080168,2.79300000000001,3.035
"11439-2","light",2000,20,0.17,1.06167714348977,0.501350305761044,0.18550158394142,1.04968479812461,0.545798778296863,0.181607141473379,0.034990987833401,0.0444879961544503,0.0478326706588151,1.06114260637108,0.505690773267896,0.179334490236925,0.0345888925941312,0.0408293467424067,0.0478139221308803,2.87,3.08599999999998
"11439-3","light",2000,20,0.1585,0.940195351581323,0.499931795300022,0.29205028917862,0.92841449852855,0.532796228826149,0.292319665614709,0.0334507050978957,0.0389870751192658,0.0468330533551079,0.928954046615462,0.529897497019717,0.292576136136862,0.0334163053915564,0.0386787639581946,0.0467938943810009,2.75399999999999,3.048
"11439-4","light",2000,20,0.1425,1.01282057942067,0.511289178309808,0.189405110720206,1.00850649262835,0.51155204598394,0.202332186277027,0.0336838267177586,0.0425259879834374,0.045590120774228,1.00947773003085,0.508051833367035,0.202094064727845,0.0336341821737424,0.0420975639645527,0.0455743000804594,2.499,2.90000000000001
"11439-5","light",2000,20,0.1525,1.0150348670191,0.464732193831788,0.27365919677727,0.99420791078539,0.536444056418899,0.262824498565692,0.033012695478576,0.041631065159129,0.0459800987470836,0.994949972812144,0.53188931768683,0.264341150927662,0.0330008998255863,0.0413362959462213,0.0459567584322044,2.571,2.96799999999999
"11439-6","light",2000,20,0.165,0.982878494469209,0.480783379112022,0.218750578256339,0.974627973651874,0.509287972837274,0.212804158830358,0.0334129083356521,0.0408861045512306,0.0458365959211995,0.978759974944859,0.494770673388197,0.213444781211095,0.0332940419593673,0.0397172670278224,0.0458173240612094,2.64099999999999,3.09099999999998
"11439-7","light",2000,20,0.171,0.958411516269909,0.534145560866308,0.285515548971876,0.939840372653195,0.60273163569737,0.272541237868066,0.034127331858715,0.0427985572542319,0.0457303795588727,0.940642844233122,0.599014193458546,0.272680740208912,0.0341046245271048,0.0425621180376754,0.0457027162730613,2.69800000000001,3.20700000000002
"11439-8","light",2000,20,0.165,0.969462819590999,0.506578865143941,0.261510063924182,0.965331574334336,0.536749756251339,0.270985178101292,0.034178942053509,0.0454402708630395,0.0467360848400842,0.965612967208501,0.535263836829891,0.271195602533824,0.0341706175337456,0.0453110912490851,0.046739793068064,2.76399999999998,2.97999999999999
"11439-9","light",2000,20,0.155,1.04039781486238,0.451863380290779,0.235054492357909,1.03329976629484,0.461052175888493,0.241142496293363,0.0346050160505116,0.0449578700740154,0.04696959603526,1.0335278392436,0.459279937728589,0.241310842844915,0.0345689633505013,0.0445988474380133,0.0469452476247534,2.68700000000001,2.86600000000001
"11439-10","light",2000,20,0.175,0.992356528881361,0.487228200098482,0.25842691503712,0.987613685011752,0.505211461510333,0.249942952645157,0.0337273522905669,0.0416164248426139,0.0469838679599729,0.9890426353857,0.499612736024306,0.250082066912546,0.0336752101202784,0.0411065044170727,0.0469652716980744,2.82300000000001,3.072
"11439-11","light",2000,20,0.1675,0.996556737566614,0.508354857793632,0.286625812351785,1.00637260405344,0.482754065512787,0.287020395988093,0.0341332318606852,0.0388646913755824,0.0472918441112006,1.00822971806009,0.476271522757008,0.28642519174598,0.0340726092703545,0.038293939402905,0.0472832498199136,2.80500000000001,3.006
"11439-12","light",2000,20,0.1745,0.980651917393219,0.476316312070933,0.272002385037827,0.99119826381952,0.441300962150996,0.284988195457807,0.0351497732231826,0.043487036619758,0.0471855408311607,0.991572638506995,0.44022036495066,0.284416235712136,0.0351021484690716,0.0431499404419749,0.0471711545584288,2.84699999999998,3.095
"11439-13","light",2000,20,0.1605,0.958104755573378,0.516959110351729,0.254442054671683,0.954574323430373,0.508544506964027,0.254577333947891,0.0344989401740437,0.0404782477942023,0.0475847624403811,0.955156965105817,0.50548354914923,0.25497587439171,0.0344783179537817,0.0401963349179638,0.0475851398324661,2.733,3.03299999999999
"11439-14","light",2000,20,0.1785,0.983711591200248,0.521617335517865,0.297129205321131,0.979415439494381,0.540647638333633,0.289538153725285,0.0338725558841426,0.0416924294995879,0.0460087401004634,0.979770192738429,0.538563752645794,0.289862637271624,0.0338223633542496,0.0414419954947814,0.0459315944499924,2.73699999999999,3.20700000000002
"11439-15","light",2000,20,0.1655,0.980708691872219,0.487742351639126,0.270208852627162,0.972780466929495,0.516383019001814,0.268675006067446,0.0339963028377168,0.043254799377011,0.0470492324501413,0.974257874145773,0.510197539400399,0.26758761529369,0.0338937139680155,0.0424058599204802,0.0469950279645582,2.63399999999999,3.12200000000001
"11439-16","light",2000,20,0.166,0.991513758620415,0.533690718347924,0.222756106366235,0.979009644796505,0.593574857043739,0.209299763178199,0.0347630361642418,0.0447662483750858,0.0465493322059669,0.979223194434803,0.590769513855596,0.210409060698721,0.0347586149526447,0.0444819742481851,0.046557808808572,2.666,3.13
"11439-17","light",2000,20,0.164,0.995054739902738,0.484047851591326,0.289462783080408,1.0017854679671,0.473050548119491,0.292933827993195,0.0348667012881506,0.0441697940564477,0.0473949386529284,1.0015177370121,0.4717819501678,0.294009501546098,0.0348742851252844,0.0440085963209974,0.0473770200783796,2.726,3.089
"11439-18","light",2000,20,0.168,0.970464179394437,0.558032171630395,0.266755348953416,0.967279461162013,0.567059908887496,0.262824791679408,0.0353087872652041,0.0465369606828431,0.0485563254414988,0.967832245997112,0.563490499944533,0.264156628913152,0.0353004519637736,0.0462879074183535,0.0485461397682586,2.65299999999999,3.11000000000001
