"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11428-1","light",500,500,0.19,0.897372252611159,0.438492734269562,0.425538406275781,0.901818239280973,0.471238387474622,0.478632436401425,0.0679195096472217,0.0945024568314542,0.0895907760935141,0.881733067266526,0.505271701965734,0.43715507186615,0.0688699203028709,0.0966885721764138,0.0911765537992959,1631.365,17.0410000000011
"11428-2","light",500,500,0.176,1.03318212870855,0.416654150542491,0.266748362577514,1.05681981162484,0.405442586571071,0.284093312074843,0.0681606499747688,0.0860228357121324,0.094294922056298,1.0473958112448,0.394502825694275,0.258927899389881,0.0692517917127562,0.0873073961517074,0.0962183539810334,1522.255,18.7790000000005
"11428-3","light",500,500,0.182,1.12201343163412,0.416333745481053,0.117053837186804,1.14253808677491,0.392761299549143,0.146983123111803,0.0648996810082769,0.0596150645829172,0.0882382983843399,1.09529280460573,0.493741884473223,0.0881497628480151,0.0652495015634824,0.064379579391052,0.0884815643173719,1525.287,19.0110000000004
"11428-4","light",500,500,0.156,0.984032402446543,0.593322399004204,0.244856297522539,1.00425867430011,0.582598848795991,0.299982251723132,0.0711797444887882,0.11965698002942,0.0960501735150847,0.953220255294385,0.727778377101012,0.267788414889874,0.072505490164287,0.126116900995175,0.0958816628236219,1244.602,15.7020000000011
"11428-5","light",500,500,0.174,0.944903187858089,0.538696438407366,0.225271441745321,0.975167703208964,0.504196881029039,0.296069649615201,0.0673232801808539,0.088445779636137,0.0916508220503754,0.95144303365353,0.538313029864589,0.228709527990878,0.0672769567257494,0.0838597718305844,0.0932199222990195,1593.175,17.6470000000008
"11428-6","light",500,500,0.17,0.988906021616695,0.476397406106335,0.338470541419427,1.03646557803264,0.362604968026313,0.397435848202071,0.0667139531706892,0.0716957563388382,0.0942161048941315,1.01038416569969,0.415316731158988,0.341742969564807,0.0673310467889054,0.0745487384802012,0.0957785424072246,1497.815,16.1949999999997
"11428-7","light",500,500,0.188,0.888460671526418,0.479475434109008,0.395188340347765,0.924007877912232,0.420633608501907,0.454806952600563,0.0690914789045927,0.0902436982276144,0.0921943408024158,0.895046489508488,0.468043923878661,0.415527209841689,0.0699797439495538,0.0902185723631808,0.0930682556007605,1633.059,17.6339999999982
"11428-8","light",500,500,0.178,1.07781139186597,0.407377855967212,0.194114213794735,1.09070559788447,0.378254634128797,0.232823798360965,0.0691209330169727,0.102640828535536,0.0938306334582168,1.06847963376556,0.44086604909791,0.203379718940796,0.0714039900281327,0.117140365022082,0.0956618729573022,1387.156,16.8240000000005
"11428-9","light",500,500,0.174,1.13851120608895,0.399409839269969,0.220268055848235,1.16566185403731,0.345679228023829,0.259394343150811,0.0665862770262514,0.0701176706399913,0.0930635772657003,1.13945143559573,0.408269710240829,0.209048382015073,0.0670389158512404,0.0736922329094172,0.0942928943012092,1509.368,19.0570000000007
"11428-10","light",500,500,0.164,0.991787531187565,0.563336645650747,0.302348839967229,1.02651716436022,0.520795533802877,0.358331969900147,0.0708830635843282,0.0746268487022114,0.0973019999049164,0.986996486653113,0.600240497973124,0.292540152360678,0.071786453928097,0.080932362612857,0.0986453655894633,1475.423,16.0910000000003
"11428-11","light",500,500,0.156,0.837140264971192,0.469408280312848,0.363793413795057,0.837160377103295,0.506537623048,0.402796884707388,0.073631521961318,0.0930459634167872,0.0976928068959799,0.815340669992427,0.537359798371217,0.363950722129076,0.0740685265468937,0.0917597306393725,0.0988143598945717,1403.613,17.2309999999998
"11428-12","light",500,500,0.186,1.02113519962781,0.491037515741082,0.0388348103967208,1.01958459344271,0.558914542145869,0.0540125014724718,0.0641596401788968,0.0822855046159463,0.0879865198336201,0.983160279524146,0.607069628370317,0.0136896463344139,0.0654030936419958,0.0849116068126623,0.0889272904455616,1601.859,17.8679999999986
"11428-13","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-14","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-15","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-16","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-17","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-18","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-19","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-20","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-21","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-22","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-23","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11428-24","light",500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
