"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11431-1","heavy",500,50,0.488,0.971085072541944,0.543869388963561,0.276210335908432,0.999534321845098,0.391407890718755,0.311104050799116,0.0780424832117844,0.123483463681324,0.10141004986737,0.995755630665438,0.410250770866363,0.315510242113532,0.0786700526055081,0.129977057721563,0.100956652194558,2.236,2.851
"11431-2","heavy",500,50,0.49,0.972826090134642,0.634954371071241,0.0517206259769039,1.02892456795936,0.432992749999885,0.0692606253285667,0.0770198319957555,0.122037250347567,0.101775596325585,1.02363917874428,0.44438272958317,0.0775235267612251,0.0778657989011002,0.126096949253685,0.101357567720442,2.214,2.718
"11431-3","heavy",500,50,0.476,0.842162554161505,0.618207565888151,0.398888030857988,0.863588503960508,0.552290905543291,0.438125592620232,0.0750927929787106,0.128847366533465,0.0999265399653613,0.838285386121686,0.671630510641525,0.463363947973956,0.0780746395188817,0.157288415875762,0.097432155674003,2.202,2.703
"11431-4","heavy",500,50,0.492,0.974054739122846,0.524511682386296,0.380952997704291,0.944030109034579,0.810543889065182,0.298118560860251,0.0725116448374397,0.138273770130131,0.10059372121647,0.908102420314602,0.96498668647882,0.328318541786201,0.0751395345560093,0.163527311061382,0.0979645698784606,2.25099999999999,2.753
"11431-5","heavy",500,50,0.436,0.966110703157934,0.680134734981432,0.113147557149668,0.9212268257728,0.854980931606056,0.200604570085308,0.0782689817862244,0.153951227080969,0.10430998220009,0.916304613511556,0.875352438918324,0.219377449412778,0.0793806444244663,0.16248837218174,0.103646631762383,2.092,2.66399999999999
"11431-6","heavy",500,50,0.478,0.990068055925897,0.586604499970136,0.253992792999505,0.942126428007021,0.817631216210279,0.32014741198973,0.0853890941802644,0.173787206411058,0.0960124247502617,0.929821040831691,0.874970186260417,0.328586490521573,0.0868729000170806,0.185878286921372,0.0954346433113169,2.23699999999999,2.69900000000001
"11431-7","heavy",500,50,0.478,0.943934818240993,0.477509563549115,0.450844134447788,0.976267868314315,0.405015765551825,0.487114789886089,0.0770366452445736,0.15327432991127,0.0968108499543825,0.963289733717981,0.461197791176448,0.49713935688256,0.0793081836390846,0.17121498081281,0.0955832467367031,2.202,2.69899999999998
"11431-8","heavy",500,50,0.474,1.02243878891263,0.498080958589934,0.104450313918336,0.98647932200076,0.618921033248132,0.0913049173266549,0.0752169614989098,0.11903860349475,0.0978750156804066,0.965744240774879,0.702845971185092,0.111422274401618,0.0765872253926161,0.1342653526712,0.0957408839420722,2.25999999999999,2.66199999999998
"11431-9","heavy",500,50,0.516,1.06269376788007,0.590563194917181,0.148967655823699,1.08714379969391,0.508263707349672,0.212418534335534,0.0833229793012914,0.130962198724483,0.103715029719145,1.07246649166876,0.564686410409674,0.235194721755742,0.0859841022869026,0.149283569838065,0.101637205065384,2.422,2.83700000000002
"11431-10","heavy",500,50,0.512,0.982916246003781,0.591475033765683,0.192526838298877,0.9097882949545,0.844425353516203,0.201527997221801,0.081650813592281,0.139915903784157,0.0981476839695397,0.904709415433597,0.84767044874738,0.206094681524102,0.0819782769011725,0.139847562825119,0.0977902556498518,2.26500000000001,2.81899999999999
"11431-11","heavy",500,50,0.492,1.07701791687254,0.66437984279181,0.171986536453486,1.06176090567434,0.646162798731218,0.182239193609812,0.0826081438351344,0.123182584116477,0.101969865599409,1.05863227437457,0.652832597074756,0.182376095084533,0.0820253156032827,0.121577048265808,0.101270576865326,2.24199999999999,2.86500000000001
"11431-12","heavy",500,50,0.508,0.91982276098406,0.447050803633322,0.352277735718199,0.8665013511829,0.551242529615405,0.384175042260427,0.0780909874573143,0.129523147421243,0.0968952496028734,0.857982973388124,0.582588172807095,0.395125151728181,0.0789526325533121,0.136812218213222,0.095409640024713,2.26999999999998,2.78800000000001
