"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11434-1","light",500,20,0.158,0.927127614881171,0.692398981448995,0.336424962122939,0.922125744187778,0.728046612824104,0.319646824956594,0.0651984118051883,0.091201154481583,0.0927937498263668,0.923409542719444,0.722314079792747,0.317979703345358,0.0651798630839559,0.0906361742663425,0.0929049663960429,0.679000000000002,0.585000000000001
"11434-2","light",500,20,0.194,1.01571871387822,0.367960493319559,0.339929803832908,1.01641858824878,0.33612950527104,0.358447441848363,0.0717297233534044,0.0746104326537277,0.0973033771384418,1.01964289979209,0.320472494121709,0.360233143166575,0.0713722167849332,0.0704395641975752,0.0970751971479663,0.590000000000003,0.639000000000003
"11434-3","light",500,20,0.174,1.15663252800694,0.517653276198233,0.164359876359261,1.14261411167634,0.550381245469959,0.175390925615239,0.0669735793269497,0.098131707719984,0.0901090437315104,1.14305412809854,0.550225253976324,0.173453038091493,0.0668899708839724,0.097815209201417,0.0902063696606049,0.557000000000002,0.607999999999997
"11434-4","light",500,20,0.188,0.998544122565272,0.402075930817393,0.31445775968633,0.985695345675853,0.42858527849189,0.315262676613835,0.072272836911794,0.0898708985197246,0.0974492621243308,0.98788101508618,0.422880118537053,0.311764034950568,0.0719967070235781,0.0879964417822057,0.0975903247877638,0.593999999999994,0.636000000000003
"11434-5","light",500,20,0.168,0.992142730195741,0.465059945830641,0.261921961944235,0.99343951461407,0.47574545571572,0.274530546377324,0.0722114506526536,0.0942785449814624,0.0966532162139017,0.99304709647731,0.475157480818643,0.274551268292795,0.072158996878586,0.0936336121956778,0.0965707914971485,0.573999999999998,0.616
"11434-6","light",500,20,0.168,0.965063599592036,0.504606022461505,0.326316026766444,0.97267382516058,0.498791725022288,0.327189923983549,0.070165880479816,0.0976549883128748,0.100056760403032,0.973106678798294,0.494924623041847,0.328124486417712,0.070131307158801,0.0969644120941525,0.0999953351179233,0.552,0.611000000000004
"11434-7","light",500,20,0.16,0.920289355750007,0.607559717862382,0.207494885849008,0.910368365099232,0.686504157445251,0.176868369735427,0.0727074393389694,0.0812690243214034,0.0991720649976901,0.930200607900855,0.613199301161341,0.182341447714432,0.071929004642527,0.0721855585324294,0.0988303152291612,0.543000000000006,0.603999999999999
"11434-8","light",500,20,0.19,1.00088460589333,0.444232457471503,0.178363411768029,1.00749773802151,0.39025153397107,0.22796784223305,0.0736512081150593,0.0826194840625284,0.0965649992811349,1.0077917220395,0.385666360491128,0.223500700310288,0.0730855439740631,0.0778130846724019,0.0962245023950774,0.580999999999996,0.642000000000003
"11434-9","light",500,20,0.184,0.936504950320646,0.426217681465959,0.449907165728125,0.940757811701869,0.426124372581539,0.4528802561713,0.0701219732179059,0.0866175755163779,0.0959251351639055,0.943098246092387,0.416876735189654,0.452035170008373,0.0697516616223526,0.0832409100679512,0.0957406991516956,0.571999999999996,0.619999999999997
"11434-10","light",500,20,0.158,1.08277928170063,0.462202991109825,0.287193979166829,1.0532569447736,0.535676606393268,0.292382134007659,0.0701725323239872,0.0891772102292052,0.09441169057155,1.05483962372918,0.524387839028402,0.289591112997216,0.0697422058679682,0.0854494583514759,0.0942617457366576,0.542999999999999,0.585000000000001
"11434-11","light",500,20,0.152,1.19207166413787,0.448915693249181,0.116516883594716,1.16367869216563,0.548767546003588,0.121788487281479,0.0702047973933761,0.0975592331870705,0.0947514261379248,1.16397129230758,0.547136136255182,0.121205136756642,0.0702001602169161,0.0974066580769164,0.0947705754703123,0.576000000000001,0.579999999999998
"11434-12","light",500,20,0.174,1.01078010552685,0.539786419222832,0.294128684781295,1.00869425930982,0.560008385326952,0.336288032467045,0.0706430101402556,0.0916604269487911,0.0961355005579247,1.02292101249636,0.512395304817746,0.339482335919536,0.0702458055902553,0.0868376996508843,0.096421446253365,0.561,0.622
"11434-13","light",500,20,0.162,1.08132135183278,0.474821554997554,0.187382481667418,1.06318676288427,0.495781057741662,0.20526012730763,0.069927619759462,0.0771842700760912,0.095979494733692,1.06578704621264,0.485252569784492,0.205930877929689,0.0698178544133852,0.0756703730219343,0.0960091641065415,0.545000000000002,0.589000000000006
"11434-14","light",500,20,0.172,0.976105662067401,0.531280362240916,0.137187376573425,0.986487229485698,0.55979649455225,0.13561277787264,0.072453286094945,0.0943940196522188,0.0961256999633461,0.987386645961575,0.554062607525282,0.132952906993397,0.0722538758965557,0.0923731542632495,0.0961853915424138,0.557999999999993,0.606999999999999
"11434-15","light",500,20,0.162,0.909751765935653,0.533732988684,0.24547676717071,0.93681639842644,0.491571935614512,0.249276792290431,0.0692244136686809,0.0978311233973937,0.095138374113117,0.937517796989185,0.48570228639964,0.251906962219773,0.0693086978544492,0.0972937224532511,0.0951215235112908,0.544000000000011,0.594999999999999
"11434-16","light",500,20,0.182,1.11951835909247,0.443772351682104,0.0390452989930655,1.15473317922069,0.334558784578363,0.0591593624543381,0.0695180154616134,0.0859288895147292,0.0974101412708378,1.15302159218573,0.338062804587854,0.0562601780918499,0.0692337989147792,0.083452570769977,0.0971969011797142,0.697000000000003,0.635999999999996
"11434-17","light",500,20,0.172,1.08207683980263,0.43167360749775,0.265151126727993,1.0632090054438,0.524305707658454,0.242572906925861,0.0652206011470112,0.093338313543578,0.0919369669523423,1.06299963328416,0.521736735497566,0.243805663082747,0.0652325923061314,0.0928499437066133,0.0918694455999705,0.566000000000003,0.60499999999999
"11434-18","light",500,20,0.2,1.10531031375843,0.498234328027258,0.108958693775927,1.05820198644435,0.677616385546849,0.0930842722307375,0.0735255148591261,0.0938961062091805,0.0959621364064354,1.05889472985402,0.674069389348148,0.0886480437187631,0.0730809254980373,0.0912975121796768,0.0959216433198357,0.596000000000004,0.646000000000001
"11434-19","light",500,20,0.164,1.1952190097901,0.608486097091125,-0.0190502339832611,1.16293636119348,0.758668300039667,-0.0377844969318068,0.0753362806463798,0.105516623685325,0.102310375967183,1.16494966187367,0.752781602251295,-0.0366525801677235,0.0754557154738506,0.106022286501976,0.102478383591205,0.548999999999992,0.605999999999995
"11434-20","light",500,20,0.16,0.95768855451881,0.615505711051984,0.210013430532623,0.95630056239579,0.680099433480463,0.195636010391737,0.0673535757229827,0.0986276238660927,0.0954575070663021,0.965935783153965,0.640110119588275,0.194439430127689,0.0669795874950643,0.0937486002490771,0.0956845728809994,0.543000000000006,0.585999999999999
"11434-21","light",500,20,0.188,0.992262058464697,0.486752719633854,0.190194755845187,0.988601096519866,0.468525838425762,0.252697496377064,0.0714245427021576,0.0873203272417887,0.0941324470653851,0.989284115362111,0.464288488824057,0.253307383713046,0.0713533137336873,0.086551334673678,0.094035706952396,0.575000000000003,0.631
"11434-22","light",500,20,0.146,0.983876917009673,0.565670739499719,0.256452433622835,0.96908389184673,0.639426473230104,0.240328354373566,0.0706561754728118,0.0963242973388871,0.0935810009803825,0.9694939641102,0.636369735651053,0.240798433505659,0.0705814366261604,0.0955416072874744,0.0935350305705424,0.550999999999988,0.613
"11434-23","light",500,20,0.134,0.964617838099456,0.524926469371142,0.2509908874767,0.945519378206304,0.599348234876901,0.265531625645637,0.0696125410547324,0.0947159294358892,0.0913249873219016,0.948922960414392,0.587658155881919,0.263061305883575,0.0695132093214192,0.0935776491355328,0.091468623873096,0.515999999999991,0.549999999999997
"11434-24","light",500,20,0.156,1.04485777738403,0.380079222272215,0.306196284693505,1.04376123050743,0.409899112186478,0.303296076989036,0.0683528144003482,0.0880188092814539,0.0930092896109748,1.04392570068073,0.404735271432983,0.306273253731879,0.0683983269095528,0.0873696637782144,0.0928734672529021,0.551000000000002,0.580999999999989
"11434-25","light",500,20,0.172,0.905679968731954,0.545676676992062,0.287624184285993,0.939197246780832,0.450241173925581,0.305958552640703,0.0712755402044459,0.0867534109700164,0.0960207258429491,0.93992917334915,0.448112543291538,0.304188902764145,0.071150763395333,0.0858891085423728,0.0960137921085715,0.570000000000007,0.658999999999992
"11434-26","light",500,20,0.154,0.970699214935065,0.552745401283393,0.260274130088099,0.938126320029221,0.701712724627481,0.243206693667191,0.0686523843607087,0.0942607150251394,0.0912995648698842,0.938293447051099,0.69763536177178,0.244360641387179,0.0686241790557834,0.0935204948561214,0.091251055943679,0.534000000000006,0.585999999999999
"11434-27","light",500,20,0.168,1.02894173362711,0.559826456795668,0.221484427134747,1.01076726083726,0.646472203096882,0.203054544732778,0.0690791344436526,0.0899016009584755,0.0958665483399642,1.01197759483815,0.638745606293853,0.205992588005054,0.0691412322965539,0.0895303154240051,0.0958862600664425,0.552999999999997,0.596000000000004
"11434-28","light",500,20,0.154,1.11097935332325,0.408863138003841,0.0896242692097476,1.12263364078224,0.364047964610874,0.122283017988086,0.0689621257312666,0.0870425341130376,0.0958062470118498,1.12402888705744,0.35972959218669,0.122022937153106,0.068922257591876,0.0865097988989785,0.0958927736003155,0.534999999999997,0.596999999999994
"11434-29","light",500,20,0.164,0.908357843720946,0.562061151117454,0.220878039724115,0.863887217467126,0.681451409576769,0.205675263117288,0.0693959763823726,0.0825251653715081,0.0907138670908609,0.865206738014215,0.679810277997719,0.20277812404234,0.0691928566770652,0.0817966686512865,0.0906683782370362,0.676999999999992,0.605999999999995
