"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11424-1","light",100,0.21,1.06081145555466,0.615707152150969,0.232006107542551,NA,NA,NA,NA,NA,NA,1.14465902427554,0.326641437286953,0.329671589695346,0.212862665232886,0.248504451999798,0.271555221573521,1.10255535196035,0.487960062384436,0.343409887775851,0.214868189219541,0.288299078809623,0.274740458107715,NA,0.521,1.028
"11424-2","light",100,0.12,1.20147982915532,0.338945055517365,0.100596019358585,NA,NA,NA,NA,NA,NA,1.17535982599599,0.476443066278351,0.0752153322695381,0.237135370684183,0.422295477000251,0.287547367951447,1.21609627449993,0.327173202069586,0.112387591268026,0.237761436032103,0.391170027246226,0.283098801918223,NA,0.5,0.689
"11424-3","light",100,0.21,1.05813990008917,0.462145183638241,0.145193512128606,NA,NA,NA,NA,NA,NA,1.00116361766884,0.731493696813131,0.0625277897699682,0.203197491646788,0.31419539013298,0.317212575197707,1.05285805007272,0.601917437050437,0.205459070156336,0.206274916363077,0.391706179333009,0.312384556461932,NA,0.499,1.063
"11424-4","light",100,0.14,1.06735269426043,0.370886158867849,-0.0167436937207268,NA,NA,NA,NA,NA,NA,1.08392937832244,0.291423151136029,-0.00200623998460216,0.208640211328302,0.277141222576796,0.284281271309329,1.11124027752686,0.246346225665643,0.00755524776071931,0.203098606495836,0.345407034605879,0.279485922627275,NA,0.506,0.785
"11424-5","light",100,0.18,1.12519607891272,0.579441583179173,0.102661888838506,NA,NA,NA,NA,NA,NA,1.12845155127699,0.592347265675048,0.0722664042968733,0.215046602939569,0.233189055725493,0.278559092206425,1.09950496560617,0.795126845707234,0.097114614790278,0.207762822740409,0.260604101111776,0.272831865002345,NA,0.504999999999999,0.866999999999999
"11424-6","light",100,0.12,0.978489229730155,0.606472488855399,0.342878285688118,NA,NA,NA,NA,NA,NA,0.966443118594926,0.68807738684048,0.323486292645958,0.201977300374123,0.306492781899599,0.268326651358427,0.937845991334677,0.806975994367325,0.358240771649419,0.193852026565115,0.31592100792287,0.256176413209747,NA,0.505000000000001,0.799000000000001
"11424-7","light",100,0.12,1.05607230587058,0.522355716521305,0.316074212658923,NA,NA,NA,NA,NA,NA,1.02769233747743,0.585320100730309,0.332146937416018,0.195785039525637,0.277070046227244,0.270236212548405,0.995095940637108,0.755602863493559,0.364431238891398,0.200805402654889,0.324701807180891,0.271061219954987,NA,0.501999999999999,0.723000000000001
"11424-8","light",100,0.17,0.90817113717935,1.0392494311839,0.0913385570949356,NA,NA,NA,NA,NA,NA,0.892923979058703,1.13401552679958,0.112449037325825,0.238986774240245,0.303389982299541,0.303075933371133,0.87041065953181,1.31663180254273,0.12204587495582,0.237912843841208,0.344139323339553,0.293339015706718,NA,0.494000000000002,0.902999999999999
"11424-9","light",100,0.14,0.876188102352162,0.61774484547243,0.113940144823442,NA,NA,NA,NA,NA,NA,0.948686760061203,0.441497350769754,0.182470436355422,0.230693784956359,0.358872500764431,0.294464748638497,0.884526850879129,0.635206159678096,0.233961449308137,0.239618460682991,0.415609128342678,0.298795009600409,NA,0.495000000000001,0.851000000000003
"11424-10","light",100,0.2,0.879608412069852,0.603260752496977,0.253075287132905,NA,NA,NA,NA,NA,NA,0.858677828265461,0.648795045605368,0.229664111003614,0.214261945618096,0.226895249105434,0.319525656593049,0.80775775047022,1.00508958736538,0.297574371073331,0.205919956736558,0.286625576693557,0.297074029528656,NA,0.495999999999999,0.881
"11424-11","light",100,0.12,1.19634219457397,0.491670366593313,0.0736015760665036,NA,NA,NA,NA,NA,NA,1.16743277980484,0.654212365015116,0.0947593392515638,0.187009795839617,0.30490888114316,0.352341463219196,1.20387550110778,0.576982848228029,0.152240801481905,0.189485954664452,0.374516095528441,0.37655987679609,NA,0.497,0.773
"11424-12","light",100,0.19,0.933160555818062,0.54600384837342,0.210603386205248,NA,NA,NA,NA,NA,NA,0.855603923526406,0.847482235314525,0.246076721202031,0.222129901022059,0.409348298748197,0.308744557500691,0.952894880967967,0.476488501044484,0.366965508925338,0.226071749469174,0.499109398333759,0.316194260609471,NA,0.503,1.059
"11424-13","light",100,0.18,0.953192413976118,0.479824557676606,0.453018993356325,NA,NA,NA,NA,NA,NA,0.976558454594839,0.501992292751433,0.471427777856798,0.210977388502461,0.35510594846018,0.306934242186782,1.00246574506814,0.485364027759234,0.464956969123029,0.213216175069559,0.419582255093095,0.317443290950105,NA,0.502000000000002,0.868000000000002
"11424-14","light",100,0.21,0.997536710447393,0.625331529177625,0.201395385524899,NA,NA,NA,NA,NA,NA,1.02153108111523,0.607505039246035,0.205249372248189,0.187110666827016,0.263333343508948,0.262505883210113,1.04363667982961,0.575125451641392,0.263205302246831,0.195576672699602,0.341090030973067,0.268871150068042,NA,0.542000000000002,1.003
"11424-15","light",100,0.15,1.03036204647353,0.704275931793196,-0.0404236015282293,NA,NA,NA,NA,NA,NA,1.03539045049667,0.661043690372683,-0.0099063551093613,0.256344095180753,0.339743292632304,0.295084468533774,1.02169030024954,0.889609971956001,-0.0415852105354027,0.245329974229464,0.390144296576245,0.294558618892505,NA,0.495000000000001,0.851000000000003
"11424-16","light",100,0.24,1.11335843224284,0.499028715707999,0.209092925339005,NA,NA,NA,NA,NA,NA,1.08423684978308,0.587454711356289,0.235883750628714,0.197405959165188,0.228674889649979,0.276111852713313,1.04310081948853,0.759444728691595,0.300632671466883,0.205587233954847,0.277370064757542,0.273469404180954,NA,0.497,1.095
"11424-17","light",100,0.15,1.24636742456794,0.510336427601099,0.137574516050996,NA,NA,NA,NA,NA,NA,1.18862450902614,0.784051046190114,0.174474672632737,0.297001664411059,0.581869298159682,0.332983385584463,1.23061956104449,0.722882130795788,0.195837829193938,0.277853901154696,0.553722937865211,0.327874945036593,NA,0.497,0.704000000000001
