"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11427-1","extra_heavy",500,0.81,0.960348835415455,0.381498678027758,0.45596703153651,NA,NA,NA,NA,NA,NA,0.978315117977368,0.350112463811696,0.346528832128245,0.112243826374707,0.204268833638593,0.173336065255872,0.921443335042107,2.0282991020236,0.485305217342951,0.142195057305269,1.36146606043162,0.136639426849708,NA,0.73700000000008,6.79800000000068
"11427-2","extra_heavy",500,0.828,0.938873463784419,0.406156673836594,0.36322855608506,NA,NA,NA,NA,NA,NA,0.869241294686999,0.00664403775875969,0.429289506533556,0.151924960373205,0.00421382066360544,0.135894236446553,0.928533528674444,1.34913876496583,0.468175815811523,0.172734257900682,1.52014633222924,0.135660625768093,NA,0.738999999999578,4.5619999999999
"11427-3","extra_heavy",500,0.808,0.908943866450902,0.439805590002092,0.432948790250018,NA,NA,NA,NA,NA,NA,0.967832559346929,0.0089032567132906,0.452284609557591,0.112426860532045,0.00889156099219793,0.161789328265635,0.971908190343523,0.863579762121094,0.521726804606314,0.136357031046943,1.51649565509804,0.142636321712819,NA,0.738999999999578,4.4989999999998
"11427-4","extra_heavy",500,0.794,1.0075814851279,0.559279843106566,0.193039022625672,NA,NA,NA,NA,NA,NA,1.02546696629491,0.22701506671398,0.0644928229846546,0.111503186036596,0.103487729514775,0.174390093068548,0.995899815857242,2.21155703610534,0.24710935971516,0.14307970610997,1.42488341921325,0.137763015436887,NA,0.735999999999876,4.84200000000055
"11427-5","extra_heavy",500,0.796,0.988912985002569,0.432169351176826,0.262252293470895,NA,NA,NA,NA,NA,NA,1.03397526165655,0.440541352717254,0.259100347398028,0.131672112755924,0.410955529780448,0.153909713382847,1.0929684639733,0.554301460788559,0.344218074374805,0.165742948001854,1.84135588854343,0.136410124828629,NA,0.729000000000269,5.33800000000065
"11427-6","extra_heavy",500,0.78,1.00205523818058,0.643366916338098,0.107577080812919,NA,NA,NA,NA,NA,NA,0.979962697432199,0.865375812660878,-0.0198218827828476,0.10434860234976,0.344068344196284,0.185732335153169,0.963819648049332,2.85752404841041,0.208057162684791,0.129192652311976,1.63837430306628,0.141574500979142,NA,0.738000000000284,6.62299999999959
"11427-7","extra_heavy",500,0.798,0.948898522053997,0.467373719355281,0.282075681923659,NA,NA,NA,NA,NA,NA,0.919736119944669,0.862990887620734,0.270111861925962,0.133486134858628,0.533041561060409,0.159941539792297,0.828742171417976,3.17563536337246,0.311571315384961,0.149684928837744,1.51109906410552,0.143171148413278,NA,0.738999999999578,6.54399999999987
"11427-8","extra_heavy",500,0.792,0.893551700470394,0.539874946697859,0.407847197640663,NA,NA,NA,NA,NA,NA,0.815654085415283,0.234930652700379,0.26525032059529,0.11955301437903,0.0691019186945557,0.170034766868202,0.671396457395987,5.30373834629442,0.499009174691782,0.161215613389794,1.85502349478739,0.147596027399307,NA,0.641999999999825,5.93199999999979
"11427-9","extra_heavy",500,0.84,1.00083695757607,0.490249229160257,0.224245333521486,NA,NA,NA,NA,NA,NA,1.05900176848574,0.00308953929383142,0.23140139046758,0.133752498123106,0.00325871983357266,0.189464881118093,1.05427833919903,1.13976077011804,0.297466110489857,0.173889902764143,1.76591943010693,0.150947285002317,NA,1.52700000000004,4.36799999999948
"11427-10","extra_heavy",500,0.818,1.0403209702278,0.552005162719096,0.169090904186552,NA,NA,NA,NA,NA,NA,1.10868225132268,0.0173550771561719,0.253578436001837,0.123057051964248,0.0171682873216765,0.162610564705627,1.10592850098279,1.16187374485714,0.314878388887369,0.147723496013689,1.60664043942852,0.136719502996055,NA,1.63499999999931,7.30100000000039
