"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11438-1","heavy",500,0.488,1.11644093650237,0.499658253571266,0.106495332149905,NA,NA,NA,NA,NA,NA,1.15045751365008,0.325426547745109,0.150953423319299,0.106179829155721,0.146246886156016,0.14324462772837,1.16868407757384,0.587604946095205,0.204900297331134,0.105297816467326,0.347947928624939,0.140287975834462,NA,0.618999999999915,6.06100000000015
"11438-2","heavy",500,0.434,0.998073634810755,0.626347695701031,0.200343485327788,NA,NA,NA,NA,NA,NA,0.997161355844435,0.857440169145407,0.267843298889236,0.0986844959223971,0.241438995687305,0.128629725194273,0.964154378714545,1.36259140800801,0.289909396501479,0.105794010549636,0.387775610971355,0.12393520526998,NA,0.615999999999985,6.74599999999987
"11438-3","heavy",500,0.502,0.947439740499699,0.568804548179796,0.278453408520129,NA,NA,NA,NA,NA,NA,1.01166737834725,0.407744461602426,0.344963205371044,0.103813356441774,0.179819697720275,0.140598677712116,0.999876721085834,0.71608477489925,0.387956791603848,0.106663700525084,0.370153465339536,0.133850729707486,NA,0.621999999999844,7.26299999999992
"11438-4","heavy",500,0.502,0.916809844187543,0.403056174821549,0.351660754444275,NA,NA,NA,NA,NA,NA,0.971559028176312,0.22150037875777,0.433904376444829,0.102578273160062,0.18460033464159,0.135590932987177,0.974551495435767,0.383015432628243,0.446599577917832,0.107478242072062,0.362257794577798,0.136881820403937,NA,0.622000000000071,7.0619999999999
"11438-5","heavy",500,0.476,0.930051637104367,0.50729511380713,0.389910994506049,NA,NA,NA,NA,NA,NA,1.06253109666466,0.0656455161213794,0.566379265926662,0.107101457311699,0.216116800629978,0.139593754040053,1.06627471234728,0.0809366594819826,0.569848291718527,0.109045946027755,0.358427498439918,0.136258766844006,NA,0.619999999999891,7.31500000000005
"11438-6","heavy",500,0.476,0.995075453156387,0.568986075684576,0.206306509257316,NA,NA,NA,NA,NA,NA,1.00633559661402,0.655575622973393,0.34125357258327,0.106002273356594,0.217735557873049,0.137170005667226,1.03323702343207,0.771786140818324,0.398292473658616,0.11123179897715,0.407827130307164,0.136178397643445,NA,0.623000000000047,7.67799999999988
"11438-7","heavy",500,0.482,0.946060056070458,0.560593733856213,0.278876574246203,NA,NA,NA,NA,NA,NA,0.945942707111504,0.676386725154267,0.30051084196247,0.101507996587035,0.18501534536148,0.139659696325458,0.95034520518618,0.956579800286804,0.383584534471717,0.102457204456932,0.333857648361152,0.138427178227949,NA,0.622000000000071,7.39699999999993
"11438-8","heavy",500,0.506,1.06208808899001,0.551839778455348,0.166804415808623,NA,NA,NA,NA,NA,NA,1.08200587500774,0.53054490104593,0.222410112092302,0.107299868484808,0.212712566808922,0.133397612999589,1.10441323208318,0.763465072896674,0.271631594456692,0.110363659568414,0.406532780796822,0.136816076370836,NA,0.619999999999891,6.54199999999992
"11438-9","heavy",500,0.486,1.06670504990947,0.466851001025266,0.196416195837153,NA,NA,NA,NA,NA,NA,1.13294443841617,0.27223303937879,0.253628426248569,0.103203294338115,0.168419234673481,0.132353604834788,1.11613669296331,0.583490861223885,0.280119994941254,0.105770646591933,0.347680677863961,0.130370532982524,NA,0.621000000000095,6.63200000000006
"11438-10","heavy",500,0.512,0.995307874840601,0.358930939248402,0.299108573711179,NA,NA,NA,NA,NA,NA,1.03031135914053,0.217431047285215,0.375058460357699,0.102374414969148,0.135683260665585,0.128838430991051,1.01327917240034,0.526417375980029,0.384340604430999,0.107047524134618,0.28275953586974,0.126151171920323,NA,0.626999999999953,7.06099999999992
