"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
12223,"extra_heavy",100,0.84,0.877294582506085,0.43219785426457,0.458391244995759,0.727477553677655,1.01605340968324,0.632821038322365,0.481765299205505,1.41522869220844,0.34483911994891,0.77098213235983,1.61031485748566,0.590699358634745,0.472928215662434,2.49907659211696,0.321004123642615,0.452000000001135,NA,0.0190000000002328
12224,"extra_heavy",100,0.83,0.843179943721781,0.450215974609249,0.498534819668187,0.939346539739454,0.00760383537331863,0.392341319836643,0.187811225418046,0.0151464181769998,0.689586551157343,1.018583145599,-0.526596535040948,0.716798529058441,0.419695218914386,3.55319219785005,0.295899321093484,0.330000000001746,NA,0.0200000000004366
12225,"extra_heavy",100,0.81,0.920856483742311,0.496614466983871,0.25460150589713,0.968784555084731,0.394333348086329,0.206910769247078,0.249286461065626,0.566220752526791,0.38799772976807,0.898978532278639,1.84474644301582,0.38126695106843,0.410079835216826,3.74431169292762,0.287140644662346,0.545999999998457,NA,0.0200000000004366
12226,"extra_heavy",100,0.86,0.920836199796866,0.512414770904534,0.471523539442229,1.04375879807641,0.0236877887067805,0.569213104191335,0.236640427774737,0.375623091608751,1.22972243191364,1.42935394745685,-3.21215237214869,0.864561114486435,0.457218055610705,3.20875200406347,0.358932758282345,0.422999999998865,NA,0.0210000000006403
12227,"extra_heavy",100,0.71,1.10035300011233,0.36434680064448,0.166260795747255,1.13119414157152,0.739957692830794,0.183900379290637,0.261555215034411,1.25193151362314,0.333347300237782,1.11237032452966,1.08353078916318,0.248024203364693,0.32096580875259,2.29349492284653,0.304728667048746,0.769000000000233,NA,0.0180000000000291
12228,"extra_heavy",100,0.83,0.866520906552275,0.685543350700721,0.300582939391952,0.441161641894564,0.697287586474978,0.706995854697274,0.40092061464363,0.40814638027037,0.301821233723982,0.380513911306309,3.09815244230292,0.626889452729657,0.428455432286067,1.82312868342224,0.294335365286206,0.461000000002969,NA,0.0200000000004366
12229,"extra_heavy",100,0.82,1.06588136630082,0.392575124805535,0.675663528939684,1.11605248033625,0.342280860043277,0.739812538545478,0.291253559955951,0.803406237925645,0.275124086422275,1.03011155858025,1.40117833052133,0.765262856257699,0.367328998365791,2.5656455510516,0.268819950256372,0.60399999999936,NA,0.0230000000010477
12230,"extra_heavy",100,0.79,1.10224841408923,0.44182721555834,0.1360988535195,0.961334391269629,0.64923431142384,0.230491276268885,0.328761515798255,0.605015563347593,0.344412197265417,0.921708170352242,2.37924073686976,0.310646776736739,0.419196255670877,2.77829636154922,0.315326010937677,0.489999999997963,NA,0.0200000000004366
12231,"extra_heavy",100,0.86,1.21832401673567,0.291000578950525,-0.106649123905717,1.6065730707899,-0.580737710610839,-0.105251654652173,0.455021110560648,0.862568230407606,0.312677564937539,1.53001943811322,-0.980693782443452,-0.0641128256021132,0.477945409274886,2.16341369131982,0.307500910586465,0.459999999999127,NA,0.0209999999970023
12232,"extra_heavy",100,0.79,0.805757461193186,0.872530577374055,0.0366585606755031,0.907842235646247,0.200506087233796,0.114245008526796,0.316793906764371,0.181840599758003,0.367605572306595,0.740232890022307,2.6898270840793,0.244847962027689,0.386725030340602,2.08333709266231,0.329185516327482,0.341000000000349,NA,0.022000000000844
12233,"extra_heavy",100,0.75,1.19350258150437,0.489939452867085,-0.130413209003713,1.32050389722175,0.0455863184102681,-0.0646681338464038,0.29003880820851,0.410146299765609,0.304102494975814,1.43529752484304,-0.821588933828083,-0.0423791681874688,0.356261044086368,2.58111633047709,0.300231342270469,0.429000000000087,NA,0.0190000000002328
12234,"extra_heavy",100,0.87,0.805093606255535,0.405447590111581,0.841697763801009,0.685206595896785,1.42765032503632,0.75390561650559,0.386457604117233,1.95413150835225,0.424370727319924,0.583548509366127,2.5889498155589,0.890104004097299,0.487867994103368,3.24235073319342,0.328805323510054,0.371999999999389,NA,0.0200000000004366
12235,"extra_heavy",100,0.79,0.921561236058993,0.653844053535121,0.126572471617461,0.994606974419584,0.422721086601889,0.0824039362511846,0.23134512994875,0.495890400822618,0.318813978238913,0.924647140217319,1.53924387646214,0.22101989630424,0.325773106132211,2.49924704136271,0.269903562192013,0.542000000001281,NA,0.0190000000002328
12236,"extra_heavy",100,0.84,0.904140730179428,0.34037553109945,0.577411230173794,0.939467003079707,0.0123983339677451,0.248758436081723,0.212286875483053,0.0114610952285151,0.480673327682308,0.694205460820824,2.70247405427117,0.639841691364529,0.415822463090911,2.9711160069588,0.293712484258918,0.257999999997992,NA,0.0200000000004366
12237,"extra_heavy",100,0.79,1.06628558357122,0.731085930834334,-0.149876884668272,1.15871922842146,0.185355340211036,0.0277674299941373,0.350624563501656,0.557571615660785,0.302791691165798,0.980905425171847,2.19797276086194,0.0319961520906137,0.396312960306268,2.79725384130253,0.310781343530867,0.519999999996799,NA,0.0190000000002328
12238,"extra_heavy",100,0.87,0.813838420497263,0.764279800300463,0.366500009779399,1.01749467370961,0.319921819333316,0.273629031021893,0.259408588194608,0.589921286039899,0.597253593049221,0.853881608370196,1.62103446594134,0.435974970388719,0.439219001255513,2.88961202821558,0.398206901273975,0.489000000001397,NA,0.0209999999970023
12239,"extra_heavy",100,0.78,0.932250402391391,0.408049441707609,0.733210319354506,0.815108470811062,0.686639990503113,0.856698960850974,0.358057797167303,0.837839272067982,0.294213555219508,0.809222512095961,1.57539404600377,0.844989409524471,0.397126975773354,2.22295229180369,0.289644686893398,0.617999999998574,NA,0.0190000000002328
12240,"extra_heavy",100,0.81,1.00852989342719,0.488911130664784,0.0492427625528167,0.801651003209822,1.80559542274948,-0.501779574602454,0.222015332165455,0.85258563196789,0.438687235421645,0.548994688224087,3.61036522169158,-0.0137916346389052,0.290075132418185,1.63802960512631,0.295337907402542,0.441999999999098,NA,0.0200000000004366
12241,"extra_heavy",100,0.74,1.01392457121521,0.751454715093721,0.224538290684303,1.25328624514312,0.0393386755986958,0.199027652572835,0.303452746521803,0.700764221873743,0.331835096264776,1.20882334079367,0.380219771258933,0.196093823742844,0.379251239157309,2.12654228015823,0.312557468117024,0.52900000000227,NA,0.0200000000004366
12242,"extra_heavy",100,0.79,0.724506013249185,0.731021518856329,0.26182199094333,0.89580590332216,0.0714820712430859,0.292354410174493,0.259721134636075,0.183913084198536,0.398325234767591,0.837872029332515,0.950424254340871,0.378392975754409,0.39150018080211,2.92187938672805,0.306547001956085,0.363999999997759,NA,0.0190000000002328
12243,"extra_heavy",100,0.8,0.989812622363315,0.683008659087883,0.0998673086740929,1.09908524103946,0.128993786742064,-0.321559188798587,0.230352969719531,0.0876585799416013,0.601036210673007,0.731577235148185,3.99174952616804,0.151115072953102,0.352550975185146,2.64576937858948,0.371793373727508,0.336999999999534,NA,0.0210000000006403
12244,"extra_heavy",100,0.79,0.984774491239593,0.665207335535455,0.0942965003321611,1.15400053552694,0.00272653416095417,0.209619459847561,0.210015080072723,0.0105828287162595,0.54315512105483,0.904221744479184,2.28524408315509,0.244138606112626,0.363434761131307,2.48526932491019,0.302018173483839,0.264999999999418,NA,0.0200000000004366
12245,"extra_heavy",100,0.74,0.778785517293698,0.681573972677515,0.437640368878638,0.394803172090559,1.3691106920087,0.712243963730094,0.360137359793952,0.684608975317347,0.318871279219942,0.322486884286686,6.55065414923677,0.546038496819368,0.385362552461323,3.22939943894421,0.308738233453276,0.463999999999942,NA,0.0190000000002328
