"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11424-1","light",100,0.21,1.06081145555466,0.615707152150969,0.232006107542551,1.13639854148162,0.328215469566577,0.297895616060495,0.153071829749311,0.177836048772633,0.203304157139697,1.11840736339471,0.387721882419668,0.297454736789311,0.154245298434212,0.192483423645869,0.201426973079961
"11424-2","light",100,0.17,0.967433607565442,0.338244914253331,0.390054825102407,0.951234213554874,0.400601910695829,0.388468352823566,0.146147759793286,0.201058985922179,0.197535219681069,0.94007013821857,0.45163321478561,0.398217858596742,0.148978754383707,0.234022581421076,0.196902304000714
"11424-3","light",100,0.11,1.14527893166816,0.70393236134839,0.0343678208138846,1.12182584695534,0.790724714289984,0.0548188694465848,0.151250665168017,0.259209497131217,0.216766675199241,1.0933730773501,0.915992600518015,0.0360302426557394,0.152501540987209,0.281101862515734,0.215965822818373
"11424-4","light",100,0.22,1.00897474340466,0.508163614615109,0.330544376813536,1.05508929935248,0.287598858922413,0.340712218560331,0.146448324002167,0.153636765029768,0.216971936963305,1.00886528080912,0.453566813692314,0.325057477133563,0.148644011926616,0.192477318372639,0.213445914411478
"11424-5","light",100,0.14,1.05033788248983,0.370420708464243,0.223751387872159,1.07411796433437,0.269940941543966,0.256956357075614,0.166765932827975,0.192773419909985,0.221361485264817,1.06587756429086,0.308601687596831,0.25969755359439,0.168689063820433,0.221707347131871,0.221004030654932
"11424-6","light",100,0.17,0.952731802810405,0.492736049697436,0.432347761342508,0.974156215220029,0.378762255407065,0.419577907827906,0.161512206143902,0.18558592497146,0.219859017304116,0.95907904313574,0.448771003405644,0.425228359292379,0.163133499724768,0.214943900238525,0.218473514827991
"11424-7","light",100,0.17,0.941729548402124,0.44063212997946,0.232842779696,1.00835927585157,0.116539830173104,0.282376008495513,0.140276537433909,0.10834465831106,0.211558436705559,0.979098328051598,0.244250139859098,0.268024984384305,0.143452143270429,0.175371370731332,0.209663772862353
"11424-8","light",100,0.18,0.959305002344982,0.40094710084382,0.301728499163375,1.00291945125139,0.250354356546887,0.339826085744446,0.160205498730006,0.189978061128689,0.217359711789765,1.00408910644934,0.250202407915022,0.344623611938951,0.160898052355827,0.197254388695245,0.217102094575685
"11424-9","light",100,0.14,1.05962284392006,0.691071047298238,-0.0355470016295916,1.11711177095384,0.490489716796615,-0.0754505625018091,0.128387837672721,0.0937313500457961,0.194436147079414,1.01207461814756,0.841272558134875,-0.0543902450027518,0.132292672118029,0.153202036222871,0.190716310596893
"11424-10","light",100,0.1,0.764975263604929,0.831245284691086,0.384574804026107,0.775116657158222,0.827519300538705,0.40920797483446,0.168768624213481,0.28179635732343,0.216844338906735,0.778783067816555,0.819693578454932,0.414576063768047,0.169604110674909,0.28668030829,0.2171514306963
