"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11427-1","heavy",2000,0.5,1.02042459502642,0.487227935120722,0.226048973032175,1.06114189231606,0.30795921642381,0.230062009697584,0.0363128843787506,0.0399066178345006,0.0500110715385173,1.03146126903943,0.418196025394114,0.254588990261848,0.0380963811694727,0.0546581757430968,0.0489303966783954
"11427-2","heavy",2000,0.4815,0.957472281892087,0.458834257359754,0.332219838085509,0.941602412957697,0.510314477890997,0.332858361411341,0.0373574685337034,0.0619401506893061,0.0476011319767713,0.926465505214337,0.576613849967757,0.34874587248821,0.0384461543665442,0.0706241572299771,0.0470780335914221
"11427-3","heavy",2000,0.4855,0.990456264810322,0.445724883072702,0.261564643188385,1.01118473317777,0.355517586360008,0.234123003738459,0.0353022881785907,0.0447776828722654,0.0498425735224446,0.981746812741949,0.47659575149864,0.264147840799736,0.0371595072685157,0.0613122696639461,0.0485561048747619
"11427-4","heavy",2000,0.494,1.00305478953151,0.488197502446093,0.25184489780865,0.994524312171914,0.518199998524144,0.238698894034535,0.0365842314452685,0.0568832267197298,0.0498008912545514,0.978713048228107,0.58704794608023,0.257734094868736,0.0376583284418441,0.0658224054808385,0.0491982451681603
"11427-5","heavy",2000,0.4785,0.969812952807579,0.483023246555316,0.247419391114614,0.957211844073462,0.534829618822842,0.252404168867348,0.0370988597887996,0.0633622280300791,0.0484452209543873,0.94386494742314,0.598672201474678,0.266852481027598,0.0381291167547074,0.0723217985080472,0.0480108858736329
"11427-6","heavy",2000,0.483,0.978946227786034,0.500761489317677,0.301065324023381,0.98872061133955,0.469319196780244,0.340754171398822,0.0371954770820115,0.0644748579556041,0.0490936487133162,0.978479593697632,0.517732743164387,0.349570233791657,0.0379467857257528,0.0713179211739938,0.048700339776976
"11427-7","heavy",2000,0.483,0.975207189445978,0.518890439305532,0.253028003695644,0.946243076408301,0.643580643399758,0.240560200686552,0.0376354380932271,0.0641554967231974,0.0478804219488838,0.934719680297062,0.694799567595621,0.253142635709091,0.0383298770961793,0.0697311083656459,0.0475361056152921
"11427-8","heavy",2000,0.4925,1.0438229886584,0.534642465244927,0.165508812727961,1.04597947138312,0.488835267803318,0.165587306383334,0.0382272839923041,0.0557861545049119,0.0506225880686133,1.02438048154353,0.576646404691274,0.185593774401943,0.0396365677088947,0.0668965150074186,0.0499797768586102
"11427-9","heavy",2000,0.498,1.03624077801072,0.537913495972783,0.231382054514688,1.06127789419575,0.447136895616595,0.270380059156753,0.0391308910464006,0.0684467065374684,0.0483494049436301,1.05377208127286,0.478780658006478,0.276924887691892,0.0397422772326341,0.073228367713098,0.0480461980903384
"11427-10","heavy",2000,0.503,0.977397513694609,0.488085831103314,0.24226676816067,0.98638837358821,0.392399380673531,0.237102301403447,0.0373012031695112,0.0486906840105775,0.0482720031403885,0.958413855515797,0.502501137485416,0.25747397578614,0.03892318217377,0.0614095973976486,0.0474553997879059
"11427-11","heavy",2000,0.458,0.992062410095933,0.5215048326139,0.237799932537846,0.963337626623269,0.622273619747729,0.274814294449694,0.0383973764397071,0.0709044489981519,0.0485428703255889,0.950810364337597,0.681565722054962,0.28960927441918,0.0393977739221755,0.0791545663814224,0.0481626512642908
"11427-12","heavy",2000,0.4935,0.990562008102142,0.540442707274723,0.198008502772978,0.994833034803779,0.479371378489915,0.187747589174647,0.0361094316352712,0.0521134263228994,0.0480016931942151,0.965041148495292,0.617619534902764,0.220998591613936,0.0381339428912286,0.0689817620755665,0.0470276695694822
"11427-13","heavy",2000,0.4745,1.01971833351045,0.489824650901709,0.256318021277424,1.0329465875905,0.392459044324574,0.260027843317374,0.0350732371110502,0.0462373451246061,0.048253545746421,1.01286344744908,0.480543147436747,0.287518216738138,0.0364904011386025,0.0584887317268209,0.0473650201831577
"11427-14","heavy",2000,0.492,1.01289738357021,0.53199017822712,0.193999096484176,0.997452418709299,0.59688900617251,0.172366599956112,0.0377099265615528,0.0611325423333518,0.0505060633061807,0.985255763781154,0.650026275781243,0.187687261784751,0.0384577356298572,0.0675197265825564,0.0500362359200201
"11427-15","heavy",2000,0.4795,0.990812046416726,0.521686336639484,0.225950634271319,0.998532892310256,0.501749515942379,0.209968540063064,0.0366198014537705,0.0598953551859314,0.0506202613057541,0.974586540458067,0.610515064960354,0.235811532890045,0.0381545771148078,0.0739408909346427,0.0495563793277517
"11427-16","heavy",2000,0.48,1.01967894969784,0.500288393413064,0.202148811594032,1.03670913173133,0.462784461845321,0.211563718032258,0.0379725096521282,0.0651284769651146,0.0506055464590064,1.01677303897852,0.555634008520891,0.228952456510433,0.0393928062039476,0.0784994675200882,0.0497652159659809
"11427-17","heavy",2000,0.4815,0.983829868832009,0.480509006003081,0.286971852556724,0.970154364855305,0.535198917827102,0.31266061161556,0.038011630914701,0.0665378396255112,0.0489369447943181,0.964364184816048,0.560465646731495,0.318278782640493,0.038382310819349,0.0696258992877343,0.0487062088017508
"11427-18","heavy",2000,0.4845,0.985850157183435,0.501031946038414,0.229960971775151,0.947185069388052,0.638913158539676,0.235581628639387,0.0382616155981057,0.0689755597124852,0.0488432991729101,0.931200574757039,0.709800881071573,0.249343102412074,0.0391877800672384,0.0765121189196481,0.0483728469732578
"11427-19","heavy",2000,0.488,0.972625809619043,0.478704839095289,0.33849700885686,0.934311521087049,0.648045411161039,0.336371035792371,0.0390230167826097,0.0731731794832786,0.0500015667068447,0.928812511829852,0.671798216242837,0.344167558999554,0.0394935790186641,0.0767476435338631,0.0497829493539741
"11427-20","heavy",2000,0.4685,1.00447048312487,0.502799954878284,0.247210100785024,1.01070019632136,0.514464553592984,0.259657264072923,0.0368935449874615,0.0661241987850204,0.0493339634527962,0.997099049972282,0.57645940201633,0.27402603922906,0.0380156959775707,0.075419694107527,0.0488507036571448
"11427-21","heavy",2000,0.474,0.988311077325282,0.45927449948066,0.317556011110571,0.966613119197114,0.550859835951485,0.3213982365494,0.038298139277906,0.0698230128569489,0.0475987807809589,0.952879950290048,0.614770280267372,0.333439903712251,0.0394137422073509,0.0787986071380326,0.0472543337473362
"11427-22","heavy",2000,0.4935,0.983378097461692,0.492838529693386,0.253181606282053,0.970024082766905,0.497360840143842,0.284038793041381,0.0389276764552268,0.0619808940346809,0.0485412491899441,0.958133926733037,0.54980762996871,0.296982381809169,0.0399452531637189,0.0697193516718286,0.0481948861894206
"11427-23","heavy",2000,0.5005,0.967202408420187,0.545418512559896,0.248343505384743,0.995738328714442,0.422428161200658,0.297064219526742,0.037524714942929,0.0595261048537215,0.0506539498368681,0.982440465598755,0.473338638108772,0.307550073245982,0.0383764119964472,0.0662430446839453,0.0500253766847384
"11427-24","heavy",2000,0.5135,0.910782090262319,0.502300517121202,0.351656626254388,0.903448293001127,0.528455498941962,0.392993207862202,0.0398595423159786,0.0666690573686282,0.0502906300197707,0.886749694867925,0.593008148650228,0.40630473476771,0.0410065669404719,0.0748753000535068,0.0497604174429396
