"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11429-1","light",1000,0.181,1.14494240575451,0.524515468772503,0.0733149852124551,1.15004534320724,0.511196223867224,0.0619901168705908,0.0492768332708003,0.0514288771867056,0.0680946448448736,1.13434961537013,0.566964491395327,0.0611924004991885,0.0501379548570163,0.0587632289790445,0.0684151656790474
"11429-2","light",1000,0.168,1.1014711781599,0.402201153084663,0.151538008395987,1.10390386522805,0.383516653178858,0.145308177350423,0.0485497392042104,0.0545074963370038,0.0657211880261965,1.09379719170085,0.419038539130911,0.146849661822074,0.0490347108695605,0.0593252804333318,0.0656428334042704
"11429-3","light",1000,0.146,0.970822399550138,0.440265030142899,0.421438244835438,0.948573678618258,0.51588449221279,0.406781782707231,0.0506193138241973,0.0603368353980316,0.0668056399288786,0.939817692515363,0.547931401504064,0.408581287354561,0.0510494155385262,0.0644412824096083,0.0668013312728602
"11429-4","light",1000,0.173,0.999556534980285,0.515144115767185,0.237438350506485,0.983018077309882,0.54769551275976,0.261042549312727,0.049823155580963,0.0594102792581993,0.0681963818489741,0.97887616793349,0.562216779253324,0.26525450960611,0.0501837878222454,0.0619503515173174,0.068225638580352
"11429-5","light",1000,0.177,0.974784867868486,0.590367320878736,0.205351814462854,0.987636626351754,0.563023989280205,0.212531222634479,0.0491356475137222,0.0563888478414319,0.0657056917093803,0.979807544184157,0.588666248922874,0.213954603752772,0.0494064044757987,0.0587780984945039,0.0656416119420134
"11429-6","light",1000,0.172,1.0251493411025,0.500660771325003,0.163289401311281,1.015930156636,0.544262150207347,0.139096940251452,0.0469858125151948,0.0643016896286744,0.0663068303286695,1.0125866284859,0.556972744218909,0.142746707861804,0.0474127932243315,0.0674805845183251,0.0664343814323839
"11429-7","light",1000,0.164,1.0511679154309,0.404796270689789,0.265212911742328,1.07317126941349,0.335414885609077,0.285813285672587,0.0503794280600932,0.0615885534076658,0.0696044690787476,1.07085630743579,0.344034407395509,0.285705928507554,0.050495995257283,0.0628934643139841,0.0695761238351653
"11429-8","light",1000,0.18,0.938976467175242,0.404177136861095,0.297015417660078,0.931402668258158,0.435998158583251,0.293866898741721,0.0468000168287551,0.0599264791976312,0.0626470813509852,0.925097194322483,0.459531491984393,0.29433450889405,0.0471342723008186,0.0631416773190695,0.0626297177174476
"11429-9","light",1000,0.181,0.94132089902708,0.467812027621342,0.30693926253309,0.94320011579474,0.452576043558557,0.297013807731052,0.0472403763457278,0.0504619942757879,0.064310487320234,0.936370075846207,0.47508822848921,0.302841553777714,0.0478803138409024,0.0549436765129336,0.0644424407112529
"11429-10","light",1000,0.16,1.0215810398157,0.49982393156079,0.229854580262655,1.0276650253832,0.478014265273007,0.23357102561204,0.0484397400750066,0.0577044309354557,0.0657935876511733,1.02305798228356,0.496121025024649,0.234309288261807,0.0486872674394698,0.0603688328311719,0.0658394222207674
