"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"130-1","heavy",1000,0.352,1.0035111543227,0.527447147677667,0.138113985911667,1.02177200881925,0.509367759431137,0.138282569989851,1.03379723684016,0.497753403367934,0.138368680352388
"130-2","heavy",1000,0.351,0.978799962256234,0.524498200246508,0.255140039418203,0.980854193792067,0.522283978484289,0.255050218347496,0.982030167302853,0.521036638721117,0.254993477515254
"130-3","heavy",1000,0.381,0.945573288444952,0.556336875922047,0.329146672283697,0.948099330350775,0.553752262470211,0.328699842458964,0.94882662996519,0.553012225981002,0.328576723444817
"130-4","heavy",1000,0.359,0.965180476129686,0.482130925211447,0.263945486887283,0.966537151956755,0.480679132728571,0.263820051436406,0.967232630809623,0.479938042447147,0.263754302882643
"130-5","heavy",1000,0.351,0.990098250803705,0.555694735303867,0.203053651677155,0.99316403807565,0.552652169649745,0.202620957032251,0.994407728917068,0.551422915811858,0.20245391153244
"130-6","heavy",1000,0.341,0.999741755270997,0.501034553585965,0.232229896230963,1.00427523377676,0.496089461601739,0.232438779329228,1.00587175962335,0.494357905601265,0.232511241397265
"130-7","heavy",1000,0.372,1.002178388185,0.535761021897665,0.238064208419729,1.0064384568044,0.53158148314724,0.237311846185769,1.00937034844058,0.528733625177399,0.23683225552708
"130-8","heavy",1000,0.342,0.960392773843498,0.526466546563399,0.197672799314254,0.965527729758607,0.521224552690323,0.197074199510536,0.970457751318437,0.516236666942866,0.196528231811946
"130-9","heavy",1000,0.332,0.990226435662006,0.479696628354364,0.275489426437798,0.992579820073326,0.477183162187495,0.275401873483497,0.994936040055397,0.474677033006468,0.275320787680885
"130-10","heavy",1000,0.337,1.06827435960315,0.417069751748128,0.252044180287124,1.07182817126286,0.413642452121816,0.251369309605682,1.07429085196473,0.411284694064305,0.25095454021302
"130-11","heavy",1000,0.348,1.15062490278869,0.419981594892303,0.255562808449222,1.15626206060284,0.414518109324972,0.254994554986192,1.1606349935378,0.410306144460277,0.254581306670648
"130-12","heavy",1000,0.356,1.09152388269242,0.421636512568711,0.213379814869235,1.09298173313466,0.42009002982704,0.213152672097243,1.09388698409014,0.419141037872476,0.213014514209004
"130-13","heavy",1000,0.349,1.20542738717016,0.376898581319395,0.11087982089668,1.20667180671989,0.375498575967326,0.110875650112387,1.20717095321228,0.374938134131696,0.110875286606891
"130-14","heavy",1000,0.392,1.237627689827,0.356845429469014,0.244072929628814,1.2390412347822,0.355397750718299,0.243798451754421,1.24000194059272,0.354420807985996,0.243631054906058
"130-15","heavy",1000,0.378,1.04894964040696,0.421463892871756,0.305292248903128,1.0502896127803,0.419971592867772,0.305116843415758,1.05083212086338,0.419373872068993,0.305045534599807
"130-16","heavy",1000,0.337,0.937244919275705,0.543268502939823,0.287530204444086,0.948467883010805,0.53109967974873,0.287454256180601,0.952894884042197,0.526484508844452,0.287485055906867
"130-17","heavy",1000,0.344,0.952357325268905,0.512495614187018,0.362280187121221,0.953123555953931,0.511616887425281,0.362104682756535,0.95348911863328,0.511208880141309,0.362019840534479
"130-18","heavy",1000,0.362,0.884204731076011,0.579719366829849,0.283090519694192,0.886862103615185,0.576826324391939,0.282987059079464,0.88784802015229,0.575768665470311,0.282964451885508
"130-19","heavy",1000,0.346,1.06755442015505,0.459764640041591,0.303468248095051,1.06762494761683,0.45958529809066,0.303144530812796,1.06762843803891,0.459578244138591,0.303133284321337
"130-20","heavy",1000,0.359,1.04962326424036,0.530545547496829,0.124621886405098,1.05249911534257,0.527439342770208,0.124577713480588,1.05465248308527,0.525137729126965,0.124533162424264
"130-21","heavy",1000,0.354,1.07828174147698,0.440247251279746,0.203680314959885,1.07996207051076,0.438366530047082,0.203627297512903,1.08077301358337,0.437482277257983,0.203590399971157
"130-22","heavy",1000,0.373,1.09950251320268,0.42267171820164,0.208669990165528,1.10412840835089,0.417966162988726,0.208011884972018,1.1070903199362,0.414984405998363,0.207635810087145
"130-23","heavy",1000,0.337,1.06689562073142,0.436330070214572,0.236258103770031,1.06902607535634,0.433843204785588,0.235919487507052,1.07029517166339,0.432378866959642,0.235731000750249
"130-24","heavy",1000,0.369,0.946536758188983,0.51112540286779,0.242101243119348,0.950851015851907,0.506770185011332,0.241425581765075,0.954348826253852,0.503223768952095,0.241166581659204
"130-25","heavy",1000,0.343,0.977658502332509,0.49609387061918,0.316734357678987,0.981286218577405,0.49255303089546,0.316393861838764,0.987424993236845,0.4866115510571,0.315797762467126
"130-26","heavy",1000,0.355,0.860629798099281,0.631020234693883,0.199263416849151,0.87901612786226,0.613566047608669,0.198531028862617,0.890433371729731,0.602840573066863,0.19826961031948
"130-27","heavy",1000,0.356,1.05040123149492,0.509835361493599,0.210591734252489,1.05344690663563,0.506662202562807,0.209688276386826,1.05461363635426,0.505474319019074,0.209387302517587
"130-28","heavy",1000,0.357,0.859123747124467,0.564230334369201,0.294102002939578,0.864103224434134,0.558645245955704,0.2944277889144,0.865804353669111,0.55673739323428,0.294529899423086
"130-29","heavy",1000,0.369,0.936058596149615,0.490920088062391,0.245470270380103,0.93644409987501,0.490411578086364,0.245008199411624,0.936740803969765,0.490067164274357,0.244743475973469
"130-30","heavy",1000,0.361,0.935973315709782,0.53779380064878,0.298215011873661,0.950330470632311,0.522647410878519,0.297554936448662,0.954772579431666,0.518136385717139,0.297455912658026
"130-31","heavy",1000,0.401,1.07733954676624,0.487897765757082,0.172110210128046,1.08166896945383,0.483535882345395,0.171858716560814,1.0855933624845,0.4796377706992,0.171653486352735
"130-32","heavy",1000,0.351,1.02199797041773,0.580122255628897,0.155421977273825,1.0259446407572,0.576116678982586,0.154597718335016,1.02940713309414,0.572634451676792,0.153897748413712
"130-33","heavy",1000,0.376,1.02906388572083,0.502106771058053,0.171275445390759,1.03165833800569,0.499398314272517,0.170743516263933,1.03294795610018,0.498063810832929,0.170484151928445
"130-34","heavy",1000,0.346,0.819891213455732,0.590104601660265,0.31752614775571,0.822108569084755,0.587813158791239,0.317178254590259,0.823596500699463,0.586284539117246,0.316948590688911
"130-35","heavy",1000,0.353,0.991663689227009,0.548490427154005,0.121080918156785,0.992494464178507,0.547399597559096,0.121040560897291,0.992774274849127,0.547037111855287,0.121027712301468
"130-36","heavy",1000,0.386,0.881383232050507,0.562359022890802,0.314556687998055,0.882570890929889,0.560937771082163,0.314402048137484,0.883507401980809,0.559852722525619,0.314304006975873
