"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"125-1","light",500,0.106,0.836234853260972,0.61269462440794,0.349501414269267,0.835862311220583,0.615386356155427,0.349653337037112
"125-2","light",500,0.112,1.11014997601159,0.393005236967076,0.209848431376939,1.10975413473538,0.396545184131087,0.209798703879479
"125-3","light",500,0.116,1.03664545760168,0.493293058669102,0.215983518350652,1.03640305390394,0.496527553186125,0.215707798431468
"125-4","light",500,0.124,1.08580747745154,0.388490845055044,0.0507052260475758,1.08548872681551,0.391254260142587,0.0505876564987313
"125-5","light",500,0.136,0.949341517438845,0.332148874506147,0.360525698418476,0.949293664007103,0.334019653823603,0.360591960470431
"125-6","light",500,0.124,1.04232833366628,0.633188763176196,0.338197727439586,1.04186137544423,0.637347421652445,0.338126117473813
"125-7","light",500,0.122,0.932317715048204,0.330894259182115,0.422330073194385,0.929375505308107,0.344514588747136,0.42183154536666
"125-8","light",500,0.116,1.02896068719433,0.397611635049027,0.276301282502947,1.02821356623666,0.402703004203526,0.276318565144757
"125-9","light",500,0.124,0.986941546260313,0.422047602921248,0.358729196336855,0.985506100736982,0.430288550738746,0.358577715251251
"125-10","light",500,0.134,0.921710945669171,0.507835412872624,0.192883035253578,0.92208986948166,0.509367992742896,0.192504743094858
"125-11","light",500,0.154,0.983864688800782,0.591979725430261,0.351009935030062,0.983604691901686,0.596689414128588,0.350715905372395
"125-12","light",500,0.128,1.10716059191621,0.383098892864877,0.111062497436169,1.10544887421577,0.392832021791448,0.110926455150525
"125-13","light",500,0.128,0.942676582855264,0.445081018705698,0.233360346909955,0.943085900933135,0.444158563333008,0.233345029152954
"125-14","light",500,0.114,0.936192638369876,0.456218194280064,0.351368726342717,0.935615042219205,0.45930708530917,0.352342920623576
"125-15","light",500,0.12,1.01727587723606,0.669208501278507,0.224430414780233,1.01509518387147,0.682026348643657,0.224118504806387
"125-16","light",500,0.118,1.00783960298535,0.580157801565018,0.250620441256212,1.00444118128847,0.599071458715308,0.250710311097086
"125-17","light",500,0.118,1.01421121105751,0.42088038727597,0.243213727421718,1.0130874185805,0.427769307986247,0.243378367963341
"125-18","light",500,0.14,0.976407609161931,0.516797242792809,0.203358308178492,0.978788176032911,0.51306944601723,0.202540403021499
"125-19","light",500,0.126,1.08814977361768,0.502236149265382,0.0690856259435052,1.08810383637739,0.504033121099289,0.0691889417897177
"125-20","light",500,0.122,0.938714012666166,0.680565989297591,0.317599170758916,0.938367632320511,0.684472856420458,0.317488475453797
"125-21","light",500,0.128,0.998386499249776,0.459797690512736,0.435604513627047,0.998940693745445,0.458627383227522,0.435610232789313
"125-22","light",500,0.124,0.965201194583463,0.39634771198591,0.420078198156703,0.964845956150709,0.400979861623632,0.419670307280177
"125-23","light",500,0.118,0.932737065031859,0.489112576684958,0.237145964251591,0.932130592950119,0.492879188298648,0.237073487672328
"125-24","light",500,0.118,1.02024313868969,0.405264953401383,0.292588580152032,1.01995992461444,0.407399169125825,0.29263628958861
"125-25","light",500,0.118,0.954056248213405,0.448219843459723,0.241034598420278,0.954093258277712,0.449373547224647,0.241064964927387
"125-26","light",500,0.126,1.01294987653849,0.34951777455377,0.279124364385513,1.01235892595358,0.353325077179115,0.279102720167876
"125-27","light",500,0.12,0.951892246036197,0.540620016533765,0.366999258086672,0.95382348706158,0.535768545635196,0.366417652732416
"125-28","light",500,0.144,1.0487568412974,0.360702640639371,0.264683120000046,1.04894222193022,0.361396612071706,0.264734347685241
"125-29","light",500,0.114,0.976144304304293,0.424530112559584,0.192625259006645,0.976026831973267,0.425280972918486,0.192807274078351
"125-30","light",500,0.128,0.959533608275036,0.588001153569001,0.289498537909509,0.959182499523642,0.588784478633373,0.291042761575781
"125-31","light",500,0.17,1.00499775912433,0.492863555899277,0.0939562157706216,1.00481614104619,0.494694125082019,0.0940399957468288
"125-32","light",500,0.116,1.09587989563833,0.374324111246525,0.274839584556478,1.09585185091466,0.377305195205411,0.274452591127409
"125-33","light",500,0.142,1.01287950711182,0.503829294455656,0.251419950177693,1.01185907488277,0.511684867643807,0.251155397668911
"125-34","light",500,0.124,1.01899976573949,0.379304232886451,0.209113309611315,1.01908357942756,0.380458479960794,0.209366190168074
"125-35","light",500,0.106,1.09403273206217,0.260885337086738,0.25229914458084,1.09418910626464,0.260527097863181,0.252357016134411
"125-36","light",500,0.132,1.04961378750789,0.543110564142383,0.00767674975591631,1.04915545473201,0.546513386234509,0.00758062129861409
"125-37","light",500,0.132,0.906825116607383,0.460122830008021,0.240719351200316,0.906417435252872,0.464072441148571,0.24044452505272
"125-38","light",500,0.138,0.89639270966816,0.550383289835201,0.25699615785726,0.895724656817308,0.555083598777572,0.256805208218659
"125-39","light",500,0.11,0.985295753482059,0.498822325653584,0.327898802967232,0.985622330836831,0.498512936824963,0.327562372803067
"125-40","light",500,0.126,0.95058382515333,0.516413284101048,0.244425082580867,0.948476615378144,0.525285578644718,0.245168833052199
"125-41","light",500,0.116,1.03640166318872,0.45209184268959,0.25711657249454,1.03518676566892,0.459040207270943,0.256954958666521
"125-42","light",500,0.136,0.985088003160941,0.403089310388094,0.349648025812779,0.989833328489775,0.388513452013894,0.349354389068605
"125-43","light",500,0.112,1.0784674539099,0.433132073406424,0.23811954793611,1.07830952046229,0.435526774272417,0.238003256830751
"125-44","light",500,0.112,1.07969222119021,0.497140372060482,0.136189461223772,1.07977749751915,0.498561121539703,0.136199678136724
"125-45","light",500,0.128,1.1304020393686,0.382187428206206,0.104084173655976,1.12983879787767,0.385757431639186,0.104102317129666
"125-46","light",500,0.112,1.16134664156883,0.0619685996815138,0.317742012523225,1.16119792128899,0.0627405251713698,0.317738783921711
"125-47","light",500,0.128,0.970506212718073,0.296933344764734,0.273998685771237,0.969868419383383,0.300207103803986,0.274202235122354
"125-48","light",500,0.144,0.925643129602399,0.625189540612024,0.346866738747,0.926192006716062,0.62785235327787,0.346425062877183
"125-49","light",500,0.108,1.03363321205694,0.343212084987019,0.354525095682974,1.03370410070054,0.343866101320085,0.354484758214964
"125-50","light",500,0.148,1.03230749449918,0.540870284525369,0.147981248619718,1.03124797456074,0.552425070301209,0.147724279819661
