"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"131-1","extra_heavy",100,0.77,1.13329407834415,-0.0437764777282545,0.250723519061804,1.1301286618939,-0.0413177747933763,0.251566588862246
"131-2","extra_heavy",100,0.8,1.12868095686283,0.00692505872767052,0.318606363687026,1.12928250161282,0.00671771930371307,0.323108300763217
"131-3","extra_heavy",100,0.7,0.960443972754337,1.40070096264808,0.409147525725363,0.988784984791754,1.23467769505948,0.405915967279586
"131-4","extra_heavy",100,0.82,0.521289431344559,0.00171186301822165,0.548150776073183,0.51280317490378,0.00173289192178283,0.555280653196647
"131-5","extra_heavy",100,0.83,0.77143663900997,0.0338191939333549,0.654939202806352,0.765815231092091,0.0382641968857,0.657233684512879
"131-6","extra_heavy",100,0.84,1.03186936660175,1.09794891512678,0.0704145235255445,1.05444632117582,0.995799431513828,0.0771272566649961
"131-7","extra_heavy",100,0.77,1.3580861767525,-0.214618467297806,0.188516324496372,1.34251994345578,-0.106665306339424,0.17113941008657
"131-8","extra_heavy",100,0.84,1.3932235635214,0.000449945303396803,-0.583500581111667,1.39270624469881,0.000451508398526667,-0.587007945286296
"131-9","extra_heavy",100,0.81,1.15705069739222,0.131874287828523,0.0790034862450725,1.17460065717121,0.0621073988257482,0.103471401183706
"131-10","extra_heavy",100,0.75,1.28891664418913,-0.365112583847497,0.269435959027875,1.31679262974017,-0.470473314264928,0.263698474641242
"131-11","extra_heavy",100,0.82,1.23983320395577,-0.0746212088715692,0.155579023329733,1.24989884024643,-0.0797234156811943,0.147699585046974
"131-12","extra_heavy",100,0.77,0.928704780325426,0.261417478336035,0.560092349154125,0.924975448879128,0.263766720730487,0.559445842697302
"131-13","extra_heavy",100,0.76,1.25761340085993,-0.12463132002381,0.00957915949411834,1.28113767475995,-0.213110924032046,0.0109150601816693
"131-14","extra_heavy",100,0.81,1.0643018763647,-0.00292459300713889,0.308340860964743,1.04910566611731,-0.00242886832701925,0.322597549462903
"131-15","extra_heavy",100,0.78,0.887655910711384,0.018698359855005,0.392190011086811,0.872124637921234,0.0216639612910342,0.399772705265419
"131-16","extra_heavy",100,0.78,1.19890951149524,-0.0439188861125383,0.286460869048305,1.20361500034109,-0.0457933261734214,0.283268069608654
"131-17","extra_heavy",100,0.75,1.39094610395571,-0.0497437833913721,0.15733115322031,1.38160436280241,-0.0296414270520555,0.155632279680054
"131-18","extra_heavy",100,0.8,0.53878201353508,2.11863805836652,0.287399506181442,0.51241314911242,2.24050147426951,0.290294667024903
"131-19","extra_heavy",100,0.73,0.66011394132733,1.92672050609122,0.431389720037053,0.679931415413446,1.89910471577096,0.436714411342964
"131-20","extra_heavy",100,0.79,1.13649714475028,0.258186594958118,0.263292889037936,1.12254831998777,0.288773712211467,0.256993380279777
"131-21","extra_heavy",100,0.77,0.986697264508491,0.0222958951137178,0.193336885103171,0.985866402097414,0.0223829297300056,0.192462273361833
"131-22","extra_heavy",100,0.73,0.433705950868278,0.251654309614814,0.844855635693648,0.428214708977483,0.252019243813228,0.847782271524135
"131-23","extra_heavy",100,0.73,1.24762998715317,0.00658729513238609,0.0362785904669373,1.24753808525417,0.0065290613418252,0.0363438254370466
"131-24","extra_heavy",100,0.8,1.0735336628561,0.461111905549566,-0.0396874430640575,1.08300870793522,0.424646236460709,-0.0210100804925262
"131-25","extra_heavy",100,0.83,1.08921807199066,0.398754753175385,0.0811485339158389,1.09296546405823,0.38505752811701,0.0865529865247966
"131-26","extra_heavy",100,0.75,1.14496366758324,-0.215423982819906,0.334062678313734,1.13129716983282,-0.187354572139956,0.332442592602461
"131-27","extra_heavy",100,0.83,1.40467540583623,-0.00254712070247263,0.0435171387893548,1.40537944697135,-0.00294239338023609,0.0552073861355427
"131-28","extra_heavy",100,0.74,0.972708794487776,0.672867780142556,0.0929932412545361,0.972338830148608,0.664053203478137,0.0953941411380748
"131-29","extra_heavy",100,0.78,1.03469164899846,0.106228444383711,0.0182211624837893,1.04281372536872,0.101764245710528,0.0164763962579592
"131-30","extra_heavy",100,0.78,1.21682835637019,0.316023293420625,0.326189962542055,1.22921477290572,0.259462934128619,0.327569000732561
"131-31","extra_heavy",100,0.73,1.42203953783088,-0.0577218059121115,0.141513857298691,1.42406506759193,-0.0592953551678146,0.140946570210652
"131-32","extra_heavy",100,0.82,1.23363466135078,-0.00893990358164086,0.258276214369463,1.23229064414124,-0.00773414100165003,0.257986096379671
"131-33","extra_heavy",100,0.74,1.22644860764358,-0.0417687147195019,0.299522786931413,1.22807326279549,-0.0546231243491459,0.317304533965653
"131-34","extra_heavy",100,0.74,0.738252421265211,0.352928493094459,0.586050920861064,0.742475053512286,0.342095181682394,0.583761817130621
"131-35","extra_heavy",100,0.74,0.93301279360291,0.537010103185598,0.369692135538473,0.928259246591968,0.542729174629505,0.372394538495834
"131-36","extra_heavy",100,0.77,1.10079679527819,0.00434386876887376,-0.0269910212966054,1.09970326547451,0.00433585540599453,-0.0271759851576377
