"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"118-1","heavy",100,0.4,1.02754693538062,0.607532370453526,-0.00313152916300798,1.02902530672784,0.61524932566396,-0.00385626857075312
"118-2","heavy",100,0.37,0.929293415616388,0.586655572970851,0.591808175839086,0.937754939522986,0.554771679513891,0.592504658985748
"118-3","heavy",100,0.37,1.08213651086293,0.617601885866696,0.163005058389902,1.08958972396675,0.602488732303925,0.167489358330117
"118-4","heavy",100,0.43,1.04102165968756,1.06430096117309,0.30976824534678,1.03869713513687,1.09847209199238,0.3079015169422
"118-5","heavy",100,0.45,0.912077843238949,0.0450107636099473,0.416188223205572,0.914162977170855,0.0387780320429218,0.416135739132061
"118-6","heavy",100,0.3,1.17269241784206,-0.0386598466251181,0.0753210963196486,1.17751539736893,-0.0596934323685581,0.0754518666377238
"118-7","heavy",100,0.36,1.17017144167266,0.269512545729178,0.17131460725517,1.17134595660048,0.275668842939432,0.170706728526548
"118-8","heavy",100,0.49,1.13607591957868,0.40382590046254,-0.0712622203009552,1.13676863840721,0.420999527335771,-0.0722978293124204
"118-9","heavy",100,0.38,0.915817464285399,0.842139501262764,0.42434923647024,0.920209659134251,0.826812826205342,0.426057680177771
"118-10","heavy",100,0.44,0.971212364293387,0.569168871598011,0.0823558432077057,0.976327200878741,0.565243224449695,0.0839875618131579
"118-11","heavy",100,0.49,1.29194901250948,0.215906955468178,-0.0460189772007612,1.28391966421665,0.235063490306116,-0.0466303366015806
"118-12","heavy",100,0.39,0.789154722913949,0.666219760052083,0.304582370577291,0.78887672815582,0.667861534690164,0.305588407656034
"118-13","heavy",100,0.42,1.32464600534646,-0.231723306940114,0.122601292294426,1.32156982819764,-0.231588596690835,0.123194758602952
"118-14","heavy",100,0.42,0.836004120023348,0.93984781992531,0.296297151869831,0.835162141064018,0.953681403981597,0.295808972616264
"118-15","heavy",100,0.32,0.907999944247091,0.324536371982182,0.375778331876986,0.914418005500928,0.309740253447137,0.375804555611959
"118-16","heavy",100,0.36,1.39919995063247,-1.01023698837891,0.0788459689592212,1.39914347969339,-1.02306035118314,0.0788746955149474
"118-17","heavy",100,0.39,0.720991817436087,0.712032481803028,0.407855163439495,0.713727101852531,0.746837472884427,0.407565128492427
"118-18","heavy",100,0.4,0.911374014710944,1.10534949844833,0.383784688570581,0.910441777467432,1.13295839135615,0.383641316311798
"118-19","heavy",100,0.38,1.02171739591611,0.242834664689187,0.164613715051226,1.02167538223017,0.246474512948008,0.164448203297299
"118-20","heavy",100,0.37,1.14440713996491,0.397695625137661,0.119853782924691,1.14396764717287,0.401473568785435,0.119607710452338
"118-21","heavy",100,0.48,0.958820656015706,0.450451769424058,0.40766444463641,0.939885433001184,0.510295567805613,0.419225399249609
"118-22","heavy",100,0.52,0.912527804527977,0.846781521737042,0.177429415040393,0.917174888817494,0.86408623451675,0.176343489723356
"118-23","heavy",100,0.39,0.674958210248688,1.8226585788648,0.282547018366853,0.676755356618006,1.84145248485814,0.282106505320471
"118-24","heavy",100,0.4,1.273517167381,-0.340279462003847,0.209737530484372,1.26490874926585,-0.32867109488074,0.211776056958356
"118-25","heavy",100,0.43,0.730141276751322,1.1909219929338,0.195925196902563,0.727309757326251,1.20400846914994,0.195738356950232
"118-26","heavy",100,0.41,0.944431120768238,0.0734249639368719,0.454171135788286,0.948784831445665,0.0524635991686829,0.455673725994262
"118-27","heavy",100,0.47,0.994718838606204,0.549589966193939,0.458798605152338,1.00195186538167,0.535511206822963,0.458938283535648
"118-28","heavy",100,0.44,0.826738109039536,0.882247565697545,0.342329008695118,0.840749711360251,0.854322931409444,0.339255497822744
