"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"126-1","extra_heavy",100,0.81,1.9506132705288,-0.21281568150786,0.159708093403204,1.9387682359069,-0.198547075268402,0.163607006274217,1.94288862123139,-0.203389798874073,0.162367209643827
"126-2","extra_heavy",100,0.89,1.02432046927657,0.31146883345361,0.499229732001012,0.987931179669463,0.318703759366623,0.162025672676595,0.959528864344665,0.34952784609362,0.282739929127171
"126-3","extra_heavy",100,0.79,0.629511248604135,0.885708906788395,0.27912234317844,0.631196873880652,0.854573053612901,0.25626872936318,0.62986979299122,0.861760020422444,0.261091992222041
"126-4","extra_heavy",100,0.72,0.646461257354094,0.848465485861307,0.414117048560006,0.864048769414238,0.568965061484749,0.402533017887376,0.762210458800328,0.693408890688999,0.405298590299832
"126-5","extra_heavy",100,0.78,0.729801446191331,0.880172902624485,-0.0496278196089163,0.990961853587532,0.570438212625035,-0.0504649586483743,0.866190202872616,0.716145030119583,-0.0497740566033585
"126-6","extra_heavy",100,0.77,0.675746709955106,0.96718500706277,-0.019745864811664,0.689763375489973,0.915666360217407,0.00617446611554936,0.681498781193244,0.94240832907023,-0.0063517495746465
"126-7","extra_heavy",100,0.78,0.784122298569366,0.705356665077062,0.405232595492085,0.830051028990559,0.64822015756029,0.401261572653556,0.81899454854667,0.66176959319903,0.402214757151943
"126-8","extra_heavy",100,0.83,0.570993871171955,0.843062987710957,0.243558256979215,0.843049428783907,0.456796906525513,0.293346346422015,0.745616914865108,0.585678584797807,0.278025772516226
"126-9","extra_heavy",100,0.71,0.970638815828186,0.539561411890392,0.459248650801435,0.99512190289011,0.483166559957614,0.480654887297655,0.993372876339718,0.486716926189757,0.479430390930511
"126-10","extra_heavy",100,0.73,1.80025908373148,0.108047975446186,-0.21157809787454,1.78629479595332,0.119732562931955,-0.210306745152267,1.79003801211218,0.116725804129833,-0.210692576343078
"126-11","extra_heavy",100,0.85,0.46604527539931,1.39363670353369,0.0416208027900022,0.981347263875099,0.569554429964918,0.158074841583413,0.66851940567091,1.02175378176617,0.110695386538676
"126-12","extra_heavy",100,0.76,-0.167902691781591,1.23885158904853,0.352698787934426,-0.152113205657278,1.20194453387274,0.355584655273551,-0.149164460040766,1.19556347133453,0.356028210436976
"126-13","extra_heavy",100,0.81,0.877047603020363,0.74083980556734,0.0282860041342785,1.00164823981868,0.548665117461502,-0.0350891075398455,0.910165449656661,0.671859796075106,-0.00718601277522117
