"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"119-1","heavy",2000,0.4025,1.09847383371697,0.579967549082733,0.162804870356612,1.09746664673585,0.59297969710536,0.162918058039124
"119-2","heavy",2000,0.4145,0.96271930794539,0.487110081748331,0.255844539053652,0.960299212446726,0.509745737398914,0.255836317972471
"119-3","heavy",2000,0.399,0.977064233315774,0.64953552923461,0.254704861038967,0.976847234435109,0.655554981902045,0.254770872213318
"119-4","heavy",2000,0.4295,0.976173339644316,0.465698940302351,0.299099113837846,0.976016245660498,0.471015900483951,0.299299770876674
"119-5","heavy",2000,0.412,1.05538396041745,0.431746512184401,0.205196579604048,1.05483216368322,0.436375502363121,0.205246680970458
"119-6","heavy",2000,0.4165,1.04174252612451,0.359483198111346,0.231744878123985,1.04275409609218,0.376135044907013,0.23107945056281
"119-7","heavy",2000,0.413,0.956512370077436,0.585902159606565,0.231435683500765,0.956728950316102,0.587766707318631,0.231534261807702
"119-8","heavy",2000,0.3865,1.0121705561643,0.491394765975454,0.176451422321795,1.01225315866572,0.49195964897835,0.176430381418441
"119-9","heavy",2000,0.41,1.0055560265974,0.367099559033651,0.258731030451674,1.0055657372227,0.371594123058746,0.258675847150323
"119-10","heavy",2000,0.4295,1.05154895446533,0.472339339627056,0.114934434312815,1.051228998375,0.476171764310003,0.114935288041984
"119-11","heavy",2000,0.4075,0.956284118850087,0.557971748942956,0.299101955216098,0.956260609656763,0.55924240340025,0.299104177486545
"119-12","heavy",2000,0.4085,1.03680512926493,0.290742078823796,0.314742064017926,1.03611571268965,0.299049456277707,0.314632023929558
"119-13","heavy",2000,0.4235,1.06291241007178,0.406764582578882,0.239643593949667,1.06238142275486,0.416268634143151,0.239722774675869
"119-14","heavy",2000,0.4005,0.971424094671954,0.606366254471304,0.247337598421735,0.971727644390253,0.607749241216747,0.247356402658292
"119-15","heavy",2000,0.4015,1.03832263555911,0.358501022668038,0.27152287885176,1.03731773853549,0.371171215564258,0.271448363201282
"119-16","heavy",2000,0.4215,1.05725286623962,0.429190473902471,0.208104850283881,1.05705701713892,0.433294598348208,0.20812896970145
"119-17","heavy",2000,0.409,0.965307502437634,0.467657289237355,0.248598400511193,0.965276143101142,0.471671429408621,0.24864062498457
