"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"123-1","light",1000,0.128,1.05401365813732,0.453703320745692,0.246892420235669,1.05378689299972,0.455741772524935,0.247047098784245
"123-2","light",1000,0.132,0.964373659481063,0.480049909073304,0.242938967883177,0.964210492816376,0.483481909324034,0.242647514520942
"123-3","light",1000,0.117,0.969164775541029,0.488929018251407,0.289631830242377,0.972699839338242,0.479456363886986,0.289447428801488
"123-4","light",1000,0.103,0.979957590743598,0.477900681539422,0.252890851497066,0.979716193824427,0.480215140311403,0.252915660748014
"123-5","light",1000,0.109,1.00887476909042,0.463519451024272,0.29035512238778,1.00805193541256,0.46820333955088,0.290830461103388
"123-6","light",1000,0.128,0.976837256428695,0.638926921465517,0.159310567933244,0.97626666128244,0.644649152756656,0.159454818112733
"123-7","light",1000,0.126,0.975571163148406,0.689931322281448,0.145065087930759,0.975484189904445,0.691598062175877,0.145116936753649
"123-8","light",1000,0.118,0.96264359445935,0.55161070311291,0.259560533927365,0.963124092071599,0.550742510405712,0.259557023405632
"123-9","light",1000,0.121,1.00322338787233,0.64462646556869,0.227596404928724,1.00252889124145,0.649226101078643,0.227811813584366
"123-10","light",1000,0.125,1.08346185269454,0.435120470732827,0.23363243882077,1.08248387989176,0.439809935987648,0.233603412576668
"123-11","light",1000,0.126,0.963326473708028,0.550533950962385,0.33818172667182,0.963144388450153,0.552162886546426,0.338114087013793
"123-12","light",1000,0.111,1.08022056470689,0.384350040977628,0.180265086294822,1.08003049264243,0.386114010089607,0.180156235840038
"123-13","light",1000,0.147,0.923150440960615,0.497736886274053,0.252172897198683,0.923268706082395,0.49948520238627,0.252005436199001
"123-14","light",1000,0.133,1.01828620722295,0.447922853958774,0.216656340840753,1.01814809611333,0.450958902142016,0.216237162061951
"123-15","light",1000,0.13,1.09388046807155,0.392008959388202,0.11200478886078,1.09320659855612,0.395975054447595,0.1119142077003
"123-16","light",1000,0.126,1.07622557574661,0.408116674115321,0.206204626434196,1.07591211262056,0.410147849736733,0.206270155841801
"123-17","light",1000,0.107,0.944386290366444,0.605188451014107,0.207026731813008,0.944437764833813,0.606082842273376,0.20695716646653
"123-18","light",1000,0.117,1.02910402075736,0.543860659399051,0.259711998579397,1.02509907108103,0.564009137598515,0.260307266877835
