"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"119-1","extra_heavy",500,0.752,0.910955459666673,0.646458532099225,0.381069390988111,0.909767868423941,0.684676898466562,0.382373019186706
"119-2","extra_heavy",500,0.77,1.15682625624149,0.323421722420603,0.083556181272934,1.16196055445677,0.311012096414442,0.0822744548248977
"119-3","extra_heavy",500,0.726,1.11712353274368,0.416359394551896,0.147292603083098,1.11651339704417,0.421270801324057,0.146887574672951
"119-4","extra_heavy",500,0.78,0.814796267528546,0.723126888718593,0.21854271060681,0.817079077304308,0.716830800093535,0.218109944108765
"119-5","extra_heavy",500,0.77,1.0687313422774,0.259003499131303,0.239312562146604,1.06853307719769,0.259764986109972,0.239144588008472
"119-6","extra_heavy",500,0.766,0.921035271858499,0.896357308236353,0.112474882172972,0.923657361185592,0.89559401083559,0.113132436304178
"119-7","extra_heavy",500,0.754,0.954453459915723,0.173796544719032,0.387262717523003,0.955395830271892,0.171716850368761,0.387152008831074
"119-8","extra_heavy",500,0.8,0.95222562088516,0.193069164477092,0.389715308074636,0.952735186556801,0.191474023381021,0.389763003957122
"119-9","extra_heavy",500,0.8,0.963370080018907,0.946926629385347,0.128940181310828,0.976680482556434,0.925861461941421,0.128218359973058
"119-10","extra_heavy",500,0.77,0.94503791743454,1.03489645232148,0.416297626684658,0.953132280926394,1.04348623173225,0.415945814876684
"119-11","extra_heavy",500,0.782,0.967680673368125,0.819188120823822,0.284189956164403,0.972283459734453,0.810644726670952,0.284319652571392
"119-12","extra_heavy",500,0.794,1.01086850179528,0.975125313203003,0.123693630033418,1.02682057469253,0.94750595474235,0.122374839320934
"119-13","extra_heavy",500,0.796,0.865224788729629,1.5668371408611,0.197199238686018,0.869949860733639,1.71794757431879,0.19444018775571
"119-14","extra_heavy",500,0.804,0.871892075697533,0.572367220027419,0.294362155557737,0.872798884504534,0.570245782931049,0.293833615537931
"119-15","extra_heavy",500,0.778,1.05618360886404,0.25001392007932,0.0059475160019641,1.05589806049736,0.24984052271595,0.00580729106979793
"119-16","extra_heavy",500,0.76,1.07765445661292,0.468317350613809,0.260543357920365,1.07536040866712,0.513964903968957,0.261224960946948
"119-17","extra_heavy",500,0.796,1.00068641791511,0.311219500919745,0.337875804325233,1.00213409892407,0.308578068189288,0.337967086885269
"119-18","extra_heavy",500,0.746,1.12158545986756,0.21438455272118,0.16996863239309,1.12200565790565,0.212851068575299,0.169901548204908
"119-19","extra_heavy",500,0.774,1.16212462095792,0.33962064608262,0.151563236801779,1.16732258581101,0.34963638873846,0.152390472660559
"119-20","extra_heavy",500,0.774,0.946054365308686,1.13645317800092,0.170558928808095,0.938911929855344,1.21524542063873,0.175611180796262
"119-21","extra_heavy",500,0.756,0.972841198426767,0.59382146671984,0.313751726404234,0.972623897592914,0.595271902939798,0.313737553222297
"119-22","extra_heavy",500,0.806,1.01369756675543,0.183490103324196,0.287933518399079,1.01087874867443,0.187267126095316,0.288157808541189
"119-23","extra_heavy",500,0.782,0.77382827666455,0.689468353608372,0.423229192940157,0.774920640975173,0.696436946029106,0.426515539353234
"119-24","extra_heavy",500,0.802,0.80265584217168,0.0856706225869313,0.579390979822068,0.803042535515786,0.0853529805373223,0.579021311083845
"119-25","extra_heavy",500,0.77,1.08920966218176,0.484731136215818,0.189381632223054,1.10930245193909,0.43940322554843,0.180581099521359
"119-26","extra_heavy",500,0.774,0.97035432349838,0.698461193193869,0.334990739596477,0.97546552306188,0.693266423341726,0.334715772117948
"119-27","extra_heavy",500,0.768,1.08204055902598,0.0741182893063432,0.176340121440036,1.0832092000455,0.0703893900956807,0.176253476875076
"119-28","extra_heavy",500,0.812,0.750259186953723,0.241076217430678,0.512586400328482,0.751172513009451,0.239671909553942,0.51200611853415
"119-29","extra_heavy",500,0.75,0.839133266362914,0.597955455898192,0.323774105589573,0.841266046899136,0.591173099777111,0.323738823572892
"119-30","extra_heavy",500,0.81,1.03295796244337,0.689512495636706,0.090151981926937,1.03458893260335,0.689380932856052,0.0889701682452464
"119-31","extra_heavy",500,0.746,1.02984462427879,0.452572038186004,0.0810876888948977,1.03029445753038,0.450570477384659,0.0809582951064705
"119-32","extra_heavy",500,0.766,0.941634470519219,0.382010285888082,0.265933859519491,0.944982838086011,0.373499164385875,0.265720583623755
"119-33","extra_heavy",500,0.79,1.07218320106114,0.0952825149268073,0.295783139253124,1.0746986264791,0.0860372384136727,0.296675354856057
"119-34","extra_heavy",500,0.74,0.93711189894784,0.398109903781205,0.286189001978986,0.938246274060559,0.394625365076169,0.286106630591395
"119-35","extra_heavy",500,0.742,1.04671801864695,1.33264562861823,0.11603530320403,1.04806398136058,1.4063459298464,0.116763099971743
"119-36","extra_heavy",500,0.792,1.00910189244085,0.15890611943145,0.287394565032471,1.01012252734997,0.156841377385244,0.287638933550427
"119-37","extra_heavy",500,0.8,0.791708566162229,1.30940246935396,0.304408455387233,0.786782877306725,1.36820727957136,0.30931162115709
"119-38","extra_heavy",500,0.804,0.779876066096806,0.807342009827084,0.31248770870617,0.806229162622791,0.809574293487888,0.309451070795813
