"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"129-1","light",500,0.14,1.03103444959998,0.473651197096182,0.176363835256701,1.03092103867757,0.475388475648423,0.176336341643908
"129-2","light",500,0.13,1.0844431108886,0.316517702852889,0.0840756031085926,1.08361564927359,0.320656625382209,0.0846440797270849
"129-3","light",500,0.122,0.982254931972752,0.627073030710658,0.295827046076129,0.981819776670226,0.630985191162096,0.295841836455957
"129-4","light",500,0.098,0.970047004757865,0.638968410705903,0.226296678445844,0.969900763118873,0.642949378405644,0.226409354020454
"129-5","light",500,0.114,0.972151848537293,0.542923134979764,0.259638647111382,0.971916244294643,0.546596495293434,0.259588590978104
"129-6","light",500,0.118,0.997782858665146,0.728307265027704,0.265357495671303,0.997218314590786,0.732609745274756,0.265225105967683
"129-7","light",500,0.116,1.03054887456737,0.390199167067874,0.144273299535924,1.03103340423117,0.388907812147361,0.144849117959266
"129-8","light",500,0.134,0.990810022496026,0.524916918251613,0.279316764812934,0.990845258661346,0.526718219813643,0.279348061331277
"129-9","light",500,0.104,0.933885326084306,0.411422875999136,0.41871586668463,0.933472889680158,0.414229358410399,0.41883615274043
"129-10","light",500,0.1,1.01632331290081,0.709417734640866,0.225286229303002,1.01507983453764,0.716986554816088,0.225691249653989
"129-11","light",500,0.114,0.967896652151876,0.586513746362602,0.240776684030701,0.968127325847284,0.587621355893785,0.240723681318551
"129-12","light",500,0.126,0.972443320813482,0.484633109999247,0.185691597177395,0.971949122054145,0.490658199904093,0.184971091882155
"129-13","light",500,0.122,1.00362858717855,0.498233820178526,0.352954199555148,1.00361436096954,0.500775903703259,0.352806578876325
"129-14","light",500,0.126,0.959046738564006,0.552500155864647,0.182983633763464,0.958497487157318,0.557045199066886,0.182882041753806
"129-15","light",500,0.118,0.935700202004309,0.553157430722107,0.233727359075118,0.935124008386833,0.558808859598528,0.233448520364875
"129-16","light",500,0.118,1.12886733929038,0.562647215529556,0.0303534900913638,1.12871875589306,0.564343637842419,0.030632250821584
"129-17","light",500,0.12,0.963411615484953,0.525468277446312,0.274182516543391,0.963802638477967,0.525112470664599,0.274273328190649
"129-18","light",500,0.116,0.993894235492516,0.563835907034034,0.203792313031244,0.992198065604787,0.574326523746733,0.204001200907286
"129-19","light",500,0.13,1.00814896629018,0.460590095469809,0.253703462921368,1.00767246110244,0.464464973484282,0.253378589843965
"129-20","light",500,0.132,1.07664296735579,0.481090503567065,0.19808674907539,1.0766108905156,0.482373687913568,0.198202228690213
"129-21","light",500,0.114,1.00970102134768,0.575316698901572,0.222881072053529,1.00908553941683,0.579039698419369,0.223246104014863
"129-22","light",500,0.11,0.981005849035676,0.647188648269061,0.21756972310193,0.980360829024003,0.651387723691072,0.217829451501467
"129-23","light",500,0.104,0.941088897972863,0.623401401525862,0.289760983188463,0.941828985653177,0.622840979126183,0.289432574894534
"129-24","light",500,0.126,0.965733886334393,0.789858963708222,0.201272663552811,0.965966641014358,0.790874594990078,0.201619106156613
"129-25","light",500,0.14,0.983009846610651,0.547135013176105,0.272141569571735,0.982889157138955,0.549652047710755,0.272254958426023
"129-26","light",500,0.112,0.907386792035132,0.482323299809985,0.280644643180321,0.907276327932098,0.485556204363782,0.280168225589503
"129-27","light",500,0.138,1.00110368024682,0.39075071041082,0.300751069196988,1.00088329339321,0.392586324153705,0.300882705333705
"129-28","light",500,0.122,1.02595987934755,0.379481086029589,0.340457887629914,1.02509199689161,0.386012290244299,0.340218374980803
"129-29","light",500,0.114,1.09808010803291,0.317577503412442,0.169299043666851,1.09690055871445,0.322840052003098,0.16938982922937
"129-30","light",500,0.104,1.04921772854184,0.438729086779727,0.286282035216515,1.0484076453661,0.445052537287779,0.286383890417186
"129-31","light",500,0.132,1.01841788348148,0.621055955285071,0.225064340464558,1.02068825174805,0.615411689874468,0.225263017369172
"129-32","light",500,0.116,1.09387289999444,0.415363542708719,0.281748693098071,1.09397843018884,0.41547754448317,0.282004037556604
"129-33","light",500,0.134,0.999125682326867,0.455798299015993,0.269782954336687,1.00021415230565,0.456541204866092,0.269315455506649
"129-34","light",500,0.108,1.03191383404748,0.312937338368133,0.371560143964942,1.03066452070414,0.319890757277673,0.371453646114934
"129-35","light",500,0.126,1.04533999963555,0.550859800413169,0.191075172304573,1.04551667907378,0.552010533594417,0.191043573916969
"129-36","light",500,0.13,0.94508908343939,0.546270893854411,0.262097494654646,0.945282624293658,0.547990636551155,0.261841080826399
"129-37","light",500,0.126,1.09911590864833,0.48898324078022,0.163937833844099,1.09778656982474,0.496046976388755,0.164061616894174
"129-38","light",500,0.104,1.09329918069973,0.591327477621745,0.102039184871205,1.09281486937605,0.594553743765554,0.10219519750435
"129-39","light",500,0.124,0.93240739306394,0.308877051932076,0.50833871580891,0.932160580216905,0.310673544766138,0.50819724059852
"129-40","light",500,0.142,0.974859755659442,0.541280500291124,0.224455413834763,0.973141334786019,0.552179412737566,0.223935294775821
"129-41","light",500,0.14,1.0795649368263,0.401996910568702,0.184215341572097,1.07785680881803,0.411511780907874,0.18414507036193
"129-42","light",500,0.118,1.16939194097655,0.317755777550656,0.0669737558605745,1.16985010890211,0.317320312419608,0.0668554253147575
"129-43","light",500,0.154,1.12264862444707,0.346698839732742,0.21679445542097,1.12250863772094,0.348311079833848,0.216834999893336
"129-44","light",500,0.132,1.17096147641483,0.315344069037032,0.173544866994623,1.1707842679357,0.317958212016424,0.173340849166508
