"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11430-1","heavy",100,"lognormal",50,0.49,1.26846073035744,0.12457342353933,0.745695193798343,1.36157878075738,0.0626259104899008,0.744964292485501,0.302568443216185,0.258428381377129,0.266130667381375,1.3874952264514,0.0128313134203167,0.763656978664105,0.279341789358634,0.228046216227373,0.276116349949773,1.33485909746,0.0370059284639973,0.81258116714654,0.275674734401985,0.244111236294391,0.268869230176583,61.24,58.845,59.55
"11430-2","heavy",100,"lognormal",50,0.5,1.42377084736111,0.320997497108571,0.108169182102487,1.70455566397658,0.0633558320149261,0.133226577500987,0.282544979540366,0.265713634027012,0.282141137523017,1.73357739704183,0.0343039630744588,0.126634520585934,0.280712619295692,0.269216534461716,0.279579909170534,1.73037559836683,0.0544004415269264,0.115721761726867,0.294470973737177,0.31907569864035,0.245243476198436,58.145,58.722,58.164
"11430-3","heavy",100,"lognormal",50,0.41,0.96759117441715,0.491703376706176,0.236082458918164,1.5425663155089,-0.0606915874577217,0.288394591241614,0.35512346432242,0.329341465018485,0.362217933191129,1.49390587297882,-0.0609683645862946,0.397951953907799,0.369890272980702,0.332764218721638,0.349349046284279,1.53633955460563,-0.068571035562988,0.265470041241101,0.385371431111676,0.335985637269452,0.315942489803684,49.125,48.435,48.437
"11430-4","heavy",100,"lognormal",50,0.47,0.964998294439393,0.480572580074894,0.318752543139572,1.2149677890027,0.359355243054944,0.286815021634171,0.321674054379768,0.267954807651708,0.24719314169164,1.24294228825259,0.365062331585528,0.258339159440869,0.279594697321113,0.244759924070366,0.236350794191207,1.24989155400055,0.340738999094037,0.30211846051539,0.318439859333106,0.285975386715216,0.252527665307357,51.951,52.596,54.107
"11430-5","heavy",100,"lognormal",50,0.49,0.894321199843354,0.620138266857139,0.363493872404004,1.36014231618675,0.305480908532141,0.300276503341474,0.287228824049575,0.29670489931866,0.279830110969814,1.3127971274561,0.361697489341508,0.285248402441242,0.289241709922065,0.288951584236647,0.290873268985702,1.36890230324857,0.266892691992553,0.322075992068186,0.31034843595923,0.284650159668952,0.329103577843408,57.3839999999999,56.1210000000001,57.255
"11430-6","heavy",100,"lognormal",50,0.43,0.859721646045649,0.640042198142394,0.367383898526583,1.45535447690676,0.195312533506165,0.351113462364771,0.250573578244438,0.238332498121509,0.323721357071914,1.46529190505315,0.17979175061913,0.366918031432371,0.243269884903696,0.211772893473025,0.296140447212368,1.48623180208303,0.204571339495508,0.331363988577563,0.277500553984996,0.233379230717083,0.314877336165681,51.0839999999999,51.5409999999999,52.5500000000001
"11430-7","heavy",100,"lognormal",50,0.43,1.23087848560221,0.393875814118925,0.215447931261428,1.34085342869813,0.325101782357743,0.276644317860871,0.278045118386544,0.234409105928074,0.27551010457099,1.29616796225279,0.361188767802663,0.299384826441657,0.265498626135933,0.206274797714474,0.247538903005134,1.29653357815541,0.37656938682413,0.320567620327881,0.299916489330611,0.267549184514656,0.280860569054334,48.806,49.319,51.046
"11430-8","heavy",100,"lognormal",50,0.47,0.841157851524274,0.588115227710095,0.154009275731679,1.30572990313213,0.266733954276893,0.140891257522153,0.311004996340398,0.257719767196112,0.310556565971276,1.27223867159377,0.25584025788179,0.181188980612804,0.291779349359156,0.237886165083642,0.294045035365417,1.27164979043475,0.275695488187149,0.181080416406855,0.358376812061201,0.274696254887979,0.321305280744764,55.0520000000001,53.1949999999999,53.837
"11430-9","heavy",100,"lognormal",50,0.41,0.877978192538156,0.557865931695349,0.0355543275178803,1.33454672153058,0.197518558843148,0.082088608592085,0.288689098109725,0.227101593718365,0.260557707501281,1.23212942504756,0.252273413535413,0.14192716910442,0.283696137880452,0.2167960144856,0.304364247433398,1.31620889511763,0.173026766533996,0.150495390083268,0.292336138777081,0.257677734973121,0.278364266080154,47.5450000000001,46.1470000000002,47.316
"11430-10","heavy",100,"lognormal",50,0.55,0.914882462086224,0.681696913377914,0.203745474990683,1.22537899035,0.385008358287802,0.278002891956629,0.300086252934583,0.17125971745578,0.303316233199644,1.2337387991571,0.398035574768755,0.272422306950784,0.296831742235423,0.157698888283763,0.302985742662459,1.11294735113543,0.570366928998912,0.324197250295263,0.32001568029662,0.2008950896603,0.31746378918709,52.461,52.8900000000001,52.741
