"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11440-1","heavy",500,"normal",50,0.534,1.02186003279074,0.504120912275542,0.23977177953074,1.55951844456239,0.196504344363819,0.438671091476778,0.168207704753655,0.110535194122254,0.144808403632717,1.53139888130826,0.209075412307971,0.450692481935676,0.165541978775769,0.111446320807157,0.134866754761905,1.53936073066422,0.206791735270419,0.452267474194707,0.161497887150381,0.110238409620615,0.135583228861338,357.053,362.623,360.693000000001
"11440-2","heavy",500,"normal",50,0.47,1.15061894849237,0.345437979127595,0.245519605040848,1.44623197013759,0.171309897044174,0.377590401954554,0.148982346281953,0.091157948632319,0.129193388771146,1.45422595164448,0.180456422447078,0.364383413605406,0.130577917149835,0.094953024374672,0.127305712480389,1.4532668909771,0.171809465181215,0.3771058221976,0.133494576714374,0.0849959677052888,0.120257776770327,321.645,318.239,322.285
"11440-3","heavy",500,"normal",50,0.492,0.923095796597894,0.523056498115133,0.261874525207252,1.53873368066059,0.149052178240336,0.457132305793482,0.150572217154992,0.0998524625044612,0.128187773450381,1.53396550075863,0.148125378499521,0.486467281369616,0.146154311035686,0.101833695812751,0.126612320728958,1.53335654854227,0.142288610292065,0.493009701652843,0.147496000699549,0.0903160038098808,0.131227180082115,345.665999999999,343.212,342.862000000001
"11440-4","heavy",500,"normal",50,0.516,1.00772278353966,0.465002451344786,0.401904761406527,1.57419821337874,0.109298147719843,0.619880801017126,0.146178240029806,0.095610156204282,0.134686790283867,1.58256943472106,0.121085878513821,0.610228346861821,0.132917034155849,0.087152027572571,0.117957394368673,1.56773642420306,0.134107208269755,0.598762734651486,0.14162023722543,0.0916959191368735,0.131456802058025,360.753999999999,360.526,362.067999999999
"11440-5","heavy",500,"normal",50,0.484,1.06615904283083,0.439003666446369,0.28626934457189,1.71023770048194,0.00514059861621054,0.518453505831443,0.139698156788451,0.104092508853847,0.117669236425664,1.69877477701543,0.0108594063506535,0.505331442371386,0.132172078224,0.094980318605523,0.121617526771219,1.6940366240629,0.0165139027767015,0.528055310955659,0.121340350715814,0.0923904014736081,0.121734191211393,338.136,336.979000000001,332.072
"11440-6","heavy",500,"normal",50,0.496,0.941562153439139,0.489166691088339,0.385409640737666,1.48552882596827,0.150152056387185,0.613391721303671,0.139794728227388,0.0932960420785015,0.122920496112725,1.47976992377267,0.154813708429956,0.589534634939713,0.125601089454617,0.0891217413301186,0.13565936637666,1.47147781860123,0.166643203335062,0.610283395318578,0.13341531322252,0.0949989871604547,0.122996556050941,347.022000000001,351.144,350.165999999999
"11440-7","heavy",500,"normal",50,0.448,0.868638341960203,0.62654757240999,0.166385011215968,1.55938700043327,0.228947812865775,0.396329207642224,0.158389723088063,0.103123905230897,0.136069476762153,1.53105132728886,0.250848416029538,0.403088740820278,0.145493031415981,0.0987257097262988,0.144658235043622,1.53834011494697,0.237699847359455,0.446647852143952,0.137915364015643,0.092645721621543,0.135337630590685,319.333000000001,314.34,317.176000000001
"11440-8","heavy",500,"normal",50,0.47,1.1636233904936,0.431322245311579,0.250864964847144,1.61589759330696,0.165274055049033,0.42780924795411,0.128724848628001,0.0959743177248806,0.136713774460687,1.58877082096201,0.191035586934775,0.42362001146101,0.138882993705525,0.0917107376052811,0.139823731047415,1.59046389019512,0.178685662286777,0.441082372899291,0.149163911002,0.101734953035883,0.140857376066636,325.646000000001,330.696,329.838
"11440-9","heavy",500,"normal",50,0.5,1.24267901994627,0.325062520651724,0.38120967630122,1.62037498428722,0.106886499010107,0.503150541265698,0.147324396933122,0.0949277663986123,0.128723556038976,1.62981521958786,0.0831301608208437,0.520616835091423,0.140680062173648,0.0927001338212083,0.131000388617715,1.6177090402027,0.0966940210291574,0.503891816422928,0.13022369422958,0.0851689205607188,0.137078186547806,345.095999999998,349.369999999999,341.405999999999
"11440-10","heavy",500,"normal",50,0.51,1.20087161106755,0.443513133579899,0.183250431843731,1.72649097096571,0.118688578578443,0.374628941247931,0.137524485056865,0.0954721898658488,0.137093963281219,1.76085422255034,0.109755400476191,0.350377219544636,0.143551502906559,0.0917512031250233,0.137019490400014,1.75462487208984,0.09462602558015,0.374093545643397,0.157120582198908,0.09412475832468,0.143862749452238,350.764999999999,347.137999999999,350.709999999999
"11440-11","heavy",500,"normal",50,0.474,0.986178332102927,0.442533229323969,0.381748435603791,1.38309434358485,0.224968646772936,0.552335415735278,0.135092011782373,0.0827612498559431,0.127504254565285,1.3868404883541,0.234618934735605,0.524030384385204,0.142973259463207,0.0888720743767631,0.138941369965755,1.39422480732709,0.229125636821779,0.53670175726476,0.137432590647454,0.0851132371117101,0.130979919112664,336.024000000001,335.518,330.775000000001
"11440-12","heavy",500,"normal",50,0.486,1.19488686918626,0.395734907521649,0.399720228253194,1.59440348595704,0.156157931228526,0.58032527138827,0.140465012080654,0.0918039816212701,0.142864984865958,1.62016942212427,0.136054802705069,0.59121169036425,0.147552780543258,0.100114426628728,0.127383768552559,1.61880845484825,0.134522829482007,0.587988724820285,0.142611947937995,0.0932554108259046,0.136733902997989,337.315999999999,339.625,337.114999999998
