"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11424-1","heavy",2000,"weibull",50,0.4725,1.01952173339367,0.452923165824256,0.283299454723846,1.05986045802524,0.391644885493029,0.324891590598747,0.052371291962664,0.0933158670441269,0.0753727522796107,1.05246502578075,0.423086925048412,0.334417074347807,0.0466302564188352,0.108674731630013,0.0720870418195305,1.06560442448195,0.451046491240768,0.373649586884459,0.0555981958070036,0.135393117030515,0.0618920154056832,1634.59,1631.833,1774.892
"11424-2","heavy",2000,"weibull",50,0.47,0.957196002903906,0.437950921844991,0.270340968372913,0.996846324536253,0.438271270156424,0.346841139564651,0.0518483777946167,0.12026360969173,0.0648970650848079,1.00324605204519,0.429910535410161,0.337751439251324,0.0567933351745212,0.11846835996512,0.0660278839061785,0.999821930038444,0.454394658806233,0.349387194678706,0.0539970774351701,0.135919961969673,0.0625600335170626,1787.861,1805.999,1815.512
"11424-3","heavy",2000,"weibull",50,0.4845,0.991846351242512,0.512480337425752,0.236677211614063,1.04527483558292,0.392319136847653,0.378437820187984,0.0483138104024322,0.0835224114408564,0.0646245567732626,1.04033659991202,0.415677466494283,0.388380744936729,0.0443728087485219,0.0958340894498,0.0640809217560427,1.04224087421795,0.460164678245926,0.397676845074619,0.0458493157213588,0.104320712944644,0.0627599826069215,1806.996,1822.261,1829.489
"11424-4","heavy",2000,"weibull",50,0.4785,1.03168370795424,0.507021844779612,0.244831245576701,1.0999167647351,0.35221268249058,0.363999177719258,0.0626140921673983,0.160713961084625,0.0727455511516667,1.09631356889777,0.368218929744984,0.37943666104399,0.0575741216092417,0.1420581495236,0.0740426772519838,1.0963535970421,0.415317378926858,0.383920076691917,0.0532998177042995,0.182479201968328,0.0677382991163068,1780.66,1780.658,1836.875
"11424-5","heavy",2000,"weibull",50,0.4955,1.01974268557582,0.463800946916344,0.217437979083578,1.04994574452405,0.454183579447002,0.291102001482653,0.0532351524985795,0.101954451645301,0.0688813797527352,1.04998723650058,0.441388347831281,0.292883808098476,0.0507047298915697,0.0965378463691132,0.0647744931756719,1.07225255024441,0.45272736464621,0.340189590309433,0.0519691767386583,0.138117982363966,0.0658345406026687,1676.02,1671.65000000001,1829.678
"11424-6","heavy",2000,"weibull",50,0.498,0.974007931266893,0.546773572134114,0.279679872368208,1.04865296743488,0.466636018676287,0.352327487005935,0.0518450001040011,0.102066613108723,0.0657491881855894,1.02787778014822,0.534450322206321,0.348914484624445,0.0475675466569752,0.0994145508110377,0.0738384413968161,1.01773189789654,0.665878315269655,0.385661042804987,0.0514101925595992,0.115967162598004,0.0714132524498937,1831.04299999999,1829.087,1886.728
"11424-7","heavy",2000,"weibull",50,0.477,1.06345251820512,0.548783215998734,0.163018523334475,1.12591300436058,0.443810648304675,0.254396453996608,0.0535578046352538,0.0917792482772957,0.0722717007300644,1.11536863885357,0.495384988145478,0.257511606612003,0.0515744480287018,0.106438946766255,0.0626446867820984,1.11191054392658,0.533713252226088,0.296803173244827,0.0520304648899626,0.122087997702411,0.0692532289133748,1793.68700000001,1794.48299999999,1860.05899999999
"11424-8","heavy",2000,"weibull",50,0.498,1.01373179688494,0.49968389162763,0.263660411850628,1.10466357427222,0.243916244066661,0.407159920418618,0.0500823931522852,0.0865801446653627,0.0704826247927709,1.08411496196094,0.299609219678267,0.410024299123593,0.0489874220906888,0.0969713213917672,0.0613357686537956,1.10220215608343,0.301596669583832,0.429339007752106,0.0585021377815801,0.12475554102536,0.0697749578500819,1850.417,1847.944,1912.731
"11424-9","heavy",2000,"weibull",50,0.497,1.01079288906096,0.484473139309496,0.32294487921095,1.06123836208792,0.451321175649369,0.396357545516948,0.0564897859224525,0.123884371889612,0.0687302422670711,1.06353619992497,0.45946492109373,0.395233582043742,0.0503387918057161,0.103960552527569,0.0632295026875801,1.05789744642786,0.553321501304455,0.421285113664099,0.0492885627253489,0.124192920539486,0.0626598416356076,1817.315,1808.96800000001,1906.27100000001
"11424-10","heavy",2000,"weibull",50,0.4605,0.999436173310936,0.446241803789013,0.225348471838343,1.04596267701796,0.403178798595114,0.301200913928375,0.0482223485423106,0.100285710915031,0.0635986693738172,1.04627572059789,0.421945587156688,0.293119775339566,0.0498106722025879,0.108031441689576,0.0659082353887997,1.0411265029349,0.461732434612665,0.322932459721244,0.0527959789597555,0.130875689983604,0.0644975038589362,1777.936,1778.04000000001,1830.80399999999
"11424-11","heavy",2000,"weibull",50,0.473,0.962311963287099,0.559378162277067,0.271441913255913,1.01937375759593,0.449447600363402,0.359976889841608,0.0538687081478844,0.122541461624942,0.068309193119659,1.03006064976254,0.47284036046088,0.356398417256902,0.0558473154872171,0.133703000888382,0.0638742842502796,1.02423589407078,0.493382170020367,0.389613701489136,0.0564554873645239,0.144650875490391,0.0712572081239732,1696.811,1707.57900000001,1763.895
"11424-12","heavy",2000,"weibull",50,0.4865,0.979274800964971,0.504103469313746,0.18308825119068,1.04161819509545,0.408382008787961,0.278093573699957,0.0538026996633888,0.101676519315517,0.0705469281642295,1.04460390325633,0.413032944966475,0.309772460600977,0.0543715214885295,0.103869193738011,0.0690403095111265,1.03742367663864,0.471426019828634,0.330414511976651,0.0527854334275195,0.1199170665254,0.0658590338280815,1768.17300000001,1833.20199999999,1867.34000000001
"11424-13","heavy",2000,"weibull",50,0.4755,0.988753970124081,0.500214383584723,0.252617886487402,1.0674986808846,0.311938078741265,0.371458879934604,0.0482186192304813,0.102203636297847,0.0677637264001636,1.05861337795776,0.339876323950264,0.364495658180197,0.0543900155301218,0.121970055139545,0.0692523996378068,1.06693702180371,0.347478217780574,0.372919607274846,0.0524724916826801,0.123893062290726,0.0607931230394031,1855.386,1861.663,1863.011
"11424-14","heavy",2000,"weibull",50,0.4855,1.0225378325613,0.514312626068905,0.238406722027701,1.06685775155235,0.475436781786277,0.332399126595643,0.0581730661036362,0.117714344163916,0.0715034559410493,1.06058123460674,0.502732096727565,0.325416819045068,0.0613293854247965,0.125704057265578,0.0667531916595322,1.07413534888058,0.543800310365635,0.336892449026796,0.0513335385248857,0.123482982924886,0.0614657803385958,1795.95700000001,1794.292,1861.822
"11424-15","heavy",2000,"weibull",50,0.464,1.01055682539904,0.609067601624831,0.176849707896115,1.09025978342555,0.50162490607614,0.311294444283763,0.0490740562017584,0.107809209644589,0.0760265619455055,1.08002311810218,0.492279792875331,0.324316532735743,0.0560874240729334,0.122949371480828,0.07222287560472,1.07864257668266,0.563361300603018,0.332498169880723,0.0498604377228183,0.118598492308506,0.0673901062969103,1780.462,1763.386,1808.439
"11424-16","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-17","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-18","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-19","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-20","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-21","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-22","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-23","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-24","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-25","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-26","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-27","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-28","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-29","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-30","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-31","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-32","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-33","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-34","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-35","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-36","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-37","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-38","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-39","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-40","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-41","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-42","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-43","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-44","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-45","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-46","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11424-47","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
