"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11433-1","heavy",500,"gamma",50,0.522,1.05359149120909,0.474706272026116,0.25656805334956,1.84370495657672,0.311421621623577,0.605763412926435,0.162982269598637,0.0698500680176515,0.201639832246477,1.78116909277193,0.357918045908352,0.569926845715981,0.152088053849712,0.0521967855290798,0.212262918591926,1.74518515982803,0.387189006450511,0.600765787956612,0.158158346277603,0.0595126259821821,0.203162011241514,388.649000000001,390.152,388.157999999999
"11433-2","heavy",500,"gamma",50,0.482,1.09690602524479,0.501383504067554,0.101815571124761,1.97079518782078,0.332716580166703,0.411361133984154,0.181064368481868,0.0549279533181399,0.226321209139196,1.92691330508726,0.363884892325904,0.386425050342282,0.188721961637185,0.0599397706162003,0.205961561276497,1.95313051611761,0.359558024065994,0.384638318955722,0.182967571372165,0.0621636723528726,0.17862010450211,366.268,368.669,366.569
"11433-3","heavy",500,"gamma",50,0.502,0.899978205774702,0.506226571677658,0.297202902163086,1.74816319400531,0.340279470274666,0.440279213619457,0.157429753502474,0.0520326663628028,0.180687277164094,1.68945100659334,0.382378830054123,0.394472831464332,0.153433295045146,0.0516643468802076,0.169571121007157,1.65649900062252,0.402707914298177,0.442474740607504,0.162295141411958,0.0546147669792499,0.185805043983226,380.335999999999,379.517,376.797999999999
"11433-4","heavy",500,"gamma",50,0.488,1.0325081996886,0.482118327959147,0.286989258832144,1.87518889862177,0.32934184166521,0.565519681881798,0.168224307566652,0.0528864888575743,0.197909923665329,1.82870819763193,0.35312678632221,0.531851082203117,0.163314252101538,0.0493526135393425,0.17983876364863,1.80041149789411,0.360227270256291,0.586701289474911,0.186559666279437,0.0525870398204475,0.203558227551685,370.33,366.518,369.421
"11433-5","heavy",500,"gamma",50,0.514,0.814843510342734,0.527618298112235,0.332719064488108,1.93933975311576,0.291720178980311,0.499736345002638,0.161502680907295,0.0526765620290839,0.190193602644294,1.91264552109034,0.298521251321405,0.548708916474691,0.170167530461251,0.0540883781704716,0.219091298885266,1.8915156993455,0.310100446942168,0.561113392347111,0.172801892024465,0.0540254791968788,0.199648532764228,383.591,388.251,384.109999999999
"11433-6","heavy",500,"gamma",50,0.502,1.0827676215171,0.491451206389377,0.266464482770899,2.12672292918684,0.238879495851121,0.470176562789854,0.163144528680121,0.0569950064536431,0.213228137404055,1.95092257110678,0.326069066190784,0.519165330277767,0.189159010485982,0.0503441135604214,0.222676507257231,1.9176351771919,0.348014680718375,0.567651804210788,0.173279210369601,0.0515953435501179,0.198431131534025,370.146000000001,376.042000000001,376.858999999999
"11433-7","heavy",500,"gamma",50,0.494,1.05541560414575,0.488431107817858,0.326113846605484,1.9729877075073,0.317451069850758,0.390913919308369,0.16657973957118,0.0580080071994324,0.204001274351896,1.90919951742312,0.372657569815302,0.340398478667952,0.157441924664768,0.053600037807476,0.181892206768014,1.87892396764351,0.400793802058252,0.370619266166233,0.172525552315506,0.0527114080647954,0.206384085805359,360.295,361.52,365.833999999999
"11433-8","heavy",500,"gamma",50,0.528,1.07455497568763,0.493666201879974,0.135850819741761,1.90294195282894,0.338314468963411,0.340330327057,0.155466345671451,0.0516259287706777,0.189339854889304,1.87492662539946,0.353922481997395,0.376037695653067,0.146444559785294,0.0467691244982539,0.175380759107432,1.87845941821322,0.356183456282629,0.379483282294841,0.163594590468019,0.0516757907305289,0.199891208805447,396.606999999998,400.555999999997,393.326999999997
"11433-9","heavy",500,"gamma",50,0.53,0.839819054958369,0.513548906679562,0.358274276349689,1.89425658957663,0.295423472211134,0.511060517005485,0.169077822382735,0.0578384248618089,0.213558226681722,1.83465636305849,0.352505396911198,0.512970514032281,0.17178981296653,0.0494997283124323,0.176922542224353,1.73865069976555,0.404981591919146,0.569487938987262,0.166482543231023,0.0489181140851424,0.201050739389103,386.624,392.634000000002,388.773999999998
"11433-10","heavy",500,"gamma",50,0.502,0.952011084643599,0.510740537830673,0.235567004351617,1.77054385921606,0.343046367901815,0.655463759327265,0.17896429655156,0.0563048460325797,0.208328115374478,1.68987243142549,0.395859809434493,0.655633768048006,0.185754804506407,0.0531544290496648,0.201850139494471,1.67170336811555,0.403452164033153,0.71166233896084,0.172685800042622,0.0565119544571433,0.209550874009235,378.301000000003,377.527999999998,377.350000000002
