"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11434-1","heavy",2000,"gamma",50,0.524,0.952043014531451,0.49320741675535,0.334442450910949,1.79178380371044,0.357413819336351,0.616025415519275,0.0886882583012192,0.0281164190867068,0.0982393763811389,1.79377560978175,0.360947939642462,0.614008157309157,0.0866840110651587,0.0293685838995891,0.0996748205945655,1.79002309087994,0.360245906776654,0.617439960127737,0.0846589687600009,0.0266919105850476,0.103948919693598,2355.955,2349.211,2332.048
"11434-2","heavy",2000,"gamma",50,0.488,0.994039671976841,0.493914007746542,0.274177275990433,1.77894343860471,0.347791386014763,0.620752284624495,0.0904957714136928,0.0325676275563371,0.100073042885679,1.71767241341624,0.381170336613062,0.626716431996808,0.0807155557360969,0.0266493820173188,0.104444601443805,1.70308009674908,0.398265371394859,0.604062495495634,0.0873359459314094,0.0301996285102769,0.101459611906449,2172.831,2189.428,2178.952
"11434-3","heavy",2000,"gamma",50,0.515,0.989531756506067,0.497269233340809,0.272880028097234,1.90319342810939,0.314661720594706,0.617415289659628,0.096014073310751,0.0361490514301918,0.100490278728925,1.8457597694291,0.346947444575275,0.618807571831555,0.0934668401386135,0.0304918206945583,0.111481002591724,1.82925302233552,0.357647524945237,0.631973443269399,0.0932694269756905,0.0303465046647715,0.105044578369014,2276.572,2267.652,2268.8
"11434-4","heavy",2000,"gamma",50,0.511,1.02117741078797,0.497118257088159,0.259512890811064,1.8758268718511,0.352496554577715,0.519648059318592,0.105188670361888,0.0473561433469428,0.097443119306586,1.80543472159564,0.392683026219853,0.538486617564,0.0846393172991808,0.0263104952116777,0.0996929612397515,1.76958212328474,0.416161880602873,0.545433674264644,0.0812000489934862,0.0301814484711725,0.104305976611,2234.027,2247.045,2232.561
"11434-5","heavy",2000,"gamma",50,0.5145,0.92246122118481,0.510769923762394,0.282805936062644,1.82154451628125,0.339389859852013,0.658131659234396,0.102763280346527,0.0372599021053638,0.106043967018551,1.76331906445644,0.367268436908616,0.668927923456487,0.0936826773943789,0.0300212620128761,0.101866958015552,1.75237901408267,0.378631144984878,0.675303163439261,0.0926337123929449,0.0306470180475725,0.109920917217778,2263.971,2261.541,2266.625
"11434-6","heavy",2000,"gamma",50,0.5045,1.02701137671279,0.485842674085887,0.243654999776524,1.81606909080114,0.370370599071044,0.482341698990404,0.0841156328828489,0.0301187553470676,0.093763480514527,1.79115187288488,0.383252038262861,0.495682153570654,0.0732184760781532,0.025736332994562,0.0974259893975878,1.78713365057501,0.387250660288186,0.491242585133304,0.0807353197849772,0.0242380223763576,0.0925113726121961,2239.059,2253.88400000001,2222.187
"11434-7","heavy",2000,"gamma",50,0.502,1.04632709083981,0.490506652801013,0.227272380239389,1.8372765356276,0.351558364020059,0.495981797861763,0.0885928117820585,0.0412615135039372,0.101747406684077,1.74869646828999,0.400026069187592,0.516512842655085,0.0819045830717999,0.0277795605167097,0.0989709221049876,1.72750619794523,0.425450961111961,0.511279495410437,0.0800554466290481,0.0273461142175324,0.0989986946952993,2197.685,2206.545,2222.028
"11434-8","heavy",2000,"gamma",50,0.503,0.940181728446427,0.510282617211478,0.257152585377773,1.70443660824725,0.379588902133573,0.649459030390878,0.0924103987121578,0.0302527363759076,0.102824342229379,1.65576217864259,0.403939799986041,0.656444695589848,0.0806340180900476,0.0247724321899328,0.0973556533996338,1.64407735826625,0.412713304530536,0.654618440079701,0.0840746863936816,0.027268844336508,0.0984266133713746,2234.564,2235.959,2219.63099999999
"11434-9","heavy",2000,"gamma",50,0.502,0.986403263177344,0.506441365921381,0.239505748587369,1.81466568039113,0.380049613655691,0.526804765352497,0.092633540778301,0.0364533489233865,0.101400269018942,1.812626045077,0.390283573264459,0.516082718762268,0.0879149192778467,0.0275426920131131,0.111568189752027,1.79849278433046,0.398440463023163,0.527027172179617,0.0861209056326266,0.0272512530476552,0.107989071815916,2236.778,2243.893,2244.192
"11434-10","heavy",2000,"gamma",50,0.5055,0.956768420788214,0.510812227456261,0.232648790535927,1.88852526972796,0.335185037231866,0.468667237349479,0.091673474437355,0.0369048470535363,0.0978485683284284,1.81329043755363,0.374968401501843,0.487092389995765,0.0789200290608149,0.0243635728736958,0.102835589228202,1.79919570303405,0.388783223615268,0.475105195092562,0.0858281388525823,0.0261176907350477,0.102022552620907,2243.176,2255.696,2240.447
"11434-11","heavy",2000,"gamma",50,0.505,1.00800969326456,0.493099563782243,0.2735083819922,1.89447515002463,0.329619842603487,0.549113796569632,0.0923241407332879,0.0327204000013678,0.0981735813157886,1.84993763310831,0.356496720371128,0.554216244803874,0.0816778909416628,0.0265117072027985,0.101654062016438,1.84512169573263,0.367844113091361,0.523631923250464,0.0774337557257623,0.0243527663011958,0.0922795065210633,2230.414,2245.265,2225.587
"11434-12","heavy",2000,"gamma",50,0.4955,0.987788529912154,0.497289429311508,0.263954813410348,1.8444166286027,0.354048200625793,0.456845746113713,0.10076917068026,0.0487083230864726,0.104070159022679,1.7453198069512,0.405315688345867,0.483720861222179,0.08219904956103,0.0239656251131907,0.103919780574221,1.69041823986587,0.439787467007294,0.497070167096292,0.0844609897614869,0.0271254653844924,0.105950490386754,2184.845,2187.446,2188.268
"11434-13","heavy",2000,"gamma",50,0.499,0.995655398258678,0.485486606505912,0.34385197061318,1.71052333234762,0.357220488676289,0.737485295379192,0.0835886836781973,0.0291635193468346,0.090834919188636,1.694838660858,0.367823954256084,0.742917730458847,0.0819442373301797,0.0265590222169093,0.0931558440815664,1.70925433224514,0.368980170090444,0.738016609877949,0.0830886522368889,0.0278412559755605,0.103111725033147,2221.38299999999,2234.492,2244.08100000001
"11434-14","heavy",2000,"gamma",50,0.513,0.920558704548409,0.514403655075149,0.320237443748618,1.72118579781963,0.402941730313768,0.599158506443529,0.0837302319107067,0.026599907388811,0.0974170862448265,1.70137594528161,0.4150606147057,0.586220290843476,0.0927467468512891,0.0311818152018556,0.109664360221133,1.71312743925235,0.419084521475155,0.599717266780401,0.0856993644408151,0.0291587401338018,0.0937247471895812,2264.069,2257.372,2280.48599999999
"11434-15","heavy",2000,"gamma",50,0.515,0.940533249703635,0.498010827231409,0.29235788102185,1.78464374728031,0.343390372105357,0.573788184235276,0.0902585991706876,0.029822570146314,0.102233604001424,1.74085479386646,0.382783322434839,0.572524258582328,0.0936022349041559,0.0284488561189288,0.0997148308727475,1.72357190645096,0.394688873311141,0.570710638682912,0.0874255941887535,0.0309391497722755,0.0966112337671519,2243.992,2268.69500000001,2258.924
"11434-16","heavy",2000,"gamma",50,0.499,0.966548480088182,0.508104370021917,0.242686934543613,1.70662910761995,0.40419109685408,0.532640050524201,0.0872428922110591,0.0319104286572586,0.0935269866527228,1.64781526309918,0.433236336864532,0.537349860715314,0.0805825414868421,0.0243961757258612,0.100724165581684,1.61904835439772,0.447229703950573,0.561215232609634,0.0870495905905804,0.027525335571851,0.104136011728522,2227.75700000001,2224.68299999999,2223.287
