"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",100,"normal",50,0.5,1.54530898677453,0.0885548885335521,0.851489099006089,1.55770222305318,0.104602277991482,0.869829694864436,0.367372427617783,0.236037169378458,0.299971592589628,1.55968289829574,0.0869548722459192,0.887291320226229,0.326439698966313,0.21132948797227,0.296327512761965,1.49893079860931,0.147065861727238,0.876371671881921,0.318532151910036,0.211300845058486,0.301126474456483,63.306,63.181,62.1
"11426-2","heavy",100,"normal",50,0.44,1.15295102971473,0.288682511038728,0.556628715433221,1.39925933696818,0.178180459131209,0.628454403461127,0.323071881933376,0.214061856729505,0.307589297611287,1.33994950883034,0.219736091079945,0.609800896875506,0.340161967844265,0.229534306919329,0.328938368680427,1.36654521369872,0.189771355082514,0.598217030236239,0.348414082174989,0.238782185270188,0.322716074904335,59.754,56.936,58.081
"11426-3","heavy",100,"normal",50,0.56,0.674170161945067,0.704637776750305,0.123753938977865,1.5780379967375,0.0675010566981929,0.507637056749497,0.354751597104911,0.237457596478187,0.343997278923999,1.69284353386649,0.0536795761392512,0.432775839994167,0.353382215760301,0.226671017922982,0.323466799141798,1.63212232977464,0.0790904383326589,0.449609495290963,0.355509110276223,0.233425751048018,0.336961110989182,68.682,69.431,68.797
"11426-4","heavy",100,"normal",50,0.57,0.447716918658674,0.798801384478336,0.0783657660409702,1.54742435911216,0.0971663654741414,0.44447207508301,0.347946704777658,0.187659664972143,0.321764509576738,1.56344333102094,0.0894045994439104,0.490282931244337,0.321169852659022,0.20323498268999,0.278023837185234,1.43217911220303,0.15951542152552,0.474517342082439,0.318143522807325,0.193001632562863,0.286521256613019,71.088,69.778,69.9659999999999
"11426-5","heavy",100,"normal",50,0.47,1.33141521703178,0.195747245705581,0.710598008236129,1.34235688773113,0.215524724979147,0.737904189554982,0.309794566412906,0.198591507713124,0.330531730109563,1.35172433062156,0.213137020373354,0.711679801465656,0.320172452737103,0.216929553050659,0.304000914996792,1.4211155846854,0.180485164784111,0.775098511706271,0.357024370521339,0.251353388840536,0.306426543795748,54.0119999999999,55.655,55.792
"11426-6","heavy",100,"normal",50,0.5,0.559316953917057,0.679704611466993,0.2464930771468,1.47743027318188,0.111917042376654,0.543230720643981,0.298108955004423,0.209001942999781,0.275773424644312,1.51461550941002,0.100536470035983,0.46741348905576,0.326270470066125,0.207082077464583,0.274949855945898,1.4629636972201,0.159703605526107,0.502163500509985,0.358232516011778,0.228670859256088,0.276871305750669,66.312,65.2539999999999,64.2670000000001
"11426-7","heavy",100,"normal",50,0.45,0.799541845865187,0.527781449172232,0.0538029830985071,1.44279594958476,0.1527986932912,0.281890722252911,0.271472325263528,0.184278626240391,0.262352526489659,1.46457652003164,0.156846260451048,0.220129260253408,0.277337349999556,0.191311131353088,0.247670220984166,1.47805174816437,0.132878508332938,0.268004604906418,0.313855743471693,0.200439511926903,0.25895791483777,61.28,59.383,59.7380000000001
"11426-8","heavy",100,"normal",50,0.52,1.32274766497788,0.431205954365143,0.358366407939317,1.6173573341538,0.263719228878323,0.487659025881775,0.434208739874255,0.244383034338901,0.371134803533584,1.70764413635276,0.240676398541473,0.476107159739325,0.437579259854633,0.256657990036261,0.367516821734789,1.63729514951351,0.265371131519055,0.515564574702697,0.401401026100994,0.267155484404976,0.366001012102399,65.268,65.8580000000002,65.1119999999999
"11426-9","heavy",100,"normal",50,0.54,1.00531965479355,0.421118677309977,0.350949029341955,1.60423151417362,0.0586147152593503,0.482645067853084,0.401380431744282,0.246424539990529,0.31037081784725,1.61985445328666,0.0399880671032509,0.47290624942317,0.320826427337728,0.206560694444025,0.292206269591911,1.63520836492731,0.0335705078090528,0.4863541469476,0.36468034863786,0.211173567307894,0.306619276431149,68.873,65.3470000000002,66.924
"11426-10","heavy",100,"normal",50,0.41,1.28628510851291,0.335905285039054,-0.0195625837413082,1.79604436561345,-0.0453941924235816,0.200072785172022,0.308552305727991,0.199536849114417,0.313373367515778,1.85055430968315,-0.0383879350920115,0.131091099364862,0.326584646447525,0.196253092448625,0.282691744701063,1.92512213014168,-0.106443301076565,0.172713316614375,0.33591278122756,0.242862968666324,0.286950502818303,51.0619999999999,50.9190000000001,50.7750000000001
