"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11425-1","heavy",2000,"weibull",50,0.4805,1.01724937513257,0.501195234292516,0.281301158032438,1.09436124994611,0.365199640770451,0.357157715828098,0.0509498502443447,0.101709366877487,0.066919210986481,1.08745967943362,0.384929251602302,0.360665602353278,0.057838178333353,0.127750675550817,0.0708621932261291,1.08663558251575,0.448191402325787,0.379174339646521,0.0517718486533389,0.127416357338413,0.0693209129528236,1750.11199999999,1740.961,1830.861
"11425-2","heavy",2000,"weibull",50,0.4885,0.936377247236858,0.534236799895178,0.298952355000982,0.984932216685205,0.482066554294736,0.403643163903054,0.0541518097307623,0.110708297371323,0.0603299441441701,0.98543156652525,0.487808106886618,0.406570014766572,0.0507245055833282,0.114272920343321,0.0620432964084426,0.988520412146252,0.511785872181467,0.421400989373167,0.0505582993164968,0.128068119636663,0.0617080727464265,1832.962,1816.613,1868.495
"11425-3","heavy",2000,"weibull",50,0.4895,1.0781602352921,0.486341875799714,0.168400444980539,1.10332529507778,0.563156777951741,0.256711607031432,0.0503781817823296,0.127402543164772,0.0700886397200267,1.09760478814852,0.550334060552838,0.270702695133304,0.0543035144139649,0.132361476627882,0.0742977967848322,1.11109912781559,0.579277148085999,0.285963477539773,0.0521966037147685,0.130388614850554,0.0673692133262683,1810.005,1788.123,1857.643
"11425-4","heavy",2000,"weibull",50,0.491,0.953297792550634,0.536375684809815,0.299146281151724,0.981538908519878,0.645547196317347,0.394610025334205,0.0556681632440267,0.132516893649969,0.0660596777661507,0.977512416063325,0.63845491556455,0.39983943266345,0.0578970756113623,0.125025495801088,0.0700001766377184,0.964231260500687,0.709285469477579,0.415748351376272,0.0540790326095307,0.125269558240107,0.0672865943857113,1882.004,1875.567,1889.253
"11425-5","heavy",2000,"weibull",50,0.491,1.00982264249278,0.502374870831397,0.258397365089465,1.06792082552336,0.390048570088372,0.375620223863191,0.0557923018393577,0.106715248509116,0.0719420154223992,1.06339742857957,0.431182976893419,0.374900665558712,0.0507368524875739,0.113075096339617,0.0627770781015982,1.05883389628895,0.48964016379516,0.399803705205794,0.0494732377065347,0.112986118438978,0.0645027877708897,1837.29000000001,1816.542,1885.60000000001
"11425-6","heavy",2000,"weibull",50,0.482,1.03845426619219,0.460935998559377,0.27252673016174,1.07328653108723,0.47428194665298,0.328980326909628,0.0521725984978017,0.113220209404375,0.0713253372265054,1.06362597453472,0.494327540404951,0.344766647810983,0.0515892923562238,0.111932853247178,0.0679281218090683,1.06910635164028,0.520623201824557,0.375080297443081,0.0519330246436294,0.135951601802156,0.0617442694950777,1754.44600000001,1718.19499999999,1809.988
"11425-7","heavy",2000,"weibull",50,0.4755,1.00976094147571,0.49816430948977,0.207010326177656,1.04271869453733,0.492143897815319,0.298404773382227,0.0544187178254807,0.125140388592425,0.0709981519621538,1.04066423802268,0.53241975091312,0.282422211858176,0.052187025362655,0.124052223572053,0.0743650871374519,1.03658293408502,0.567565699667553,0.297783978345336,0.0611573810651839,0.152389218711235,0.0691892504056475,1811.185,1807.258,1833.867
"11425-8","heavy",2000,"weibull",50,0.469,1.03052418394129,0.472139059176829,0.207189096337181,1.07353428082611,0.35993598751456,0.326593270810288,0.0566229623952653,0.119686123923753,0.073095806952851,1.08443924434105,0.353919963387725,0.320658978010727,0.0544595416973845,0.116054241962428,0.0649449708786521,1.08663810385444,0.37563611481656,0.3260683974863,0.0525464291281578,0.127755572928479,0.0616888522182459,1768.617,1779.50999999999,1815.368
"11425-9","heavy",2000,"weibull",50,0.4925,0.999496513122337,0.437120494712095,0.295159074668773,1.0637254519354,0.332164643455095,0.384217517119442,0.0514516372326151,0.0978938016186827,0.0652386700439836,1.04861662030815,0.389638715279793,0.391212446303482,0.0510750433702763,0.116538449918756,0.0631814668578584,1.05113827197428,0.399970088902734,0.412698161776304,0.0545662628155855,0.129719199419651,0.0657791535682327,1847.85400000001,1856.17599999999,1896.594
"11425-10","heavy",2000,"weibull",50,0.486,1.03291415851203,0.513037071573818,0.225034169923496,1.10213419411293,0.411176295867984,0.342331258597841,0.0499893697340119,0.0983959051377379,0.074754216876281,1.08731513929686,0.419563836495313,0.36801164162887,0.0522722446629102,0.101315229627262,0.0697710596954405,1.08909055363329,0.484722885049381,0.366213446924738,0.0510364150030249,0.110126688009629,0.068403293631511,1864.209,1875.719,1834.75899999999
