"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11431-1","heavy",100,"normal",50,0.53,1.03524710413458,0.516048061985903,0.00595740876497797,1.63275532197183,0.125846355589869,0.269223203396712,0.357971308519807,0.253501941664375,0.328629997870874,1.66529785715351,0.0932896248057279,0.255282928757711,0.325898160395304,0.22974359590161,0.287883305568001,1.6109355350147,0.129368752506915,0.298934052534593,0.361536836979952,0.247212628093855,0.290210593986048,65.449,66.09,65.496
"11431-2","heavy",100,"normal",50,0.55,0.888595151114431,0.596195709061956,0.328351184993031,1.25341718165695,0.475140212173384,0.371073155489916,0.288758457231353,0.156451743732929,0.30241636101356,1.32949654156317,0.453130377888252,0.380469753691424,0.267199656585134,0.16526531498906,0.282562085820447,1.32043803649612,0.457138027572027,0.382656431968575,0.267379012522581,0.150789735737122,0.287781630696228,66.475,65.141,66.15
"11431-3","heavy",100,"normal",50,0.51,0.709938666096114,0.623053818127655,0.343806347617997,1.3326134515705,0.258962166616545,0.58610030016097,0.298745520476225,0.191776501722871,0.265512780097768,1.39477047431887,0.209960194632557,0.618133973035923,0.293495771744299,0.182977295619168,0.247608813900569,1.38298423684789,0.19942450004397,0.633138681650581,0.291339985538993,0.194039489154806,0.294993293953733,61.831,61.436,60.165
"11431-4","heavy",100,"normal",50,0.44,0.431121973080844,0.763449584386893,0.603117627203167,1.35314639873818,0.235158556376773,0.857733689204921,0.33452778465056,0.210076105095144,0.321599453217549,1.40593817974096,0.192906104868988,0.869402039507492,0.32065807307677,0.215429393849085,0.330229256313012,1.39738513680805,0.207202210283591,0.862047711327663,0.353658723700948,0.235741707087977,0.314944315310327,55.447,54.999,54.011
"11431-5","heavy",100,"normal",50,0.5,1.08474285932621,0.55225055963323,-0.139866472494105,1.53013447306093,0.338620541879406,-0.0360597695322639,0.35919278113862,0.205824471473841,0.292713973341336,1.59702047337578,0.280346213220121,0.0187480251383417,0.378952933518793,0.218665775045227,0.313084274654846,1.57444091308219,0.309687843602698,-0.00448234446244966,0.368142317573001,0.24305822895927,0.279833404392164,61.213,62.183,60.9630000000001
"11431-6","heavy",100,"normal",50,0.45,1.30281523688879,0.352624538480995,0.250822446876637,1.59051353690956,0.189821306260502,0.391019701038042,0.408967768632978,0.246019638681006,0.338324105974399,1.62077803289135,0.194252880501748,0.355274197259746,0.43805609347883,0.237131170289654,0.360856756916666,1.59406104055523,0.17448233032779,0.394515220542853,0.426533410854264,0.232817547817248,0.344816667785794,58.7810000000001,57.4769999999999,58.5880000000002
"11431-7","heavy",100,"normal",50,0.55,1.38869985551537,0.432348649566265,-0.207677563906376,2.16704176415905,-0.112406317551045,0.0264380149982038,0.346612025592678,0.236209259252654,0.282760757450141,2.03174459948485,0.0163036441447561,-0.0290904159437836,0.375446872304429,0.247090608048146,0.311943410667906,2.25654503750312,-0.171629522877709,0.0219649251430669,0.323892337408134,0.221442872455025,0.284031088284695,62.8590000000002,60.8130000000001,63.134
"11431-8","heavy",100,"normal",50,0.53,0.706904965954848,0.620967962221625,0.422216272619905,1.16991113575496,0.410444226538032,0.536279456552857,0.301250790871943,0.178280262887659,0.273585191144442,1.12420766776973,0.446277514766748,0.507645529740722,0.324037472122429,0.190442221809182,0.300055558663843,1.08925364504778,0.472155858852748,0.579088262613639,0.346502811791601,0.191255139605464,0.276219420604193,62.1119999999999,60.2350000000001,60.6559999999999
"11431-9","heavy",100,"normal",50,0.47,0.701530377507043,0.645983299040969,0.097319509729114,1.22440568507537,0.314472262676212,0.420800662490542,0.40272459217012,0.228309413195818,0.316505084329895,1.37511518689211,0.256384392847546,0.369230705759946,0.351039508757021,0.202055697429715,0.272876469356051,1.23986356536723,0.359562981557288,0.405316905323364,0.353534140510174,0.233771633887906,0.302483579399701,57.759,59.4179999999999,58.3220000000001
"11431-10","heavy",100,"normal",50,0.53,1.34122236949511,0.315395156093966,0.0422600251237071,1.87962227394782,-0.097807444078233,0.291775203390754,0.309613136176528,0.201379814700236,0.300372822431389,1.93530396723656,-0.103367569584747,0.300947252623294,0.315917790003761,0.202915960950889,0.307621879539286,1.92285927938843,-0.123409501604859,0.328786273152602,0.292792196865816,0.20756575084391,0.294172387282063,63.499,62.7949999999998,61.3389999999999
"11431-11","heavy",100,"normal",50,0.5,0.735171599491065,0.697157751446397,0.137819408739031,1.25718469670604,0.455845303230701,0.364771008989347,0.317626954364193,0.196863565447542,0.284357714782915,1.28903928961273,0.452051551151032,0.323458746254526,0.32303533469301,0.20515988197933,0.276896226259014,1.19733247614869,0.486049327359645,0.403450624487998,0.316679902395875,0.187337422865361,0.291523775220126,64.1039999999998,63.489,60.6500000000001
"11431-12","heavy",100,"normal",50,0.48,1.19396928513509,0.373904508428285,0.347326004015119,1.80165612408301,-0.112743477453187,0.602970560882645,0.275837862721169,0.188351098536179,0.305487251164836,1.73082222463277,-0.0534308065748164,0.609586605851167,0.282404026906502,0.197121181262907,0.313813321695965,1.84697636255664,-0.114556302228126,0.544914117432992,0.301242334765958,0.183876678542913,0.274393264668667,61.7759999999998,60.2289999999998,60.4259999999999
"11431-13","heavy",100,"normal",50,0.49,0.901041035060664,0.593057162565573,0.194371555613941,1.71140084039786,0.0149225735065684,0.56962262868663,0.357005601279544,0.218098034501131,0.331051482852445,1.65282967198723,0.0445704388951453,0.581292877145899,0.340801667643554,0.232477515371329,0.308378455498198,1.71845619694055,0.0539138089374256,0.512386410049584,0.330352619300116,0.216032837558506,0.294352843431986,61.2560000000003,61.1129999999998,59.8450000000003
"11431-14","heavy",100,"normal",50,0.35,1.17965995806666,0.256115919352619,0.53473833607136,1.53955472770881,0.026651863053219,0.613990550544453,0.348389913302668,0.218872967364581,0.325325456629029,1.57289370360346,-0.0123093077129226,0.672102437784422,0.351312403179368,0.218212169387877,0.31029847868453,1.55402309726919,0.0350983155180422,0.569307706607947,0.329209557225441,0.214455838417022,0.273769267913315,43.6389999999997,44.2649999999999,43.7829999999999
"11431-15","heavy",100,"normal",50,0.56,1.1030187738283,0.337878153391636,0.420046638600523,1.64372093576313,-0.0105752377478645,0.59175361049066,0.252741928731244,0.167358486859131,0.252639026303872,1.60121088431614,-0.0164069852090182,0.624854558906803,0.256976487841915,0.162451736749307,0.254466052429105,1.58570594784645,0.0127489367737465,0.622663505047719,0.238139217115862,0.163182853568306,0.253394942512208,66.2039999999997,65.9089999999997,63.8490000000002
"11431-16","heavy",100,"normal",50,0.51,0.703727808156787,0.575924546197348,0.40683281973341,1.35884299533021,0.187760400577073,0.606712668439285,0.3597830686556,0.232774758171125,0.316648706630302,1.38313399498582,0.179401004008949,0.552292676781014,0.32832800947282,0.216944772369721,0.302635780286651,1.29339977385229,0.219628235387453,0.614611264965493,0.301143764479203,0.21136528176004,0.320975308135009,61.846,61.0849999999996,60.9209999999998
"11431-17","heavy",100,"normal",50,0.44,1.43970380030373,0.244739428934723,0.512404439175205,1.70169276694078,0.0532940904688988,0.619177686283499,0.325255078274754,0.17502602404255,0.291199842456914,1.66322163224209,0.0912861929609917,0.664278969439918,0.349085191040512,0.204922339570188,0.317481691201797,1.69782426846638,0.0728849602474717,0.624486942659366,0.314698320416479,0.19317082849325,0.264918305905634,54.328,53.672,54.2670000000003
"11431-18","heavy",100,"normal",50,0.59,1.2951241421669,0.228973638460636,0.518516138526002,1.90695931862464,-0.168641097923955,0.607511122856541,0.449042835695462,0.244035329873722,0.322321836708989,1.89450612974275,-0.194785696235773,0.657617260654024,0.452939826829231,0.264529354596152,0.3315935164895,1.87764337517051,-0.150363976719961,0.61879639753054,0.464580474305712,0.244231300204848,0.33583044109303,72.1820000000002,72.7860000000001,72.5769999999998
