"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11440-1","heavy",2000,"lognormal",50,0.485,1.016170476031,0.495204184991572,0.291721086902956,1.36326052932959,0.248951359471264,0.316959014308532,0.0709280420840646,0.0564062630459928,0.0661893837535903,1.36355187799212,0.239376775428657,0.328160366320015,0.0718267075409815,0.0557092496341254,0.0628558708650777,1.36980752626065,0.242680160441245,0.320156210382404,0.0717209479591631,0.0607921444762918,0.0657574979527869,1834.811,1837.684,1841.558
"11440-2","heavy",2000,"lognormal",50,0.5,1.03660001482527,0.492925210198998,0.248047650653254,1.38223604069829,0.259455714456879,0.278444008778044,0.0635397932441922,0.0559481165221069,0.0635771813951869,1.36960900034785,0.273351269398781,0.272472353510234,0.064819146234203,0.0586674668086922,0.061438974600777,1.38150458523677,0.273767995371806,0.26873088166491,0.0633153037610584,0.0542305002345034,0.0732861664587528,1851.841,1749.765,1756.963
"11440-3","heavy",2000,"lognormal",50,0.4845,1.09325912164673,0.465683878820804,0.162327332429296,1.42008083952279,0.242256189235967,0.17549168047383,0.0614008546593654,0.0529844349566554,0.0677153282163293,1.42246890803821,0.241802568566616,0.169734060918748,0.0681101399441176,0.0607737361655368,0.0729042761107438,1.41171277990019,0.253620711065408,0.172797810040027,0.0643216856460111,0.0638859041187164,0.0622873618190833,1704.71699999999,1700.32299999999,1706.16899999999
"11440-4","heavy",2000,"lognormal",50,0.482,0.940356058110225,0.514000548336068,0.294786734094356,1.32112888176451,0.22951043552546,0.330543923525218,0.0722485568024053,0.0604680549286266,0.0644908607174839,1.33284158194984,0.22169761992435,0.322011471270822,0.0709807585699677,0.064385013765368,0.0666375458903751,1.33002862182796,0.228764214900176,0.319477294762376,0.0726363799970045,0.0595391945175995,0.0750538651668529,1691.81,1704.181,1692.875
"11440-5","heavy",2000,"lognormal",50,0.4935,1.07761253134467,0.471119343704918,0.20559746233297,1.42208651151744,0.234013582566905,0.236297131915547,0.065958388405281,0.0636322964703102,0.0704440986546933,1.41516930962042,0.243058287008216,0.223376071152512,0.0714412957967025,0.0613078740379022,0.0633711199342234,1.41011921026147,0.245838666449055,0.241925416789132,0.0724217722442356,0.061150779513728,0.068552450491263,1724.13100000001,1710.874,1722.83799999999
"11440-6","heavy",2000,"lognormal",50,0.5,0.96013784514149,0.489392420351893,0.30089479250839,1.30068427860962,0.268177419655266,0.337599409256029,0.0640064941553875,0.057611917911194,0.0663652211963104,1.28627011973617,0.275159747974492,0.338185520894806,0.0641511404866434,0.0587130445864847,0.0702213370222632,1.30812429516952,0.273790379124758,0.316722081938244,0.0667160163711024,0.0545008695492309,0.0668914928146849,1730.77,1730.932,1738.23300000001
"11440-7","heavy",2000,"lognormal",50,0.496,1.06562248134612,0.478364118438943,0.238065399805937,1.38388998694549,0.256697911437014,0.2731062747277,0.0623942894740701,0.058665107221338,0.062322285481406,1.38535190389748,0.260202322138362,0.270633746475026,0.0676152078850047,0.0613003062681801,0.0646842541551745,1.37651714802624,0.269722532918978,0.282030214651624,0.0683767870935701,0.0621645498881662,0.0669885687288837,1715.031,1717.98,1720.25600000001
"11440-8","heavy",2000,"lognormal",50,0.469,1.10614390627827,0.444500073408205,0.222565273301043,1.40885019427669,0.229503052872857,0.256110978720739,0.0722782864196082,0.0614913526351638,0.0671875951252155,1.3941473620649,0.239405130073249,0.261604565592427,0.0623290870712331,0.0519511739508434,0.0642562927611782,1.38706461026706,0.252917127022649,0.254899000272643,0.0692574372738449,0.0597736293597943,0.0640054713238231,1665.63499999999,1662.24799999999,1655.541
"11440-9","heavy",2000,"lognormal",50,0.5175,1.0537594651784,0.480908881115005,0.211809274908221,1.42337248301699,0.226308787864147,0.231322543539059,0.0623195754972821,0.0561915239664365,0.0607758641085433,1.41146045214373,0.228242135000203,0.240474434801017,0.0691026754417756,0.0625282347429516,0.0617306178070093,1.42866434651671,0.226107747343287,0.226808484438693,0.0688542321308283,0.0609946023684555,0.0643752598878973,1784.79500000001,1794.224,1831.39599999999
"11440-10","heavy",2000,"lognormal",50,0.503,1.03973557372924,0.45339568962875,0.224797039072813,1.34001255861704,0.259487482612046,0.249754210113134,0.062216779734402,0.0538273970874526,0.0577889771112408,1.34644851938218,0.253606532980925,0.245359995696081,0.0687621501287535,0.0548145863898237,0.0642062017674871,1.33562987813162,0.269440612622007,0.243064759650957,0.0754805925618303,0.0668077150648102,0.065862384235655,1786.11900000001,1777.428,1785.05499999999
