"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",100,"weibull",50,0.41,0.931458052615281,0.475697601761132,0.286690098857583,0.932355577147548,0.608737263866389,0.135738604360886,0.195421977470725,0.425721932832354,0.296484563595916,0.959811816719418,0.64920089073601,0.106689481253988,0.195333804417983,0.469595684972808,0.28891994074785,0.911678772587067,0.730386956130175,0.261304716715824,0.20155810025198,0.581817231083517,0.290395642916623,25.523,25.77,26.522
"11426-2","heavy",100,"weibull",50,0.45,0.969074673292214,0.442056150124989,0.0700123697038458,1.05163580819406,0.1453865638926,0.194514111904891,0.216753180016858,0.481754435170395,0.288237602153549,1.05831842909217,0.24195031652359,0.136662403891978,0.226400276994462,0.575227065607543,0.274454664784036,1.0090816771894,0.493837965000458,0.167321789338747,0.236583161123676,0.73339147459312,0.252304008552702,26.344,25.855,28.522
"11426-3","heavy",100,"weibull",50,0.49,1.1324065112969,0.732328744298245,-0.0273086668363858,1.11942395814909,0.773196861811836,0.0763611303764481,0.23627946139952,0.705284388640278,0.345359551060593,1.11936336482577,0.961525308076133,0.0722243076617769,0.238239232600471,0.634551298946539,0.320324320679263,1.06493340923172,1.21242490882292,0.134690371810612,0.238575449751718,0.895030779593711,0.32505649262941,26.282,26.923,28.273
"11426-4","heavy",100,"weibull",50,0.48,1.10613783038708,0.507630825038573,0.0218445948530407,1.07054629907035,0.544360650899383,0.10469823686341,0.238324700438794,0.412536474429918,0.338133352341954,1.02595018283645,0.580906126019719,0.0994937016564849,0.216924372441288,0.356741739224894,0.296078019021453,1.03223678472857,0.718767466031036,0.18394006731577,0.243425555176922,0.511153843271173,0.298390391683975,32.246,32.845,33.305
"11426-5","heavy",100,"weibull",50,0.49,1.10321135460329,0.311829142267896,0.588822984722755,1.1772498904201,0.0735153043143538,0.656285811129386,0.239118978957202,0.541852883987639,0.309960827674398,1.18335945416785,0.133813871324294,0.611368356631261,0.243094289204141,0.624652425034991,0.333308717654179,1.16304060773559,0.0727267405188821,0.678014349642689,0.280256175724541,0.861960251656437,0.305098906190733,29.712,30.624,34.0050000000001
"11426-6","heavy",100,"weibull",50,0.35,1.00346179686967,0.571731093165728,0.621520887173271,0.907715947908137,1.20577959722203,0.624637747300319,0.24232196069002,0.627498995381203,0.286051776136822,0.862559482646306,1.32898373324376,0.64579033842279,0.226773138283199,0.562855498619141,0.319976476607358,0.815026536176564,1.7386336512662,0.726025045791867,0.234958781542059,0.763578141871598,0.289542737357462,19.039,18.481,22.681
"11426-7","heavy",100,"weibull",50,0.46,1.1601937683814,0.378261990213507,0.0572912702150845,1.10294847539491,0.706906899743805,0.0848655455125418,0.216693133975336,0.571161826947269,0.267340159423176,1.11540175326547,0.789775223105013,0.0500150495294391,0.236846127722822,0.627783199331016,0.278523143314064,1.04961014709333,1.14394433396132,0.0595940837431059,0.24258890051766,0.811597637036122,0.272786863360903,32.439,33.351,33.736
"11426-8","heavy",100,"weibull",50,0.45,0.867961952168168,0.27545698481462,0.575201954674336,0.889056402410525,0.215294728990236,0.611328907135572,0.224267116504681,0.368771118418349,0.29666464989157,0.848980795410283,0.393416005808651,0.578831594865055,0.240890143620537,0.492299355281184,0.302083360418819,0.86613227454635,0.547355113117264,0.577761217253205,0.248617985311888,0.787198478147281,0.301887229357491,21.002,21.197,21.905
"11426-9","heavy",100,"weibull",50,0.47,1.07600263838636,0.381563667995788,0.182702162648211,1.16009183409577,0.0380578269912916,0.299005615817866,0.237179667277171,0.557103121291328,0.292146032239051,1.14103339938131,0.135420322640597,0.282901665253658,0.251858545814284,0.62646002865726,0.28873035086071,1.16952456025593,0.202964306666218,0.231199163836623,0.232776461144957,0.601336251240418,0.285325450869999,36.8240000000001,38.749,39.03
"11426-10","heavy",100,"weibull",50,0.4,1.32261041524072,0.452611645848607,-0.0231436528091539,1.36498290361075,0.300807755272764,0.0211060147415497,0.214601916462789,0.397343756327827,0.326411516488186,1.37146327884359,0.26698933085322,0.0938331553243127,0.245552749444764,0.375546683079793,0.300328683860143,1.37526583573048,0.350877783549169,0.113364585553522,0.235068213109781,0.533913917904885,0.2973872986643,26.65,28.482,27.2140000000001
