"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11430-1","heavy",500,"gamma",50,0.498,0.964835822455083,0.51652797312605,0.172535036363737,1.9962838927387,0.289984764406789,0.297774334971079,0.177484904993912,0.0696073731710251,0.183493971310048,1.93999433521704,0.33493858769309,0.268611000094516,0.175590786575166,0.0513256524905123,0.202534038737915,1.96560159916723,0.335816505613706,0.278585673643237,0.185704376078103,0.0578614787908481,0.194362952786669,361.793,360.564,361.02
"11430-2","heavy",500,"gamma",50,0.54,0.85058899051053,0.526906251773553,0.31640576903106,1.78914932760411,0.351959339465569,0.571269420854786,0.168177492491965,0.0659118716107546,0.189816364455432,1.71040606823269,0.403125644952568,0.603106609625451,0.151608662172826,0.0530443271009421,0.214093598748049,1.67633446166075,0.422295977157463,0.623592381924637,0.171729669808102,0.0559197619854667,0.228342760864548,398.589,401.266,398.625999999998
"11430-3","heavy",500,"gamma",50,0.524,0.927211621160188,0.505513985008748,0.34447822263293,1.64715015082599,0.391180209264514,0.634714108224336,0.155002477485012,0.0554323204676365,0.183273906437392,1.64954769597655,0.397254807344192,0.680855438201116,0.155177688871345,0.0575602287493883,0.166148130308824,1.60927318336057,0.417242784957693,0.656047305018173,0.15545024529577,0.0564626991041624,0.177370803521226,389.792000000001,396.984,385.655000000001
"11430-4","heavy",500,"gamma",50,0.476,0.905182539378029,0.522596276187605,0.352176134844702,1.74070496099425,0.38527783406017,0.584664991423077,0.171180859054673,0.0622407796944281,0.190775519203899,1.72160673464047,0.385746455784864,0.638723198406059,0.164634298482859,0.063572390038629,0.187730061308074,1.6901633164469,0.40089485772833,0.629774834904975,0.167459567911989,0.0613229093620308,0.20602046524163,364.311,360.806,359.949999999999
"11430-5","heavy",500,"gamma",50,0.476,0.929373569721565,0.48939395377655,0.446624686462241,1.65030182477086,0.340812188766808,0.714078056586323,0.144564254235291,0.0590901752918288,0.196254723759762,1.56718215083746,0.39358826638759,0.703053337300084,0.14715284463051,0.0445084987051659,0.200662166681616,1.52726970160512,0.417916490254445,0.742966622783463,0.156602659684796,0.0519635732749734,0.172727468831284,347.699000000001,349.865,344.826999999999
"11430-6","heavy",500,"gamma",50,0.534,0.987194421913748,0.498110481255495,0.30921755746422,1.96820205869503,0.235837687464916,0.593621304464798,0.175586897385938,0.0626302476287113,0.204165834809984,1.83675864029923,0.303668929176708,0.632680776872457,0.157040523265844,0.0492918498873774,0.190837564332722,1.7970111350399,0.339465289962097,0.66463118545233,0.160295314536895,0.0473402434850126,0.180199569557239,380.361000000001,378.005999999999,382.477000000001
"11430-7","heavy",500,"gamma",50,0.534,0.961160136216275,0.507684269930272,0.252427172920503,1.84169193010206,0.294228258756972,0.665869856504254,0.158136537470863,0.0603633909260438,0.182067145446098,1.76716915959419,0.351304538566153,0.668341242357805,0.165198955129914,0.0527618716505544,0.183537224470271,1.7186879720576,0.370488872056576,0.707866422622655,0.177616058242985,0.0614980418908112,0.185949481017671,389.360000000001,397.257,390.797999999999
"11430-8","heavy",500,"gamma",50,0.51,1.10802956230316,0.497829593563676,0.180869125539596,2.01225928161798,0.29903274669127,0.493803086924495,0.170979355241008,0.0636147155647213,0.202493063757349,1.93633238878356,0.346761833423734,0.511345584752422,0.170836578095349,0.0483590761067334,0.206393924968185,1.91044909573694,0.371406998726195,0.500902016803856,0.188122393591467,0.0605583145703135,0.220933497914639,373.063999999998,369.462,375.263999999999
"11430-9","heavy",500,"gamma",50,0.48,1.04904127650314,0.494334624912268,0.274025505902373,1.82974074181922,0.368997662832155,0.646152087638847,0.161123489475884,0.0572829752569621,0.213471366876194,1.7766248338718,0.399614342507291,0.649500825425603,0.151849529469917,0.0529214289791843,0.214123280786393,1.78153331916446,0.401514858457195,0.641717177887557,0.164344480685418,0.0523906799597728,0.204407504434679,362.379000000001,364.133000000002,357.596000000001
"11430-10","heavy",500,"gamma",50,0.502,0.968700248156817,0.528730180500982,0.237213410066206,1.86076801029489,0.351384809188096,0.513281816339718,0.152124009402511,0.0542942530837756,0.189521757520982,1.80845646521918,0.385279415634045,0.509163208058888,0.16235094712995,0.0566068766496532,0.197834881730353,1.79023728682568,0.399729276825452,0.507665446370403,0.165399207968251,0.0644220656411332,0.17241866242767,374.964,373.720000000001,375.165000000001
"11430-11","heavy",500,"gamma",50,0.512,1.04246749403069,0.520667587625306,0.178190332983049,2.08200073088278,0.305143864098188,0.455206623855307,0.170498105795891,0.0504312434263406,0.226893770869782,2.06946392625956,0.315197573753929,0.471943155670093,0.171608494575759,0.0536607990461216,0.216107861703586,2.09665950319616,0.321233117410674,0.429537280840621,0.174651400343748,0.0544577606002289,0.206261778522421,377.266,380.088,378.779000000002
"11430-12","heavy",500,"gamma",50,0.522,0.834843954711679,0.524056093146156,0.344583371342611,1.74350418604678,0.266281643969454,0.698529170825841,0.197970113356424,0.0726913259230448,0.210680271550438,1.67284470127221,0.33471952916264,0.700301266271646,0.181909987817319,0.0476500761316033,0.188235328277729,1.56769421222171,0.374118828750653,0.761819293575061,0.157670026248186,0.050272176196776,0.199209224038149,372.017,378.481,374.085999999999
"11430-13","heavy",500,"gamma",50,0.536,0.998696749897492,0.489700506402133,0.386698879472784,1.98341449402556,0.247885103534896,0.59521741748702,0.172122519177417,0.054767395029696,0.182048840838631,1.8386108926563,0.330559610137618,0.638640862230756,0.175497561879126,0.0437715907499939,0.204712838456919,1.72832651843478,0.379209486969533,0.733618482122786,0.165129106930928,0.0484813504667675,0.179475164115436,382.096999999998,386.102999999999,384.786
"11430-14","heavy",500,"gamma",50,0.468,1.00935477361245,0.48054983827638,0.215562988738586,1.75956632803678,0.325558573451432,0.418201163736414,0.15329574737115,0.0537687842643787,0.165515967789828,1.76213666980084,0.344040734418221,0.366805085521152,0.140261957673477,0.0523097739226134,0.181051978072314,1.77844176016435,0.335997716822599,0.40346568594254,0.169419810176152,0.0528334755656937,0.194522169487682,351.739000000001,350.101999999999,350.73
