"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11430-1","heavy",2000,"normal",50,0.4895,1.02567320762104,0.491922396925047,0.277706541830783,1.62675979037984,0.118461868174203,0.487311829446026,0.0661503538745063,0.0463427537514425,0.0645043800584348,1.61248258848636,0.123471445163425,0.491087856494509,0.0684805472004506,0.0478545975592778,0.0627717018912311,1.62328046106506,0.12286220712669,0.481113607737334,0.0730287078694045,0.0507605764807404,0.0649234684541,2004.75799999999,2018.545,2005.86599999999
"11430-2","heavy",2000,"normal",50,0.4835,0.932269775726543,0.521320495985057,0.223984603717143,1.50456426287856,0.173468391299752,0.437348161388177,0.0790799617107461,0.053079549172542,0.0635292957289972,1.51035596884371,0.173497727057643,0.423640361072668,0.0806982705304996,0.0553536999670794,0.0668331706967022,1.50867570172631,0.169658505041778,0.444762631732769,0.0749231847711353,0.0484002127646358,0.0703125161637207,2012.902,1990.291,1986.209
"11430-3","heavy",2000,"normal",50,0.4825,1.06332086884226,0.443431705636654,0.354260661043903,1.56322855247363,0.140391815896327,0.53749760724086,0.069702863596203,0.0483352038429823,0.0659806244130691,1.54353816209529,0.151162769695028,0.534303188614307,0.0840165966855288,0.0563115243782837,0.0693395030707373,1.55507204427631,0.145643207948116,0.542659417141254,0.076985913580149,0.0530745050257318,0.0668309887644267,1993.27799999999,1918.94399999999,1919.572
"11430-4","heavy",2000,"normal",50,0.491,1.01992927484029,0.488606062138856,0.214928898315418,1.5983100294461,0.13265476370138,0.433324445525872,0.0756768402437021,0.048068335412425,0.0598916956891275,1.59696981083205,0.132273942774483,0.440080598596988,0.0747890150417965,0.0474433625581655,0.062060007012625,1.58453952008362,0.140117720547243,0.44725991401388,0.0663595903690683,0.0433346159035605,0.0620425705106379,1924.03700000001,1926.13499999999,1929.45600000001
"11430-5","heavy",2000,"normal",50,0.5,1.01917414621749,0.493951616818276,0.293801063724567,1.62138255508795,0.132159584358347,0.503004941237146,0.0686100100328441,0.043850994874167,0.06095857856205,1.61059521044144,0.134997489593787,0.503856824577517,0.0786466475509491,0.0533857946452083,0.070134274583642,1.6245702971201,0.131398599716492,0.501146613809673,0.0724637945720251,0.0504104504805525,0.0691253728520446,1987.495,1965.183,1963.42
"11430-6","heavy",2000,"normal",50,0.511,0.973498093115481,0.504283176532953,0.266021007988565,1.61320879451809,0.0923070522186188,0.501649990719428,0.0749798190270018,0.0471620354942115,0.0619511197584447,1.61726700525199,0.0856098893610845,0.503318933505368,0.0761281279221446,0.0509520978761577,0.0731441457928228,1.63114766453713,0.0844094457991464,0.482833541874787,0.0770900674118377,0.0505182437439825,0.0676972767374686,1976.59800000001,1977.322,1992.65000000001
"11430-7","heavy",2000,"normal",50,0.4925,1.06090455086212,0.449649829435985,0.285383691941684,1.59383676373028,0.123401282990563,0.470994108887463,0.078147102744794,0.0490657240438249,0.0621486346629337,1.60303309785387,0.116457772120747,0.477222105070989,0.0793513370209902,0.0494181604222181,0.0656736673180053,1.59969731130527,0.118469643377384,0.474713169956969,0.0766843672840366,0.0479425159126288,0.0651312536055202,1975.823,1955.84299999999,1947.99800000001
"11430-8","heavy",2000,"normal",50,0.4915,0.968569604536615,0.512174485693394,0.291005998100952,1.53774894721836,0.173040875680816,0.484057159895876,0.075306023417526,0.0477270814067804,0.0647387027372624,1.53381175785248,0.178519683578542,0.48299749909471,0.0726509776730031,0.0474820041421912,0.0662048485327521,1.52415312852782,0.177511056525542,0.501411541618971,0.0755912794953853,0.0482349511262852,0.0701015131882239,1950.064,1956.303,1949.856
"11430-9","heavy",2000,"normal",50,0.4995,1.15458703543483,0.425261251271684,0.264317419110307,1.67673455269127,0.104334239205303,0.441470790661417,0.0770633672421056,0.0536542050586074,0.0693169474830594,1.6633405488068,0.115545288126393,0.438790938544856,0.0731956333425135,0.0473404799713369,0.0678022906002024,1.65801701708925,0.122033506368216,0.435824761018421,0.0663383862186956,0.0471466868332567,0.0631130722683875,1993.15399999999,1970.985,1985.512
"11430-10","heavy",2000,"normal",50,0.4995,1.06981668343255,0.461357186760428,0.230024726946447,1.60600334932557,0.13842671629847,0.435019852211798,0.081266433156306,0.0522919687506152,0.0676733109622598,1.59735043163186,0.138017400838469,0.441366163216223,0.0698092609769756,0.0440478619877162,0.062442727736959,1.59433676418874,0.143632053565357,0.42881831356541,0.0698632673030625,0.0456805756832817,0.0633197573911901,1968.007,1958.18799999999,1968.81999999999
