"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11434-1","heavy",2000,"weibull",50,0.478,1.01067697342336,0.498173494641293,0.268346755120461,1.0584966270498,0.52398310579364,0.352312571222659,0.0519644852793256,0.100219240051678,0.063806088425536,1.04453850490433,0.541776690241047,0.348494201965494,0.0492663858863797,0.112452503108657,0.0658560866640111,1.04925022366989,0.590211611498622,0.354937000415917,0.0535410485770615,0.127126095377309,0.062575502421728,2307.776,2298.887,2341.342
"11434-2","heavy",2000,"weibull",50,0.488,0.944795577695276,0.517571879527218,0.316156982700919,1.00853402723946,0.400831732857281,0.406395412370914,0.0528997518063426,0.106243797907173,0.0689457110505214,1.00061135707773,0.434675674750643,0.400125898954447,0.0544352820217742,0.109655936725427,0.068009783703805,1.01546824813004,0.473563556560496,0.408065621090612,0.051591947040209,0.119965503493567,0.0693304050471673,2322.098,2322.91100000001,2402.875
"11434-3","heavy",2000,"weibull",50,0.471,0.968475603702787,0.493854371275504,0.283781723975801,0.979199905708254,0.541440579593233,0.348499670820575,0.0524346157960699,0.113606520981318,0.0675260631792786,0.971726900578162,0.57666778894023,0.352718767130493,0.0586405795914268,0.115219070675748,0.0762084801583646,0.966947597354096,0.714498699173532,0.41335237726632,0.0529670034022566,0.12760498325307,0.0673522132045269,2080.18299999999,2096.81199999999,2272.023
"11434-4","heavy",2000,"weibull",50,0.4705,1.01061550181686,0.51986688081652,0.297880074039969,1.06436970628289,0.427257714092715,0.386786216758039,0.0526326621894083,0.120814268389371,0.069857031994076,1.04788052523376,0.473416907921873,0.396949973841395,0.0580188757879053,0.119644257975979,0.0808776712713153,1.06157574697975,0.530547020709511,0.426524236744498,0.0516717191530324,0.143970615917773,0.0696708250561098,2190.41499999999,2165.895,2290.344
"11434-5","heavy",2000,"weibull",50,0.4875,1.03032540422235,0.463607848375357,0.201834596706327,1.08017348268685,0.457646236545959,0.282125922179586,0.0463913214932356,0.111717668998328,0.0649761649122589,1.07637702315801,0.463506392137429,0.292305359253592,0.0500071466326406,0.119168286245033,0.0724518718103738,1.06801018688573,0.497457518032773,0.304925778816534,0.051688298762513,0.136311465908548,0.0605549777804089,2332.70499999999,2330.841,2367.533
"11434-6","heavy",2000,"weibull",50,0.4925,1.05767832764764,0.487940770829602,0.171523739428573,1.13141836503994,0.345576505803548,0.28100767288674,0.0508200882086709,0.110762339405758,0.0708026609573702,1.13766946796827,0.315187928969865,0.295331167802923,0.052802832022738,0.100591176750624,0.065159837484182,1.13707765832007,0.353812535680247,0.292585412798492,0.0547890241740515,0.109873059159054,0.0734197878514632,2351.281,2371.49099999999,2384.11600000001
"11434-7","heavy",2000,"weibull",50,0.5025,0.937736883677455,0.52331662377389,0.295666333244732,0.969243509034908,0.496967671722248,0.378254814166494,0.0499661933538791,0.10375259754746,0.0639228703919891,0.971263729004468,0.519813039085791,0.382767443528853,0.049324805141364,0.115295445293314,0.0643296199569589,0.963728773677433,0.598373571782757,0.407454970194804,0.0485811296021607,0.124301959544171,0.0664614989215339,2295.96699999999,2297.41,2355.321
"11434-8","heavy",2000,"weibull",50,0.474,0.964426043522215,0.452873412205115,0.347348737526155,0.975842525009461,0.583783044019718,0.409426702447819,0.0516590426109593,0.116712607399794,0.0624180008628297,0.974090684989416,0.606574283789146,0.408534908096806,0.0521645671015708,0.13295992079626,0.0697159850331831,0.968102776465685,0.713199861328886,0.439472541563089,0.0545823451645586,0.132629935568082,0.064552758662198,2204.715,2224.692,2316.72799999999
"11434-9","heavy",2000,"weibull",50,0.477,1.03122789516022,0.491904433858033,0.204082503240533,1.07090519676652,0.458443424190683,0.302433595641507,0.0521437500914822,0.105965891061596,0.0714868239985535,1.07670151170336,0.471685674887394,0.295513221479316,0.0504728507712285,0.107081436191962,0.06399379305066,1.08242873830292,0.516364992930871,0.312373047373983,0.0530906699011616,0.135217918882652,0.0664042387211559,2228.50899999999,2223.91799999999,2303.007
"11434-10","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-11","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-12","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-13","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-14","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-15","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-16","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-17","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-18","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-19","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-20","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11434-21","heavy",2000,"weibull",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
