"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11426-1","heavy",2000,"lognormal",50,0.508,1.04860691928314,0.450462551856396,0.284068209994431,1.35269938817522,0.26330284430549,0.295086061585173,0.0695909962981447,0.0588538416417034,0.0627302618788589,1.34714582223973,0.266127923721538,0.298361926466326,0.0644004232800673,0.0538727928831482,0.0613362883773203,1.34421893082207,0.275865207322417,0.290364338103542,0.06289256222719,0.0552284357858168,0.0624903576944447,3949.223,3940.112,3931.498
"11426-2","heavy",2000,"lognormal",50,0.4905,0.973097448642517,0.546958746422893,0.256956356018752,1.35406302062252,0.289051419271753,0.280592529290426,0.0691503590061503,0.0572779352515771,0.0631344923662212,1.35560777374424,0.289651629188359,0.278885053205152,0.0645117594570692,0.0605183656551724,0.0704656614332639,1.3535708384722,0.294017882823723,0.28211767498369,0.0657808884349264,0.0632721365892327,0.0698093362253825,3838.615,3857.545,3857.674
"11426-3","heavy",2000,"lognormal",50,0.501,0.989052065462586,0.480883903421306,0.265482994665192,1.29006839353076,0.299414443595709,0.29118414968773,0.0679807556144063,0.0609204700781006,0.0623696406687446,1.29504188858364,0.291226633736922,0.296769804689113,0.0677554658341239,0.0613693843342456,0.0665428651745541,1.29074843546596,0.301435677722421,0.29098742508715,0.0709957907521588,0.0695626334888956,0.0623099702204862,3886.413,3916.539,3912.558
"11426-4","heavy",2000,"lognormal",50,0.498,1.00000464420269,0.513467720223807,0.304357828497918,1.35319762217035,0.260771753696473,0.337676112058527,0.0649576119537092,0.0576134441373003,0.0657596742931891,1.34852493956247,0.269100547802826,0.330697710923007,0.0723515384376023,0.0684556602348018,0.0690013559174297,1.34087936359758,0.271154758228485,0.341610378583173,0.0707605198786285,0.0624717522302843,0.065692729381048,3894.33199999999,3883.519,3896.998
"11426-5","heavy",2000,"lognormal",50,0.4745,1.00219566706005,0.489744256586544,0.264192445407734,1.34704407927914,0.247623647189478,0.289496711528736,0.0667456730403556,0.057691640057503,0.0635902531998448,1.35145617679851,0.244397413303744,0.288126687959858,0.0676755611411668,0.0599208524323319,0.0658512156610355,1.35241058427403,0.242921679163836,0.295821685724626,0.0705578414398459,0.0644896373779844,0.0629434132735193,3721.306,3776.783,3783.97399999999
"11426-6","heavy",2000,"lognormal",50,0.4865,0.982640451519129,0.50646024364263,0.268756463942431,1.31709939471728,0.283866820958587,0.282258059977672,0.0663743710723361,0.0659071231957556,0.0669307541277068,1.31754914494358,0.280726824963887,0.283309634546011,0.0684857017273704,0.0620409010734072,0.0688561098783072,1.34748676037652,0.263166070465409,0.279938205802153,0.0690478395919006,0.063854011280997,0.0666440017719937,3817.825,3846.959,3867.489
"11426-7","heavy",2000,"lognormal",50,0.501,1.01960020467338,0.464001496393011,0.301791150565147,1.35925194644568,0.222287333088544,0.337032370156398,0.0635086947078895,0.0633050268776944,0.0595905089251949,1.36809699848109,0.223596005855826,0.33727171478002,0.0602853405561793,0.0521156366906838,0.0618063378277578,1.35810741463852,0.223159481692825,0.344058478738871,0.0621804811286562,0.0604193702699399,0.068506822553404,3929.94900000001,3927.122,3913.932
"11426-8","heavy",2000,"lognormal",50,0.5,0.988605396126602,0.490712898186812,0.300264079277606,1.32691310654167,0.263648755001633,0.323058926989207,0.0646467728337045,0.0616414380980721,0.0604392761718191,1.32656546057458,0.26477812636867,0.329795173053959,0.0665319578359027,0.0609792081444133,0.0642429148843161,1.32111768281472,0.27001031803139,0.32334318712206,0.063344289291041,0.0572659638824575,0.0669120405597639,3921.928,3918.713,3930.754
"11426-9","heavy",2000,"lognormal",50,0.502,1.0018157787242,0.51969575298873,0.199908903748066,1.35788730062728,0.284428024997607,0.222731913065033,0.0631555787914309,0.0528265141035568,0.0654907145215328,1.35555049416014,0.288558100058822,0.220476287525384,0.062516377229909,0.0547891944940575,0.0710665853077509,1.37654649129478,0.280824573552912,0.217782142359789,0.0650704492591375,0.0544508658752196,0.0712762881811599,3882.894,3908.74299999999,3959.25599999999
"11426-10","heavy",2000,"lognormal",50,0.4875,0.950891773487387,0.503734657724026,0.250061006948452,1.22124543152527,0.361311582156814,0.275065602902752,0.0688555162284785,0.0549949375742801,0.062943208858768,1.22659955954977,0.36150994928608,0.275536578326172,0.0631243247858507,0.0531758521416484,0.0669862013006116,1.21802104025037,0.370844935516252,0.28529878862535,0.0658736921233485,0.0588421211135318,0.0618383777946426,3915.47499999999,3850.724,3885.06600000001
