"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11434-1","heavy",100,"gamma",50,0.51,1.01966909324124,0.494579879799657,0.270565975269227,1.82381682585414,0.214618851289774,0.125552154952573,0.36311571172338,0.0848754477973572,0.563134110208856,1.62477614798047,0.349848467723487,0.375891916552109,0.392490294326644,0.117266108791385,0.615661651073273,1.46689453368574,0.500073906397054,0.719606160524574,0.474793202432516,0.176709194467776,0.588709038262141,46.239,48.688,51.217
"11434-2","heavy",100,"gamma",50,0.51,0.817836894298884,0.551960729048631,0.224266187422509,1.77930393005877,0.214214908664461,0.717992356119211,0.304561770364239,0.0706331251496635,0.429205338657161,1.76162863889646,0.238215651815353,0.839532707808453,0.323450739162572,0.092050372681271,0.415897701744486,1.71931125087377,0.275817292655561,0.797026243923329,0.361002192322586,0.122412336766065,0.497893209146411,56.902,57.846,56.844
"11434-3","heavy",100,"gamma",50,0.46,1.04425066494169,0.472476711807092,0.466024583252678,1.64408199132283,0.318059901322112,1.02300170826657,0.333936222561001,0.11103185718427,0.450126761318812,1.61104015409718,0.337555441346002,1.03697044969931,0.381256751429901,0.137719313570314,0.455955654322902,1.58708630003591,0.344209197262568,1.10985245505743,0.374442936212366,0.122725249038458,0.398163726024653,58.556,59.963,59.319
"11434-4","heavy",100,"gamma",50,0.53,0.890246012681555,0.512663307299175,0.411300406645743,1.66927452181044,0.381901204930594,0.99745277864528,0.515465359425541,0.128067985201434,0.521019838600767,1.71915815920009,0.406317655621919,1.03346259035642,0.523575722359372,0.147826206867225,0.530818151337324,1.66496429643787,0.425128552448133,1.14190219634555,0.524661198443254,0.148233558400022,0.566904620824166,55.994,58.52,60.2570000000001
"11434-5","heavy",100,"gamma",50,0.6,0.896587562463951,0.480146266637576,0.258738493956934,1.3814938708105,0.266505661432967,1.03614006417218,0.596358844407302,0.112911557204552,0.629760425202401,1.2950285110566,0.359223387209264,0.978673570093957,0.61993711068271,0.126346931346635,0.592379236240995,1.45393060035492,0.375936908889202,0.918374146920983,0.531488369349034,0.140752354775924,0.507526231210469,57.225,59.648,60.332
"11434-6","heavy",100,"gamma",50,0.61,1.17979504118884,0.51929889593238,0.113216553685874,2.30215655558114,0.219178726429312,-0.37778666829147,0.379818811567568,0.12377474741159,0.8256988142244,2.13675360523214,0.306170508397372,-0.224683918313972,0.412036010527535,0.1666916029495,0.822554431454086,1.99004718059682,0.403754225371731,0.0155715632533578,0.471872253278148,0.200698541210411,0.662124886160404,56.12,57.752,57.3819999999999
"11434-7","heavy",100,"gamma",50,0.46,1.25630884363361,0.487357730303771,0.245903876145742,1.93362464019998,0.288802251543197,0.508234072831137,0.384892643415138,0.0925284123636828,0.427513334495879,1.8304390634054,0.342381319921623,0.565154061729762,0.379713297873283,0.100696283748546,0.403041434184972,1.79000067349236,0.38427756941473,0.476484640966308,0.404777440710646,0.0979884088302753,0.489113253322494,50.972,50.6849999999999,50.6610000000001
"11434-8","heavy",100,"gamma",50,0.57,1.37077095820016,0.466794268519829,0.2072018487054,1.97464790579349,0.279653086793513,0.374150877352193,0.351204586185039,0.0990458622104621,0.4927207702788,1.98487543274355,0.358747520524571,0.331813558819667,0.426492141225507,0.124711618572023,0.464545159827591,2.00577349695585,0.382503255893799,0.523339387462517,0.418052991612751,0.156096961189807,0.44490639807731,54.8589999999999,58.047,58.896
"11434-9","heavy",100,"gamma",50,0.5,1.35100465588723,0.464300297163748,-0.0800355165700532,2.04507867424835,0.203569207247677,0.28090472757781,0.324980626684933,0.102206216093581,0.445958007758023,1.99478496365797,0.251307182931437,0.359998662040886,0.330280578176736,0.111944405522807,0.435372334418324,1.9738679114475,0.271542766238943,0.387783907553245,0.377129063511,0.127960491808575,0.386929305424739,56.6120000000001,58.943,57.3099999999999
"11434-10","heavy",100,"gamma",50,0.52,0.915091982774345,0.520019811767609,0.428209872232059,1.64150449907822,0.356574069376382,0.286936611513532,0.336965751334175,0.120571802021768,0.526814220916839,1.50126868029551,0.451514212370654,0.373366645234152,0.387464960997874,0.127455430522141,0.478600644471316,1.46578750999039,0.519909515324401,0.542475698776349,0.382060941440219,0.150517434236612,0.424612584081613,56.424,57.193,59.3109999999999
"11434-11","heavy",100,"gamma",50,0.5,1.15566376808935,0.413087721282035,-0.0354659849784044,1.79120369962452,0.188761872859348,-0.081239667404628,0.2822083893187,0.067690039199174,0.422330807332802,1.72867610113918,0.247234402352369,-0.0583868874080251,0.306796963914796,0.0713087651777872,0.314839682371774,1.63303019698744,0.304166765303846,-0.0543688785165371,0.301752231458411,0.084075653688374,0.295050268183755,55.9749999999999,57.47,56.8510000000001
"11434-12","heavy",100,"gamma",50,0.51,1.0582494224459,0.531031146217039,0.0803808722239604,1.86510352949015,0.3646267438576,0.094610245094916,0.362873517941713,0.0884195634201969,0.449817706792044,1.83645136322652,0.400768727924796,0.127284211295533,0.356847344173704,0.0990428540879297,0.366213870434839,1.73306072725506,0.432417365934479,0.302177126615303,0.382587469436159,0.101018348631843,0.402658905503067,58.3850000000002,57.6320000000001,59.7120000000002
