"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11424-1","heavy",100,0.55,1.06081145555466,0.615707152150969,0.232006107542551,1.04603309824545,0.443878651071004,0.357139030891871,0.163252316979113,0.167081665041088,0.1917954053522,1.01490094141866,0.629308316810731,0.395929816503923,0.175994286304586,0.278243771508275,0.192001524400454
"11424-2","heavy",100,0.47,0.967433607565442,0.338244914253331,0.390054825102407,0.895863545093863,0.547525861559982,0.449804366675311,0.165720456906961,0.297317456724176,0.189653576630816,0.843920351571401,0.776955233866384,0.474625608533137,0.176246745647805,0.370907960862156,0.187827000228294
"11424-3","heavy",100,0.48,1.14527893166816,0.70393236134839,0.0343678208138846,1.04746116974741,0.932950317921018,0.0868937702640249,0.175575403446159,0.332935969232894,0.211589870957318,1.04261336945174,0.777509666287321,0.233140307910724,0.193841861387399,0.364524239930308,0.204590584591973
"11424-4","heavy",100,0.46,1.00897474340466,0.508163614615109,0.330544376813536,0.930312763952631,0.860691832699839,0.366870823455474,0.161549457228335,0.439278579401003,0.214700689525441,0.92226443159829,0.892347744434188,0.433684012320268,0.173470820502415,0.531635707624764,0.210369458561993
"11424-5","heavy",100,0.41,1.05033788248983,0.370420708464243,0.223751387872159,0.968514496218528,0.728668400136771,0.263642094024939,0.174130382935624,0.356608645686869,0.211788573404118,0.94504557307396,0.701433123079644,0.309427150883651,0.183524473556793,0.369706080729755,0.209923376937691
"11424-6","heavy",100,0.39,0.952731802810405,0.492736049697436,0.432347761342508,0.991630131799968,0.307863096836692,0.495441546782701,0.157026106404215,0.353036191638194,0.20331876950892,0.995393064961956,0.279650541551254,0.531211142308164,0.167755102588759,0.385803946944735,0.201264156717352
"11424-7","heavy",100,0.4,0.941729548402124,0.44063212997946,0.232842779696,0.980944652191539,0.284399845072533,0.315528595479772,0.164169466192003,0.345529599433969,0.197630421805155,0.994168722060303,0.207688266417467,0.343880767339793,0.178613863762239,0.404212706673654,0.198397550897115
"11424-8","heavy",100,0.49,0.959305002344982,0.40094710084382,0.301728499163375,0.962585580017359,0.408985921195151,0.346219449314929,0.186604543943889,0.30493532358608,0.211537552386072,0.970222767066983,0.350017884170556,0.403966026935888,0.201137518204262,0.336167901959016,0.205917762980432
"11424-9","heavy",100,0.49,1.05962284392006,0.691071047298238,-0.0355470016295916,0.97354420109401,1.10357103108163,-0.148945736982272,0.146725553273515,0.288737594369783,0.225064056961812,0.898547999467328,1.1578104451342,0.15007863438681,0.168564750513026,0.320374201658408,0.203110552856226
"11424-10","heavy",100,0.41,0.764975263604929,0.831245284691086,0.384574804026107,0.876367394382103,0.471810750457614,0.464248111779478,0.181882334304851,0.314357412368685,0.215312674031313,0.805321899624059,0.805978963847502,0.480392807046424,0.189869362557011,0.42653444125431,0.215386520071073
"11424-11","heavy",100,0.46,1.04839546824993,0.652616828756815,0.0828997403556092,1.15553588814936,0.238361219076075,0.171376880194113,0.217338269229087,0.478190151921864,0.233748745564409,1.16429580740515,0.254895165909743,0.162339001391092,0.21786200650159,0.537452271012344,0.23865246830456
"11424-12","heavy",100,0.44,1.10871371650374,0.577260564464327,-0.00067869356915753,1.13988962250812,0.381245677502337,0.120843369537817,0.186805073899256,0.249593418052755,0.208823574392306,1.05993931486857,0.580678766651864,0.176254093320719,0.201113784696704,0.291950920785414,0.212955999167439
"11424-13","heavy",100,0.49,1.14180137152511,0.252161161542512,0.349787422455733,1.0969295746008,0.44687411513636,0.33428954099816,0.148373577407274,0.341293831298739,0.233850266757081,1.08293867371685,0.372213907985776,0.406357757296675,0.163653868149239,0.352624413624345,0.217010017188276
"11424-14","heavy",100,0.47,1.3208294808891,0.472875815509842,0.119949140825737,1.20489373454999,0.873344279411051,0.240379028529111,0.185626968970026,0.344085343182079,0.194060292675351,1.19208860278255,0.993523463969226,0.28430122489662,0.19595620872509,0.451363529828844,0.197634915034354
"11424-15","heavy",100,0.52,1.20531990755836,0.349722423652509,0.250649824783221,1.14054663022226,0.671754996688794,0.134513796087333,0.145067354742129,0.254276257215803,0.222632140402449,1.1080599127658,0.432050052620382,0.397742171984509,0.17167838978706,0.201059579479935,0.187550648522875
"11424-16","heavy",100,0.53,0.865841094105662,0.81890279483305,0.129551475714093,0.944634004763106,0.383493691401645,0.20317998087589,0.158707115343368,0.205488986663196,0.278096374610309,0.908758250844589,0.535841277239726,0.408147647952144,0.1867491834049,0.481466053374674,0.228281156076872
"11424-17","heavy",100,0.46,1.18237817712976,0.434853874827558,0.155893535204645,1.12134712750514,0.642165806646014,0.17275600863552,0.184564444086292,0.365233668105446,0.206243269787981,1.09815699486587,0.660946988101767,0.252560132344767,0.20099271194419,0.377659013596341,0.197683785535576
"11424-18","heavy",100,0.42,0.810779360533308,0.47408209756144,0.266407593846356,0.818666942856399,0.483012303856652,0.325749593994737,0.161107639920479,0.245052124787317,0.211998650736098,0.781918402621868,0.501546886021382,0.398547512271669,0.173727145445948,0.265534579063524,0.208196846145999
