"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11430-1","light",1000,0.165,1.00200168650268,0.430717413265438,0.295107368236287,1.016920304645,0.367882337379869,0.295568424526696,0.0468105345523954,0.0629836319075125,0.0674975018712911,0.997010613959931,0.345966855571135,0.356346211718575,0.049544532717148,0.066640129124435,0.0661739788099762
"11430-2","light",1000,0.18,1.02516196399025,0.501288964057447,0.212851943930195,1.0206836514543,0.522598171460707,0.21638310890848,0.0472096224435884,0.0542212913138547,0.0630098210187146,1.00534554851756,0.459231433348695,0.282757134832202,0.0486840029421858,0.0530966370229442,0.0622619562641986
"11430-3","light",1000,0.194,1.13030242887018,0.443751977940958,0.185730301951882,1.13619920987227,0.456948346897259,0.184826780939708,0.0503616645380996,0.0692553694066591,0.0685646843355646,1.12715592720538,0.380040832659325,0.250563139761726,0.0517789235473971,0.0620298041248099,0.0670288625763659
"11430-4","light",1000,0.184,1.02240783099471,0.388784736461338,0.353622260185626,1.03791235465877,0.32486242106376,0.35111167303781,0.0505923849816689,0.0515359318287266,0.065772266738079,0.996262615541127,0.361944101303605,0.405474382134593,0.0514100788933596,0.0441830899796978,0.0643940909095418
"11430-5","light",1000,0.18,0.937673756091812,0.493409523603805,0.308738187769819,0.957930279913893,0.402567063798477,0.310030519954163,0.0463588140383245,0.049815924812665,0.0653805266383535,0.91872573803604,0.414005939039534,0.372260193997611,0.0478836965795422,0.0521185710023403,0.0637769609520653
"11430-6","light",1000,0.177,0.973392252671287,0.55672517184545,0.241713443206299,0.989604655204209,0.486900364538246,0.249363890114619,0.0457844983400419,0.0580144608947785,0.0646184651901918,0.982175483982347,0.393523616935468,0.339329280967769,0.047011098182786,0.0558149821012637,0.0638188955043979
"11430-7","light",1000,0.166,1.01164107115535,0.468152879751169,0.22890769805177,1.03396167103782,0.400218765538923,0.224531925553969,0.048431497070595,0.0461585796523729,0.0658627645489649,0.998289991189609,0.416366238637827,0.276395462652023,0.049967053380634,0.0487010406824091,0.0644983346116807
"11430-8","light",1000,0.17,0.991435164042029,0.481668685516826,0.214954870325571,0.993649064887879,0.454068440163122,0.217674260567969,0.0500849413309709,0.0551456682086338,0.0664516017458018,0.983646409176431,0.404871112798738,0.272645153456529,0.0514407060137097,0.0571413841050502,0.0657852736643811
"11430-9","light",1000,0.175,1.00666348254217,0.511667801375473,0.211593820452627,0.989745050923632,0.548757763304061,0.232165085221573,0.0458139062866063,0.0553404672367636,0.0631901965150566,0.993195014339344,0.427242824305938,0.316213362949138,0.047418967424995,0.060696705328008,0.0633908842330099
"11430-10","light",1000,0.16,0.973572198606361,0.404933011469916,0.398138591983172,0.972437808937968,0.417043582079934,0.378489463412224,0.0468544928897767,0.0569157107305506,0.0659443593761398,0.967031812179565,0.31969105629735,0.457970439502543,0.0478961116133566,0.0472856858746407,0.0642726119353759
"11430-11","light",1000,0.163,1.04409498601667,0.611629485885634,0.133371758149678,1.06150825346627,0.523485802208096,0.157562895753741,0.0495477334679814,0.0568214074228076,0.0658388918983112,1.04546628950865,0.48381986645531,0.211727103518789,0.0500281080088123,0.0517023677758422,0.0652101969406007
"11430-12","light",1000,0.16,0.960856605233967,0.546284586192323,0.300735756304785,0.959963413630392,0.522591437501847,0.295154485736616,0.0463686685250121,0.0487110833162678,0.0664489102131138,0.97782189058125,0.310288227625329,0.445485144893478,0.0485008000879291,0.0555161346433784,0.0662551493992719
"11430-13","light",1000,0.157,0.947596021179241,0.45601309618045,0.332063549453052,0.996358019972409,0.299649949289567,0.336724236691799,0.0487048504598608,0.0472021233021246,0.0685235055044058,0.947221232262673,0.329371720308259,0.405377214242145,0.0501099026626231,0.0449923349687934,0.066769386567924
"11430-14","light",1000,0.174,1.05823384735675,0.543069458366774,0.18928846247711,1.03034329204452,0.599998561076261,0.203465700569604,0.0473337665581785,0.0629175450660249,0.064757775694612,1.02669749569644,0.53102794402031,0.259983529788848,0.0484284527842817,0.0682634516831429,0.0645482384436568
"11430-15","light",1000,0.174,1.06425196089956,0.508397183190281,0.157041651700975,1.10476546615561,0.369994446644797,0.16499563663053,0.047024398285823,0.0516718365660978,0.0661466410307347,1.05799247150396,0.40889945998562,0.22417190509295,0.0485623564009786,0.0527253370978797,0.0647178473607575
"11430-16","light",1000,0.162,0.988700742192635,0.506754925871639,0.222181518162158,0.980998495845603,0.535945641985822,0.208418106854252,0.0480441668425199,0.0680466117533186,0.0668867151558888,0.97114416875148,0.459289547479191,0.276902412423902,0.0485380855175661,0.0597673112780115,0.0656607254626786
