"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr"
"129-1","light",2000,0.168,1.0103705245083,0.47587312426194,0.285008190852915,1.01731367910722,0.451341012679612,0.272644834301278,1.00297460537421,0.413204082495283,0.330985211060753
"129-2","light",2000,0.1545,1.02921809946791,0.414648882919957,0.327766852223706,1.04103224782173,0.373207822453388,0.325200793424063,1.1221162294515,0.0640436606863337,0.445758668103613
"129-3","light",2000,0.1695,1.04127170276168,0.436439776764849,0.218588635213344,1.0483652193577,0.411610157848513,0.226384090089306,1.03508172996579,0.345310230188876,0.294273447873606
"129-4","light",2000,0.1765,0.994696326475147,0.488215007572731,0.286306326799946,1.00752289038076,0.451333267599742,0.287588199108848,0.98986623830778,0.404364474678869,0.36051416244313
"129-5","light",2000,0.1675,0.953144317318069,0.48406036319855,0.30442545065093,0.9624074464441,0.460489337161646,0.305277038225882,0.952484134900188,0.374920196974937,0.382630828202145
"129-6","light",2000,0.1665,1.0240966520406,0.501353004101398,0.284369090194661,1.01243915234218,0.526850931508942,0.29612012781256,1.00739770603845,0.456957026911958,0.354256191745736
"129-7","light",2000,0.1665,0.929080904700328,0.501379675192236,0.361709177492316,0.945899947305719,0.442925471024854,0.37044560479277,0.944611618903054,0.322621750926954,0.46965833682059
"129-8","light",2000,0.174,1.01393842912416,0.463482336205639,0.25953502656426,1.01058174373013,0.460064810994505,0.2619272736859,1.02227564767293,0.323769778033482,0.348616791465872
"129-9","light",2000,0.1845,0.971625518749375,0.508728296821169,0.238431605899215,0.968056248714715,0.497544814088651,0.245699530277185,0.960506724688958,0.440874461764261,0.303378571372901
"129-10","light",2000,0.16,1.04407687381352,0.512741847364935,0.159900657818673,1.03828273330065,0.527455697054402,0.162973238320545,1.03091220719235,0.454072330988104,0.23268433794036
"129-11","light",2000,0.172,0.980425577903416,0.517123776149515,0.282326753344029,0.971609209873073,0.539812656338608,0.276568700253973,0.957495772994981,0.47910481317916,0.342953599797109
"129-12","light",2000,0.164,1.04184731370065,0.494832120008858,0.212516636676151,1.04237567478773,0.510676541225565,0.202111996280256,1.0402442033279,0.423885131092504,0.275673685588356
"129-13","light",2000,0.168,0.988334163066418,0.503008147549215,0.310733265099353,1.00292947787358,0.446198969729899,0.311756412515596,0.987686006188653,0.381592523176585,0.390265189292389
"129-14","light",2000,0.17,0.973937455508699,0.475205165835933,0.285447124447456,0.981236114955098,0.436282853807334,0.293335086440549,0.970028167087557,0.364934044900753,0.370150159065502
"129-15","light",2000,0.159,1.01209795745564,0.513127476164434,0.215286869561992,1.00893745598359,0.521430122881277,0.215822094778377,0.989094284979776,0.484464915549868,0.277011657237775
"129-16","light",2000,0.1525,1.02944634657824,0.519666940768993,0.188374306478303,1.03327540090249,0.516029237091444,0.197517950610854,1.02452955517339,0.444745474017523,0.262929172554437
"129-17","light",2000,0.159,1.00076819363301,0.502733188149237,0.265960493860499,0.998669436629305,0.503683196349915,0.267880146155111,0.987371415097217,0.407216326198793,0.357074652800109
"129-18","light",2000,0.159,1.02983591719937,0.465454939639916,0.212642737121167,1.02996321490644,0.459101394179465,0.2223822838467,1.03095983339264,0.360692564492807,0.294978228492266
"129-19","light",2000,0.184,1.02466043742586,0.465822917101974,0.256198414175178,1.01844393641987,0.495749570484916,0.26869706990716,1.01858130866571,0.3925338854686,0.337620632740154
"129-20","light",2000,0.1645,1.00202035994757,0.471442369866858,0.251337607868727,1.00395845881302,0.472011927222036,0.247020322247274,0.991322821103885,0.409702455065672,0.315941583705642
"129-21","light",2000,0.1705,0.993513957577703,0.472396950282041,0.299226222454095,0.98859424196227,0.485044602456372,0.286948879486671,0.998935812617233,0.333761097975055,0.384740519399094
"129-22","light",2000,0.17,0.97185186009822,0.491307409329995,0.237565551096627,0.97858293390576,0.456411506071794,0.25150323061833,0.97472045982774,0.350207936064744,0.332446245399429
"129-23","light",2000,0.1745,1.02907253291453,0.456255184950923,0.220461278438856,1.05621891222775,0.358722603977178,0.222527506820453,1.05336172152265,0.259607085034795,0.331099664155695
"129-24","light",2000,0.1635,1.02453855408781,0.450144943614283,0.249221471453123,1.01959898608134,0.460682158876293,0.257440522531982,1.01852360379058,0.366049127402063,0.324737537554137
"129-25","light",2000,0.1665,0.987043510390808,0.523692735897198,0.26524130352974,0.992263756321518,0.527284155878424,0.248846977868578,0.98356033720123,0.42517600291979,0.334561467052916
"129-26","light",2000,0.1625,1.02843218870645,0.49754821302272,0.233739636079578,1.00483883840902,0.57724190090947,0.220861519594203,1.011055679034,0.449679792590072,0.302633076441219
"129-27","light",2000,0.167,0.925599463025055,0.574434286241155,0.245184193576501,0.924516502753768,0.575856227096151,0.251773947224959,0.912135574352507,0.485087658485552,0.333209422072346
"129-28","light",2000,0.1735,1.00000970894798,0.511457746556056,0.231074172327726,1.01668641427379,0.439080183499249,0.243387567847828,1.00809950274707,0.356895259193778,0.331146696107224
"129-29","light",2000,0.177,0.998753225100336,0.492908680364657,0.279106675443639,1.01710261320357,0.424763270397468,0.281824487312613,1.00518712335608,0.34192861435722,0.370296709519275
"129-30","light",2000,0.165,1.02231213266522,0.473810442475892,0.290130970214221,1.02816467081088,0.458526363207278,0.275764273717515,1.00816398257044,0.430375801908001,0.332365828069848
"129-31","light",2000,0.1565,1.04879132796702,0.465413227201759,0.251176431935027,1.03802019588605,0.51116420089251,0.234833783926163,1.03067194500414,0.432977338183844,0.300076869929719
"129-32","light",2000,0.1735,0.988694579968555,0.55729235555581,0.218462734913236,1.0060313972171,0.522269818978518,0.214128716767439,1.00137718634967,0.413205630296943,0.302141085725478
"129-33","light",2000,0.173,1.01515439259567,0.540576661247408,0.262163090704438,1.01100585649577,0.530705034241502,0.25580966336837,1.00221705486937,0.425324890679013,0.3474689106653
"129-34","light",2000,0.155,0.992710266404647,0.524467780498422,0.218924722071225,0.986121075919676,0.548960674995033,0.218797176183305,0.982996730744154,0.43723993105459,0.30218877160114
"129-35","light",2000,0.169,1.04946691580867,0.485012140194824,0.233540171153474,1.053944345346,0.457295570596247,0.247866252240674,1.04822216401209,0.36670856462742,0.320306056031764
"129-36","light",2000,0.17,0.986975411883216,0.517318267410648,0.318277475606586,0.981276151520226,0.519516847224877,0.317296900580438,0.967142526525057,0.435995987527353,0.398586198185188
"129-37","light",2000,0.169,1.04352321219954,0.426011168545244,0.248335945789475,1.0465853332671,0.410437259076488,0.25447408337396,1.04003638734918,0.34068770829588,0.324515573211576
"129-38","light",2000,0.1515,1.04996034677648,0.517357379940588,0.184442733159274,1.04735312253524,0.53733312382311,0.177781534430927,1.05070831794127,0.394457837501164,0.271240633683349
"129-39","light",2000,0.16,1.04186010626991,0.492466143849869,0.173934971863325,1.02972887692777,0.529756880623977,0.174284133327685,1.01505134601051,0.485429243667849,0.233007087735727
"129-40","light",2000,0.173,1.00067014115709,0.522931612135356,0.208521376910318,1.009221682139,0.512090173723299,0.203983620325469,1.00352862396191,0.421796633683814,0.28319785171582
"129-41","light",2000,0.1635,0.955015607910147,0.493733703513559,0.242945281339114,0.94642746788619,0.526466527088892,0.229150240755746,0.931762112210887,0.454842883262869,0.303197412627411
"129-42","light",2000,0.1775,1.01437774068359,0.470794532935913,0.261054591101336,1.01718682636219,0.446440852883,0.257116623871859,0.996616348697386,0.396501191017451,0.333374286215478
