"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr"
"121-1","heavy",100,0.45,0.991617086424855,0.645253899310707,0.0832517769386567,1.05921447146322,0.394591212082044,0.161691291150352,1.00532483577067,0.460447158823394,0.266643955585799
"121-2","heavy",100,0.45,1.14485619559959,0.434688993225927,0.370533152148195,0.972049984410503,1.41478925772972,0.236432309417299,0.900970457629997,1.2657362987134,0.422334665580915
"121-3","heavy",100,0.43,0.923925542099915,0.304830394827798,0.392594997346041,0.870558231121296,0.593031044791156,0.381503967865959,0.805848184723313,0.720310061428134,0.447972459048144
"121-4","heavy",100,0.4,1.03370425114884,0.508166614858022,-0.0317289333620593,0.863111495991957,1.22447498894056,0.019130114060547,0.847934816682405,1.28598014883079,0.0553617793152361
"121-5","heavy",100,0.51,1.32869977999248,0.319852309738938,0.0877842726603398,1.42489573010726,-0.00812122986002414,0.172768492863813,1.42815614858116,-0.0214619356649878,0.172676993088365
"121-6","heavy",100,0.47,1.07772530174437,0.447027367215394,0.158595406876578,1.12876801822541,0.237060884626305,0.220806951245955,1.09695095018291,0.308875467388132,0.244319278973263
"121-7","heavy",100,0.4,0.857149525151787,0.580043425506929,0.457678466429473,0.898798746635005,0.511961130371529,0.53715689148084,0.845704004500075,0.599111609801491,0.599582594781563
"121-8","heavy",100,0.54,1.11206300846958,0.229260556324867,0.289238690357814,0.932081345006771,0.690365555405334,0.293598971199098,0.902464963249037,0.783274824981887,0.330472648772204
"121-9","heavy",100,0.42,1.04944524548339,0.315514850890754,0.441962206565394,1.00277055953003,0.673388534894141,0.368994148543732,0.965914930401267,0.488502987584469,0.575581421289348
"121-10","heavy",100,0.42,1.12921164210415,0.804153339205545,0.185269806078363,1.08251855102038,1.14275666695315,0.177995067714066,0.995939136909789,1.34837548859705,0.303450626634965
"121-11","heavy",100,0.33,1.02346330483238,0.342591739824229,0.409641613769041,0.962975656200525,0.730702876001471,0.397659385113448,0.934446548276549,0.848468130363512,0.419853646924239
"121-12","heavy",100,0.44,1.11717504281999,0.44109464416221,0.2013922719858,1.1959533763863,0.215804353814928,0.245659191474838,1.21272151522092,0.146449390988744,0.252293293350194
"121-13","heavy",100,0.52,1.18184047112765,0.304554085867619,0.111624092396544,1.08813248992731,0.648627895448573,0.0489897816932946,1.02549381884672,0.637764776171631,0.175482834960373
"121-14","heavy",100,0.47,1.16637787749238,0.176248807914319,0.148513350328644,1.14653698178733,0.270723174965522,0.146201538754123,1.17361914782188,0.138337605473632,0.180470422665715
"121-15","heavy",100,0.49,0.961612533784039,0.717232851381032,0.151232764314648,1.20191683051843,0.0739118329505559,0.159838480664815,1.21477687174484,0.0413409949013902,0.161477484083615
"121-16","heavy",100,0.42,1.2167080623673,0.247093136630651,0.264116138422428,1.23406827849675,0.28578443224178,0.300222648727187,1.1666367785437,0.544334764774318,0.317906901675156
"121-17","heavy",100,0.42,1.26199169636,0.35200139591381,0.36967898336826,1.33509707958995,0.0253756687108071,0.472167088573462,1.35107194573107,-0.0441252195270805,0.478970735933087
"121-18","heavy",100,0.43,1.07990937745541,0.495166003705495,0.0917726655335695,0.981076599750681,0.948358342099994,0.0212977170515449,0.899919590627206,1.03816529637558,0.204646785315961
"121-19","heavy",100,0.47,1.09419875633879,0.35769214224386,0.112771954152439,1.22262230331426,-0.122915070104377,0.177428880048049,1.25110404558671,-0.224770315568843,0.16922271925023
"121-20","heavy",100,0.52,0.871172803954926,0.502582770708962,0.555287460313323,0.926595589604423,0.328085281366015,0.568871609896188,0.904258353524179,0.404188222495377,0.625219625707992
"121-21","heavy",100,0.47,0.864177266543253,0.486457969184602,0.291659990240329,0.827524027381338,0.5577013549364,0.367688385624892,0.800453846895723,0.596281020759648,0.417317728702844
"121-22","heavy",100,0.4,1.14628880874534,0.432310392239374,0.149449913122313,1.08587280654709,0.854567039409594,0.0274706079259891,1.10552214421737,0.464034152663058,0.256818802370201
"121-23","heavy",100,0.42,0.916185058981675,0.582389699219802,0.324956304326347,1.03650296380372,0.352894543784671,0.403879705679133,1.03480528963812,0.475690766296869,0.380574319552146
"121-24","heavy",100,0.47,0.878178619330662,0.54312804480726,0.184642593616028,0.830177429138239,0.673407467244256,0.217441402347898,0.832632738773782,0.696676680236313,0.241291620411316
"121-25","heavy",100,0.48,1.18764468527175,0.45703501230195,0.0434928881863848,1.07890550393653,1.01409592796131,-0.153996763778478,0.923144524245848,1.24971386194341,0.0603876510682246
"121-26","heavy",100,0.47,1.07225720468352,0.485960310938855,0.114669390327316,1.08650319549233,0.485401531220007,0.0708594255302142,0.986127698610336,0.640594033517333,0.229563010668703
"121-27","heavy",100,0.51,0.92477163216644,0.66152674635823,0.17154556216882,0.947468539581782,0.578404443673017,0.172445762809897,0.832708470041268,0.915625479550709,0.313870261544234
"121-28","heavy",100,0.46,1.06341077653322,0.705715995793454,-0.0264808086820223,1.1287950381424,0.735957489902939,-0.0590370909975658,0.990930787896499,1.10093096113355,0.0267597607749568
"121-29","heavy",100,0.53,1.11736517841946,0.714899056720244,-0.0112618446724547,1.0981658276442,0.623782156655983,-0.0613172216754802,0.944271768940325,0.902612074195032,0.177414117585907
"121-30","heavy",100,0.49,0.730670467151082,0.66789076285977,0.565255093349564,0.76992778202312,0.783001827760871,0.532910285350182,0.712456060313616,0.739083330480695,0.638200915632402
"121-31","heavy",100,0.49,1.04126967836794,0.459955992832682,0.30588971154028,1.00085973593005,0.68251899147614,0.248876226961477,0.86909164575085,1.13332680458041,0.339053878094145
"121-32","heavy",100,0.53,0.975863630674369,0.317519784166068,0.354732706785256,1.09483402129041,-0.142177010513942,0.494975172026378,1.06039784826398,-0.00995324668523051,0.462423811151017
"121-33","heavy",100,0.52,0.917040724420046,0.395671093763123,0.314711887515513,0.935702908626257,0.397971808202667,0.204127831040445,0.792984229675296,0.59729722144257,0.366112854355479
"121-34","heavy",100,0.53,0.949869763032104,0.555579365893824,0.292597235268,0.909063756556404,0.641166349958631,0.248919751909153,0.797446228598478,0.895704712527169,0.445221406159798
"121-35","heavy",100,0.42,1.1691160076284,0.344998126173785,0.148779260335038,1.25540327809922,-0.0135138138255776,0.25122641343764,1.2751709794572,-0.0617146144964532,0.252793666934564
"121-36","heavy",100,0.52,1.17136012860596,0.602938376372407,0.140283601374859,1.14228057632614,0.835241285662084,0.0996355484752079,1.03833619263999,0.885926974049822,0.263156642417348
"121-37","heavy",100,0.5,0.926933771655147,0.59640030800792,0.352412058717046,0.931870796398573,0.814399705420594,0.21240583320681,0.812804149956085,0.954992090199537,0.365853188073925
"121-38","heavy",100,0.46,1.04147022994611,0.0813343631035937,0.427700151406707,1.02032789852473,0.189026945420864,0.391871817016302,1.11587772238558,-0.144351908460118,0.462504462302396
"121-39","heavy",100,0.44,1.26224118525332,0.180812347584805,0.0441896177685255,1.23940703782861,0.359899892515223,-0.0211083637219681,1.17132415622213,0.47147293072911,0.0466686249647752
"121-40","heavy",100,0.5,0.912392637286853,0.238947142856697,0.102765146884259,0.931247123277076,0.212272631062625,0.0814613580789163,0.95684270191315,0.101452295556328,0.15168339429595
"121-41","heavy",100,0.51,1.18785174328703,0.570512324859381,-0.00229300002456236,1.14918542122043,0.685443562023063,0.0649154986670195,1.15127661332336,0.529129770885956,0.167827118025919
"121-42","heavy",100,0.48,0.973125304224366,0.426269953578746,0.226161323306323,0.832629818617267,0.934453013665074,0.247471565867001,0.778944709374389,1.18400557622762,0.372173045645294
"121-43","heavy",100,0.48,0.808031764891718,0.50525570838485,0.599736870486471,0.824419966048419,0.588741323122573,0.649868283032818,0.78191277274989,0.724375429285069,0.713002935513177
"121-44","heavy",100,0.47,1.06615501366841,0.319357804168919,0.321797313470918,1.00411899809948,0.587665485481794,0.286680313933372,0.915866957112647,0.781529113750841,0.386504046969854
"121-45","heavy",100,0.48,0.751041930264153,0.0026076729596999,1.00458378185059,0.704925424330029,0.127396269312261,1.01209049068148,0.727162967209953,0.0766338272312654,1.00609670768396
"121-46","heavy",100,0.52,0.822500265036938,0.619099006898783,0.427491969888644,0.815449786825923,0.799690880889777,0.47773085224077,0.816716079006575,0.65871812486837,0.576698093424857
"121-47","heavy",100,0.5,0.694296131944171,0.562082733622994,0.554141454874028,0.709896665601943,0.504973438628348,0.556726444469202,0.693345148733328,0.65678771217319,0.556036072917601
"121-48","heavy",100,0.5,1.07103194724381,0.352320848219517,0.287589310588415,1.12193537483662,0.140373368719296,0.279541797691824,1.04580181247547,0.346590710967215,0.36500571672238
"121-49","heavy",100,0.52,1.08346260892213,0.407570488299623,0.189799360301623,0.927922130010192,0.972200803316116,0.1573591559382,0.866979716535749,1.14591569539897,0.255911551176936
