"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
11523,"heavy",2000,0.498,0.965568552247577,0.489646345870973,0.257992010448527,NA,NA,NA,NA,NA,NA,0.918412577854102,0.531420178161827,0.252964421781298,0.0921848866944015,0.0707546767188088,0.0635722210598445,38.328,", Roundoff error",0.299000000000007
11524,"heavy",2000,0.515,0.973150659494179,0.48253156977137,0.323049819787983,1.0346347115528,0.423565558625116,0.304825764510433,0.0954845237984018,0.0730918212033015,0.0653270770320761,1.0265465373858,0.431819001045254,0.30905164866871,0.0986215026813072,0.076289916692408,0.0661598805087527,52.912,NA,0.304999999999993
11525,"heavy",2000,0.482,0.968501899605468,0.515380100144085,0.234757955011497,NA,NA,NA,NA,NA,NA,0.962031947796226,0.512625688504809,0.237218079461066,0.085857954709999,0.0640740254164812,0.0634436769917801,43.754,", Roundoff error",0.292000000000002
11526,"heavy",2000,0.5065,1.0878203656054,0.423742622514968,0.228982536351094,1.08101642268667,0.425941982281063,0.214023029870959,0.0847284644637483,0.064524097133624,0.0616659253878421,1.06272654232693,0.442952280255938,0.216644035588623,0.0887994312846722,0.0671735823169511,0.0623004377293756,45.21,NA,0.298000000000002
11527,"heavy",2000,0.503,1.00178203931392,0.496984429980811,0.285602411730972,0.971290823321805,0.518679152607646,0.288086492319904,0.0952565415559837,0.0727647610755175,0.0650384555616636,0.963717160564041,0.527443005737807,0.288024922792806,0.0981558698329298,0.0755151467362379,0.0656278436010924,37.991,NA,0.298000000000002
11528,"heavy",2000,0.5115,0.985806334942013,0.538425660419564,0.219210293176288,0.977040097979469,0.552371134269302,0.200963401042918,0.0962089499767216,0.0733515932862968,0.0651791734451899,0.971617563238595,0.558332068251202,0.199523194580687,0.0963675430194094,0.0745923586825842,0.0662584600975594,45.781,NA,0.309000000000026
11529,"heavy",2000,0.4805,1.03597437097143,0.513721937915778,0.181068950913009,NA,NA,NA,NA,NA,NA,1.01316067214657,0.547757741380025,0.15591439199284,0.0901049000839711,0.0733454584241429,0.065036484055373,41.439,", Roundoff error",0.288999999999987
11530,"heavy",2000,0.494,1.03755261290061,0.44310149567703,0.293179635891571,1.01156316858901,0.458872339804338,0.302689925862206,0.0953973350426739,0.0699035552645886,0.0672642141127428,1.00775635593379,0.463870305858039,0.301337850835638,0.097677403283157,0.0726040641240686,0.0675853281283601,38.878,NA,0.298000000000002
11531,"heavy",2000,0.477,1.02536833374383,0.484777384794923,0.221004845683383,1.05094792960288,0.465612110091051,0.224896542135654,0.0937284334489978,0.0734780457235285,0.0676421987466171,1.04653584016508,0.470230917413217,0.227329078817167,0.0928055797164861,0.0736605475239205,0.068262092511418,40.416,NA,0.283999999999992
11532,"heavy",2000,0.4975,0.952502158557942,0.532122258993026,0.253400809616582,0.941932153270372,0.538905157781431,0.26042906896487,0.0949822283643423,0.0722676788277731,0.0649552661007263,0.943660151321253,0.541553935716976,0.256813559544234,0.0930064171054948,0.0711588697737013,0.0649739723091085,38.629,NA,0.29200000000003
11533,"heavy",2000,0.499,0.976250941406517,0.501048257061042,0.302721383113508,0.96879438212648,0.506968910637151,0.292360648477513,0.0902524394184344,0.071276802482957,0.0659241593029518,0.960955148975095,0.515334387953284,0.297198919854351,0.0952318667982694,0.0750444569774467,0.0650287153375481,41.878,NA,0.301000000000045
11534,"heavy",2000,0.4835,1.06673224108508,0.447243822465509,0.263630175307965,0.991319519616889,0.501078375513969,0.274710235235519,0.0903556252922763,0.0688980415209137,0.0649097112569426,0.990910410690354,0.503091582145151,0.273139422081713,0.0922787794150369,0.0694519605016589,0.0646029522318143,41.3580000000001,NA,0.288000000000011
11535,"heavy",2000,0.4835,1.02763771600086,0.48166591384925,0.274216857307906,1.01590308227667,0.489039521012308,0.289914214457801,0.0963184614404523,0.075505462613884,0.0663836958246801,1.01142445732601,0.494715316720422,0.289335727415606,0.0964842276744977,0.0763576009509491,0.062725260710009,37.795,NA,0.284999999999968
11536,"heavy",2000,0.502,1.03698514210455,0.500142000383244,0.240430158599526,0.953468212513458,0.572146433891237,0.238396599742765,0.0919242118614411,0.070892011736952,0.0658520940859889,0.95112733380755,0.575589976534772,0.239412915972308,0.0943923031824562,0.0714053562796933,0.0655515172665058,42.639,NA,0.295999999999935
11537,"heavy",2000,0.4845,1.07003827973264,0.477906709583692,0.136093284782244,1.14407307077976,0.425252824211909,0.115179915509678,0.0909697391962528,0.0731885568062577,0.0646563487678825,1.13904478791326,0.430303352292477,0.118014991626506,0.0914057465223354,0.0738214360070146,0.063800105485581,36.889,NA,0.284999999999968
