"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11429-1","heavy",500,0.498,0.955242595169614,0.572371946390059,0.207025849551696,1.00673612157007,0.501805789221189,0.283865546845227,1.01452449092956,0.489423017408103,0.27677730961058,0.0763237203010177,0.118826423787789,0.098092197159834,0.105958326865917,0.174262427324432,0.137637285706617,0.0739634741637161,0.127369294740303,0.0968830004113476,0.940280948119121,0.618430416415304,0.262577561205917,0.943576663124389,0.628377839782424,0.258171527355486,0.0837377134956324,0.142659765175653,0.0988938076585041,0.122310308279495,0.210316680900417,0.139704417734079,0.0892470897930273,0.154689887859646,0.0987940981643646,5.99299999999999,0.533999999999992
"11429-2","heavy",500,0.466,1.11705534669177,0.48530343405486,0.179265425346016,1.16705612264325,0.466006411172266,0.266000544180822,1.16618553879789,0.466556245960519,0.265669367252785,0.0745533723117735,0.136448010218665,0.0965762636965664,0.103234093867752,0.188993253606092,0.138203421699379,0.0714164257389155,0.129892753050885,0.0988620562401228,1.07566682124385,0.678739674929434,0.196473509988795,1.07644082969231,0.678633307556719,0.201673908401501,0.0803681098942376,0.151236549073593,0.0981700131271649,0.115072959274312,0.210024413082823,0.138037070538859,0.0824471106464831,0.145528425237124,0.0972293725239693,6.434,0.686000000000007
"11429-3","heavy",500,0.514,1.0287159722937,0.624468459575297,0.143034334391869,1.11054284874776,0.562357893188852,0.216701145380385,1.11468175977272,0.562861540241677,0.210797769106572,0.0793426755299635,0.139146496118125,0.104108626211302,0.110605330996928,0.208202474686779,0.143600980739945,0.0773070831272124,0.155079494444944,0.0992733238857277,1.04150151585951,0.705569892563987,0.189867906909327,1.04322309682595,0.693416259072282,0.19314712549967,0.08870696454763,0.181964502072489,0.106719950438843,0.123016020858513,0.255985397958536,0.149313568730976,0.0855481354374136,0.180595567263138,0.104698544032101,6.30200000000002,0.550000000000011
"11429-4","heavy",500,0.488,1.05649677931711,0.457222056922226,0.160506678047668,1.14136804668203,0.277752262844122,0.246886343118838,1.14255479216856,0.273124270560053,0.248408839882459,0.0742209741604926,0.131142574549692,0.0966519764770306,0.105106980640564,0.197329638556793,0.13579532344688,0.0746477374271094,0.147129747441213,0.0956357223739865,1.09029295639092,0.378283744243592,0.229750860663923,1.08672581734688,0.385695275783898,0.228405058663647,0.0825635419140621,0.155550721294584,0.0975184012458689,0.117461896524315,0.217798819340405,0.137680309960079,0.0836467418793411,0.152390557922725,0.0973528717643047,6.12800000000001,0.538999999999987
"11429-5","heavy",500,0.474,0.910016740557276,0.537275502422323,0.347011572561666,0.953689905914458,0.554124359421957,0.433080977474377,0.950118332200548,0.571660933600788,0.427306521747878,0.0719745857878405,0.134842452702998,0.0967449807317947,0.098802213111344,0.188890463381894,0.139280219212995,0.0679573225971788,0.131718299384009,0.100340526676272,0.871333946309249,0.752599343764487,0.332341925535589,0.873244274522416,0.761886664704466,0.33047796001925,0.0760201511659968,0.146023050404613,0.100591774218046,0.104671592542454,0.20012946086304,0.140780920507485,0.0720364655053145,0.137057315458513,0.0987354453094905,6.34999999999999,0.527999999999992
"11429-6","heavy",500,0.492,1.03747107636517,0.444089888630553,0.228505050164443,1.03884621878359,0.511668560009695,0.295919239719383,1.03681010098514,0.504121635117971,0.300235573945808,0.0802131659344925,0.178743069002516,0.0971354007256659,0.113577739219472,0.248814165811969,0.137643693547472,0.0804607174042841,0.172904243156631,0.0976730363764957,0.967687710427188,0.71630290978258,0.249578760853122,0.971637633690643,0.716564151716047,0.245036317659783,0.0842421180330084,0.186671051881679,0.0980812146891275,0.1190082113223,0.264347330204006,0.137795687780829,0.084012068113537,0.186623073489417,0.0967895041181923,5.81199999999998,0.531000000000006
"11429-7","heavy",500,0.48,0.951082358765345,0.51290220972721,0.270429334090459,1.03389350360156,0.267754165623205,0.391280896866009,1.03682736235357,0.260303210179203,0.393731881772221,0.0675106755472932,0.108405895902038,0.0910388027605235,0.0959616494756609,0.161001638804677,0.129760967940749,0.0682707475999211,0.118719869278965,0.0925319629389221,0.93125134913403,0.547570227232092,0.287042450105893,0.926345471385041,0.544826719414651,0.290610322262647,0.0725104405942523,0.12513497724998,0.0944521370379217,0.100860675053438,0.173560550935607,0.129635407051632,0.0701160941351916,0.119676429536773,0.0886848521780801,6.33799999999999,0.695999999999998
"11429-8","heavy",500,0.486,0.924680212235821,0.462352106131987,0.390850896786436,1.03170494106804,0.188970532367766,0.496660577238936,1.03391270336854,0.175408559108041,0.498931027116847,0.0756907064617692,0.137423570696902,0.0970817017064451,0.104156022835267,0.211200547349959,0.138140028766945,0.0718115728692631,0.160550706564115,0.0984730389998931,0.912454791001668,0.538565263900582,0.436084735560217,0.910874687821375,0.542599517720787,0.437860087856099,0.0824986645959152,0.157967845597178,0.0979292314644229,0.11449140355774,0.238730175603594,0.138235805548856,0.0795933388599567,0.179053442866985,0.0977702347864276,6.02099999999999,0.531999999999982
"11429-9","heavy",500,0.468,0.988683230220733,0.587059930812519,0.247825063724214,1.05045715616319,0.417432620429871,0.367629103318556,1.04787209574109,0.4117291691892,0.37158287575536,0.0718997739929164,0.0941734306612235,0.0962180839162332,0.103147812364249,0.141403760792148,0.133939252913523,0.0740068514701779,0.104952325643214,0.0931176145698303,0.954870115642544,0.674529137150814,0.258041434555397,0.95512807228266,0.667559202666439,0.26075213026649,0.0770300369786057,0.126289362687236,0.10006680958754,0.106681954801223,0.179143691799167,0.137587447843467,0.0739413369359103,0.127027593365252,0.0945239631637326,5.983,0.556000000000012
"11429-10","heavy",500,0.462,1.14700827148823,0.488166600026129,0.146427763249787,1.19955864576631,0.396972529937125,0.262415188975459,1.20148053899975,0.39412832142482,0.260935545056518,0.0752747443912072,0.135802731067844,0.098811776033734,0.103665776102583,0.194594246030163,0.139628635442359,0.0713845098489685,0.139043388870616,0.0988202646333694,1.14469594804207,0.575201620232399,0.16862510346118,1.14257497780411,0.571875828195866,0.170529147927862,0.0789855521662528,0.15748817540451,0.105272502353874,0.11179250467724,0.221510435148345,0.14486629246503,0.0791044227287385,0.155502189485568,0.099439013869186,6.19600000000003,0.524999999999977
