"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11428-1","extra_heavy",2000,0.807,1.04228870287455,0.50352254871738,0.189460470173612,0.999271514542273,0.731631699005598,0.170178418375904,1.00230991887979,0.730563723563115,0.167174402576575,0.0464287085671482,0.126712082878654,0.0535977889973303,0.063511409884772,0.176299672011514,0.0739461491242824,0.0433518976530057,0.122741525438997,0.0509749616145326,0.922646180816772,1.41444764859985,0.250530913393862,0.923976697122733,1.41967085401535,0.249662566013538,0.0559450111608852,0.240379199185989,0.0477633540258803,0.0784948385126686,0.339573364965807,0.0661388691391716,0.0550585357592476,0.239759189003476,0.0457288470461907,20.938,1.26699999999994
"11428-2","extra_heavy",2000,0.7985,0.986542956354745,0.542590590231647,0.282981065496371,1.00005035009315,0.643127349837492,0.295417692045185,1.00093833265246,0.643664198850656,0.295011074372782,0.0478072159556577,0.14848589464812,0.0549615511090855,0.0673032264658923,0.208267555990665,0.0746659636050338,0.0473002348995477,0.145781584044428,0.0504813016690296,0.933578263143196,1.16147193130603,0.34369417123634,0.934382198338991,1.16712347650058,0.344237094235117,0.0553429352537765,0.238764728240247,0.0493285795059892,0.0744108999461303,0.321478434978665,0.0681532192571036,0.0496158353123726,0.214699182392178,0.0469707598153826,20.658,1.14299999999992
"11428-3","extra_heavy",2000,0.809,0.970360113091022,0.554401987623064,0.267815811489699,0.986531745064275,0.753454327180027,0.298104237112766,0.986675545699152,0.749916033684254,0.297965813192907,0.0497372363110428,0.179933053672961,0.0560456462829156,0.072004212196389,0.247630883420465,0.0781052986964735,0.0520014723956005,0.169913761888571,0.054424257554626,0.962279839723662,1.05514822349141,0.370023447304001,0.964719502202092,1.03939456670321,0.369634032128242,0.0590640575124199,0.287832808759723,0.0497409430627282,0.0812617897897941,0.403231788258766,0.0717412631850987,0.0558321391880516,0.28229541932117,0.05170287325946,22.466,1.26700000000005
"11428-4","extra_heavy",2000,0.83,0.96190589998978,0.51426664505569,0.295752404705512,0.967114406117106,0.573229620384174,0.251680422061031,0.965137739140116,0.583783120886478,0.247374751332093,0.0460425802649488,0.123006791905714,0.0616836351568967,0.065299789360302,0.169805210634848,0.0868832783970655,0.0462237804359929,0.116706233895279,0.0610395413047944,0.893565985676614,1.31200825286678,0.369241765594532,0.8923744358949,1.3084139663168,0.37337061061522,0.0595550023811502,0.290586524965637,0.0488181871770653,0.0826929894213621,0.402016083921895,0.0693907441778142,0.057147740191469,0.276950369511247,0.0493193588477168,19.175,1.27800000000002
"11428-5","extra_heavy",2000,0.8155,0.982293349437318,0.485158475896584,0.262795720731077,0.989871575224398,0.375750158563305,0.293107106272129,0.98903542985371,0.37235494581249,0.295032658032827,0.0485019018732881,0.0994978459571693,0.0542543168526375,0.0687738664560313,0.139534689779797,0.0761530761669866,0.0488220464757404,0.0979502833887727,0.0535046411420231,0.922686351118319,1.14282968576466,0.35746964679008,0.921066542347375,1.14795594670121,0.359388412206046,0.060208344634798,0.2854866690965,0.0476895150238392,0.0841013827651033,0.391676934952303,0.0678257361259253,0.0585926136265839,0.267707786845029,0.0482515784640086,15.171,1.149
"11428-6","extra_heavy",2000,0.82,0.952243422530314,0.551788283497859,0.289440243445962,1.03085264710434,0.422743781566757,0.371201186694751,1.02823880770794,0.427538435442681,0.371086937481539,0.046197388896233,0.148914844667012,0.0544829146659883,0.0637701648491674,0.203457538342354,0.0736956762308551,0.0439337095078771,0.138517727024691,0.0496133748879905,0.95586998100713,0.807208741672306,0.391505399941358,0.953919620731288,0.808731737329832,0.392052473269962,0.0575886355289583,0.228538009270085,0.0496858848534063,0.0763991746716873,0.303589996218906,0.0690970307250043,0.0500044938945893,0.198974630488933,0.0479273775688224,28.7140000000001,1.14700000000005
"11428-7","extra_heavy",2000,0.824,1.01990231916915,0.495335063216312,0.236062322016663,1.01505283853725,0.82876155478062,0.21303131653007,1.01245181843104,0.829487499958709,0.216228152605235,0.0491266039698209,0.187735780505161,0.0636643615365636,0.0678537813705556,0.26681503608637,0.0906058140245586,0.0467727707812684,0.18934642151849,0.0643699110073326,0.92742073476522,1.58798122658887,0.307118723458791,0.929831535364441,1.58894367625005,0.303442420025034,0.0615223573553156,0.334049802531936,0.0514591357836247,0.0852949387361361,0.467832253508374,0.0709568125295168,0.0590427313959723,0.327543657487272,0.0488771971080167,23.2149999999999,1.279
"11428-8","extra_heavy",2000,0.8065,1.03114683642675,0.441662371333564,0.24293108249319,1.08432496383774,0.306449887940927,0.294787161961365,1.08561729948853,0.306471703084793,0.291764934960349,0.0473110365183795,0.131542324341946,0.052946997541597,0.0675248360089631,0.189785896172465,0.0774564579880338,0.0481585510928985,0.136723535095466,0.0565127320996043,1.05055988941382,0.665128745120085,0.328250102446883,1.05020046649426,0.664262306786212,0.329736533618968,0.0575657824502817,0.277939891335596,0.047334959944773,0.0820765238870998,0.388990742939376,0.0658568308451353,0.0584619044534212,0.27192934574092,0.0458067068867963,19.639,1.15899999999999
"11428-9","extra_heavy",2000,0.7935,0.980870546160754,0.504494653074211,0.26189597501852,0.960224311034747,0.884115174375196,0.272162040617745,0.961601923147262,0.882228647594132,0.269245704894099,0.045562589473037,0.168953535661824,0.0539478722344343,0.063771369742005,0.233670930398519,0.0754195214406329,0.0446490363844151,0.161329692488729,0.0526745590624588,0.866633919418997,1.42703640949235,0.333839975370982,0.865511916606845,1.43421804907206,0.336635624073441,0.05545705528325,0.246699565160088,0.0486770829727896,0.0767218635478161,0.339694131914639,0.0688135190968164,0.053047989036214,0.233563596551335,0.0486516947023532,24.9549999999999,1.12900000000002
"11428-10","extra_heavy",2000,0.8335,1.05566430305646,0.415697469122423,0.266647953163309,1.11013369159588,0.106780673400736,0.281753875541054,1.11254002116981,0.106440403311779,0.279070283938662,0.0447862255928503,0.0446764922285513,0.0608818206263763,0.0625757585207062,0.0638200677031578,0.0878201172758496,0.0437242896828135,0.0455482064272553,0.0633069851846503,1.05627175282617,0.539214429960583,0.345343722213869,1.05869024338545,0.536447553512164,0.342865769286902,0.0589664044179851,0.206697839084192,0.047580043688708,0.082051596763285,0.288652508317274,0.0676484414802399,0.057145808222028,0.201755654467023,0.048134647093932,8.072,1.26699999999994
"11428-11","extra_heavy",2000,0.811,1.06012546797405,0.53931487898997,0.197338167103846,1.07200937463749,0.513808954648638,0.20031391800672,1.07568605672381,0.504623142076419,0.201011544742455,0.0470482311606338,0.111817299216157,0.0603386108882102,0.065588905594175,0.15915067359156,0.0865367426149033,0.0457366066308546,0.113287736776037,0.0621043088197228,1.01678816968279,1.09305104671717,0.297599989261322,1.0243806371633,1.07295651818226,0.295825986178463,0.0576450119121703,0.248707370063965,0.0505336209438311,0.0811634947628368,0.348386135629903,0.0719285838774151,0.0571542697736876,0.243729371895947,0.0511980644993968,16.347,1.14599999999996
"11428-12","extra_heavy",2000,0.8265,1.01395360106037,0.478345567001755,0.286844446984723,1.04973872776506,0.302253635545866,0.317623364000344,1.05031009722937,0.296723682938332,0.320844096400511,0.0480892566774883,0.0982240361916478,0.0587311289166317,0.0646117756606318,0.133923751457735,0.0813072644512593,0.0431200839489378,0.0910220473597456,0.0562676144055126,0.991278840667447,0.825876132656838,0.380393176963955,0.988521160948249,0.832857052657482,0.378975160930145,0.0604408438584469,0.252124362014311,0.0490596227362434,0.085278543350184,0.353046794255039,0.0688152024898609,0.060024433539988,0.246821992773947,0.048267871388107,17.1160000000001,1.14999999999998
"11428-13","extra_heavy",2000,0.817,0.989769878223042,0.474630251994543,0.262852616755066,0.959794334909889,0.331751233914173,0.302039027786451,0.960256012059851,0.331963450750854,0.302870572636802,0.0498326431630367,0.070643457271558,0.0532368147754205,0.0700555871247159,0.101795570396859,0.0742780527238732,0.0492271440135746,0.0732273473339426,0.0517518444477269,0.9062470537143,0.845903966974231,0.372080460003978,0.905416123511431,0.850025499892754,0.370317460840485,0.0583171463583899,0.17801509480033,0.0480954038715059,0.0809452611253976,0.247931510321169,0.0675154339614235,0.056009959652205,0.172173836152399,0.0473512732336681,12.39,1.27499999999998
"11428-14","extra_heavy",2000,0.8175,0.978657749519764,0.540739685431182,0.225829004102262,0.987763368344462,0.956615563896958,0.279779465113473,0.988292261502459,0.962484176175868,0.276391492642675,0.0506104517377238,0.227693141162891,0.0518360395667186,0.0716681154149012,0.327303095806269,0.0741360217271124,0.0507270867784975,0.235046576438783,0.0530157375119198,0.939200734274785,1.22567396758101,0.328089633014563,0.942883986933576,1.21661593184408,0.325449294141247,0.0610231765601435,0.299591129341899,0.0481125844773118,0.0859054929622089,0.425334181642795,0.0674700572366009,0.0604346012996165,0.301643839617523,0.0472751188798525,24.7569999999999,1.14199999999994
"11428-15","extra_heavy",2000,0.8185,1.04163199442945,0.420156381399955,0.243299726245338,1.03625080105015,0.48531067502447,0.261598130648278,1.0373306502628,0.480914781723457,0.263544022382788,0.049728052778079,0.131414351110616,0.0548448093053067,0.0687495617045186,0.179210711198906,0.0782051507997609,0.0474705595226324,0.121874490705182,0.0557559146981881,0.996788882784907,0.958700773224826,0.324830097687298,0.995335580901701,0.96542961223824,0.325529118116414,0.0596311675150734,0.269676597372808,0.0482753093113333,0.0825856736779711,0.371680649301333,0.0666955360900432,0.0569754993046604,0.255164145861235,0.0459828811639774,20.0940000000001,1.149
"11428-16","extra_heavy",2000,0.81,1.0302769012338,0.510269376130371,0.214752721259038,1.00158713796394,0.416804304902534,0.186363830493871,1.00230287718798,0.415221825012015,0.186121419222275,0.0460043761466458,0.0770909262456219,0.0570653588380907,0.0676678941076244,0.109710847677444,0.0815527736294704,0.0496478594599264,0.0780816809454851,0.0582901312420547,0.928638124291861,1.36053335091851,0.306535653725226,0.923805702646803,1.3766601284643,0.310389531935696,0.0584110154249502,0.265318131999252,0.048049901252646,0.0840306868940513,0.378441540775634,0.0675183351308178,0.0603860701056394,0.269612262445181,0.0473777224175926,13.074,1.30700000000002
"11428-17","extra_heavy",2000,0.814,0.994012409767674,0.527786916714389,0.260144861477251,0.952085356028369,0.479567898064013,0.247120559185161,0.953020891514182,0.474740700479123,0.24707934076437,0.0476078167200915,0.0830080100143767,0.0540332827876511,0.0662142126043711,0.115344978069817,0.0760584290215046,0.0459550368086255,0.080017603304922,0.0534982487906444,0.868996767834463,1.53370331245772,0.352939883027178,0.867496469450152,1.54753302108536,0.352097616067582,0.0593855993250457,0.268721291311296,0.0472580091573466,0.0861155501081818,0.391745662871071,0.0653829628520997,0.0623482034995423,0.28512938825296,0.045188798974946,13.591,1.14699999999993
"11428-18","extra_heavy",2000,0.8,0.908996810678488,0.567589467751863,0.283436230594261,0.905402226357138,0.532413463998593,0.26025439900386,0.904648803268628,0.536794311292728,0.259615301534397,0.0440589208454988,0.0946718067485062,0.058141189302958,0.0619378626373455,0.13308839245115,0.0808198907441336,0.0435924065578114,0.0936122165823027,0.0562345937366012,0.809627986769433,1.71234812492124,0.390710200850009,0.810323122486045,1.70005936159009,0.390749921681076,0.0574314884536338,0.306962120921475,0.0478110964306923,0.08060143850521,0.437813055304331,0.0675583323545136,0.0565304023936355,0.312304481296476,0.0478028018714622,14.8190000000001,1.13599999999997
"11428-19","extra_heavy",2000,0.821,0.973847270174428,0.499948288601707,0.280932902989601,1.01663676118028,0.81392580171573,0.393477428692154,1.01925366894378,0.80467434328327,0.393685829595198,0.0457120153662195,0.24179407015059,0.0494821110829706,0.0637489066199897,0.336323332491156,0.0690146655755992,0.0444544272483038,0.233884229813006,0.0481173469455616,0.866256601595949,1.67153190159633,0.389587398406175,0.86663877768288,1.66857167529435,0.385708736604734,0.0629447990987897,0.348936340980823,0.0482703877835609,0.0854794249236772,0.475465999378206,0.0684324766062325,0.0578661433580385,0.322951540326815,0.0485035414557473,32.27,1.16200000000003
"11428-20","extra_heavy",2000,0.821,0.97975552264717,0.521675900283335,0.200116291662427,1.01789316205136,0.35519994746068,0.243306649764313,1.0181081806106,0.356554120388484,0.242403575141381,0.0483249193000587,0.104995163982349,0.0584921487634459,0.0659525659468711,0.145813743160134,0.081918456026969,0.0448268694754147,0.100928249190165,0.0572274309061485,0.97356860412431,0.953599545782643,0.321172998893616,0.974247161709706,0.947398158017334,0.317895770550128,0.061433273188757,0.301298752019552,0.0489941615346586,0.0842013793977385,0.420456724613248,0.0685033403293473,0.0575597155308993,0.292970428063499,0.0478575491504725,15.893,1.15300000000002
"11428-21","extra_heavy",2000,0.8135,0.987777885127883,0.536823350654615,0.28477917928423,0.989665016335531,0.576245624337108,0.27958365062093,0.984778360022541,0.58653143581726,0.278471194089193,0.0480394539933947,0.119102482219612,0.0561645984956583,0.0690136570373134,0.170375982059552,0.0795874248913478,0.0496000601492978,0.12201164284299,0.0564762085357933,0.915259226155886,1.36162989683495,0.364627110007814,0.913970698378046,1.37029115073731,0.361598733935055,0.0591513970473946,0.275046581105605,0.0487764381851167,0.085240319345247,0.395770118631198,0.0686315958195899,0.0612414055337538,0.283865066721805,0.0482490268690005,18.629,1.14300000000003
"11428-22","extra_heavy",2000,0.803,1.02006089728453,0.491992490032942,0.194886381668212,1.05062700140438,0.473597083611755,0.215025265515393,1.04859266494255,0.482510942235147,0.21340235250495,0.0471358476354447,0.129357398385732,0.0558298441114338,0.0650678180331882,0.181277806446165,0.0801473648883536,0.0448687916456102,0.126985878084677,0.0575331827941462,1.00175874171768,0.982330540365673,0.276091921334974,1.00046820993088,0.996366342874574,0.272031147501423,0.0574123508590979,0.268498054358733,0.0489287562694649,0.0780467542426553,0.367229011179844,0.0699587277169484,0.0529459716393188,0.250737549402619,0.0500920347659631,19.7520000000001,1.13100000000009
"11428-23","extra_heavy",2000,0.8,0.948557601710278,0.55450937456145,0.258645123372532,0.959788761512311,0.684769847086611,0.208790303431591,0.96100486684155,0.679115279209784,0.207741533902725,0.0430523981586087,0.13058757761504,0.0624755341387011,0.0609398122221707,0.187392260856173,0.0867171024592908,0.0432075516975099,0.134498583848207,0.0601792485924512,0.86778418182089,1.54093033121845,0.33298713153343,0.870163084001445,1.51802598042742,0.337004566362043,0.0553914564633218,0.287961314050299,0.0495320501695329,0.077815437982179,0.396299126132538,0.0684224668785659,0.0546381650888084,0.271965255044339,0.0471466859462056,19.6179999999999,1.13499999999999
"11428-24","extra_heavy",2000,0.819,1.02782747982968,0.502533145277957,0.233675821577904,1.02658078530053,0.614566829294881,0.198006728957231,1.026636395921,0.617235365100498,0.1970305711924,0.0454240565613126,0.129659384208913,0.059066882519146,0.0629438941768405,0.17880733126911,0.0822031006757857,0.0435675832540074,0.123106983170908,0.0571560998572178,0.967061228370233,1.17700961725572,0.303186157559749,0.967845923635517,1.16371875389668,0.306170939740428,0.0577149299151109,0.266299129366245,0.0486832258357752,0.0792706965566255,0.370730384092508,0.0693229746903457,0.0542805273045115,0.257675591283591,0.049346131786221,22.521,1.26999999999998
