"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11431-1","heavy",500,0.488,0.971085072541944,0.543869388963561,0.276210335908432,1.03078315475078,0.343560815721788,0.340427182379199,1.03219670193649,0.337259773133389,0.34299080549016,0.0741350968903777,0.11578592743504,0.0982978207572947,0.102867120915783,0.167184823789579,0.135231619294409,0.0714328984013126,0.120402122195712,0.0929239826486643,0.994535641381794,0.412696082847074,0.316894486110132,0.999102240939404,0.414693967219069,0.312234861088029,0.0785384833585216,0.130388045320372,0.0998076882241338,0.109980036035762,0.179740958852606,0.143912732377853,0.0768495579422488,0.123481265788603,0.103589416619815,5.78299999999999,0.549000000000007
"11431-2","heavy",500,0.486,1.06812795075417,0.56872474350031,0.233883134699829,1.12284267293575,0.489454373508743,0.300282521907297,1.12516666822614,0.491406781638938,0.294298107302174,0.0700593312368795,0.111841886717649,0.0956302915612753,0.0989203762888447,0.152484812983219,0.135895398653361,0.0698469610996225,0.103180285539475,0.0965238546425411,1.06065932140308,0.63969809372503,0.265275540863121,1.06266331985615,0.640857321742354,0.259218405479172,0.0771665093575588,0.150642976449446,0.098265077014726,0.107625377192813,0.207575901856134,0.137233798127518,0.0751532903938585,0.14251214436153,0.0958657113325007,6.17099999999999,0.599000000000018
"11431-3","heavy",500,0.468,1.0293352035427,0.525193858898186,0.192061534861752,0.999295239069999,0.731741139400515,0.232007665788119,0.998788220055492,0.726241201559649,0.234561179668778,0.0742556344792356,0.135639977740223,0.0980834959494812,0.103665395787885,0.185980254095922,0.138977323503522,0.0725849059992103,0.127162714990896,0.0985613750868737,0.917900017912842,1.01582169713307,0.217539900811582,0.920304431217824,1.00581312604011,0.216507564295368,0.0787430891878039,0.167757094546689,0.0972838662330576,0.111124269658201,0.232450362604352,0.137759573988193,0.0785506626301916,0.161055637738941,0.0977115464565458,4.87299999999999,0.540999999999997
"11431-4","heavy",500,0.482,1.01477877232966,0.491706541172334,0.308622401991648,1.05844529190492,0.391844644683856,0.393632933873792,1.05549918418742,0.383361452722639,0.405094033014471,0.0692918272402105,0.0986975003039132,0.0975032099312987,0.0930427885447742,0.141288313221486,0.137545705488674,0.0622568314000248,0.101016363254648,0.0972328431828947,0.99651122469322,0.562744257927405,0.292119679259455,0.997225348875045,0.562460149718479,0.285923721134094,0.0736397709416037,0.12760676453578,0.104637832877291,0.0995787531053129,0.189468867461444,0.151058095427882,0.0670461860197062,0.13950305821784,0.108684518108724,6.46199999999999,0.556000000000012
"11431-5","heavy",500,0.494,1.06981284813802,0.362755072955851,0.169036562517556,1.10911788720937,0.28268692989581,0.223645257506584,1.10897294884737,0.288137141746047,0.220209135133967,0.0677411425208445,0.0951456714993741,0.0927648312248298,0.0955420939197826,0.131330563326427,0.13490699103859,0.0675001448057072,0.0905389065419337,0.098062388228648,1.06793713929858,0.346783047654896,0.199490668052894,1.06850949398255,0.348099412261665,0.192570868956502,0.0753352620151626,0.129942051027562,0.0956825974081158,0.105810178389585,0.182798975829415,0.137028291779636,0.0743773062022143,0.128707136411001,0.0981071126396742,6.02799999999999,0.545999999999992
"11431-6","heavy",500,0.482,1.09990618755642,0.482164539678706,0.0911102214392497,1.1468500577352,0.36361324886488,0.123545880758799,1.14969010798701,0.356429348388688,0.122989167951861,0.0677863802507812,0.11848737624329,0.0958844888826315,0.0959875412257321,0.168542082465042,0.133703944556415,0.0679315362342892,0.119629159978065,0.0932773660524688,1.10933774205711,0.480575330707137,0.125299303220954,1.1081130466983,0.480542594273232,0.13059529335133,0.0727610753755411,0.150991407732474,0.0951525451392043,0.10211481318615,0.216925667290539,0.135812030957372,0.0718057288747484,0.155940557534913,0.097068814657005,4.99100000000001,0.546999999999997
"11431-7","heavy",500,0.48,0.961520632241344,0.554893211808348,0.198721966029712,1.00838328356702,0.50253061329685,0.315164896399155,1.00819329598672,0.491032424269053,0.320894791926051,0.0735909257300723,0.134395431883891,0.0985988972407591,0.102422608730758,0.204911825840334,0.135286514892934,0.0710667245311819,0.153556173913961,0.0924737042904861,0.966421238994638,0.549099961771815,0.251455410405287,0.963502089569259,0.548480342848684,0.256991106771562,0.0806655697964413,0.15914518095384,0.103429567910406,0.116558045073131,0.239457772517634,0.144659979742285,0.0842001851529694,0.179053119256956,0.101343475993584,6.65299999999999,0.549000000000007
"11431-8","heavy",500,0.482,1.14363100033599,0.541756626760018,0.0829968241807755,1.14361346564899,0.512062592113347,0.126077896451615,1.13887908230455,0.51184543606105,0.132778527735742,0.0713804383939641,0.0869523910643561,0.102453788478841,0.0994690655391911,0.12860611151734,0.145865275083298,0.0695527188542651,0.0947318834707091,0.104186188222899,1.04820682914108,0.850258806031996,0.0271114739488943,1.05329705419477,0.846036690088764,0.0274813974054372,0.0752990014030218,0.128760525543061,0.106146171514894,0.107053035491537,0.189434139321803,0.149459390218877,0.075888666793251,0.138806046060952,0.105068123374175,5.84999999999999,0.549999999999983
"11431-9","heavy",500,0.5,0.955497786006086,0.494176570080675,0.42159916341547,1.02335941627989,0.326304944347479,0.514486297070999,1.02197533843164,0.329473103880216,0.517093840711494,0.0705219209178647,0.120002489858868,0.0970438152366767,0.0982539592419579,0.175632654771196,0.134196020332694,0.0686009127169062,0.127928611483821,0.0927952128482682,0.991387825444095,0.400191077542343,0.48364030818819,0.993195219812684,0.407733316320577,0.480875839544085,0.0786866827010853,0.165715396004308,0.102245002677674,0.107918238749568,0.239944587223896,0.151078622558657,0.0736528193232321,0.173153944723397,0.110958807083426,6.34799999999998,0.710000000000008
"11431-10","heavy",500,0.538,1.11219362118771,0.435902571161247,0.297202681681495,1.16075389236473,0.387914852812044,0.366176252253148,1.16284503205392,0.390770708960508,0.362399358468261,0.0765591004836332,0.155678399448343,0.0967548131136589,0.104611982537633,0.213791224285562,0.1392212130623,0.0711479213070031,0.146063760035679,0.0999480294358738,1.06303433945259,0.703652257405496,0.277929746923182,1.06507679603809,0.706707045063131,0.271825064133883,0.0832260124125598,0.18520306532036,0.100735617261694,0.112454379278265,0.255887270338945,0.146824684737932,0.0755996899694613,0.176291053704539,0.106788349997042,6.38,0.546999999999969
