"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11426-1","light",500,0.176,1.10598010605398,0.533735510165206,0.121850393014963,1.13889704116981,0.431955019077948,0.140668752596327,1.13257492102645,0.431891262299305,0.147964160000681,0.0688797267538949,0.0672494390231168,0.0970707948958617,0.0974406600794885,0.102584844422128,0.137211568019553,0.068915418054868,0.0764403523468615,0.097133446563413,1.1220653567136,0.467714025496983,0.121037196132317,1.12758599422093,0.462899812256592,0.116070864271865,0.0702177626620972,0.0762785325989739,0.0985101633214793,0.0973392420074357,0.113291849341721,0.141139994674816,0.067606936261297,0.0833172543682537,0.101228858449429,2.22200000000001,0.478999999999985
"11426-2","light",500,0.178,1.08400811828224,0.456356940841273,0.152118236573225,1.11781327954652,0.358642974361035,0.185228968119752,1.11646934736705,0.358378969267157,0.191620644678829,0.0669829097349753,0.064332294804792,0.0937188929291581,0.0937427491222945,0.0864450961536635,0.130794445971842,0.0655634502773514,0.0563098702012072,0.0912437289660629,1.07790194935515,0.450104337189158,0.139939786221733,1.07444029295934,0.454624168260522,0.13991167730751,0.0682987766790902,0.074389024894801,0.0945337042729572,0.0977109318601376,0.0999351532684676,0.131774796328047,0.0698996163512366,0.0657418138690601,0.0920636002982552,2.601,0.475999999999999
"11426-3","light",500,0.154,0.960350912360662,0.574468522511769,0.321117587656973,0.942943684841059,0.69302886381423,0.346880996220733,0.941955518543477,0.686383898180027,0.351701769246412,0.0723528419188463,0.101773687245132,0.0930101515039434,0.101525067052666,0.137838833683908,0.130757079293762,0.071345267843542,0.0922343923988589,0.0919795324764564,0.918218400900159,0.719951675038047,0.323884776885658,0.920439926175043,0.718306989398653,0.322269611083786,0.0737588754413596,0.104781076893656,0.0934935128279918,0.10361616124321,0.141645906290017,0.131132823538128,0.0730530029739531,0.0953927152543383,0.0922524804929089,2.37,0.478999999999985
"11426-4","light",500,0.156,1.05688701262053,0.470856863855787,0.347473989977392,1.08592871945526,0.391871995417355,0.393913897376798,1.08639034140353,0.390379338954033,0.394682720175105,0.0677577235087863,0.0830568152946727,0.0889138128701287,0.0917762236706771,0.127688412112913,0.12894573745778,0.0621925696447828,0.0961632695203561,0.0938144735423201,1.06348403411084,0.449927417940468,0.350374240407407,1.05989900695325,0.454614247609755,0.357356237221014,0.067911224120463,0.0840430806288166,0.0896575426295375,0.0949582975405021,0.11820165041244,0.128648332735594,0.0664597875792198,0.0828912634399082,0.0924764301169511,2.334,0.631
"11426-5","light",500,0.198,1.07155195290206,0.485430165797986,0.149598848605987,1.08867865856543,0.425154775671492,0.224476066184371,1.09059980193877,0.424278355901947,0.226151263070076,0.0679866987700034,0.072088954658765,0.0919200742228589,0.0957598832715911,0.113936954817286,0.135093996658763,0.0672017293452046,0.0872084550850693,0.0987339617557577,1.0847306808451,0.405590065269212,0.175773846513335,1.0833776046797,0.404310198698111,0.181971293464668,0.0689559604574672,0.0731332344910243,0.0943292800912024,0.0959894264896187,0.112711983856103,0.136885475400855,0.0669823994911503,0.0853328752835908,0.099517267832104,2.833,0.478000000000009
"11426-6","light",500,0.158,0.96834628115358,0.490544433541138,0.268069967001293,0.972568829035506,0.49010402612327,0.31603474105549,0.972807922466905,0.485107719702114,0.319935931369784,0.0683466098845867,0.0878392585275953,0.0929121060114615,0.0987968327366728,0.136227988632791,0.13065796476157,0.0710703325040922,0.102026490683724,0.0917646401847852,0.946562044461873,0.535682581915129,0.289539192250192,0.944031430623869,0.535220693661762,0.291153984551106,0.0693800877993214,0.09114645647848,0.0933245711816182,0.100912840481594,0.143639232136404,0.130765086254988,0.0734881224452082,0.110357717113249,0.0917500647199331,2.31500000000003,0.488
"11426-7","light",500,0.184,1.04092248945374,0.512898456457067,0.0113398627816704,1.05049996113428,0.494538100073471,0.0866058694602622,1.04891130406573,0.493868911823148,0.0883101185134373,0.0681226922417882,0.0727012979477763,0.0897019108913197,0.0978401633692931,0.103705141078465,0.127238507482218,0.0701717817171135,0.0726011547968684,0.0903276597000521,1.02798066944884,0.534172076722811,0.0138536869426337,1.03173068925843,0.526012391611629,0.0181137252769672,0.0683431491661917,0.0736933083945134,0.0910748814352089,0.0971432201998179,0.103134473519485,0.127245974307358,0.0687791234525216,0.0710177355583917,0.0888133055179305,2.78100000000001,0.476999999999975
"11426-8","light",500,0.18,1.10955889656061,0.505132145859196,0.0668355160068247,1.10491038489988,0.6004291041204,0.0814231403411957,1.1117436442851,0.58113237701402,0.0818470843810977,0.0739055575860442,0.0957083041869226,0.0979647393770852,0.106553768949412,0.160849277776736,0.141174314273927,0.0769306961815321,0.128846651118318,0.102032674818088,1.08630928751339,0.579622687040402,0.0636810849347742,1.09075282790603,0.570136113957953,0.0655968658387941,0.0760857929402562,0.098104270977313,0.0992851686648854,0.10734879427868,0.158679698053092,0.138726095724475,0.0758825572932414,0.1245932198788,0.0971698885255334,2.90300000000002,0.474999999999994
"11426-9","light",500,0.188,1.20412604619797,0.419945271332572,0.0468068965748504,1.21310389253081,0.464966474961241,0.0577894135398217,1.21437122552405,0.462706112608452,0.0567085253452077,0.0682977944623534,0.0829599625337596,0.0944963642633134,0.094783837222171,0.110794414057962,0.136767416087931,0.0657945969992017,0.072395856300327,0.0990308423012868,1.21002342560664,0.408950199370709,0.0420915828648504,1.21505359085743,0.404847633992565,0.0338802395906715,0.0695400798531511,0.0813869342872465,0.0966569757456393,0.0980607352999095,0.109798355619359,0.138424314414033,0.0690393459597972,0.0727776162869909,0.0991528075132554,2.798,0.48599999999999
"11426-10","light",500,0.162,0.85986465626542,0.580582913951192,0.246177614991425,0.90053778934432,0.519242249295015,0.291486888374324,0.899888674441796,0.518258945908032,0.295862884124473,0.0723995352761896,0.0767712187632721,0.0993317920997406,0.102928130221828,0.113804896465014,0.137857946578422,0.0729093927559745,0.0819492159300727,0.0954936087226519,0.868146651383537,0.584318923903986,0.204701262983958,0.867559591145681,0.583431216341011,0.209029860911219,0.0726416708375904,0.0788863186737307,0.101157680293756,0.103993665958642,0.117860678356831,0.141609031625686,0.0743557319850986,0.0864367421750895,0.0989278009142582,2.51399999999998,0.622000000000014
