"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11423-1","light",100,0.18,1.0248460865611,0.326754213357616,0.459904748383452,1.04537815785716,0.259620796534188,0.483429475525685,1.0438785680962,0.240257444015186,0.48969513232738,0.134412194797474,0.130350554855862,0.190877804914181,0.181166272785008,0.202785578241776,0.268029092209069,0.121506659277735,0.147179145755222,0.188925261109212,1.02432142696654,0.317030878827564,0.454189181632703,1.01261063677508,0.321362498393369,0.461277890909476,0.135692062176226,0.144307832822992,0.192644884911044,0.17879036930678,0.209487926680849,0.264276471980823,0.118492336526508,0.147354376391719,0.183031495962938,0.735,0.524
"11423-2","light",100,0.14,0.896841815083967,0.546291565534919,0.467415581830239,0.94662785711528,0.333412699251255,0.530698502662138,0.936716805032306,0.358375931011137,0.532924921234609,0.185808962823335,0.211733009803144,0.227441381899393,0.251465036866363,0.307699801399179,0.314918954303106,0.170030398367813,0.211965759798688,0.219832779871092,0.856202188426748,0.617603760393638,0.509289624584947,0.850169130567441,0.619014539824872,0.510794366517303,0.189729744954356,0.26529026845957,0.224504347626374,0.255512694057323,0.380247214518527,0.314972502017789,0.170683981548915,0.264214789501381,0.221398914045857,0.744999999999999,0.504
"11423-3","light",100,0.16,1.07733661299977,0.818144156909976,0.0369057477020381,1.14733398357166,0.558522636782029,0.0703451880815172,1.1343986036665,0.585040258572909,0.0780297945852343,0.145417283944116,0.159985213911062,0.187591890035826,0.193621418301921,0.254255291642563,0.271652885198147,0.1286113055879,0.189393473032428,0.197733189964884,1.05373547518195,0.873389657328952,0.04827803010866,1.05381904781032,0.856746594788881,0.0631028310724761,0.147611853516637,0.207880130625916,0.183281501603465,0.192979426752743,0.3111524180775,0.264074516576517,0.125397304155272,0.224190357245145,0.190942317828005,0.79,0.455
"11423-4","light",100,0.11,1.06620249871069,0.657369500958768,0.154754859758205,1.10284217633437,0.535769125643112,0.183037523474161,1.09044546370227,0.575011583177235,0.183222081886235,0.165079300549393,0.202212496389712,0.209945070243142,0.230361845276713,0.299243141640812,0.296171779389622,0.160364698944038,0.208488495439503,0.209922444078686,1.06046124474148,0.665909334858709,0.141321442477502,1.04077470060069,0.707148111450266,0.140505615692413,0.163526844682256,0.205384994283875,0.207792265339851,0.232899880895176,0.319222147854605,0.288920703154804,0.164822682716647,0.232199720183583,0.201521285517856,0.742000000000001,0.468999999999999
"11423-5","light",100,0.19,0.946638436188917,0.386551500061471,0.449810017498357,0.941449135197187,0.406695681879207,0.493730350949281,0.9464724573502,0.402420028206679,0.491098332704911,0.138240542659023,0.229351130301747,0.189163000991232,0.192318629713068,0.321295160997644,0.268039642218726,0.134664212267596,0.222965926824641,0.189747447283141,0.918900194583997,0.466209476934961,0.462838273200345,0.918378487326755,0.467431987638949,0.456323318768291,0.140412098298263,0.237901489691505,0.191094466500442,0.198938694401858,0.344980073339558,0.267755311357682,0.141785052411171,0.247122551072465,0.187226803291415,0.802,0.418999999999999
"11423-6","light",100,0.15,0.891005555589644,0.6857697743817,0.361810156133154,0.943096018372855,0.448995521349343,0.475738778810625,0.955175076320371,0.434656792505035,0.456618821047373,0.163963585298107,0.325147670259864,0.204022990057672,0.23371308463363,0.487755259825656,0.287119437384609,0.167371715277519,0.361497562227522,0.20226048571921,0.933423369767222,0.489237949164272,0.45308165520762,0.935075072209309,0.484628798452361,0.447771411739834,0.164402756065245,0.331352878247909,0.206598844071189,0.230499476434501,0.457844005851346,0.282596881754894,0.162109001506691,0.317199197397051,0.193444563553206,0.673999999999999,0.451000000000001
"11423-7","light",100,0.18,0.842472400631572,0.827547889859993,0.252407002666065,1.00787128572655,0.273171806391146,0.418270198732496,1.01597796754956,0.256210074268414,0.410044931130889,0.162854086001782,0.135299240498768,0.222106902342009,0.218851264992973,0.207816281054585,0.309705245819526,0.146408674218751,0.146751458189271,0.217494848840593,0.894071401844213,0.621910452652925,0.359842966474999,0.894007068010132,0.611474129437211,0.361616336786069,0.167170720707762,0.206232126945449,0.218269048700047,0.230363646435122,0.279320867205917,0.303658441289064,0.158284564969271,0.179923567705333,0.21105061868557,0.74,0.417
"11423-8","light",100,0.22,1.1928799180793,0.327912022704827,0.0480850831681758,1.21457100691815,0.232742972828956,0.124315721444001,1.22213649211847,0.227700009947815,0.128012673266082,0.155148011147489,0.222821993559634,0.202199406651424,0.20793989422875,0.300592717044504,0.292657750954653,0.13869993033041,0.195803353714728,0.212202296836403,1.20456914069743,0.234168667681885,0.129606399688054,1.20478200819876,0.22863213932084,0.123972690157386,0.161755143240385,0.243669550641031,0.202007217179278,0.220494576794952,0.33093276938555,0.296583482854296,0.150534222088232,0.221349925217306,0.218203906371797,0.770000000000001,0.417999999999999
"11423-9","light",100,0.22,0.926059835607313,0.520560486632787,0.394399380830565,0.945326379099235,0.46871268371422,0.394511549897417,0.940822389363703,0.468866100064065,0.38842603025644,0.147339976754847,0.151258831097382,0.231890279022444,0.211930149097971,0.224281010076718,0.330123471671092,0.154132776637029,0.161511733393743,0.236472615544263,0.915545662867041,0.584931893180241,0.386732534374506,0.913287870693331,0.558355011049097,0.417053832874086,0.153615004932577,0.217104763782559,0.24102980681716,0.211202002825238,0.319593994210883,0.347119888407887,0.146169975139641,0.231828452189348,0.249038274066511,0.766,0.441000000000003
"11423-10","light",100,0.13,0.883935315503161,0.631426074853946,0.585900034303724,0.940741913613943,0.53808964831884,0.568972087129154,0.942965380799227,0.537807254123795,0.565955122875649,0.136162723637662,0.208379816609578,0.183501395013382,0.190035259789121,0.308376793005344,0.263548007415632,0.130474652977037,0.210730306605091,0.190036094846445,0.921564145282104,0.580992159602479,0.553633141482094,0.928918209345575,0.579003132582682,0.538618493875076,0.140293533084509,0.229029994270343,0.185050370749342,0.188087986995747,0.332755811236,0.264390115513011,0.125009242917675,0.235024357691206,0.188983764179596,0.635999999999999,0.443999999999999
