"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11430-1","extra_heavy",500,0.826,1.00637146185982,0.440527299060734,0.299131544208783,1.05593325500992,0.0990027038656832,0.277104395231689,1.06232103769442,0.100357130526743,0.266839944759718,0.0815232039730541,0.0532322588116533,0.135759286424607,0.113117557260392,0.0734939128371637,0.190922679719802,0.0780018368422667,0.0501178913499165,0.133176245330626,0.95104806266257,1.20233755937405,0.416646784942087,0.940371616901784,1.24236298414386,0.420275087003704,0.122386808818603,0.642842160512873,0.0958347823892818,0.182260859023467,0.929689899434755,0.135426811880872,0.13470425039228,0.670689965947217,0.0957301687871009,1.944,0.450000000000003
"11430-2","extra_heavy",500,0.774,1.04026152016594,0.493637248878271,0.156673144699,1.0451797558373,1.18783579359727,0.216040498217385,1.0377470942304,1.22023878193489,0.224611249836712,0.112734159691031,0.686121395067816,0.0987942540123302,0.152868613940619,0.949410889422197,0.138321613337312,0.103050274628468,0.655927363356884,0.0966799824386833,1.02969548352958,1.36611082866326,0.230277726656863,1.03547355930201,1.30920488396256,0.232666229840622,0.120785898052244,0.797986315083735,0.0970971219196624,0.162936635766021,1.11111086912717,0.136588655200262,0.109085754169927,0.771403936317218,0.0959277365673276,5.15499999999999,0.449000000000012
"11430-3","extra_heavy",500,0.826,1.01979951852349,0.594304016183145,0.0951279363906949,1.10541317773277,0.268986426121444,0.0740829817370472,1.09984472524211,0.273122299245893,0.0756174997791156,0.0817776231400402,0.161698589643688,0.172062565802106,0.110841819677732,0.202069761391493,0.218799236706724,0.0747337319153255,0.119052334659242,0.133223003112046,1.05150174623351,0.929698490704109,0.258208865512779,1.05411409424303,0.926231901845314,0.25709487072204,0.126791090935708,0.78613526200357,0.106886859642931,0.166296750077738,1.02329712127194,0.147318309427446,0.107110795289815,0.651145393593173,0.101098445806143,3.08699999999999,0.454999999999984
"11430-4","extra_heavy",500,0.832,1.03509353899703,0.51378330720149,0.21378763447009,1.06840052263992,0.463616066030369,0.273925463167153,1.05589605397732,0.495419704839444,0.276299473401194,0.0987839975838364,0.291973699604434,0.103910169028876,0.13367843954594,0.400168653590165,0.147463941585876,0.0898680168498913,0.272688032309794,0.104503804097492,1.01433896761961,1.01869070722336,0.328450863457277,1.01897754049992,0.984261275860041,0.327444535686362,0.120598888152129,0.599578538079997,0.0904801657548087,0.165813308092688,0.823618550166082,0.127037213051944,0.113344899793134,0.562469034520707,0.0894094965880137,3.809,0.444999999999993
"11430-5","extra_heavy",500,0.776,1.05323551082711,0.376303268745967,0.278667832673262,0.843558615220007,1.01604715670016,0.267763724042404,0.84800069726492,1.00181964527095,0.270247550584114,0.100559319876069,0.241972850022625,0.093637254690338,0.142365557464977,0.348409752013919,0.130676986925296,0.10103997566241,0.251483454940135,0.0914019205123116,0.786931806449595,2.3806851657958,0.30941742095898,0.792047057491146,2.3517528362831,0.307939873919939,0.111771091699952,0.569538238031026,0.0923564682176123,0.158832248713945,0.809461884463943,0.131751600945779,0.112785871900515,0.575295037170723,0.094111233743092,2.92099999999999,0.448000000000008
"11430-6","extra_heavy",500,0.838,1.02809381401995,0.494443086580636,0.189539497085154,1.09631431938574,0.384256973476365,0.287019953907193,1.09573809242117,0.372849552063784,0.290537927122114,0.10566846881888,0.429034396008665,0.110649137430466,0.159165896475376,0.654833118816798,0.162501558681729,0.118960785960211,0.494127326972245,0.119010318095427,1.10790316631246,0.470404314620638,0.331824803795352,1.11541548116368,0.402781597941033,0.33956540498017,0.134561794968603,0.878923722956107,0.0939511262719529,0.197547993618902,1.29697537499952,0.137417855879302,0.145050631158402,0.956115253861933,0.100410070898353,3.73899999999998,0.448999999999984
"11430-7","extra_heavy",500,0.808,1.00629606229493,0.382823244667962,0.326593160386303,1.14873618210119,-0.0834251416631589,0.522503127083001,1.14004476263772,-0.0732003314287773,0.528854186210679,0.0834446490640214,0.14917322200073,0.155464204132121,0.117224239502542,0.222815124917711,0.225191952196957,0.0822393493379689,0.164616609043806,0.161943263337654,1.16065662081819,-0.210426891948692,0.474409184806732,1.14973025783055,-0.163445180280015,0.471440735892059,0.115245845515095,0.512079975640202,0.10880063650757,0.16455393007976,0.732683267413103,0.155451209065205,0.117313669004186,0.523744804177245,0.111181485815052,2.82499999999999,0.450999999999993
"11430-8","extra_heavy",500,0.788,0.956923753567471,0.527119179780643,0.272779576494654,0.949457740983166,0.75310555146691,0.298299318837597,0.955133327577721,0.725265043974019,0.303951751852603,0.094214689774639,0.317515085223691,0.116191195870917,0.129348194799496,0.45066091784693,0.168112512288016,0.0887811220215133,0.319218776231662,0.121452273426557,0.903573435544617,1.27392771918188,0.387733655169206,0.904010703520705,1.27780852820457,0.387535512913591,0.112547521729772,0.57099857208282,0.100031971564709,0.155406583534102,0.80775331346463,0.142212958251223,0.106957459316655,0.569157531371152,0.100975554685347,4.148,0.479000000000013
"11430-9","extra_heavy",500,0.822,0.849017805532854,0.516829363316219,0.35303372829852,0.84802163842072,0.836836655302837,0.438384536226974,0.856447270913515,0.811044742924909,0.439962686719345,0.107833974738098,0.483738703135216,0.124558398834117,0.154236419351394,0.715036346277955,0.178027211791196,0.110226807649043,0.524572094482236,0.127012446202014,0.816600144659288,1.30594695062812,0.523009103952592,0.810005320535367,1.34710392018864,0.527008650667297,0.13921026069468,0.915738538100298,0.105351767185456,0.203206842665374,1.36057829599319,0.14976495817467,0.147175314597128,1.00024855367056,0.106182907665374,3.90600000000001,0.445999999999998
"11430-10","extra_heavy",500,0.808,0.932428426934949,0.521414171339624,0.292368899606274,0.977052293083357,0.241042159677317,0.248594238089538,0.977050204657881,0.239953030899929,0.24760782318396,0.0867177716087805,0.114797248914614,0.132454394857883,0.122077076890838,0.162145122853039,0.190729547867466,0.0859657618372612,0.114066054975755,0.136794866530043,0.912697042250642,1.24293348206715,0.394123417297123,0.913290340477864,1.26293383422272,0.39065943853563,0.124932561549663,0.746627758124528,0.100790713255929,0.179216825342365,1.04742767302495,0.143114382955694,0.128166387453268,0.733053993825081,0.101466350560768,2.56200000000001,0.446000000000026
