"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11428-1","light",500,0.19,0.897372252611159,0.438492734269562,0.425538406275781,0.897456754889483,0.492485373964723,0.470570517363416,0.893797711511661,0.490670049446874,0.479302774255613,0.0675105950016185,0.092875152477365,0.0894162907991084,0.0946542493100362,0.127956221088991,0.127741155894812,0.0664611570814373,0.0866746959116988,0.0914607022576203,0.881705647986411,0.505643139498483,0.437098033013497,0.883450702524624,0.50111741210453,0.436245591554108,0.0688506595091508,0.0967400364092559,0.0910680630978725,0.0933089273257633,0.133890753846446,0.127894985855274,0.0632034259777101,0.0924500736372005,0.0899041789971965,3.99700000000001,0.684999999999974
"11428-2","light",500,0.158,0.959293538333958,0.366352954821057,0.380566484739453,0.983707656778003,0.298943837701158,0.404498348722128,0.984391856861011,0.293871888786452,0.404339702935655,0.0647248318590698,0.0863900556314713,0.0889973747494052,0.089316511257252,0.116931185389295,0.128498399048189,0.0613904820434258,0.0774587873386011,0.0925997327292421,0.961530354514783,0.347389209421828,0.386018868506911,0.961549759601149,0.345502468187486,0.386942830552166,0.0659833029827878,0.0914448730718025,0.0894658500359338,0.0930799763197579,0.125324090867765,0.129614540560893,0.0655746884580483,0.0846641402312251,0.0937957467359408,3.934,0.731999999999971
"11428-3","light",500,0.178,1.01653389154122,0.592769931906144,0.271329475668714,1.00509854999242,0.679802774118773,0.330641669482844,1.00376221954001,0.692343247659762,0.326278265723566,0.0684380230418233,0.100350267732331,0.0950105163046057,0.0966786229872145,0.155484437374022,0.131106182362304,0.0682139510580712,0.117667195527578,0.0901526059414879,0.967184131941299,0.774583548906971,0.253001816836578,0.966108146779818,0.778158299193396,0.260678394381806,0.0687724948520973,0.102555253036865,0.0961377297041635,0.0979606358445439,0.155908316802852,0.139845926081882,0.0697769219811175,0.116860957810636,0.101409963294262,3.86599999999999,0.742999999999995
"11428-4","light",500,0.154,0.994173393270923,0.506229762365451,0.292863547235513,1.00765716835194,0.513858274831905,0.345605149002668,1.01441921364615,0.515953086183856,0.337890137837944,0.0695347647800665,0.0918718348730368,0.0957445409456534,0.0978746087054968,0.136114693029829,0.134329203875059,0.0688047085303105,0.0996982212493309,0.0941245474679188,1.00247438113015,0.487170734542918,0.319644419626095,1.00915298771585,0.479547087413199,0.313751988312952,0.0702178253247442,0.0896110094884514,0.0971509665951194,0.100421635451246,0.134652987326626,0.136237945335965,0.0718857459283707,0.0999778371035709,0.0956914217103795,4.37200000000001,1.35700000000003
"11428-5","light",500,0.184,0.894524274100098,0.512547866032725,0.308312825949245,0.913780263650307,0.479872182295647,0.3839265600859,0.916566938874127,0.480044081614143,0.37818004874541,0.0688530447580472,0.0842767969232762,0.0921838863597487,0.0931012008217136,0.124696302307347,0.129325275155975,0.0626633869225694,0.0911463384362227,0.0909439998476053,0.898116411901008,0.510609481769426,0.305186818158399,0.897558507396167,0.512748561614166,0.306851274201486,0.0686044625208395,0.0814850240469364,0.0942286407778574,0.0918299916497995,0.11822744916051,0.132618531883517,0.0610152110171958,0.0853032800143753,0.093450033464057,6.358,1.173
"11428-6","light",500,0.144,0.997404991625219,0.550498312802949,0.271783020102331,0.996475167703161,0.610695467042982,0.287874855922509,0.996257416576558,0.606562833885578,0.29047533359523,0.0673930836886754,0.108629593621159,0.091769676209787,0.100032559901721,0.15349261571216,0.131772949823413,0.0740035160744789,0.107518614091308,0.0946511042396079,0.983988246977409,0.61804705307441,0.262474247135569,0.985054382536604,0.618738268602148,0.262791483313401,0.0679247738874448,0.107268839613616,0.0926931373008581,0.0982970882616565,0.148699530436254,0.129566105640312,0.0710785563679015,0.102633429277568,0.0905175987877728,3.346,0.736999999999966
"11428-7","light",500,0.166,0.985246759121152,0.529085925559804,0.282242889236294,1.0108679900026,0.490656525314956,0.322353187287011,1.01375118271319,0.492708564782094,0.316026429928058,0.0691149843721969,0.0914705874830221,0.0931283255170312,0.0990114042054608,0.130402583127343,0.134019753638134,0.0710950830620455,0.0927924505518674,0.0965568027711112,0.98765261421669,0.53020479883581,0.288847744124271,0.983393795020549,0.529386538788108,0.296232373113351,0.0695647015491662,0.0909714600416384,0.0936902608915681,0.100055336462207,0.134270668624176,0.136566717169475,0.0719501262374486,0.098350562197203,0.0993484643649162,3.63499999999999,0.689999999999998
"11428-8","light",500,0.194,1.09539842016916,0.532384527091573,0.192849131777221,1.1670524334696,0.404697015754817,0.234344581138766,1.16766671198086,0.399190875079796,0.234458016313714,0.0676400190272434,0.0901865552235659,0.0905515041143808,0.0951556321912228,0.129489198640629,0.128083794108456,0.0669730284169625,0.09201311406313,0.0906865512105387,1.11991470506651,0.514430544461682,0.179544790890777,1.11774068402975,0.510572714908298,0.185722757785611,0.0681374444891026,0.0898545552021113,0.0908240109049019,0.0939258810931452,0.128541673746456,0.128022325628735,0.0647550286341586,0.0912117893451575,0.0901601589850797,6.08800000000002,1.36199999999997
"11428-9","light",500,0.168,0.992277410107841,0.467550077977753,0.312282898566751,0.995971709643679,0.480330710580946,0.344913664938975,0.994268796885494,0.485783235591208,0.340871931786867,0.0707420609005579,0.0985499310891182,0.0951178910225567,0.10182741260709,0.148673305176408,0.132774134559114,0.073266797299428,0.110594950430713,0.0928149346393038,0.977589250711661,0.521677586283781,0.299364620173315,0.978031192031486,0.518811303202026,0.299096347916743,0.0708577614351862,0.0972482496899792,0.096499651547468,0.0995982778838499,0.146881577028293,0.137677146296921,0.069997224099666,0.109226293338609,0.098061593742572,5.471,0.73599999999999
"11428-10","light",500,0.158,0.935035361394609,0.57805953062378,0.2036560087711,0.985068775747345,0.428260106295266,0.256676987101158,0.982065415709601,0.435581799061616,0.259414733880323,0.0724904846051721,0.063662787352935,0.0978271588004949,0.103359349975156,0.0933934118093745,0.138631575743461,0.0737206233146293,0.0666489058407675,0.0983572969129133,0.944563294612163,0.5185896313909,0.20464754834376,0.938401368780499,0.520323597476545,0.211033119466743,0.0733472364846064,0.0723770148018282,0.0986714229853039,0.105323134717685,0.106715320507658,0.141475675442042,0.0754160538034452,0.0771089265732375,0.101374898037197,3.51100000000002,0.731999999999971
