"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11431-1","light",2000,0.1745,0.939530564874093,0.539758927976873,0.305734601311761,0.945619537208898,0.569815308388286,0.347242002798535,0.945661487843192,0.565405457038516,0.348462783242565,0.0348237696916779,0.0457381894951718,0.0468598710028865,0.0485975165990442,0.0725567500046532,0.0646552771937389,0.0338820820771088,0.0561539754491947,0.0445400444369907,0.921581691787564,0.613187177126247,0.295757637218307,0.923028594785355,0.610690780134144,0.295808878477418,0.0352168581057594,0.0471642567699207,0.0475646858693655,0.0487083953432801,0.0732261236208845,0.0675835025624364,0.0336041002568376,0.0559558553234127,0.0479654045357529,21.8349999999999,1.54700000000003
"11431-2","light",2000,0.15,1.00089550110804,0.455448350171375,0.222970185556642,1.01895303667764,0.420867992166171,0.249223845205353,1.01847168986802,0.421552998020314,0.248849767229919,0.0346018006729382,0.0459744070632987,0.04635913660725,0.0486265160391932,0.0681590743614699,0.0632096377000464,0.0341983742824151,0.0502509301452546,0.0429975710243239,1.00229618580503,0.451211325195122,0.222378623432645,1.00082901582066,0.453772401753278,0.220844820027635,0.0347952412483777,0.0457145882602955,0.0466688540975212,0.0484754107598982,0.0685201352966497,0.0663234816594705,0.0337765409165469,0.0509929375345363,0.0471438040175722,19.171,1.4079999999999
"11431-3","light",2000,0.1715,0.964413929846482,0.502076087141177,0.253861995151308,0.975921959028061,0.515361011396591,0.272407305885037,0.976647075545558,0.512210362841359,0.273818702492676,0.0335963385208075,0.0430234382581336,0.0452305246203144,0.0483630027691928,0.0669308364071286,0.064835613337287,0.0347919845301185,0.0511170982594569,0.046430461114016,0.961789882036557,0.51992319078408,0.243328799516011,0.962312313943757,0.51731360422151,0.244337765734034,0.033998623528785,0.0432356080770009,0.0457498278755923,0.0508167882450355,0.0677538012655007,0.0667149584320226,0.0377659037367577,0.0520640322527569,0.048562728974385,21.482,1.54399999999998
"11431-4","light",2000,0.16,0.995089045405051,0.457475644580807,0.247325842112771,1.01548287318116,0.445611986604732,0.265872463174753,1.01386483310729,0.444761064961769,0.270373211280967,0.033275104831795,0.0419117616003662,0.0455901687843463,0.047739639718957,0.0597029983450724,0.0627687866847522,0.0342629699375149,0.0424382036238825,0.0432011775179122,0.985654241807913,0.511602140553034,0.224013957954675,0.985107852379031,0.511899769690569,0.223009556000245,0.0335162280189476,0.0428037114048245,0.0458709399835925,0.0476002068488534,0.0601771844769795,0.064583116132148,0.0337963875638834,0.0422280513435505,0.0454858502475179,20.225,1.40999999999997
"11431-5","light",2000,0.1615,0.990650373302947,0.546564931636127,0.246536613038152,1.0192824338823,0.489839864464225,0.298223803732352,1.01979394489636,0.490651463458219,0.29751814976996,0.0339227104821236,0.04544334865302,0.0454598852703527,0.048338656086186,0.0664666339543046,0.0641775578429276,0.0344469743037729,0.0482817504321832,0.0453143237775776,0.999629716615766,0.534153070036323,0.24967880497012,1.00160105718189,0.532496223959942,0.249496369028585,0.0338568396830499,0.0444521644537233,0.0458642459205966,0.0476663335727257,0.0622375510831686,0.0624977481543713,0.0335116789397644,0.0434423152083911,0.0423774927406484,20.324,1.41000000000008
"11431-6","light",2000,0.1535,1.02487558331967,0.508589827324745,0.26243845599876,1.04912286651412,0.450982655050633,0.301952182800328,1.0486595309683,0.456974938968307,0.299111750216264,0.0331853135318106,0.0446251783081449,0.0455706305506944,0.0486130480850687,0.0695947624766675,0.0649085366371377,0.0355109893135731,0.0530231187713833,0.0462379942262211,1.02461805956528,0.509931361224633,0.269396327001629,1.02218478275517,0.511534156981451,0.271039115992259,0.0335168107651396,0.046287916173565,0.0458812950925302,0.0483866775031973,0.070676468534952,0.0646055962418435,0.0349049488778207,0.0533015152992231,0.0454907973088172,19.1319999999999,1.52799999999991
"11431-7","light",2000,0.178,1.01650623276073,0.539805471522198,0.207304411236899,1.02432216056696,0.544612298573175,0.259000109092554,1.02575871229134,0.544047633080499,0.255228845794743,0.0340201482693274,0.0436083440624532,0.0457222508841897,0.0472730418558637,0.0608306213601892,0.064747351011061,0.0328115005473453,0.0423014380341996,0.0458377996821562,1.01022133765397,0.556736276277843,0.209607774363935,1.01303908668928,0.556390993290611,0.208826733398035,0.0340786985984409,0.0423933516653941,0.0462447586616784,0.0480598466810828,0.060137719296285,0.0656285591219051,0.0339052976548399,0.0425086815175462,0.0465583618918767,22.4780000000001,1.41999999999996
"11431-8","light",2000,0.167,1.0141745808383,0.511892454833135,0.213697789929585,1.0324355198561,0.479491848909547,0.262031700877988,1.03370569102368,0.476036172188056,0.262644400223275,0.0353148402379592,0.0433706272895428,0.0476300181730447,0.0489748146356063,0.0639037895588577,0.0657885107163938,0.0339522473773363,0.046784605710163,0.0454147449105061,1.01366335642643,0.507240692062783,0.223432212312291,1.01522459990036,0.506868878125962,0.220273137051315,0.0357105803516976,0.0445221410552891,0.0483006807744885,0.0500606745680837,0.064388606978251,0.0688246696185117,0.0350651483089909,0.0463147221906039,0.0490690758469081,20.7239999999999,1.41800000000001
"11431-9","light",2000,0.1615,1.02829151851553,0.528406481187368,0.222632626065148,1.03821805365324,0.527296701445139,0.271700231895284,1.03907847508096,0.529796522026471,0.271229870586241,0.034877963875052,0.0460895997707677,0.0464475593073643,0.0496130686087958,0.0671093332462775,0.0651604813558494,0.0352955834311855,0.048706713251761,0.0456942815750502,1.02128521257859,0.55083753562277,0.22956588393065,1.0219068567029,0.550713077968425,0.229951462012233,0.0348344954382798,0.0442916486270413,0.0467726418453515,0.049569319747205,0.0660122085592363,0.0658375610370689,0.0352891517319094,0.0488449622006911,0.0463461586681491,20.4190000000001,1.53999999999996
"11431-10","light",2000,0.149,0.950669395001579,0.493091848380091,0.275468779159201,0.95443204596193,0.521664284984871,0.308719752172063,0.954520047001458,0.526605709571631,0.307960080142553,0.0333378649006583,0.0457103880418736,0.0452881492595916,0.0471313517690822,0.0658670116247585,0.0648718326724633,0.0332768045997785,0.0472302577489564,0.046456574209006,0.936801297434968,0.550201963722836,0.269683714614335,0.936767505943473,0.546246936673794,0.271361227549046,0.0334494091608296,0.0450346479110218,0.0457123417968335,0.0458426737782516,0.0660098063813776,0.0647633568221463,0.0313290779347225,0.0481333944401912,0.0458638760543363,19.2040000000001,1.404
