"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11430-1","extra_heavy",100,0.83,1.04852261921754,0.428291715868745,0.344363286654488,0.85324643142508,0.582630226096659,0.423081689824052,0.852228171490504,0.569440493631642,0.430589965311917,0.247381031376793,0.36874462820257,0.196581148125332,0.328608504072437,0.49081860413515,0.274829743111112,0.215797656635391,0.322017396145318,0.193348913307338,0.817934229113759,2.85560766465749,0.452399076508956,0.79992672827544,2.99247651412312,0.455123228655433,0.304109526920762,2.16232122108031,0.196075086866946,0.422756330451386,2.96892736311823,0.27664586688734,0.288716433628757,1.99908232397398,0.19640243566918,1.152,0.614
"11430-2","extra_heavy",100,0.79,1.12965473908981,0.369200587792602,0.417542467872512,1.26226603817856,-0.00135270958438189,0.721665816424255,1.26935677465106,-0.00130827797896555,0.716021745376757,0.146282988101238,0.00166937012773278,0.304174354367084,0.203576232653338,0.00251317559882654,0.459584761851286,0.142759744285882,0.00183916151869686,0.338073084647249,1.39743882997562,-1.40923076387889,0.559650304199097,1.38520961199294,-1.27441635268739,0.555503618560965,0.246647474032052,1.67896462891484,0.196357702971627,0.355772726694615,2.49655713914896,0.27665091061929,0.255017828399231,1.84115962567766,0.195441500948247,0.842,0.644
"11430-3","extra_heavy",100,0.8,1.32413791417219,0.0102982328744995,0.0236294114254989,1.50638068955725,-0.728298375674819,0.00414431331478869,1.51196435266173,-0.72521347459844,-0.00416046216347503,0.258893839198203,0.908468496563293,0.181957030679536,0.36181701785477,1.24122705124737,0.258122747625512,0.251401164694177,0.839859758661675,0.185304316847981,1.4749783741463,-0.854598187805015,0.0168169465640326,1.456939331488,-0.802426431860844,0.0231418765042812,0.262447449020177,1.31513510925499,0.180732964801744,0.358344920122975,1.82481992041766,0.250700449274341,0.241028120552458,1.25200015581399,0.174767293022712,1.255,0.581
"11430-4","extra_heavy",100,0.83,1.02862369277528,0.128895610977467,0.621306999748967,1.41565515640876,-0.0410961508137322,0.410597078376169,1.41570562294512,-0.0416261739940948,0.408733209608567,0.375090986517253,0.0405806004342271,0.323027368925206,0.52160510387564,0.0558682270269635,0.451065775820583,0.352531348928281,0.0374315934529655,0.309702493927524,1.43546229213535,-2.32840188343559,0.587975628156209,1.43013007137701,-2.25733686853719,0.583635518579729,0.380550578692099,2.21230446163467,0.23928735118309,0.540424289494938,3.15706805103871,0.332744722645314,0.381246761254926,2.24484118682066,0.233156762384617,0.883000000000001,0.588000000000001
"11430-5","extra_heavy",100,0.83,1.15626489846311,0.424717938219651,0.0198873496059568,0.789072165190627,0.145014020056923,0.346712569279847,0.824175018542128,0.13546438851441,0.322239295671406,0.297614063109636,0.0727052023316985,0.233413830714854,0.44112827048367,0.111659520943752,0.328601928106674,0.318946740654174,0.0836254000166458,0.228580181748258,0.848635947905821,3.50607205593139,0.122552090785602,0.859149789902795,3.43141093423969,0.119194049563027,0.299419697610344,1.99394975704359,0.195450332878305,0.431552679469322,2.86354711135643,0.27301337786995,0.305061918215599,2.02042510312734,0.191998236551522,0.961,0.587000000000002
"11430-6","extra_heavy",100,0.78,0.813273910643845,0.517235904627111,0.490220384229064,0.374173031398413,2.66351570525386,0.923651100676437,0.360886829755617,2.77068135507882,0.921095247874798,0.270743078523136,1.1282713228848,0.209033222198916,0.412504469402657,1.72267330615347,0.310824629082506,0.309786071948681,1.29287595188037,0.230618007262944,0.18410789378118,9.20538234914247,0.761547663811996,0.199153689388938,9.11470984615751,0.751655395515435,0.284873281569269,3.11413796416648,0.18511621282231,0.422703962872386,4.59001426794892,0.26710303193617,0.310166399146847,3.35262106757429,0.193572072518922,1.152,0.587999999999999
"11430-7","extra_heavy",100,0.86,0.976391764659051,0.758775819120404,-0.145941277909006,1.25919594531727,0.0124299947086486,-0.138206794816474,1.26153204238669,0.0162926645249293,-0.170910953664189,0.171775645396132,0.0587628842872727,0.489766233011984,0.236122520666739,0.0753028588287702,0.62746507976431,0.159666130599939,0.0390142109898562,0.32572922641248,1.06475036231936,1.66847508732315,-0.102328382653744,1.07312665994543,1.6477131067507,-0.10030295108391,0.358124106775081,2.56016425829325,0.250712077628077,0.503143402129148,3.56112136312655,0.346985416027752,0.345842660513978,2.42623345964829,0.240259072932289,0.945999999999998,0.583000000000002
"11430-8","extra_heavy",100,0.82,1.1027659301602,0.433550679766857,0.394312542702852,1.06990763667475,0.00116018646383357,0.58140053040198,1.06716397449344,0.00119533397785942,0.58099098828808,0.334984110490697,0.00217133028882552,0.260690338701872,0.408977510951476,0.00274426111223645,0.348125766817762,0.21814427708765,0.00159960750784692,0.226228241818947,1.06350998915403,1.07517771755484,0.507966879480121,1.07999796394561,0.982099940697363,0.500473620675552,0.299797316398388,1.67423612096676,0.210237971776742,0.377681704426967,2.18584615810743,0.292859318657469,0.222908535115431,1.36985562984762,0.204311632354093,0.838000000000001,0.577999999999999
"11430-9","extra_heavy",100,0.84,0.878262798099073,0.516666384328092,0.0956317488359837,1.00622082594776,0.00759977813252523,-0.0901674559388771,0.998812391095388,0.00544876843000885,0.0320620852007733,0.154889144867027,0.0108163233096014,0.522386392532621,0.204785501848315,0.0224419642729537,1.06866689623323,0.134390525642486,0.0172093499891429,0.813549171409037,0.985699359549326,0.216167051794873,0.232982641442433,1.00014081654631,0.091261087292163,0.255438552461321,0.286432908133584,1.76739045422488,0.236034761739128,0.361987770787311,2.27345628549655,0.327428767925761,0.206173757877121,1.34106137626061,0.224444564359172,0.902999999999999,0.574000000000002
"11430-10","extra_heavy",100,0.8,0.911389711113521,0.302248492391391,0.653496445303342,1.01274908218428,-0.0154148221699435,0.834386195483501,1.01788376862799,-0.0177485066672328,0.842133619110086,0.143263258835165,0.0540556629589797,0.382501647031224,0.210241683618681,0.0704958887741919,0.50304974970259,0.153817690103289,0.0412525992472009,0.298552023501827,0.983722887219995,0.173528594335246,0.730302994084264,1.00665434305353,0.100065683114654,0.709360762735525,0.237799678723855,1.61626658726588,0.222407222288336,0.322134868752743,2.05093440693936,0.305161699481938,0.210113602707278,1.18858556677141,0.205489546358798,0.922000000000001,0.573999999999998
