"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","alpha_extrap_pooled","beta_extrap_pooled","gamma_extrap_pooled","nse_alpha_extrap","nse_beta_extrap","nse_gamma_extrap","bse_alpha_extrap","bse_beta_extrap","bse_gamma_extrap","ese_alpha_extrap","ese_beta_extrap","ese_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","alpha_extrap_no_pooled","beta_extrap_no_pooled","gamma_extrap_no_pooled","nse_alpha_extrap_no","nse_beta_extrap_no","nse_gamma_extrap_no","bse_alpha_extrap_no","bse_beta_extrap_no","bse_gamma_extrap_no","ese_alpha_extrap_no","ese_beta_extrap_no","ese_gamma_extrap_no","time_extrap","time_extrap_no"
"11425-1","heavy",500,0.474,1.10833885315916,0.46855944273888,0.145371808290014,1.18213863504845,0.354189800598747,0.210007482204622,1.17826311724108,0.363810314418042,0.208347424630197,0.0697926227314943,0.103524633596601,0.0918821947022214,0.0990264543586408,0.151283242464963,0.131018702184076,0.0704764495985404,0.110720196457567,0.0936993857397001,1.14045444950546,0.447870166900657,0.170885831744316,1.1419842033588,0.450155317540506,0.168155092237879,0.0762014812127484,0.13498432894659,0.0947166613657944,0.109363212390272,0.194033183579333,0.138076987258639,0.0784574031139386,0.139306232000148,0.100572055165924,8.44200000000001,0.805000000000007
"11425-2","heavy",500,0.516,0.998658487269459,0.538096116949978,0.169508071347708,1.06109798739009,0.332545683806792,0.28623681816505,1.06672796480833,0.318804702775045,0.286747546978893,0.0757119134048814,0.128838749075066,0.0980039346012522,0.103431379727531,0.183760306673272,0.138282448745859,0.0704763620578159,0.130437012038901,0.0976133911605737,0.961867283901651,0.599098285671303,0.257636725467467,0.96484317999058,0.596543841044918,0.252336864536553,0.0846916012440243,0.165035789976861,0.0978014080607802,0.113967883633406,0.230243351836485,0.14096143890038,0.0764542420407242,0.160736211146871,0.101609561855393,8.75399999999996,0.756999999999948
"11425-3","heavy",500,0.468,0.943564720020018,0.498108307562167,0.302542957578265,0.936153850563651,0.669176987125004,0.377931467423187,0.931818395154688,0.677967874986198,0.382663825092244,0.0694751097824261,0.122033388814219,0.0922345594385598,0.0958262234691393,0.197263541648595,0.13004690032778,0.0661647313823723,0.15475840322851,0.0918307122172569,0.881492032386126,0.697724221696577,0.360651004417597,0.885151000292679,0.69163010835915,0.356793737413039,0.0771107810504476,0.14403600055466,0.0942464840950805,0.10647876297055,0.219082892053763,0.133115616505447,0.0735321988676637,0.165019423788848,0.0940739472176048,10.284,1.27999999999997
"11425-4","heavy",500,0.454,0.986672680712484,0.465170157090081,0.269394693918477,0.997679257855811,0.491660751719572,0.337447416311271,0.998409912411094,0.487524329714827,0.336386892742953,0.0728173938262055,0.139885348017011,0.0927898488184501,0.0999142132582922,0.201852080125029,0.130912244750398,0.0685572947749232,0.145674820685773,0.0925013183034085,0.945958467225622,0.664822599087202,0.281416957438672,0.946226479481444,0.651350419884095,0.28439973114851,0.0760286771323742,0.15985596000404,0.0953180449900171,0.105968090605406,0.225069977163211,0.132521157513796,0.0737955421570771,0.158614805588133,0.0922744580994232,10.881,1.09399999999999
"11425-5","heavy",500,0.478,0.985204824615821,0.4691628668523,0.195139621954677,1.02208122554178,0.517529423835746,0.269600996816851,1.02358617304698,0.521084289498128,0.272929122899802,0.0771224335103049,0.14775661525734,0.0957617224806467,0.10482049663044,0.219113775684495,0.134152441807757,0.0712588590925339,0.161851603170265,0.0942865012905641,0.954622872549243,0.639552625812704,0.239002339616734,0.95233892977477,0.639760205244692,0.241589284181473,0.0829593602515932,0.157728636242691,0.0964109010135672,0.115909270487897,0.229811429192191,0.139770184030898,0.0808733531758909,0.166916493017253,0.101124603025523,8.82400000000001,0.826999999999998
"11425-6","heavy",500,0.448,0.916997252193665,0.500124770718843,0.338172890804657,0.930969406780704,0.592380077723063,0.385689226406114,0.928690637633012,0.594873077260972,0.388744091392442,0.070607648164791,0.141918554884142,0.09299604806565,0.102756829365257,0.197526033673797,0.129253890973219,0.0746418832004387,0.13517733858786,0.0899544217590835,0.882289042620195,0.633595140377622,0.352861212415883,0.879565233008781,0.64131617023644,0.353443350802972,0.0768414716690034,0.15528617583549,0.0946685140913117,0.110018608531005,0.213626819619043,0.134802708298471,0.0786881612665542,0.146240445212409,0.0958629341187203,8.39299999999997,0.743999999999971
"11425-7","heavy",500,0.454,0.923158215345308,0.506400540393824,0.338122396586515,0.952244640746702,0.611616082999488,0.425085591603808,0.954133228019437,0.617642825228142,0.424328224484888,0.0693891614288711,0.14584443222871,0.0880155406287246,0.0961998026005084,0.224827331373316,0.127090908961118,0.0670989189664947,0.171267876628033,0.0920583827271248,0.857930660842009,0.786552552063508,0.346441694587717,0.861142364748167,0.782437915592295,0.343376242878738,0.0739600373204613,0.144678920248133,0.0890955701165015,0.101756313709518,0.21234334582053,0.126214293793903,0.0701411834301615,0.155637348820358,0.0897436773514212,10.427,1.25099999999998
"11425-8","heavy",500,0.452,1.05231248526325,0.388163237408397,0.205514647800957,1.09904591808667,0.324234781918846,0.270929710412985,1.09198626716627,0.327593025737422,0.274853153565581,0.0691646371664762,0.14285665122122,0.0920247274954518,0.0934199101354426,0.209838709024526,0.129428560228769,0.0627570610415634,0.152760425854543,0.0908924944499029,1.02019382291907,0.555888549665517,0.197123863017011,1.02268996005671,0.541121695767247,0.203224323729571,0.0742182982749391,0.15469137533396,0.0950719438106463,0.101733463321034,0.224332896616686,0.137398301497355,0.0697169426382027,0.162377826800638,0.0991956922728628,11.401,1.11000000000001
"11425-9","heavy",500,0.51,0.938085172113387,0.604129309550446,0.320913031326942,1.02040811532855,0.443542689432644,0.399866299300734,1.02281232630598,0.440105750215086,0.398868968339686,0.0731925901463067,0.10667848791896,0.0964555677101501,0.101892489487003,0.153855850580321,0.137534633907655,0.0706396787638226,0.110632026346443,0.0979746821994356,0.900588062731737,0.714402340433552,0.33691839862671,0.901111609909214,0.713730081480885,0.335047579484184,0.0813364340778564,0.138868862887141,0.0976968069757661,0.113391424003467,0.195861435796016,0.138672511082087,0.0792153728619056,0.138216729363643,0.0987115396492994,9.23099999999999,1.09399999999999
"11425-10","heavy",500,0.53,1.17879168444175,0.434713701198077,0.121677064778787,1.25966525860995,0.298184834827359,0.213075382514533,1.25905398724835,0.298631419437474,0.21585178555172,0.0699178012562367,0.127003270703784,0.0894468168567883,0.0984729835671766,0.177006275993702,0.127786923130325,0.0693059514273955,0.12238185501582,0.0912367184561336,1.09670394051037,0.64612941280075,0.143977208985973,1.09358848276303,0.65368698321225,0.140494766233875,0.0790211946127554,0.135467627614811,0.0895185276774062,0.113006962633067,0.194946494193761,0.12365357650222,0.0810000409759287,0.140079140924563,0.0854211128174349,12.151,1.11199999999997
"11425-11","heavy",500,0.448,1.00978605184153,0.541969586275687,0.13832513095165,1.09605923457866,0.240338196852472,0.231142232459825,1.09605193133744,0.242471909936945,0.23071737317219,0.0670006333980119,0.0988152423251619,0.0994220630188263,0.0912439429538294,0.132316468804997,0.141040966002529,0.0619835177586486,0.087775079450308,0.100157262309194,1.03966111725909,0.450603826646679,0.191782113665621,1.03719282669255,0.453134822879652,0.193059193755242,0.0720239765656625,0.142384124322139,0.100604333059192,0.0995102055946511,0.193651570184932,0.145561558497242,0.0687706303052416,0.131618279241459,0.105453598279497,7.82599999999996,0.829000000000008
"11425-12","heavy",500,0.484,1.04170421073405,0.468336896454853,0.251249885216164,1.05182519745259,0.564073231126514,0.330383689787168,1.05288955445,0.562644009199086,0.326365237026014,0.0724719143346979,0.143030398399974,0.091164643561305,0.102749040959031,0.205117651211002,0.129040110301367,0.0729786265256264,0.146368380813372,0.0913913528309527,0.960576942627116,0.815094031376564,0.272971168928947,0.964018522083078,0.804368569292437,0.272587602294508,0.0784604553093267,0.166775080913466,0.0922480658624207,0.111567359079341,0.230455190883281,0.128123839530549,0.0794460845593312,0.159482609324761,0.0892768218844666,8.20699999999999,0.817999999999984
"11425-13","heavy",500,0.482,0.930500725015595,0.471102419281175,0.424934193762569,0.923139519129254,0.64655140783062,0.477292957425876,0.927128570513463,0.642926168014824,0.476379636442923,0.0721899689950609,0.152172199298945,0.096682915467638,0.101388349627708,0.208757681654495,0.141983066392817,0.0711861320554378,0.142560545471814,0.104103292038537,0.816889943164666,1.05407096996628,0.382925281968415,0.822974278427219,1.05321381579105,0.377250238513146,0.0767122290001742,0.185249588943664,0.098681292102115,0.109378933660581,0.25735598198119,0.136174811068082,0.0779341636896085,0.17815753679655,0.0935608877713505,8.423,0.797000000000025
"11425-14","heavy",500,0.496,1.01319105188624,0.534183114743459,0.144026560988456,1.0988081932495,0.423240604839543,0.212044324016042,1.09767297332575,0.418827746995833,0.214228296977859,0.0750022887132203,0.13564300942695,0.0953893186403254,0.108495084891796,0.199651272761386,0.133228181372187,0.0785318566591817,0.146380492046022,0.0932026307284984,0.989482794721897,0.614383284544943,0.173098863840765,0.995628854800526,0.610903331448554,0.162931763291646,0.08321281317224,0.143958228773418,0.0955351529118229,0.115388789090945,0.2039090648211,0.135317320816082,0.0804960618751617,0.144689128332753,0.0960851809833475,8.95999999999998,0.843999999999994
"11425-15","heavy",500,0.484,1.05209243439754,0.440083536612249,0.210483376066778,1.1145656688051,0.247836248656318,0.255829630116063,1.11795270144218,0.242640432750867,0.252180519075271,0.0627093778603062,0.0796745041031966,0.0858868377883931,0.0898505359917448,0.11123191719028,0.123004581888762,0.0644719722566275,0.0773884022388814,0.0882150380098137,1.07343212261314,0.340701674528286,0.241086980469255,1.07357717525686,0.339350442907504,0.240504289652113,0.0688646984428118,0.110380636349739,0.0870774610131371,0.0972993355222034,0.150940294286316,0.125429877697214,0.0689262260495498,0.102866621073091,0.0905560745856748,8.94,0.814999999999998
"11425-16","heavy",500,0.486,0.999299203008945,0.475681958900466,0.280253224874521,1.02128635582989,0.560527451775828,0.347788670661496,1.02002275975826,0.57156527056135,0.34835182039427,0.0656923637067512,0.126551472591317,0.0891847270555689,0.0949770613643658,0.174568238921396,0.129092582900617,0.0687273213193131,0.120364615614163,0.0935271467454382,0.923216723087047,0.777052204889434,0.22099274349634,0.925820462060536,0.77841872102011,0.216300683005379,0.0707042642965291,0.138138535372134,0.0937969478625383,0.10300167887604,0.194089595777588,0.133454106173039,0.0750370360258246,0.136796504496203,0.0950671391585412,8.86200000000002,0.826999999999998
"11425-17","heavy",500,0.484,0.972306807434044,0.529369919538824,0.280742982325269,1.03504230096598,0.498818342137812,0.328319292785711,1.03490222038491,0.515877163951149,0.320891864513716,0.0697598202171248,0.144025961508281,0.094407598695058,0.0982957089748434,0.202222581000215,0.133219080486885,0.0692908853576379,0.141944276696623,0.0941118874899535,0.962761281277478,0.698061260168698,0.285822576219461,0.969023182109907,0.696302407859787,0.280485822757296,0.0762928177352851,0.170447750114071,0.0959398220492522,0.105322976957864,0.235091144967494,0.135436688632441,0.0726561362536703,0.161974517308187,0.0955472039447208,7.685,0.762
"11425-18","heavy",500,0.46,0.874270190201214,0.577211921710762,0.238367646948514,0.916290357176793,0.472820434185435,0.380584796027972,0.913313332271612,0.479584344248321,0.37805738275748,0.0710653661024925,0.137404081660534,0.0961430826928782,0.0967926907516939,0.196966392005144,0.138775555636177,0.0657628355228657,0.140384046517707,0.10020026837736,0.853345644537351,0.664898730235322,0.298077441691086,0.847595267429322,0.666357087155053,0.303246423065986,0.0751211156348186,0.157210802256716,0.100167518814847,0.1026717090919,0.229615658131466,0.142437917189795,0.0702724218595948,0.167047187469323,0.101205809122137,11.306,1.29599999999999
"11425-19","heavy",500,0.478,0.922195485356082,0.544714132117117,0.263852220167209,0.969040285849648,0.516715431732043,0.292917612221832,0.969625969363294,0.516807134585598,0.298171307484942,0.0737151989815855,0.128274446978388,0.0948944188311671,0.104025429699801,0.176161627406647,0.136297783915635,0.0735639356326315,0.120275136841644,0.0979444929271727,0.877487983495499,0.790488540480725,0.252156551491367,0.873968893956911,0.79408940651636,0.257695102479992,0.0803640706983623,0.166200770332767,0.095696498600824,0.113316702689192,0.230593873789619,0.133892123961273,0.079809983037962,0.159094856685916,0.0934981850682039,10.746,1.05400000000009
"11425-20","heavy",500,0.478,0.959966830255954,0.482465449371531,0.332366328022289,0.974534400177414,0.584379658188313,0.416632322564006,0.967802752997823,0.588206414704632,0.417709953920935,0.0749559008680176,0.144778684114372,0.096532983295231,0.10469267435666,0.21333440834692,0.136800558489989,0.0734776097619149,0.156501961977384,0.0973374856052796,0.889535880490346,0.810269900321622,0.376909826214313,0.890232815469697,0.810096933615008,0.375726660021192,0.0818411345328593,0.174974038437331,0.0974632048447659,0.117748333689983,0.257286932019144,0.140398886794202,0.0847707621304986,0.188381553578045,0.101025613970999,8.154,0.812999999999988
"11425-21","heavy",500,0.452,0.992077373679632,0.556292526225896,0.173645584833778,1.03206423398328,0.545833505051094,0.237351571454433,1.03140377436675,0.547717145559669,0.238505831214225,0.0756495695440135,0.158942896807098,0.0967192695398956,0.106754471698844,0.224442940046225,0.137340903090576,0.0752375914519648,0.157387602955023,0.0975477285396811,0.977743138537756,0.729969304293198,0.208600685686529,0.977723953925246,0.747394568119848,0.208761479478005,0.0788909503689054,0.17611729336636,0.0970125246263929,0.110687507217173,0.255527873644535,0.13699458629486,0.0774127313567043,0.183998944375009,0.0966982757730539,7.11199999999997,0.753000000000043
"11425-22","heavy",500,0.538,0.990462271340133,0.434397852423672,0.267721170792499,0.992601578538322,0.485853999602235,0.328087850079672,0.993946154985297,0.479638549548462,0.330894433496741,0.0700599476748132,0.103104500466945,0.0916978058130673,0.0965774238988076,0.14308963034435,0.129194768806626,0.0664836450891879,0.0990960243732618,0.0910291054749372,0.940853840865384,0.581563244320809,0.283445866409457,0.938590930610954,0.586283479420964,0.286573736858927,0.0744976828737286,0.119247830883552,0.0941894906963073,0.104427929271689,0.166032394176976,0.132353080614884,0.0731563453003,0.115012759787569,0.0928405330419017,10.151,1.2829999999999
"11425-23","heavy",500,0.494,1.1313212673113,0.447066784441966,0.127368015134836,1.17801494281246,0.355141394419055,0.218931411066416,1.17566609523423,0.358392640169982,0.221796396999041,0.0715461444733166,0.13753238608358,0.0931730818383257,0.098979350434322,0.195398833884397,0.130393459571148,0.0683013313122467,0.136993301026773,0.0912550206991909,1.11006396298388,0.558509841585765,0.106815275081963,1.11635482561464,0.5582100315572,0.0992459946700224,0.0741388880505773,0.140776433592102,0.099148553902204,0.101383378303215,0.202381672932702,0.14348183349699,0.0692966484695295,0.145196992146389,0.104081578932175,11.603,1.05100000000004
