"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"132-1","light",2000,0.1245,0.996586128589808,0.434183079087408,0.257598962886118,0.996122217902627,0.436712063780994,0.257627159456846
"132-2","light",2000,0.127,0.971100258219813,0.533566525585825,0.3179881993005,0.971014113268387,0.534819119905101,0.317938593228311
"132-3","light",2000,0.122,1.00685078748899,0.420612709264599,0.290166018305394,1.00653960093288,0.422395038609774,0.290173103725811
"132-4","light",2000,0.122,1.10401693369716,0.39917283854214,0.200713722798997,1.10332901670191,0.404221160043168,0.20068900516934
"132-5","light",2000,0.125,0.937462191624004,0.64800536650628,0.254290684412628,0.93707523303278,0.650769584966069,0.254337422622793
"132-6","light",2000,0.123,0.989307060893228,0.464001202977297,0.270115841544567,0.988566366847285,0.468332298956836,0.270139846942635
"132-7","light",2000,0.1355,0.971758151132952,0.453681190324147,0.266499778932521,0.971056450349075,0.457371770313976,0.266553015082692
"132-8","light",2000,0.132,1.00876871031267,0.402260715900478,0.296731462193334,1.00846024253368,0.405619586775203,0.296628958335239
"132-9","light",2000,0.104,1.06294989986164,0.456541677977593,0.180506489417693,1.06324371263311,0.456296905737725,0.180384697283861
"132-10","light",2000,0.133,0.949919272380677,0.517829759762248,0.271468758126785,0.950337611907952,0.517232550573758,0.271489358290182
"132-11","light",2000,0.1275,1.03044445697489,0.488053392737821,0.209216595886872,1.02986435876669,0.491257113641617,0.209256994429576
"132-12","light",2000,0.1155,0.956391867221224,0.660258189830735,0.295160324633384,0.955564395346041,0.665340370926141,0.295141766354649
"132-13","light",2000,0.1255,0.948196116853472,0.707622232391066,0.270714001501798,0.947689892338778,0.711119443092938,0.270911268946029
"132-14","light",2000,0.1235,1.06605046059169,0.365087219872066,0.236474049813297,1.06590923072029,0.366510453063695,0.23641852752097
"132-15","light",2000,0.112,0.980113617034165,0.587452920529329,0.17414866044221,0.980320584030654,0.587797385085273,0.174172044652539
"132-16","light",2000,0.1285,1.02820833789581,0.456546136168522,0.248000200329553,1.02827241078938,0.457008129923041,0.247900794270775
"132-17","light",2000,0.126,1.01032767881918,0.426866590908547,0.270398706022783,1.01040546681826,0.427012201239386,0.270444907089251
"132-18","light",2000,0.1195,1.00147410268445,0.490947077408388,0.225190283526097,1.00090350698934,0.494411361510935,0.225289988149426
"132-19","light",2000,0.119,1.01824412587635,0.527155340320888,0.184283855052108,1.01821066666079,0.528523781168522,0.184192673926501
"132-20","light",2000,0.14,1.02111123880325,0.410231761545869,0.251043887948454,1.02109024383101,0.410999018281381,0.251084448938443
"132-21","light",2000,0.116,0.927294515821024,0.523414546498474,0.273265708674693,0.927143975239851,0.525057350958576,0.273193406821687
"132-22","light",2000,0.1265,1.01657037826692,0.508539392092012,0.27560805068044,1.01656016891014,0.509322475622094,0.275537139033708
"132-23","light",2000,0.1135,1.00685961740422,0.453491637192061,0.25592417121659,1.00672902455438,0.454631798899676,0.25593257878961
"132-24","light",2000,0.1395,1.0175105876108,0.435183926176555,0.252388308430434,1.01703084926787,0.437785907132026,0.252479936689461
"132-25","light",2000,0.1235,1.03258336439539,0.390966632981836,0.219712172371303,1.03244676163682,0.392625038668285,0.219587332892815
"132-26","light",2000,0.126,1.03574690917104,0.478527418790844,0.199884721949923,1.03547382896262,0.480148026269508,0.199952114393025
"132-27","light",2000,0.1335,1.05545565457467,0.410407111056941,0.235432528576021,1.05523031606603,0.412301624136922,0.235365363983487
"132-28","light",2000,0.13,0.953343383717053,0.511719582648431,0.35884346378677,0.952779141708527,0.514842114268169,0.358955515673824
"132-29","light",2000,0.1285,1.00817306545508,0.477131961291375,0.232320914989056,1.00795846249658,0.479216221224324,0.232279291543
"132-30","light",2000,0.126,0.977394641920882,0.501824196883523,0.191074726563021,0.976957649166665,0.505144360021921,0.191263795692201
"132-31","light",2000,0.1265,0.98580185728524,0.537932436755476,0.273204175076276,0.985859147476729,0.538885021107788,0.273107744393046
"132-32","light",2000,0.136,1.00251652021041,0.464047205229796,0.251638295176868,1.0020778835118,0.466391974160855,0.25172188957835
"132-33","light",2000,0.1375,0.997688994692008,0.503922642322913,0.243737399757027,0.997534639734597,0.506580048891006,0.243827895675607
"132-34","light",2000,0.1205,0.977020183191048,0.441876806684409,0.235091638058719,0.97673860170909,0.44382097625404,0.235145205363103
"132-35","light",2000,0.123,1.05587752980657,0.494147885564906,0.142421643788962,1.05574933424066,0.495251143207262,0.142415579377819
"132-36","light",2000,0.122,0.918348727898434,0.595315721983361,0.314059930685479,0.918288090382719,0.596393406144995,0.314020071887412
"132-37","light",2000,0.1345,0.949309456038697,0.438797379231515,0.373890116607381,0.948636909608918,0.442959384263896,0.373858818465251
"132-38","light",2000,0.1275,0.984576322330061,0.568764824343895,0.258627963716713,0.984234301787696,0.570770820278116,0.258778706981702
"132-39","light",2000,0.1235,1.01848433470772,0.52741921064208,0.195592013111434,1.01837887521782,0.529576797193472,0.195433584555555
"132-40","light",2000,0.1415,0.977732367559271,0.51766605851791,0.24594523794969,0.977260268971153,0.520284513999565,0.246011427940322
"132-41","light",2000,0.126,1.02464506811465,0.437528110985628,0.267413863111355,1.02436981689262,0.440084048753075,0.267376307595728
"132-42","light",2000,0.118,0.973807169775958,0.5132639720291,0.25727827100102,0.973809180329254,0.513475002455178,0.25736477892832
"132-43","light",2000,0.1285,0.996120594558264,0.47455807969878,0.216271245300028,0.995877089371671,0.476253444802442,0.216313242305321
"132-44","light",2000,0.116,1.04295948305714,0.496419411956683,0.202885378200929,1.04273821171082,0.49814332191556,0.202969445155272
"132-45","light",2000,0.1205,1.08496585170494,0.447136474761348,0.224220805048026,1.08439652606815,0.450866387796844,0.224211279032072
"132-46","light",2000,0.1105,0.965398211234392,0.525569092724726,0.249224193063371,0.965318550186873,0.526590162067834,0.249243713680909
"132-47","light",2000,0.1345,1.01778880023294,0.510075974452088,0.264524400389181,1.01743881586117,0.51295387478276,0.264557935739237
"132-48","light",2000,0.1195,0.96699663158446,0.525663757091659,0.272259914105426,0.966799513292977,0.527250802291964,0.272273360520978
"132-49","light",2000,0.129,1.01571725884985,0.397724315725528,0.203299552319992,1.01506367056658,0.401300615488786,0.20328222376126
"132-50","light",2000,0.1145,1.02042110123574,0.437070438426383,0.222204459732664,1.02036116349752,0.437850795487248,0.222215468712837
